matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
987596,1,2018-08-12 13:30:00,"Anfield, Liverpool",53235,Home,Liverpool,West Ham,4,0,W,2,0,0,0,4.0,18.0,8.0,7.0,3.0,4.0,3.0,2.0,,3.0,12.0,7.0,40.0,74.0,673.0,606.0,64.8,36.0,19.0,14.0,9.0,8.0,8.0,22.0,1.0,,,7.0,15.0,124.0,2.0,,1.0,38.0,54.0,7.0,10.0,5.0,5.0,2.0,14.0,7.0,0.0,0.0,,,5.0
987606,2,2018-08-20 20:00:00,"Selhurst Park, London",25750,Away,Liverpool,Crystal Palace,2,0,W,1,0,0,1,2.0,16.0,6.0,4.0,6.0,4.0,2.0,3.0,,1.0,14.0,10.0,40.0,72.0,625.0,559.0,63.2,40.0,22.0,14.0,10.0,17.0,17.0,18.0,1.0,,,17.0,9.0,124.0,2.0,,1.0,56.0,63.0,13.0,19.0,7.0,7.0,,13.0,5.0,0.0,0.0,1.0,1.0,2.0
987616,3,2018-08-25 17:30:00,"Anfield, Liverpool",53294,Home,Liverpool,Brighton,1,0,W,1,0,0,0,1.0,22.0,8.0,7.0,7.0,1.0,,1.0,2.0,1.0,18.0,12.0,44.0,69.0,765.0,669.0,70.0,37.0,21.0,13.0,9.0,12.0,12.0,20.0,2.0,,,7.0,16.0,160.0,2.0,,1.0,61.0,54.0,18.0,19.0,8.0,8.0,1.0,8.0,12.0,0.0,0.0,,,1.0
987628,4,2018-09-01 12:30:00,"King Power Stadium, Leicester",32149,Away,Liverpool,Leicester,2,1,W,2,0,0,0,2.0,10.0,4.0,4.0,2.0,1.0,,2.0,,2.0,8.0,6.0,15.0,54.0,473.0,374.0,48.8,18.0,18.0,13.0,10.0,23.0,23.0,14.0,4.0,,1.0,12.0,16.0,158.0,4.0,1.0,,52.0,63.0,17.0,17.0,4.0,4.0,1.0,12.0,9.0,0.0,0.0,,,2.0
987639,5,2018-09-15 12:30:00,"Wembley Stadium, London",80188,Away,Liverpool,Spurs,2,1,W,1,0,0,0,2.0,17.0,10.0,5.0,2.0,1.0,1.0,2.0,2.0,,11.0,7.0,19.0,46.0,356.0,267.0,39.6,28.0,17.0,11.0,6.0,21.0,21.0,21.0,3.0,,,7.0,6.0,133.0,2.0,1.0,,47.0,42.0,10.0,15.0,4.0,4.0,1.0,16.0,16.0,0.0,0.0,,,2.0
987649,6,2018-09-22 15:00:00,"Anfield, Liverpool",50965,Home,Liverpool,Southampton,3,0,W,3,0,0,0,3.0,12.0,4.0,5.0,3.0,,1.0,,1.0,1.0,4.0,2.0,41.0,67.0,750.0,648.0,60.6,39.0,14.0,10.0,7.0,12.0,12.0,11.0,5.0,,,1.0,12.0,151.0,1.0,,1.0,41.0,45.0,9.0,17.0,5.0,5.0,1.0,7.0,10.0,0.0,0.0,,,4.0
987655,7,2018-09-29 17:30:00,"Stamford Bridge, London",40625,Away,Liverpool,Chelsea,1,1,D,0,1,0,0,1.0,13.0,6.0,6.0,1.0,3.0,,3.0,,1.0,10.0,5.0,35.0,70.0,616.0,516.0,52.8,27.0,15.0,8.0,12.0,16.0,16.0,21.0,2.0,,,4.0,9.0,150.0,3.0,1.0,,42.0,37.0,13.0,11.0,4.0,4.0,,9.0,7.0,0.0,0.0,,,2.0
987667,8,2018-10-07 16:30:00,"Anfield, Liverpool",52117,Home,Liverpool,Man City,0,0,D,0,0,0,0,,7.0,2.0,4.0,1.0,,,,,,6.0,3.0,27.0,59.0,515.0,430.0,49.4,21.0,17.0,11.0,9.0,18.0,18.0,18.0,1.0,1.0,,7.0,11.0,138.0,2.0,,1.0,37.0,50.0,6.0,17.0,2.0,2.0,1.0,10.0,10.0,0.0,0.0,,,2.0
987677,9,2018-10-20 17:30:00,"Accu Stadium, Huddersfield",24263,Away,Liverpool,Huddersfield,1,0,W,1,0,0,0,1.0,11.0,2.0,4.0,5.0,,,,,1.0,9.0,6.0,29.0,57.0,585.0,473.0,52.2,24.0,14.0,8.0,9.0,32.0,32.0,23.0,6.0,1.0,,4.0,12.0,170.0,1.0,,1.0,53.0,51.0,22.0,23.0,4.0,4.0,,6.0,9.0,0.0,0.0,,,2.0
987687,10,2018-10-27 15:00:00,"Anfield, Liverpool",53373,Home,Liverpool,Cardiff,4,1,W,1,0,0,0,4.0,19.0,7.0,6.0,6.0,2.0,3.0,1.0,1.0,2.0,14.0,8.0,48.0,68.0,818.0,727.0,79.6,39.0,12.0,7.0,6.0,11.0,11.0,22.0,,,,8.0,8.0,147.0,,1.0,,42.0,42.0,18.0,14.0,8.0,8.0,,6.0,4.0,0.0,0.0,,,
987693,11,2018-11-03 17:30:00,"Emirates Stadium, London",59993,Away,Liverpool,Arsenal,1,1,D,0,0,0,0,1.0,13.0,4.0,5.0,4.0,2.0,,2.0,2.0,,11.0,6.0,33.0,36.0,356.0,276.0,38.2,28.0,13.0,10.0,8.0,29.0,29.0,18.0,3.0,1.0,,5.0,13.0,142.0,3.0,1.0,,44.0,47.0,12.0,15.0,8.0,8.0,1.0,7.0,6.0,0.0,0.0,,,1.0
987708,12,2018-11-11 12:00:00,"Anfield, Liverpool",53128,Home,Liverpool,Fulham,2,0,W,1,0,0,0,2.0,21.0,7.0,7.0,7.0,4.0,2.0,2.0,,2.0,15.0,9.0,44.0,74.0,725.0,631.0,73.0,33.0,18.0,11.0,8.0,13.0,13.0,17.0,1.0,,,7.0,10.0,149.0,3.0,,1.0,44.0,42.0,11.0,10.0,6.0,6.0,1.0,11.0,7.0,0.0,0.0,,,2.0
987719,13,2018-11-24 15:00:00,"Vicarage Road, Watford",20540,Away,Liverpool,Watford,3,0,W,0,0,1,0,3.0,10.0,7.0,3.0,,2.0,1.0,2.0,,1.0,6.0,4.0,31.0,74.0,637.0,526.0,63.7,23.0,13.0,9.0,13.0,22.0,22.0,12.0,,,,7.0,10.0,164.0,1.0,,1.0,56.0,48.0,23.0,15.0,5.0,5.0,,13.0,11.0,0.0,0.0,,,4.0
987728,14,2018-12-02 16:15:00,"Anfield, Liverpool",51756,Home,Liverpool,Everton,1,0,W,0,0,0,0,1.0,16.0,3.0,10.0,3.0,3.0,1.0,4.0,2.0,,11.0,3.0,46.0,66.0,521.0,415.0,57.6,26.0,21.0,8.0,7.0,17.0,17.0,12.0,2.0,,,6.0,9.0,163.0,3.0,,1.0,47.0,49.0,10.0,16.0,8.0,8.0,2.0,12.0,7.0,0.0,0.0,,,1.0
