matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
2292816,1,2022-08-06 15:00:00,"St. James' Park, Newcastle",52245,Home,Newcastle,Nott'm Forest,2,0,W,0,0,0,0,2.0,23.0,10.0,8.0,5.0,2.0,,2.0,1.0,1.0,21.0,13.0,56.0,70.0,469.0,379.0,61.4,52.0,19.0,13.0,11.0,14.0,14.0,14.0,2.0,,,5.0,8.0,144.0,,,1.0,,57.0,45.0,12.0,16.0,11.0,11.0,2.0,9.0,14.0,0.0,0.0,,,2.0
2292823,2,2022-08-13 15:00:00,"American Express Stadium, Falmer",31552,Away,Newcastle,Brighton,0,0,D,0,0,0,0,,4.0,1.0,2.0,1.0,,,,,,4.0,2.0,24.0,50.0,314.0,230.0,45.5,11.0,12.0,7.0,14.0,32.0,32.0,10.0,5.0,,,3.0,10.0,136.0,5.0,,1.0,,47.0,43.0,16.0,18.0,3.0,3.0,,6.0,7.0,0.0,0.0,,,4.0
2292837,3,2022-08-21 16:30:00,"St. James' Park, Newcastle",52258,Home,Newcastle,Man City,3,3,D,2,1,0,0,3.0,12.0,6.0,4.0,2.0,4.0,2.0,2.0,,2.0,11.0,7.0,24.0,46.0,275.0,185.0,31.3,23.0,13.0,7.0,13.0,22.0,22.0,13.0,6.0,1.0,,13.0,5.0,119.0,7.0,3.0,,,42.0,51.0,12.0,15.0,5.0,5.0,,14.0,7.0,0.0,0.0,,,2.0
2292849,4,2022-08-28 14:00:00,"Molineux Stadium, Wolverhampton",31311,Away,Newcastle,Wolves,1,1,D,0,1,0,0,1.0,21.0,6.0,4.0,11.0,,,2.0,1.0,,15.0,14.0,52.0,65.0,458.0,376.0,63.9,30.0,15.0,10.0,6.0,13.0,13.0,25.0,4.0,,,4.0,7.0,144.0,3.0,1.0,,,51.0,48.0,16.0,11.0,13.0,13.0,1.0,11.0,10.0,0.0,0.0,,,1.0
2292857,5,2022-08-31 20:00:00,"Anfield, Liverpool",53316,Away,Newcastle,Liverpool,1,2,L,1,0,0,0,1.0,5.0,2.0,3.0,,1.0,1.0,,,1.0,4.0,1.0,16.0,50.0,256.0,163.0,28.2,4.0,23.0,9.0,15.0,42.0,42.0,12.0,8.0,,,11.0,3.0,124.0,4.0,2.0,,,58.0,43.0,22.0,15.0,,,1.0,10.0,8.0,0.0,0.0,,,2.0
2292866,6,2022-09-03 15:00:00,"St. James' Park, Newcastle",51863,Home,Newcastle,Crystal Palace,0,0,D,0,0,0,0,,23.0,6.0,7.0,10.0,3.0,,5.0,1.0,,14.0,9.0,52.0,50.0,359.0,283.0,51.7,55.0,18.0,11.0,15.0,18.0,18.0,21.0,6.0,,,11.0,13.0,144.0,9.0,,1.0,,48.0,66.0,14.0,14.0,13.0,13.0,5.0,19.0,12.0,0.0,0.0,,,2.0
2292879,7,2023-04-05 20:00:00,"London Stadium, London",62470,Away,Newcastle,West Ham,5,1,W,2,1,0,0,5.0,15.0,8.0,5.0,2.0,4.0,4.0,1.0,,4.0,13.0,9.0,25.0,55.0,492.0,397.0,58.0,39.0,24.0,14.0,13.0,16.0,16.0,9.0,2.0,,1.0,17.0,9.0,139.0,1.0,1.0,,,63.0,54.0,19.0,12.0,6.0,6.0,1.0,12.0,11.0,0.0,0.0,,,
2292886,8,2022-09-17 15:00:00,"St. James' Park, Newcastle",52238,Home,Newcastle,Bournemouth,1,1,D,0,0,0,0,1.0,20.0,7.0,8.0,5.0,,1.0,,2.0,,13.0,6.0,57.0,82.0,643.0,556.0,72.4,37.0,16.0,12.0,1.0,9.0,9.0,21.0,2.0,,,14.0,15.0,151.0,2.0,1.0,,,44.0,53.0,14.0,11.0,8.0,8.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,3.0
2292893,9,2022-10-01 15:00:00,"Craven Cottage, London",22913,Away,Newcastle,Fulham,4,1,W,3,0,0,1,4.0,19.0,10.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,17.0,14.0,32.0,65.0,605.0,530.0,68.3,51.0,15.0,10.0,4.0,14.0,14.0,20.0,1.0,,,5.0,4.0,119.0,,1.0,,,35.0,29.0,9.0,1.0,8.0,8.0,2.0,10.0,9.0,0.0,0.0,,,7.0
2292907,10,2022-10-08 15:00:00,"St. James' Park, Newcastle",52067,Home,Newcastle,Brentford,5,1,W,2,0,0,0,5.0,16.0,6.0,4.0,6.0,2.0,2.0,1.0,,2.0,10.0,8.0,34.0,47.0,389.0,309.0,54.4,31.0,15.0,6.0,6.0,21.0,21.0,8.0,2.0,,,7.0,7.0,126.0,2.0,1.0,,,48.0,43.0,15.0,13.0,9.0,9.0,1.0,14.0,8.0,0.0,0.0,,,1.0
2292916,11,2022-10-16 14:00:00,"Old Trafford, Manchester",73726,Away,Newcastle,Man Utd,0,0,D,0,0,0,0,,9.0,2.0,5.0,2.0,,,1.0,2.0,,7.0,3.0,26.0,40.0,301.0,217.0,37.0,18.0,13.0,4.0,13.0,19.0,19.0,20.0,5.0,,,4.0,9.0,129.0,2.0,,1.0,,38.0,39.0,13.0,7.0,4.0,4.0,3.0,11.0,12.0,0.0,0.0,,,
2292929,12,2022-10-19 19:30:00,"St. James' Park, Newcastle",52247,Home,Newcastle,Everton,1,0,W,1,0,0,0,1.0,16.0,4.0,9.0,3.0,1.0,,1.0,,1.0,14.0,6.0,27.0,47.0,392.0,301.0,49.8,30.0,18.0,14.0,9.0,9.0,9.0,8.0,,,,12.0,11.0,140.0,,,1.0,,44.0,45.0,11.0,6.0,8.0,8.0,2.0,9.0,11.0,0.0,0.0,,,
2292937,13,2022-10-23 16:30:00,"Tottenham Hotspur Stadium, London",61726,Away,Newcastle,Spurs,2,1,W,2,0,0,0,2.0,13.0,5.0,3.0,5.0,1.0,,1.0,,1.0,7.0,5.0,23.0,53.0,409.0,332.0,47.6,31.0,15.0,11.0,7.0,16.0,16.0,15.0,8.0,,,11.0,10.0,134.0,3.0,1.0,,,49.0,52.0,16.0,19.0,7.0,7.0,1.0,6.0,12.0,0.0,0.0,,,4.0
2292949,14,2022-10-29 15:00:00,"St. James' Park, Newcastle",52233,Home,Newcastle,Aston Villa,4,0,W,1,0,0,0,4.0,20.0,7.0,10.0,3.0,3.0,3.0,3.0,2.0,2.0,15.0,6.0,29.0,62.0,520.0,410.0,59.5,38.0,15.0,9.0,6.0,7.0,7.0,8.0,3.0,,,4.0,12.0,148.0,,,1.0,,42.0,41.0,13.0,8.0,3.0,3.0,1.0,11.0,10.0,0.0,0.0,1.0,1.0,2.0
2292956,15,2022-11-06 14:00:00,"St. Mary's Stadium, Southampton",30402,Away,Newcastle,Southampton,4,1,W,1,0,0,0,4.0,7.0,4.0,2.0,1.0,2.0,2.0,1.0,,3.0,6.0,4.0,21.0,59.0,380.0,257.0,44.8,20.0,15.0,9.0,4.0,25.0,25.0,11.0,5.0,1.0,,13.0,11.0,161.0,4.0,1.0,,,33.0,51.0,9.0,8.0,2.0,2.0,,10.0,7.0,0.0,0.0,,,1.0
2292965,16,2022-11-12 17:30:00,"St. James' Park, Newcastle",52264,Home,Newcastle,Chelsea,1,0,W,0,0,0,0,1.0,10.0,3.0,3.0,4.0,2.0,,2.0,,1.0,9.0,7.0,29.0,56.0,451.0,373.0,48.9,22.0,23.0,15.0,10.0,13.0,13.0,5.0,1.0,1.0,,7.0,12.0,136.0,2.0,,1.0,,52.0,49.0,16.0,6.0,5.0,5.0,1.0,14.0,10.0,0.0,0.0,,,3.0
2292977,17,2022-12-26 15:00:00,"King Power Stadium, Leicester",32185,Away,Newcastle,Leicester,3,0,W,3,0,0,0,3.0,12.0,5.0,4.0,3.0,2.0,3.0,,,2.0,8.0,5.0,27.0,41.0,380.0,282.0,39.9,22.0,12.0,7.0,14.0,21.0,21.0,13.0,4.0,,,6.0,13.0,150.0,2.0,,1.0,,51.0,47.0,19.0,11.0,5.0,5.0,1.0,6.0,9.0,0.0,0.0,1.0,1.0,1.0
2292985,18,2022-12-31 15:00:00,"St. James' Park, Newcastle",52211,Home,Newcastle,Leeds,0,0,D,0,0,0,0,,16.0,5.0,9.0,2.0,7.0,,7.0,,,12.0,5.0,45.0,65.0,419.0,324.0,59.0,27.0,16.0,8.0,10.0,11.0,11.0,3.0,4.0,,,4.0,11.0,170.0,1.0,,1.0,,59.0,59.0,15.0,12.0,9.0,9.0,3.0,13.0,19.0,0.0,0.0,,,3.0
2292990,19,2023-01-03 19:45:00,"Emirates Stadium, London",60319,Away,Newcastle,Arsenal,0,0,D,0,0,0,0,,8.0,1.0,5.0,2.0,2.0,,2.0,,,7.0,2.0,23.0,29.0,253.0,181.0,33.2,23.0,23.0,16.0,5.0,29.0,29.0,13.0,5.0,,,2.0,7.0,114.0,4.0,,1.0,,55.0,43.0,16.0,12.0,5.0,5.0,2.0,16.0,10.0,0.0,0.0,,,4.0
