matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside,totalDistance
2561896,1,2025-08-16 12:30:00,"Villa Park, Birmingham",42526,Away,Newcastle,Aston Villa,0,0,D,0,0,0,1,0.0,16.0,3.0,6.0,7.0,1.4325,0.6442,2.0,,2.0,,0.887939,,14.0,8.0,36.0,55.0,451.0,376.0,60.1,33.0,10.0,8.0,12.0,22.0,22.0,4.0,,,,9.0,3.0,123.0,3.0,0.0,0.2041,1.0,0.0,43.0,40.0,20.0,10.0,6.0,6.0,3.0,11.0,13.0,0.0,0.0,,0.0,1.0,108530.25
2561913,2,2025-08-25 20:00:00,"St. James' Park, Newcastle",52230,Home,Newcastle,Liverpool,2,3,L,0,1,1,0,2.0,10.0,3.0,4.0,3.0,0.9815,1.8662,2.0,2.0,2.0,,0.876877,1.0,7.0,4.0,40.0,51.0,247.0,170.0,37.6,27.0,12.0,5.0,8.0,21.0,21.0,6.0,1.0,1.0,,5.0,4.0,126.0,1.0,3.0,2.2552,,0.0,51.0,51.0,16.0,18.0,7.0,7.0,1.0,17.0,15.0,0.0,0.0,,0.0,,105959.0
2561918,3,2025-08-30 17:30:00,"Elland Road, Leeds",36727,Away,Newcastle,Leeds,0,0,D,0,0,0,0,0.0,8.0,2.0,3.0,3.0,0.4602,0.1351,,,,,0.320653,,7.0,4.0,25.0,65.0,547.0,463.0,57.0,13.0,10.0,4.0,8.0,6.0,6.0,10.0,3.0,1.0,,7.0,10.0,143.0,1.0,0.0,0.0926,1.0,0.0,37.0,47.0,12.0,8.0,5.0,5.0,,15.0,10.0,0.0,0.0,,0.0,,120060.09
2561933,4,2025-09-13 15:00:00,"St. James' Park, Newcastle",52145,Home,Newcastle,Wolves,1,0,W,1,0,0,0,1.0,16.0,4.0,7.0,5.0,1.5541,1.7517,1.0,,1.0,1.0,1.03216,1.0,12.0,7.0,45.0,75.0,449.0,361.0,56.7,28.0,10.0,5.0,6.0,20.0,20.0,8.0,2.0,,,8.0,7.0,141.0,3.0,0.0,0.366,1.0,0.0,53.0,46.0,22.0,13.0,9.0,10.0,1.0,10.0,17.0,0.0,0.0,,0.0,1.0,110388.97
2561935,5,2025-09-21 14:00:00,"Vitality Stadium, Bournemouth",11212,Away,Newcastle,Bournemouth,0,0,D,0,0,0,0,0.0,4.0,1.0,2.0,1.0,0.1398,0.0971,,,,,0.363565,,3.0,1.0,24.0,67.0,390.0,298.0,43.9,17.0,19.0,11.0,8.0,35.0,35.0,6.0,5.0,,,6.0,8.0,160.0,2.0,0.0,0.259,1.0,0.0,54.0,47.0,16.0,19.0,2.0,2.0,,10.0,7.0,0.0,0.0,,0.0,2.0,113440.08
2561952,6,2025-09-28 16:30:00,"St. James' Park, Newcastle",52199,Home,Newcastle,Arsenal,1,2,L,1,0,0,0,1.0,8.0,3.0,1.0,4.0,0.6125,0.9259,1.0,1.0,,,0.605297,1.0,8.0,7.0,31.0,46.0,279.0,194.0,36.6,17.0,12.0,8.0,8.0,41.0,41.0,4.0,6.0,,,11.0,10.0,130.0,5.0,2.0,2.7305,,0.0,49.0,54.0,26.0,22.0,7.0,7.0,2.0,8.0,8.0,0.0,0.0,,0.0,1.0,112259.74
2561963,7,2025-10-05 14:00:00,"St. James' Park, Newcastle",52189,Home,Newcastle,Nott'm Forest,2,0,W,0,0,0,0,2.0,18.0,9.0,4.0,5.0,3.4522,3.8432,4.0,1.0,5.0,1.0,1.11678,1.0,15.0,12.0,42.0,71.0,464.0,387.0,51.3,33.0,16.0,11.0,9.0,16.0,16.0,6.0,,,,13.0,6.0,138.0,4.0,0.0,0.2541,1.0,0.0,47.0,54.0,12.0,13.0,8.0,8.0,1.0,16.0,14.0,0.0,0.0,1.0,1.0,,109006.2
2561965,8,2025-10-18 15:00:00,"American Express Stadium, Falmer",31620,Away,Newcastle,Brighton,1,2,L,0,1,0,0,1.0,16.0,3.0,8.0,5.0,1.4498,1.0555,1.0,,1.0,,1.38733,1.0,11.0,4.0,35.0,49.0,491.0,419.0,54.4,25.0,17.0,13.0,7.0,22.0,22.0,10.0,5.0,1.0,,11.0,7.0,126.0,3.0,2.0,1.4405,,0.0,49.0,57.0,13.0,16.0,4.0,4.0,2.0,9.0,9.0,0.0,0.0,,0.0,1.0,115043.2
2561983,9,2025-10-25 15:00:00,"St. James' Park, Newcastle",52152,Home,Newcastle,Fulham,2,1,W,1,0,0,0,2.0,18.0,7.0,6.0,5.0,2.1388,2.1465,3.0,1.0,3.0,2.0,1.26243,,14.0,8.0,23.0,51.0,452.0,381.0,50.8,35.0,14.0,9.0,7.0,20.0,20.0,10.0,4.0,2.0,,5.0,10.0,133.0,4.0,1.0,2.6891,,0.0,52.0,46.0,14.0,11.0,4.0,4.0,2.0,11.0,18.0,0.0,0.0,,0.0,,114423.39
2561994,10,2025-11-02 14:00:00,"London Stadium, London",62441,Away,Newcastle,West Ham,1,3,L,1,2,0,0,1.0,12.0,4.0,6.0,2.0,0.5201,0.7865,,,,,0.503252,1.0,8.0,5.0,38.0,89.0,545.0,467.0,62.6,22.0,8.0,5.0,9.0,19.0,19.0,2.0,3.0,1.0,1.0,7.0,13.0,141.0,7.0,3.0,1.925,,1.0,31.0,41.0,11.0,5.0,6.0,6.0,,10.0,5.0,0.0,0.0,,0.0,,116171.34
