matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside,totalDistance
2444474,1,2024-08-17 15:00:00,"St. James' Park, Newcastle",52196,Home,Newcastle,Southampton,1,0,W,1,0,1,0,1.0,3.0,1.0,,2.0,,,1.0,1.0,,,,1.0,3.0,3.0,22.0,31.0,181.0,117.0,22.2,14.0,16.0,14.0,4.0,34.0,34.0,13.0,11.0,,,6.0,8.0,102.0,3.0,,,1.0,,40.0,43.0,7.0,9.0,3.0,3.0,1.0,15.0,16.0,0.0,0.0,,,1.0,
2444480,2,2024-08-25 14:00:00,"Vitality Stadium, Bournemouth",11161,Away,Newcastle,Bournemouth,1,1,D,0,1,0,0,1.0,14.0,5.0,4.0,5.0,,,4.0,1.0,3.0,,,1.0,14.0,10.0,36.0,58.0,495.0,393.0,60.7,32.0,21.0,12.0,4.0,17.0,17.0,6.0,4.0,,1.0,2.0,14.0,165.0,3.0,1.0,,,,56.0,44.0,10.0,13.0,9.0,9.0,1.0,8.0,19.0,0.0,0.0,,,,
2444497,3,2024-09-01 13:30:00,"St. James' Park, Newcastle",52211,Home,Newcastle,Spurs,2,1,W,1,0,0,0,2.0,9.0,3.0,3.0,3.0,,,2.0,2.0,,1.0,,2.0,6.0,4.0,19.0,37.0,261.0,183.0,34.3,14.0,17.0,8.0,14.0,31.0,31.0,15.0,7.0,1.0,,10.0,12.0,122.0,6.0,1.0,,,1.0,47.0,61.0,11.0,14.0,7.0,7.0,,16.0,13.0,0.0,0.0,,,2.0,107121.35
2444509,4,2024-09-15 16:30:00,"Molineux Stadium, Wolverhampton",30255,Away,Newcastle,Wolves,2,1,W,0,1,0,0,2.0,14.0,6.0,4.0,4.0,,,2.0,,2.0,1.0,,2.0,13.0,10.0,21.0,63.0,471.0,415.0,51.5,23.0,14.0,9.0,5.0,22.0,22.0,9.0,1.0,1.0,,15.0,15.0,100.0,4.0,1.0,,,,55.0,52.0,13.0,8.0,7.0,7.0,1.0,6.0,16.0,0.0,0.0,,,2.0,114303.43
2444513,5,2024-09-21 15:00:00,"Craven Cottage, London",25700,Away,Newcastle,Fulham,1,3,L,0,2,0,0,1.0,16.0,5.0,8.0,3.0,,,,,1.0,,,1.0,12.0,6.0,23.0,52.0,560.0,506.0,61.4,21.0,9.0,5.0,10.0,15.0,15.0,4.0,2.0,1.0,2.0,4.0,14.0,105.0,8.0,3.0,,,,47.0,37.0,16.0,6.0,,,4.0,8.0,16.0,0.0,0.0,,,6.0,106560.41
2444527,6,2024-09-28 12:30:00,"St. James' Park, Newcastle",52248,Home,Newcastle,Man City,1,1,D,0,1,0,0,1.0,11.0,4.0,3.0,4.0,,,1.0,1.0,1.0,,,,9.0,6.0,24.0,45.0,331.0,261.0,37.7,25.0,15.0,7.0,10.0,21.0,21.0,6.0,6.0,1.0,,13.0,13.0,110.0,5.0,1.0,,,,46.0,48.0,13.0,6.0,5.0,5.0,3.0,14.0,10.0,0.0,0.0,1.0,1.0,1.0,107544.82
2444536,7,2024-10-05 17:30:00,"Goodison Park, Liverpool",39265,Away,Newcastle,Everton,0,0,D,0,0,0,0,,14.0,3.0,8.0,3.0,2.0528,0.8644,,,1.0,,0.954804,,9.0,3.0,31.0,60.0,656.0,566.0,67.9,42.0,25.0,13.0,8.0,6.0,6.0,13.0,1.0,,,13.0,10.0,142.0,2.0,,0.5626,1.0,,54.0,53.0,11.0,14.0,10.0,10.0,1.0,8.0,12.0,0.0,0.0,1.0,,3.0,115191.04
2444545,8,2024-10-19 15:00:00,"St. James' Park, Newcastle",52220,Home,Newcastle,Brighton,0,1,L,0,1,0,0,,21.0,6.0,6.0,9.0,,,4.0,,4.0,,,,16.0,11.0,40.0,69.0,544.0,448.0,59.9,45.0,26.0,19.0,13.0,6.0,6.0,9.0,2.0,1.0,,3.0,18.0,161.0,4.0,1.0,,,,54.0,56.0,10.0,16.0,9.0,9.0,1.0,11.0,8.0,0.0,0.0,,,3.0,
2444554,9,2024-10-27 14:00:00,"Stamford Bridge, London",39526,Away,Newcastle,Chelsea,1,2,L,1,1,0,0,1.0,11.0,3.0,5.0,3.0,,,2.0,1.0,2.0,,,1.0,9.0,5.0,22.0,64.0,450.0,362.0,49.6,24.0,13.0,8.0,6.0,15.0,15.0,6.0,4.0,1.0,1.0,7.0,8.0,124.0,5.0,2.0,,,,46.0,47.0,14.0,13.0,4.0,4.0,1.0,16.0,13.0,0.0,0.0,,,1.0,
2444565,10,2024-11-02 12:30:00,"St. James' Park, Newcastle",52249,Home,Newcastle,Arsenal,1,0,W,1,0,0,0,1.0,9.0,4.0,2.0,3.0,,,1.0,1.0,,,,1.0,7.0,5.0,23.0,42.0,289.0,200.0,36.1,17.0,23.0,15.0,6.0,26.0,26.0,5.0,4.0,,,3.0,14.0,130.0,,,,1.0,,65.0,50.0,19.0,14.0,4.0,4.0,,16.0,18.0,0.0,0.0,,,,
2444576,11,2024-11-10 14:00:00,"The City Ground, Nottingham",30145,Away,Newcastle,Nott'm Forest,3,1,W,0,1,0,0,3.0,17.0,6.0,7.0,4.0,,,1.0,1.0,1.0,,,2.0,13.0,9.0,40.0,62.0,494.0,427.0,56.3,33.0,13.0,8.0,14.0,20.0,20.0,7.0,3.0,1.0,,6.0,17.0,142.0,2.0,1.0,,,,50.0,56.0,22.0,15.0,5.0,5.0,1.0,6.0,13.0,0.0,0.0,,,,
2444588,12,2024-11-25 20:00:00,"St. James' Park, Newcastle",52094,Home,Newcastle,West Ham,0,2,L,0,1,0,0,,18.0,2.0,10.0,6.0,,,1.0,,2.0,,,,12.0,5.0,51.0,72.0,509.0,433.0,52.8,40.0,21.0,13.0,7.0,20.0,20.0,5.0,5.0,,,8.0,18.0,145.0,4.0,2.0,,,,40.0,59.0,7.0,15.0,8.0,8.0,,11.0,7.0,0.0,0.0,,,1.0,
2444593,13,2024-11-30 15:00:00,"Selhurst Park, London",25101,Away,Newcastle,Crystal Palace,1,1,D,0,0,0,0,1.0,1.0,,,1.0,,,,,,,,,1.0,1.0,30.0,46.0,418.0,338.0,51.2,12.0,12.0,9.0,8.0,25.0,25.0,8.0,5.0,1.0,,9.0,14.0,146.0,2.0,1.0,,,,46.0,66.0,16.0,18.0,9.0,9.0,,11.0,12.0,0.0,0.0,,,2.0,
2444608,14,2024-12-04 19:30:00,"St. James' Park, Newcastle",52237,Home,Newcastle,Liverpool,3,3,D,1,0,0,0,3.0,17.0,6.0,7.0,4.0,,,3.0,2.0,2.0,1.0,,3.0,13.0,9.0,26.0,43.0,350.0,277.0,41.3,21.0,14.0,10.0,5.0,15.0,15.0,6.0,6.0,1.0,,7.0,14.0,128.0,2.0,3.0,,,,52.0,48.0,9.0,9.0,5.0,5.0,2.0,9.0,17.0,0.0,0.0,,,4.0,
2444611,15,2024-12-07 15:00:00,"Gtech Community Stadium, Brentford",17078,Away,Newcastle,Brentford,2,4,L,2,2,0,0,2.0,16.0,3.0,11.0,2.0,,,3.0,1.0,2.0,1.0,,2.0,12.0,5.0,27.0,45.0,495.0,428.0,56.2,40.0,12.0,5.0,3.0,25.0,25.0,6.0,2.0,1.0,1.0,9.0,12.0,130.0,4.0,4.0,,,,45.0,49.0,9.0,11.0,4.0,4.0,1.0,7.0,10.0,0.0,0.0,,,2.0,
2444626,16,2024-12-14 15:00:00,"St. James' Park, Newcastle",52235,Home,Newcastle,Leicester,4,0,W,1,0,0,0,4.0,27.0,11.0,9.0,7.0,,,4.0,3.0,2.0,,,3.0,22.0,15.0,28.0,60.0,633.0,553.0,59.4,54.0,8.0,5.0,6.0,13.0,13.0,14.0,3.0,,,8.0,12.0,128.0,1.0,,,1.0,,45.0,50.0,11.0,13.0,5.0,5.0,2.0,7.0,15.0,0.0,0.0,,,,
2444635,17,2024-12-21 15:00:00,"Portman Road, Ipswich",29774,Away,Newcastle,Ipswich,4,0,W,3,0,0,0,4.0,15.0,7.0,7.0,1.0,,,6.0,2.0,4.0,1.0,,3.0,13.0,7.0,26.0,54.0,616.0,537.0,58.4,35.0,15.0,10.0,6.0,15.0,15.0,8.0,4.0,,,4.0,6.0,106.0,2.0,,,1.0,,42.0,28.0,8.0,8.0,1.0,1.0,,7.0,9.0,0.0,0.0,,,1.0,
2444646,18,2024-12-26 15:00:00,"St. James' Park, Newcastle",52168,Home,Newcastle,Aston Villa,3,0,W,1,0,0,1,3.0,22.0,8.0,7.0,7.0,,,2.0,1.0,2.0,1.0,,2.0,14.0,11.0,37.0,56.0,550.0,504.0,62.8,49.0,11.0,8.0,8.0,19.0,19.0,4.0,1.0,,,10.0,13.0,88.0,1.0,,,1.0,,41.0,47.0,14.0,8.0,9.0,9.0,,15.0,10.0,0.0,0.0,,,5.0,
2444657,19,2024-12-30 20:00:00,"Old Trafford, Manchester",73809,Away,Newcastle,Man Utd,2,0,W,2,0,0,0,2.0,12.0,4.0,4.0,4.0,,,3.0,1.0,3.0,1.0,,1.0,10.0,7.0,20.0,43.0,518.0,444.0,47.2,19.0,19.0,16.0,8.0,16.0,16.0,5.0,5.0,1.0,,4.0,13.0,124.0,,,,1.0,,47.0,47.0,9.0,10.0,3.0,3.0,,8.0,13.0,0.0,0.0,,,4.0,
2444668,20,2025-01-04 12:30:00,"Tottenham Hotspur Stadium, London",61293,Away,Newcastle,Spurs,2,1,W,2,1,0,0,2.0,14.0,4.0,3.0,7.0,2.5257,2.2034,3.0,2.0,2.0,,0.955761,2.0,12.0,10.0,30.0,39.0,359.0,284.0,43.2,28.0,17.0,10.0,9.0,30.0,30.0,6.0,3.0,,,5.0,15.0,125.0,3.0,1.0,1.2321,,,54.0,64.0,20.0,22.0,10.0,10.0,,15.0,10.0,0.0,0.0,,,1.0,
2444679,21,2025-01-15 19:30:00,"St. James' Park, Newcastle",51975,Home,Newcastle,Wolves,3,0,W,1,0,0,0,3.0,17.0,5.0,5.0,7.0,,,3.0,2.0,1.0,1.0,,2.0,13.0,8.0,28.0,55.0,584.0,507.0,60.7,34.0,14.0,11.0,12.0,16.0,16.0,9.0,2.0,,,9.0,19.0,135.0,7.0,,,1.0,,59.0,49.0,18.0,6.0,4.0,4.0,1.0,10.0,11.0,0.0,0.0,,,3.0,
2444687,22,2025-01-18 12:30:00,"St. James' Park, Newcastle",52227,Home,Newcastle,Bournemouth,1,4,L,1,2,0,0,1.0,13.0,5.0,3.0,5.0,,,1.0,,1.0,,,1.0,7.0,5.0,34.0,46.0,395.0,310.0,55.2,34.0,17.0,8.0,3.0,32.0,32.0,7.0,3.0,1.0,2.0,16.0,13.0,153.0,6.0,4.0,,,,59.0,59.0,16.0,15.0,7.0,7.0,3.0,7.0,18.0,0.0,0.0,,,1.0,
2444697,23,2025-01-25 15:00:00,"St. Mary's Stadium, Southampton",31141,Away,Newcastle,Southampton,3,1,W,2,1,0,0,3.0,17.0,9.0,4.0,4.0,,,4.0,3.0,3.0,1.0,,2.0,14.0,11.0,24.0,39.0,428.0,357.0,47.3,34.0,19.0,12.0,11.0,19.0,19.0,4.0,3.0,,,9.0,12.0,120.0,4.0,1.0,,,,40.0,56.0,4.0,21.0,8.0,8.0,1.0,5.0,10.0,0.0,0.0,1.0,1.0,4.0,108326.1
2444707,24,2025-02-01 15:00:00,"St. James' Park, Newcastle",52173,Home,Newcastle,Fulham,1,2,L,1,0,0,0,1.0,11.0,4.0,6.0,1.0,0.7503,1.6833,2.0,1.0,2.0,2.0,1.15738,,10.0,4.0,37.0,47.0,403.0,332.0,47.8,32.0,7.0,2.0,4.0,24.0,24.0,6.0,7.0,,,9.0,13.0,127.0,2.0,2.0,1.5419,,,38.0,52.0,14.0,13.0,3.0,4.0,3.0,10.0,15.0,0.0,0.0,,,4.0,112938.56
2444716,25,2025-02-15 15:00:00,"Etihad Stadium, Manchester",52432,Away,Newcastle,Man City,0,4,L,0,3,0,0,,3.0,1.0,1.0,1.0,0.4827,0.3824,,,,,0.207565,,3.0,2.0,22.0,29.0,353.0,292.0,38.4,10.0,26.0,15.0,7.0,20.0,20.0,7.0,2.0,1.0,,8.0,7.0,97.0,3.0,4.0,2.7622,,,37.0,39.0,5.0,8.0,4.0,4.0,,13.0,5.0,0.0,0.0,,,3.0,109352.96
2444728,26,2025-02-23 14:00:00,"St. James' Park, Newcastle",52223,Home,Newcastle,Nott'm Forest,4,3,W,4,1,0,0,4.0,13.0,5.0,3.0,5.0,2.9087,2.6398,1.0,2.0,2.0,1.0,0.805999,2.0,8.0,5.0,33.0,46.0,463.0,379.0,57.1,35.0,20.0,13.0,11.0,36.0,36.0,5.0,7.0,3.0,1.0,6.0,16.0,148.0,2.0,3.0,1.9912,,,63.0,58.0,20.0,15.0,7.0,7.0,3.0,11.0,11.0,0.0,0.0,1.0,1.0,1.0,109640.43
2444738,27,2025-02-26 20:15:00,"Anfield, Liverpool",60374,Away,Newcastle,Liverpool,0,2,L,0,1,0,0,,3.0,,2.0,1.0,0.2281,,1.0,,1.0,,0.293983,,1.0,,25.0,47.0,366.0,309.0,38.8,16.0,20.0,12.0,5.0,20.0,20.0,11.0,4.0,1.0,,8.0,14.0,118.0,1.0,2.0,1.0884,,,43.0,53.0,5.0,9.0,2.0,2.0,,11.0,12.0,0.0,0.0,,,1.0,112984.58
2444748,28,2025-03-10 20:00:00,"London Stadium, London",62463,Away,Newcastle,West Ham,1,0,W,0,0,0,0,1.0,9.0,3.0,3.0,3.0,1.4017,2.0493,2.0,1.0,2.0,,0.998985,1.0,8.0,6.0,29.0,57.0,433.0,352.0,48.6,30.0,12.0,5.0,8.0,25.0,25.0,12.0,4.0,,,7.0,8.0,134.0,2.0,,0.0503,1.0,,42.0,53.0,13.0,16.0,4.0,4.0,,15.0,6.0,0.0,0.0,,,1.0,116330.21
2444758,29,2025-04-16 19:30:00,"St. James' Park, Newcastle",52197,Home,Newcastle,Crystal Palace,5,0,W,4,0,0,0,5.0,14.0,7.0,4.0,3.0,1.5357,2.3946,5.0,2.0,3.0,,0.646214,4.0,12.0,9.0,23.0,42.0,536.0,454.0,59.7,17.0,8.0,4.0,6.0,24.0,24.0,8.0,3.0,1.0,,1.0,5.0,115.0,3.0,,1.0462,1.0,,38.0,29.0,14.0,9.0,5.0,5.0,2.0,9.0,15.0,0.0,0.0,,,2.0,112311.15
2444768,30,2025-04-02 19:45:00,"St. James' Park, Newcastle",52021,Home,Newcastle,Brentford,2,1,W,1,0,0,0,2.0,21.0,4.0,9.0,8.0,1.287,1.5957,2.0,1.0,1.0,,1.1861,2.0,16.0,8.0,25.0,62.0,402.0,304.0,48.4,34.0,21.0,18.0,7.0,32.0,32.0,9.0,6.0,,,9.0,8.0,132.0,2.0,1.0,1.2776,,,57.0,48.0,15.0,17.0,4.0,4.0,,12.0,12.0,0.0,0.0,,,2.0,114516.06
2444776,31,2025-04-07 20:00:00,"King Power Stadium, Leicester",30403,Away,Newcastle,Leicester,3,0,W,3,0,0,0,3.0,16.0,5.0,8.0,3.0,3.2541,2.939,1.0,3.0,1.0,1.0,0.797284,1.0,7.0,4.0,18.0,35.0,413.0,332.0,42.4,22.0,19.0,14.0,7.0,32.0,32.0,9.0,1.0,1.0,,9.0,6.0,120.0,2.0,,0.38,1.0,,47.0,48.0,13.0,14.0,2.0,2.0,,9.0,7.0,0.0,0.0,,,2.0,114389.0
2444786,32,2025-04-13 16:30:00,"St. James' Park, Newcastle",52252,Home,Newcastle,Man Utd,4,1,W,1,1,0,0,4.0,13.0,6.0,6.0,1.0,2.17,3.8072,4.0,4.0,2.0,,1.52265,3.0,10.0,4.0,33.0,50.0,420.0,339.0,48.2,39.0,20.0,9.0,9.0,13.0,13.0,6.0,1.0,,,11.0,9.0,131.0,4.0,1.0,1.2947,,,59.0,47.0,19.0,9.0,7.0,7.0,,7.0,9.0,0.0,0.0,,,2.0,111798.75
2444790,33,2025-04-19 17:30:00,"Villa Park, Birmingham",42618,Away,Newcastle,Aston Villa,1,4,L,1,1,0,0,1.0,10.0,3.0,4.0,3.0,1.0045,0.6388,2.0,1.0,1.0,,0.948503,1.0,7.0,3.0,28.0,43.0,430.0,367.0,51.7,36.0,12.0,5.0,3.0,22.0,22.0,2.0,4.0,2.0,,7.0,11.0,112.0,6.0,4.0,2.3332,,1.0,45.0,50.0,15.0,12.0,7.0,7.0,1.0,12.0,9.0,0.0,0.0,,,1.0,107957.1
2444806,34,2025-04-26 15:00:00,"St. James' Park, Newcastle",52171,Home,Newcastle,Ipswich,3,0,W,1,0,0,1,3.0,25.0,5.0,11.0,9.0,2.8503,2.0043,5.0,2.0,4.0,1.0,2.2957,2.0,22.0,12.0,58.0,76.0,618.0,568.0,77.8,68.0,12.0,3.0,2.0,18.0,18.0,6.0,3.0,1.0,,4.0,5.0,121.0,,,,1.0,,44.0,44.0,17.0,15.0,11.0,11.0,1.0,9.0,8.0,0.0,0.0,1.0,1.0,4.0,104119.81
2444813,35,2025-05-04 14:00:00,"American Express Stadium, Falmer",31580,Away,Newcastle,Brighton,1,1,D,0,1,0,0,1.0,13.0,5.0,4.0,4.0,1.8677,1.658,,1.0,,,0.60354,,7.0,4.0,32.0,50.0,442.0,369.0,54.2,32.0,14.0,9.0,6.0,28.0,28.0,8.0,1.0,,,9.0,7.0,116.0,1.0,1.0,0.9574,,,50.0,48.0,19.0,16.0,4.0,4.0,1.0,10.0,14.0,0.0,0.0,1.0,1.0,1.0,110830.55
2444825,36,2025-05-11 12:00:00,"St. James' Park, Newcastle",52231,Home,Newcastle,Chelsea,2,0,W,1,0,0,1,2.0,15.0,6.0,6.0,3.0,1.565,1.8001,2.0,1.0,1.0,,1.66805,2.0,13.0,7.0,35.0,47.0,410.0,345.0,44.7,38.0,10.0,7.0,4.0,27.0,27.0,2.0,4.0,,,13.0,9.0,108.0,3.0,,0.4766,1.0,,35.0,49.0,8.0,12.0,2.0,2.0,4.0,9.0,13.0,0.0,0.0,,,1.0,110049.93
2444830,37,2025-05-18 16:30:00,"Emirates Stadium, London",60160,Away,Newcastle,Arsenal,0,1,L,0,0,0,0,,14.0,5.0,3.0,6.0,1.8591,1.9414,2.0,,3.0,,0.97444,,11.0,8.0,38.0,45.0,371.0,307.0,48.6,32.0,20.0,12.0,6.0,26.0,26.0,2.0,5.0,,1.0,8.0,10.0,124.0,3.0,1.0,1.3465,,,51.0,49.0,19.0,15.0,7.0,7.0,,9.0,9.0,0.0,0.0,,,,112125.85
2444845,38,2025-05-25 16:00:00,"St. James' Park, Newcastle",52221,Home,Newcastle,Everton,0,1,L,0,0,0,0,,17.0,6.0,7.0,4.0,1.2708,2.1576,1.0,,1.0,,0.883194,,12.0,8.0,48.0,68.0,525.0,461.0,65.3,29.0,11.0,8.0,5.0,21.0,21.0,2.0,2.0,3.0,,9.0,6.0,118.0,5.0,1.0,1.1269,,,43.0,49.0,18.0,16.0,12.0,12.0,,12.0,9.0,0.0,0.0,,,,113470.65
