matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside,totalDistance
2444472,1,2024-08-17 15:00:00,"Goodison Park, Liverpool",39572,Away,Brighton,Everton,3,0,W,1,0,0,1,3.0,10.0,5.0,3.0,2.0,1.4304,2.3748,2.0,1.0,1.0,1.0,0.970824,3.0,10.0,7.0,23.0,36.0,574.0,491.0,61.7,29.0,21.0,13.0,8.0,19.0,19.0,7.0,4.0,1.0,,5.0,11.0,133.0,1.0,0.0,0.0498,1.0,0.0,48.0,54.0,13.0,18.0,5.0,5.0,1.0,8.0,8.0,0.0,0.0,,0.0,1.0,
2444482,2,2024-08-24 12:30:00,"American Express Stadium, Falmer",31537,Home,Brighton,Man Utd,2,1,W,1,0,0,0,2.0,14.0,5.0,6.0,3.0,,,2.0,2.0,,1.0,,2.0,12.0,6.0,28.0,52.0,477.0,407.0,48.2,33.0,17.0,12.0,7.0,10.0,10.0,11.0,2.0,,,10.0,5.0,111.0,2.0,1.0,,,,48.0,43.0,9.0,6.0,4.0,4.0,3.0,9.0,13.0,0.0,0.0,,,,
2444490,3,2024-08-31 12:30:00,"Emirates Stadium, London",60326,Away,Brighton,Arsenal,1,1,D,0,1,0,1,1.0,22.0,4.0,10.0,8.0,,,1.0,1.0,2.0,,,,13.0,6.0,27.0,48.0,471.0,404.0,64.2,33.0,18.0,7.0,5.0,11.0,11.0,4.0,2.0,,,8.0,5.0,118.0,6.0,1.0,,,,58.0,46.0,19.0,14.0,7.0,7.0,2.0,7.0,12.0,0.0,0.0,,,1.0,104433.0
2444502,4,2024-09-14 15:00:00,"American Express Stadium, Falmer",41573,Home,Brighton,Ipswich,0,0,D,0,0,0,0,,21.0,6.0,5.0,10.0,,,1.0,,3.0,,,,10.0,6.0,36.0,70.0,570.0,490.0,68.6,39.0,19.0,11.0,9.0,6.0,6.0,4.0,1.0,,,8.0,10.0,147.0,1.0,,,1.0,,62.0,65.0,17.0,19.0,9.0,9.0,1.0,14.0,16.0,0.0,0.0,,,1.0,107816.56
2444511,5,2024-09-22 14:00:00,"American Express Stadium, Falmer",31444,Home,Brighton,Nott'm Forest,2,2,D,2,1,0,1,2.0,14.0,3.0,4.0,7.0,1.0037,1.0942,1.0,1.0,1.0,,0.869792,1.0,11.0,7.0,55.0,64.0,542.0,475.0,70.4,31.0,12.0,5.0,7.0,9.0,9.0,13.0,1.0,,,8.0,11.0,145.0,2.0,2.0,1.6827,,,49.0,45.0,18.0,10.0,9.0,9.0,2.0,12.0,9.0,0.0,0.0,,,,110302.01
2444523,6,2024-09-28 15:00:00,"Stamford Bridge, London",39495,Away,Brighton,Chelsea,2,4,L,2,4,0,0,2.0,15.0,5.0,5.0,5.0,,,2.0,2.0,1.0,,,1.0,8.0,5.0,24.0,68.0,552.0,476.0,58.9,28.0,16.0,8.0,12.0,12.0,12.0,10.0,4.0,2.0,2.0,15.0,8.0,136.0,2.0,4.0,,,,49.0,51.0,12.0,7.0,2.0,2.0,1.0,8.0,11.0,0.0,0.0,,,2.0,111221.62
2444533,7,2024-10-06 16:30:00,"American Express Stadium, Falmer",31487,Home,Brighton,Spurs,3,2,W,0,2,0,0,3.0,11.0,4.0,5.0,2.0,,,2.0,3.0,1.0,,,1.0,8.0,4.0,18.0,36.0,364.0,301.0,41.0,27.0,12.0,7.0,11.0,18.0,18.0,12.0,3.0,,2.0,14.0,7.0,109.0,1.0,2.0,,,,36.0,55.0,8.0,8.0,4.0,4.0,,14.0,10.0,0.0,0.0,,,2.0,111933.22
2444545,8,2024-10-19 15:00:00,"St. James' Park, Newcastle",52220,Away,Brighton,Newcastle,1,0,W,1,0,0,0,1.0,10.0,5.0,3.0,2.0,,,3.0,1.0,3.0,,,1.0,6.0,4.0,16.0,41.0,371.0,294.0,40.1,12.0,26.0,15.0,9.0,37.0,37.0,8.0,8.0,,,10.0,12.0,129.0,6.0,,,1.0,,56.0,54.0,16.0,10.0,4.0,4.0,1.0,9.0,11.0,0.0,0.0,,,,
2444553,9,2024-10-26 15:00:00,"American Express Stadium, Falmer",31480,Home,Brighton,Wolves,2,2,D,1,0,0,0,2.0,19.0,6.0,5.0,8.0,,,1.0,1.0,1.0,,,2.0,12.0,8.0,40.0,43.0,452.0,393.0,51.1,35.0,17.0,10.0,9.0,21.0,21.0,10.0,5.0,,1.0,12.0,12.0,128.0,5.0,2.0,,,,49.0,63.0,11.0,15.0,9.0,9.0,1.0,12.0,10.0,0.0,0.0,,,2.0,
2444563,10,2024-11-02 15:00:00,"Anfield, Liverpool",60331,Away,Brighton,Liverpool,1,2,L,1,0,0,0,1.0,13.0,5.0,4.0,4.0,,,1.0,,1.0,,,1.0,10.0,7.0,21.0,45.0,469.0,407.0,51.2,24.0,18.0,13.0,9.0,27.0,27.0,6.0,6.0,,,8.0,11.0,124.0,6.0,2.0,,,,44.0,62.0,8.0,10.0,7.0,7.0,1.0,18.0,10.0,0.0,0.0,,,,
