matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
2292918,11,2022-10-15 17:30:00,"Tottenham Hotspur Stadium, London",61812.0,Away,Everton,Spurs,0,2,L,0,0,0,0,,4.0,,3.0,1.0,,,1.0,,,3.0,1.0,12.0,37.0,367.0,300.0,38.5,8.0,15.0,10.0,6.0,25.0,25.0,13.0,8.0,,,3.0,3.0,96.0,5.0,2.0,,41.0,37.0,10.0,13.0,1.0,1.0,1.0,13.0,12.0,0.0,0.0,,,
2292929,12,2022-10-19 19:30:00,"St. James' Park, Newcastle",52247.0,Away,Everton,Newcastle,0,1,L,0,1,0,0,,1.0,,1.0,,,,,,,1.0,,18.0,55.0,412.0,314.0,50.2,11.0,18.0,8.0,7.0,19.0,19.0,12.0,3.0,1.0,,5.0,11.0,145.0,3.0,1.0,,45.0,44.0,6.0,11.0,2.0,2.0,,12.0,9.0,0.0,0.0,,,3.0
2292932,13,2022-10-22 15:00:00,"Goodison Park, Liverpool",38939.0,Home,Everton,Crystal Palace,3,0,W,1,0,0,0,3.0,9.0,6.0,1.0,2.0,2.0,3.0,,,2.0,5.0,5.0,21.0,49.0,382.0,313.0,45.8,13.0,26.0,20.0,7.0,16.0,16.0,10.0,3.0,,,5.0,15.0,127.0,2.0,,1.0,56.0,51.0,12.0,10.0,3.0,3.0,,16.0,13.0,0.0,0.0,,,1.0
2292945,14,2022-10-29 17:30:00,"Craven Cottage, London",23534.0,Away,Everton,Fulham,0,0,D,0,0,0,0,,9.0,4.0,3.0,2.0,2.0,,2.0,,,7.0,5.0,20.0,46.0,370.0,295.0,43.5,18.0,15.0,9.0,6.0,33.0,33.0,18.0,8.0,1.0,,5.0,9.0,112.0,6.0,,1.0,43.0,46.0,12.0,21.0,4.0,4.0,1.0,8.0,10.0,0.0,0.0,,,5.0
2292952,15,2022-11-05 17:30:00,"Goodison Park, Liverpool",39206.0,Home,Everton,Leicester,0,2,L,0,1,0,0,,12.0,2.0,5.0,5.0,2.0,,2.0,,,10.0,6.0,33.0,56.0,482.0,388.0,48.4,33.0,14.0,7.0,11.0,19.0,19.0,2.0,7.0,2.0,,6.0,7.0,147.0,6.0,2.0,,41.0,33.0,19.0,6.0,8.0,8.0,1.0,9.0,5.0,0.0,0.0,,,
2292960,16,2022-11-12 15:00:00,"Vitality Stadium, Bournemouth",10382.0,Away,Everton,Bournemouth,0,3,L,0,2,0,0,,15.0,3.0,6.0,6.0,1.0,,1.0,,,11.0,7.0,34.0,60.0,542.0,464.0,64.2,21.0,30.0,15.0,7.0,6.0,6.0,4.0,3.0,,1.0,10.0,6.0,133.0,5.0,3.0,,63.0,50.0,13.0,17.0,5.0,5.0,2.0,8.0,12.0,0.0,0.0,,,1.0
2292975,17,2022-12-26 15:00:00,"Goodison Park, Liverpool",39252.0,Home,Everton,Wolves,1,2,L,1,1,0,0,1.0,12.0,6.0,4.0,2.0,2.0,,2.0,,1.0,6.0,5.0,23.0,51.0,520.0,441.0,58.8,16.0,17.0,13.0,7.0,16.0,16.0,6.0,1.0,,,7.0,10.0,134.0,2.0,2.0,,58.0,47.0,12.0,12.0,2.0,2.0,3.0,9.0,21.0,0.0,0.0,,,1.0
2292984,18,2022-12-31 15:00:00,"Etihad Stadium, Manchester",53444.0,Away,Everton,Man City,1,1,D,0,1,0,0,1.0,2.0,1.0,,1.0,,,,,1.0,2.0,2.0,14.0,27.0,238.0,185.0,26.3,6.0,13.0,7.0,11.0,35.0,35.0,12.0,7.0,,,4.0,9.0,95.0,2.0,1.0,,35.0,40.0,7.0,9.0,1.0,1.0,,14.0,12.0,0.0,0.0,,,2.0
2292995,19,2023-01-03 19:45:00,"Goodison Park, Liverpool",,Home,Everton,Brighton,1,4,L,0,1,0,0,1.0,10.0,4.0,5.0,1.0,,1.0,,,,8.0,3.0,23.0,51.0,478.0,419.0,48.9,20.0,16.0,10.0,9.0,15.0,15.0,18.0,5.0,,1.0,3.0,6.0,106.0,4.0,4.0,,33.0,39.0,4.0,13.0,5.0,5.0,1.0,8.0,10.0,0.0,0.0,1.0,1.0,1.0
2293004,20,2023-01-14 15:00:00,"Goodison Park, Liverpool",39305.0,Home,Everton,Southampton,1,2,L,1,0,0,0,1.0,12.0,4.0,5.0,3.0,1.0,,2.0,1.0,1.0,8.0,5.0,39.0,93.0,395.0,290.0,52.2,19.0,10.0,6.0,10.0,18.0,18.0,7.0,6.0,,,3.0,10.0,168.0,3.0,2.0,,55.0,53.0,21.0,26.0,6.0,6.0,4.0,7.0,17.0,0.0,0.0,,,3.0
2293019,21,2023-01-21 15:00:00,"London Stadium, London",62470.0,Away,Everton,West Ham,0,2,L,0,2,0,0,,5.0,2.0,1.0,2.0,,,,1.0,,3.0,3.0,44.0,91.0,729.0,639.0,67.8,28.0,19.0,10.0,7.0,12.0,12.0,5.0,4.0,,,7.0,10.0,152.0,2.0,2.0,,51.0,47.0,19.0,18.0,9.0,9.0,1.0,6.0,9.0,0.0,0.0,,,2.0
2293024,22,2023-02-04 12:30:00,"Goodison Park, Liverpool",39314.0,Home,Everton,Arsenal,1,0,W,0,0,0,0,1.0,12.0,4.0,5.0,3.0,4.0,1.0,3.0,,1.0,10.0,6.0,29.0,57.0,252.0,180.0,29.5,18.0,18.0,11.0,11.0,20.0,20.0,10.0,6.0,,,12.0,5.0,122.0,2.0,,1.0,49.0,50.0,17.0,12.0,7.0,7.0,,13.0,7.0,0.0,0.0,,,3.0
2293036,23,2023-02-13 20:00:00,"Anfield, Liverpool",53027.0,Away,Everton,Liverpool,0,2,L,0,1,0,0,,6.0,1.0,4.0,1.0,1.0,,1.0,1.0,,5.0,2.0,17.0,47.0,403.0,317.0,40.9,11.0,18.0,8.0,14.0,21.0,21.0,14.0,4.0,1.0,2.0,11.0,11.0,130.0,4.0,2.0,,45.0,60.0,9.0,12.0,3.0,3.0,,16.0,7.0,0.0,0.0,,,2.0
2293044,24,2023-02-18 15:00:00,"Goodison Park, Liverpool",39232.0,Home,Everton,Leeds,1,0,W,0,0,0,0,1.0,15.0,6.0,7.0,2.0,2.0,,2.0,,1.0,13.0,8.0,32.0,72.0,399.0,293.0,50.0,28.0,23.0,13.0,10.0,19.0,19.0,12.0,4.0,,,10.0,11.0,172.0,,,1.0,63.0,61.0,18.0,20.0,6.0,6.0,,8.0,6.0,0.0,0.0,,,1.0
2293052,25,2023-02-25 15:00:00,"Goodison Park, Liverpool",39309.0,Home,Everton,Aston Villa,0,2,L,0,0,0,0,,15.0,5.0,7.0,3.0,,,1.0,,,10.0,4.0,39.0,70.0,353.0,277.0,46.5,44.0,20.0,10.0,12.0,15.0,15.0,6.0,,,,11.0,8.0,138.0,3.0,2.0,,68.0,57.0,17.0,18.0,5.0,5.0,3.0,12.0,10.0,0.0,0.0,,,1.0
2293067,26,2023-03-05 14:00:00,"The City Ground, Nottingham",29353.0,Away,Everton,Nott'm Forest,2,2,D,2,1,0,0,2.0,10.0,3.0,2.0,5.0,2.0,2.0,1.0,,1.0,8.0,7.0,26.0,54.0,361.0,240.0,42.9,38.0,21.0,13.0,13.0,28.0,28.0,6.0,4.0,,,12.0,13.0,179.0,2.0,2.0,,68.0,73.0,30.0,21.0,3.0,3.0,2.0,17.0,11.0,0.0,0.0,1.0,1.0,
2293072,27,2023-03-11 15:00:00,"Goodison Park, Liverpool",39036.0,Home,Everton,Brentford,1,0,W,1,0,0,0,1.0,13.0,6.0,6.0,1.0,1.0,,3.0,,1.0,8.0,5.0,23.0,61.0,262.0,164.0,33.3,15.0,25.0,14.0,10.0,26.0,26.0,9.0,3.0,,,16.0,5.0,149.0,3.0,,1.0,63.0,60.0,18.0,23.0,5.0,5.0,2.0,11.0,12.0,0.0,0.0,,,3.0
2293084,28,2023-03-18 17:30:00,"Stamford Bridge, London",40025.0,Away,Everton,Chelsea,2,2,D,0,0,0,0,2.0,12.0,3.0,4.0,5.0,3.0,2.0,1.0,,2.0,9.0,5.0,18.0,51.0,246.0,165.0,31.1,15.0,20.0,13.0,6.0,32.0,32.0,8.0,10.0,,,11.0,7.0,128.0,5.0,2.0,,43.0,57.0,9.0,19.0,2.0,2.0,1.0,12.0,8.0,0.0,0.0,,,1.0
2293095,29,2023-04-03 20:00:00,"Goodison Park, Liverpool",39294.0,Home,Everton,Spurs,1,1,D,0,0,1,1,1.0,15.0,6.0,5.0,4.0,1.0,,1.0,,1.0,12.0,8.0,40.0,74.0,377.0,303.0,39.3,28.0,23.0,15.0,8.0,17.0,17.0,10.0,2.0,,,12.0,3.0,138.0,,1.0,,56.0,50.0,13.0,15.0,3.0,3.0,3.0,10.0,14.0,0.0,0.0,,,1.0
2293106,30,2023-04-08 12:30:00,"Old Trafford, Manchester",73509.0,Away,Everton,Man Utd,0,2,L,0,1,0,0,,15.0,1.0,6.0,8.0,1.0,,1.0,,,12.0,6.0,21.0,48.0,331.0,236.0,36.2,16.0,30.0,20.0,6.0,15.0,15.0,7.0,8.0,2.0,1.0,13.0,4.0,134.0,9.0,2.0,,62.0,46.0,14.0,14.0,4.0,4.0,2.0,9.0,10.0,0.0,0.0,,,2.0
2293112,31,2023-04-15 15:00:00,"Goodison Park, Liverpool",39241.0,Home,Everton,Fulham,1,3,L,1,1,0,0,1.0,15.0,7.0,6.0,2.0,3.0,,4.0,1.0,1.0,10.0,6.0,30.0,77.0,408.0,302.0,46.5,16.0,14.0,10.0,7.0,13.0,13.0,13.0,5.0,,,6.0,12.0,162.0,4.0,3.0,,54.0,54.0,21.0,21.0,4.0,4.0,3.0,10.0,6.0,0.0,0.0,,,1.0
2293124,32,2023-04-22 15:00:00,"Selhurst Park, London",25202.0,Away,Everton,Crystal Palace,0,0,D,0,0,1,0,,10.0,5.0,3.0,2.0,,,,,,7.0,6.0,26.0,59.0,318.0,214.0,43.1,16.0,14.0,9.0,12.0,22.0,22.0,6.0,5.0,,,9.0,4.0,159.0,2.0,,1.0,68.0,63.0,36.0,26.0,1.0,1.0,2.0,14.0,12.0,0.0,0.0,,,3.0
2293131,33,2023-04-27 19:45:00,"Goodison Park, Liverpool",39248.0,Home,Everton,Newcastle,1,4,L,0,1,0,0,1.0,13.0,5.0,5.0,3.0,,,,,,9.0,6.0,26.0,65.0,300.0,196.0,39.6,17.0,18.0,9.0,17.0,24.0,24.0,17.0,5.0,,,10.0,8.0,156.0,3.0,4.0,,48.0,41.0,11.0,9.0,3.0,3.0,,8.0,6.0,0.0,0.0,,,3.0
2293146,34,2023-05-01 20:00:00,"King Power Stadium, Leicester",32173.0,Away,Everton,Leicester,2,2,D,1,2,0,0,2.0,23.0,8.0,9.0,6.0,1.0,1.0,2.0,,,15.0,9.0,46.0,64.0,341.0,246.0,44.7,33.0,15.0,9.0,11.0,18.0,18.0,6.0,6.0,,,17.0,10.0,171.0,3.0,2.0,,67.0,77.0,33.0,30.0,9.0,9.0,2.0,12.0,9.0,0.0,0.0,1.0,1.0,3.0
2293151,35,2023-05-08 17:30:00,"American Express Stadium, Falmer",31567.0,Away,Everton,Brighton,5,1,W,3,0,0,0,5.0,10.0,5.0,1.0,4.0,4.0,3.0,1.0,,4.0,9.0,9.0,14.0,30.0,221.0,144.0,22.3,27.0,19.0,11.0,16.0,53.0,53.0,8.0,9.0,,,16.0,6.0,110.0,4.0,1.0,,62.0,56.0,19.0,16.0,1.0,1.0,1.0,13.0,11.0,0.0,0.0,,,1.0
2293165,36,2023-05-14 14:00:00,"Goodison Park, Liverpool",39376.0,Home,Everton,Man City,0,3,L,0,2,0,0,,7.0,3.0,3.0,1.0,1.0,,1.0,1.0,,5.0,2.0,29.0,43.0,381.0,324.0,36.8,16.0,16.0,11.0,11.0,15.0,15.0,8.0,2.0,,,8.0,3.0,91.0,1.0,3.0,,37.0,33.0,8.0,8.0,8.0,8.0,,12.0,4.0,0.0,0.0,,,1.0
2293179,37,2023-05-20 15:00:00,"Molineux Stadium, Wolverhampton",31684.0,Away,Everton,Wolves,1,1,D,0,1,0,0,1.0,19.0,4.0,9.0,6.0,3.0,1.0,2.0,,1.0,13.0,8.0,52.0,61.0,382.0,290.0,46.8,30.0,19.0,10.0,12.0,5.0,5.0,4.0,2.0,,,6.0,4.0,147.0,4.0,1.0,,68.0,42.0,25.0,15.0,7.0,7.0,5.0,10.0,18.0,0.0,0.0,,,
2293185,38,2023-05-28 16:30:00,"Goodison Park, Liverpool",39201.0,Home,Everton,Bournemouth,1,0,W,0,0,0,0,1.0,13.0,6.0,5.0,2.0,,,1.0,,,9.0,5.0,42.0,62.0,305.0,223.0,37.8,20.0,18.0,9.0,13.0,23.0,23.0,8.0,3.0,,,6.0,6.0,135.0,1.0,,1.0,59.0,47.0,21.0,18.0,9.0,9.0,,11.0,12.0,0.0,0.0,,,
