matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside,totalDistance
2444472,1,2024-08-17 15:00:00,"Goodison Park, Liverpool",39572.0,Home,Everton,Brighton,0,3,L,0,1,1,0,0.0,9.0,1.0,4.0,4.0,0.4547,0.0498,,,,,0.667151,,4.0,3.0,24.0,69.0,344.0,266.0,38.3,18.0,23.0,11.0,13.0,11.0,11.0,10.0,2.0,1.0,,6.0,10.0,138.0,2.0,3.0,2.3748,,0.0,54.0,48.0,18.0,13.0,1.0,1.0,1.0,8.0,8.0,0.0,0.0,,0.0,7.0,
2444488,2,2024-08-24 15:00:00,"Tottenham Hotspur Stadium, London",61357.0,Away,Everton,Spurs,0,4,L,0,2,0,0,,10.0,1.0,3.0,6.0,,,,,,,,,8.0,5.0,18.0,44.0,251.0,188.0,29.5,24.0,29.0,19.0,15.0,15.0,15.0,7.0,1.0,,1.0,7.0,6.0,108.0,3.0,4.0,,,,59.0,55.0,14.0,11.0,5.0,5.0,,15.0,11.0,0.0,0.0,,,4.0,
2444493,3,2024-08-31 15:00:00,"Goodison Park, Liverpool",38805.0,Home,Everton,Bournemouth,2,3,L,0,0,0,0,2.0,18.0,8.0,8.0,2.0,,,5.0,2.0,3.0,1.0,,2.0,16.0,9.0,33.0,70.0,349.0,257.0,46.9,37.0,17.0,11.0,12.0,21.0,21.0,7.0,5.0,,,5.0,17.0,157.0,4.0,3.0,,,,60.0,54.0,23.0,17.0,8.0,8.0,1.0,6.0,11.0,0.0,0.0,,,2.0,108077.97
2444501,4,2024-09-14 17:30:00,"Villa Park, Birmingham",41573.0,Away,Everton,Aston Villa,2,3,L,2,1,0,0,2.0,6.0,2.0,3.0,1.0,0.8968,1.1424,1.0,1.0,1.0,1.0,0.885236,1.0,4.0,2.0,15.0,39.0,240.0,182.0,27.1,15.0,24.0,16.0,6.0,28.0,28.0,3.0,4.0,,1.0,6.0,8.0,102.0,4.0,3.0,2.3582,,,51.0,46.0,11.0,9.0,2.0,2.0,3.0,12.0,9.0,0.0,0.0,,,3.0,110622.59
2444514,5,2024-09-21 15:00:00,"King Power Stadium, Leicester",31765.0,Away,Everton,Leicester,1,1,D,1,0,0,0,1.0,17.0,5.0,6.0,6.0,,,2.0,,3.0,1.0,,1.0,13.0,8.0,21.0,53.0,335.0,271.0,41.5,25.0,18.0,13.0,9.0,30.0,30.0,6.0,3.0,,,8.0,11.0,126.0,1.0,1.0,,,,48.0,61.0,12.0,17.0,1.0,1.0,,12.0,11.0,0.0,0.0,,,5.0,108436.32
2444524,6,2024-09-28 15:00:00,"Goodison Park, Liverpool",38954.0,Home,Everton,Crystal Palace,2,1,W,0,1,0,0,2.0,8.0,2.0,4.0,2.0,,,1.0,,1.0,,,1.0,7.0,3.0,34.0,53.0,347.0,259.0,40.1,16.0,14.0,5.0,16.0,22.0,22.0,4.0,7.0,,,5.0,16.0,149.0,3.0,1.0,,,,59.0,63.0,28.0,20.0,5.0,5.0,2.0,13.0,9.0,0.0,0.0,,,2.0,110214.42
2444536,7,2024-10-05 17:30:00,"Goodison Park, Liverpool",39265.0,Home,Everton,Newcastle,0,0,D,0,0,0,0,,8.0,2.0,5.0,1.0,0.6662,0.5626,1.0,,2.0,,0.22407,,6.0,3.0,15.0,58.0,310.0,228.0,32.1,13.0,19.0,11.0,10.0,30.0,30.0,6.0,4.0,,,6.0,16.0,130.0,3.0,,0.8644,1.0,,53.0,54.0,14.0,11.0,,,,12.0,8.0,0.0,0.0,,,2.0,114268.13
2444542,8,2024-10-19 15:15:00,"Portman Road, Ipswich",29862.0,Away,Everton,Ipswich,2,0,W,2,0,0,0,2.0,11.0,8.0,3.0,,,,1.0,1.0,2.0,,,1.0,7.0,4.0,22.0,46.0,403.0,319.0,44.7,27.0,18.0,12.0,6.0,31.0,31.0,4.0,3.0,,,7.0,7.0,125.0,2.0,,,1.0,,50.0,41.0,11.0,12.0,7.0,8.0,,10.0,12.0,0.0,0.0,,,,
2444556,9,2024-10-26 17:30:00,"Goodison Park, Liverpool",38742.0,Home,Everton,Fulham,1,1,D,0,0,0,0,1.0,10.0,5.0,3.0,2.0,,,1.0,1.0,,1.0,,1.0,10.0,7.0,32.0,62.0,383.0,304.0,39.9,17.0,19.0,12.0,8.0,26.0,26.0,9.0,2.0,2.0,,7.0,10.0,129.0,2.0,1.0,,,,52.0,38.0,18.0,8.0,4.0,4.0,1.0,8.0,8.0,0.0,0.0,,,4.0,
2444567,10,2024-11-02 15:00:00,"St. Mary's Stadium, Southampton",31143.0,Away,Everton,Southampton,0,1,L,0,0,0,0,,16.0,5.0,8.0,3.0,,,3.0,,3.0,2.0,,,9.0,5.0,28.0,52.0,305.0,247.0,34.7,27.0,21.0,8.0,8.0,17.0,17.0,4.0,2.0,,,12.0,10.0,105.0,1.0,1.0,,,,51.0,49.0,6.0,7.0,6.0,6.0,2.0,18.0,14.0,0.0,0.0,,,1.0,
2444578,11,2024-11-09 15:00:00,"London Stadium, London",62463.0,Away,Everton,West Ham,0,0,D,0,0,0,0,,18.0,4.0,8.0,6.0,,,,,,,,,13.0,8.0,40.0,78.0,450.0,341.0,50.7,26.0,20.0,8.0,8.0,16.0,16.0,7.0,4.0,1.0,,7.0,4.0,162.0,6.0,,,1.0,,58.0,47.0,18.0,18.0,6.0,6.0,,9.0,10.0,0.0,0.0,,,1.0,
2444583,12,2024-11-23 15:00:00,"Goodison Park, Liverpool",38915.0,Home,Everton,Brentford,0,0,D,0,0,0,1,,27.0,5.0,12.0,10.0,,,1.0,,1.0,,,,22.0,11.0,52.0,72.0,465.0,405.0,59.3,40.0,12.0,5.0,3.0,23.0,23.0,4.0,3.0,,,5.0,13.0,124.0,2.0,,,1.0,,46.0,48.0,15.0,18.0,10.0,10.0,1.0,8.0,9.0,0.0,0.0,,,3.0,
2444595,13,2024-12-01 13:30:00,"Old Trafford, Manchester",73817.0,Away,Everton,Man Utd,0,4,L,0,2,0,0,,8.0,2.0,3.0,3.0,,,1.0,,1.0,,,,5.0,3.0,20.0,50.0,412.0,356.0,40.1,13.0,19.0,10.0,5.0,8.0,8.0,10.0,4.0,1.0,2.0,9.0,8.0,102.0,1.0,4.0,,,,50.0,46.0,10.0,9.0,2.0,2.0,1.0,12.0,12.0,0.0,0.0,,,2.0,
