matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
694906,1,2013-08-17 15:00:00,"Carrow Road, Norwich",26824,Away,Everton,Norwich,2,2,D,0,0,0,0,2.0,20.0,7.0,8.0,5.0,1.0,1.0,2.0,,1.0,15.0,9.0,21.0,56.0,564.0,498.0,67.0,,20.0,18.0,13.0,27.0,27.0,14.0,4.0,,,17.0,13.0,122.0,,2.0,,,69.0,58.0,26.0,11.0,8.0,8.0,2.0,10.0,13.0,0.0,0.0,,,3.0
694913,2,2013-08-24 15:00:00,"Goodison Park, Liverpool",36410,Home,Everton,West Brom,0,0,D,0,0,0,0,,22.0,8.0,6.0,8.0,1.0,,1.0,2.0,,15.0,12.0,16.0,78.0,478.0,395.0,62.3,,20.0,12.0,12.0,36.0,36.0,6.0,,,,2.0,11.0,140.0,2.0,,1.0,,65.0,56.0,19.0,19.0,11.0,11.0,1.0,15.0,15.0,0.0,0.0,,,5.0
694921,3,2013-08-31 15:00:00,"Cardiff City Stadium, Cardiff",27344,Away,Everton,Cardiff,0,0,D,0,0,0,0,,13.0,3.0,5.0,5.0,1.0,,1.0,,,10.0,5.0,19.0,66.0,514.0,444.0,63.0,,15.0,12.0,8.0,26.0,26.0,8.0,,,,12.0,13.0,139.0,1.0,,1.0,,55.0,52.0,17.0,11.0,5.0,5.0,1.0,7.0,11.0,0.0,0.0,,,4.0
694932,4,2013-09-14 17:30:00,"Goodison Park, Liverpool",36034,Home,Everton,Chelsea,1,0,W,1,0,0,0,1.0,11.0,5.0,5.0,1.0,1.0,1.0,,1.0,1.0,8.0,4.0,11.0,52.0,373.0,286.0,43.5,,23.0,20.0,17.0,35.0,35.0,14.0,2.0,2.0,,9.0,11.0,135.0,5.0,,1.0,,68.0,56.0,17.0,18.0,5.0,5.0,,10.0,12.0,0.0,0.0,,,2.0
694949,5,2013-09-21 15:00:00,"Boleyn Ground, London",34952,Away,Everton,West Ham,3,2,W,0,1,0,1,3.0,10.0,4.0,4.0,2.0,,,,,1.0,6.0,3.0,20.0,74.0,526.0,449.0,62.3,,17.0,17.0,8.0,41.0,41.0,12.0,3.0,,,8.0,14.0,141.0,,2.0,,,62.0,67.0,20.0,22.0,5.0,5.0,,12.0,16.0,0.0,0.0,,,2.0
694952,6,2013-09-30 20:00:00,"Goodison Park, Liverpool",33495,Home,Everton,Newcastle,3,2,W,3,0,0,0,3.0,19.0,8.0,8.0,3.0,2.0,2.0,1.0,,3.0,13.0,8.0,10.0,73.0,512.0,432.0,49.9,,20.0,18.0,11.0,25.0,25.0,12.0,3.0,,,9.0,15.0,127.0,4.0,2.0,,,72.0,50.0,15.0,16.0,1.0,1.0,1.0,7.0,15.0,0.0,0.0,,,3.0
694965,7,2013-10-05 12:45:00,"Etihad Stadium, Manchester",47267,Away,Everton,Man City,1,3,L,1,2,0,0,1.0,6.0,4.0,1.0,1.0,2.0,1.0,1.0,,1.0,5.0,4.0,13.0,67.0,417.0,342.0,46.1,,22.0,20.0,13.0,31.0,31.0,10.0,1.0,,,9.0,10.0,127.0,4.0,3.0,,1.0,63.0,50.0,10.0,12.0,1.0,1.0,1.0,10.0,15.0,0.0,0.0,,,4.0
694974,8,2013-10-19 15:00:00,"Goodison Park, Liverpool",38828,Home,Everton,Hull,2,1,W,1,1,0,0,2.0,14.0,6.0,5.0,3.0,1.0,,1.0,1.0,2.0,14.0,9.0,16.0,97.0,633.0,528.0,66.9,,19.0,13.0,8.0,28.0,28.0,20.0,2.0,,,7.0,14.0,154.0,,1.0,,,63.0,57.0,16.0,21.0,5.0,5.0,,7.0,16.0,0.0,0.0,,,1.0
694981,9,2013-10-26 15:00:00,"Villa Park, Birmingham",35154,Away,Everton,Aston Villa,2,0,W,0,0,0,0,2.0,15.0,4.0,5.0,6.0,,,,1.0,2.0,10.0,7.0,15.0,78.0,447.0,363.0,53.1,,26.0,17.0,14.0,39.0,39.0,18.0,5.0,,,9.0,8.0,135.0,3.0,,1.0,,63.0,46.0,18.0,15.0,6.0,6.0,1.0,8.0,14.0,0.0,0.0,,,3.0
694992,10,2013-11-03 13:30:00,"Goodison Park, Liverpool",38378,Home,Everton,Spurs,0,0,D,0,0,0,0,,8.0,1.0,4.0,3.0,,,,,,5.0,1.0,13.0,61.0,408.0,319.0,52.2,,18.0,13.0,13.0,27.0,27.0,20.0,6.0,1.0,,11.0,1.0,145.0,6.0,,1.0,,55.0,53.0,19.0,14.0,7.0,7.0,,11.0,8.0,0.0,0.0,,,2.0
