matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
442102,11,2012-11-10 15:00:00,"Goodison Park, Liverpool",35999,Home,Everton,Sunderland,2,1,W,0,1,0,0,2.0,18.0,6.0,6.0,6.0,2.0,1.0,1.0,,2.0,16.0,12.0,31.0,86.0,537.0,440.0,62.6,,16.0,12.0,10.0,27.0,14.0,2.0,1.0,,5.0,5.0,169.0,,1.0,,,58.0,58.0,17.0,21.0,6.0,6.0,2.0,14.0,14.0,0.0,0.0,,,1.0
442116,12,2012-11-17 15:00:00,"Select Car Leasing Stadium, Reading",24184,Away,Everton,Reading,1,2,L,1,0,0,0,1.0,21.0,7.0,10.0,4.0,2.0,1.0,3.0,1.0,,15.0,6.0,26.0,80.0,402.0,321.0,60.4,,14.0,12.0,16.0,36.0,21.0,1.0,1.0,,4.0,6.0,172.0,,2.0,,,42.0,46.0,17.0,16.0,13.0,13.0,,13.0,10.0,0.0,0.0,,,4.0
442121,13,2012-11-24 15:00:00,"Goodison Park, Liverpool",34502,Home,Everton,Norwich,1,1,D,1,0,0,0,1.0,14.0,7.0,6.0,1.0,1.0,1.0,1.0,,1.0,9.0,6.0,22.0,72.0,443.0,350.0,57.9,,10.0,7.0,14.0,34.0,17.0,2.0,,,3.0,8.0,159.0,,1.0,,,53.0,53.0,15.0,24.0,4.0,4.0,,12.0,18.0,0.0,0.0,,,3.0
442138,14,2012-11-28 19:45:00,"Goodison Park, Liverpool",37141,Home,Everton,Arsenal,1,1,D,1,1,0,0,1.0,14.0,9.0,3.0,2.0,1.0,,1.0,1.0,,9.0,6.0,42.0,65.0,388.0,295.0,42.6,21.0,30.0,20.0,20.0,30.0,13.0,5.0,,,14.0,15.0,165.0,2.0,1.0,,,58.0,70.0,14.0,18.0,6.0,6.0,,15.0,9.0,0.0,0.0,,,6.0
442142,15,2012-12-01 15:00:00,"Etihad Stadium, Manchester",47386,Away,Everton,Man City,1,1,D,1,1,0,0,1.0,9.0,4.0,3.0,2.0,,1.0,1.0,,,5.0,2.0,21.0,76.0,380.0,300.0,40.8,,12.0,8.0,12.0,34.0,10.0,2.0,,,3.0,15.0,145.0,,1.0,,,51.0,46.0,21.0,16.0,2.0,2.0,1.0,12.0,16.0,0.0,0.0,,,
442151,16,2012-12-09 15:00:00,"Goodison Park, Liverpool",36494,Home,Everton,Spurs,2,1,W,0,0,0,0,2.0,20.0,4.0,9.0,7.0,2.0,1.0,1.0,,2.0,15.0,8.0,28.0,80.0,398.0,309.0,49.6,,22.0,17.0,11.0,27.0,11.0,6.0,,,7.0,12.0,165.0,,1.0,,,53.0,52.0,17.0,13.0,4.0,4.0,2.0,12.0,11.0,0.0,0.0,,,4.0
442166,17,2012-12-15 15:00:00,"bet365 Stadium, Stoke",27008,Away,Everton,Stoke,1,1,D,1,0,0,0,1.0,10.0,2.0,5.0,3.0,1.0,,2.0,,,8.0,3.0,22.0,69.0,338.0,247.0,51.3,,25.0,22.0,13.0,41.0,18.0,2.0,1.0,,2.0,7.0,182.0,,1.0,,,65.0,71.0,25.0,42.0,8.0,8.0,,13.0,12.0,0.0,0.0,,,1.0
442177,18,2012-12-22 15:00:00,"Boleyn Ground, London",35005,Away,Everton,West Ham,2,1,W,0,1,1,1,2.0,18.0,7.0,8.0,3.0,2.0,,3.0,,1.0,12.0,7.0,26.0,69.0,452.0,368.0,62.3,,14.0,12.0,14.0,37.0,17.0,1.0,,,5.0,7.0,164.0,,1.0,,,49.0,49.0,19.0,25.0,5.0,5.0,1.0,8.0,12.0,0.0,0.0,,,6.0
442181,19,2012-12-26 15:00:00,"Goodison Park, Liverpool",38749,Home,Everton,Wigan,2,1,W,0,0,0,0,2.0,17.0,3.0,7.0,7.0,1.0,,1.0,1.0,2.0,12.0,8.0,21.0,88.0,398.0,310.0,47.3,,22.0,11.0,20.0,18.0,11.0,6.0,,,3.0,9.0,148.0,,1.0,,,62.0,36.0,23.0,12.0,11.0,11.0,1.0,10.0,11.0,0.0,0.0,,,2.0
442191,20,2012-12-30 13:30:00,"Goodison Park, Liverpool",39485,Home,Everton,Chelsea,1,2,L,1,1,0,0,1.0,14.0,6.0,7.0,1.0,1.0,1.0,1.0,3.0,,8.0,3.0,23.0,72.0,349.0,252.0,48.0,,14.0,11.0,18.0,41.0,18.0,7.0,,,7.0,11.0,193.0,,2.0,,,56.0,50.0,24.0,13.0,7.0,7.0,2.0,14.0,12.0,0.0,0.0,,,5.0
442202,21,2013-01-02 20:00:00,"St. James' Park, Newcastle",49391,Away,Everton,Newcastle,2,1,W,1,1,0,0,2.0,13.0,6.0,2.0,5.0,5.0,1.0,4.0,,1.0,7.0,7.0,27.0,73.0,355.0,274.0,49.5,,15.0,14.0,15.0,42.0,25.0,8.0,1.0,1.0,12.0,18.0,164.0,,1.0,,,69.0,74.0,29.0,31.0,6.0,6.0,,10.0,21.0,0.0,0.0,,,5.0
442211,22,2013-01-12 15:00:00,"Goodison Park, Liverpool",35782,Home,Everton,Swansea,0,0,D,0,0,0,0,,18.0,5.0,8.0,5.0,4.0,,4.0,,,16.0,8.0,39.0,82.0,513.0,423.0,55.3,,11.0,9.0,20.0,25.0,12.0,,,,8.0,7.0,169.0,,,1.0,,65.0,54.0,40.0,17.0,7.0,7.0,2.0,13.0,9.0,0.0,0.0,,,3.0
442223,23,2013-01-21 20:00:00,"St. Mary's Stadium, Southampton",28359,Away,Everton,Southampton,0,0,D,0,0,0,0,,9.0,5.0,2.0,2.0,5.0,,5.0,,,7.0,5.0,20.0,80.0,387.0,269.0,46.6,,20.0,15.0,20.0,26.0,16.0,9.0,,,7.0,13.0,193.0,,,1.0,,55.0,59.0,16.0,20.0,6.0,6.0,1.0,11.0,14.0,0.0,0.0,,,3.0
442237,24,2013-01-30 19:45:00,"Goodison Park, Liverpool",31376,Home,Everton,West Brom,2,1,W,2,0,0,0,2.0,16.0,6.0,7.0,3.0,,1.0,2.0,2.0,1.0,8.0,4.0,24.0,81.0,492.0,407.0,55.9,,16.0,13.0,20.0,23.0,15.0,3.0,,1.0,2.0,16.0,163.0,,1.0,,,53.0,56.0,17.0,19.0,5.0,5.0,,10.0,15.0,0.0,0.0,1.0,1.0,2.0
442240,25,2013-02-02 15:00:00,"Goodison Park, Liverpool",38121,Home,Everton,Aston Villa,3,3,D,1,2,0,0,3.0,21.0,8.0,9.0,4.0,4.0,3.0,1.0,,3.0,17.0,11.0,38.0,77.0,426.0,323.0,68.3,,18.0,13.0,12.0,29.0,14.0,2.0,1.0,,4.0,15.0,194.0,,3.0,,,72.0,47.0,26.0,18.0,15.0,15.0,3.0,7.0,23.0,0.0,0.0,,,5.0
442252,26,2013-02-10 16:00:00,"Old Trafford, Manchester",75525,Away,Everton,Man Utd,0,2,L,0,2,0,0,,11.0,2.0,3.0,6.0,,,,,,6.0,4.0,14.0,81.0,490.0,400.0,53.0,,22.0,15.0,21.0,22.0,10.0,2.0,,,7.0,16.0,159.0,,2.0,,,49.0,45.0,13.0,9.0,6.0,6.0,,11.0,12.0,0.0,0.0,,,1.0
442264,27,2013-02-23 15:00:00,"Carrow Road, Norwich",26828,Away,Everton,Norwich,1,2,L,1,0,0,0,1.0,15.0,3.0,10.0,2.0,2.0,1.0,1.0,,1.0,13.0,5.0,25.0,94.0,502.0,403.0,55.2,,19.0,15.0,12.0,45.0,24.0,3.0,,,6.0,13.0,175.0,,2.0,,,63.0,52.0,23.0,19.0,5.0,5.0,,10.0,16.0,0.0,0.0,,,2.0
442271,28,2013-03-02 15:00:00,"Goodison Park, Liverpool",35244,Home,Everton,Reading,3,1,W,1,0,0,0,3.0,21.0,12.0,7.0,2.0,4.0,1.0,4.0,,3.0,19.0,12.0,16.0,64.0,432.0,344.0,60.0,,16.0,13.0,18.0,51.0,23.0,2.0,1.0,,4.0,14.0,183.0,,1.0,,,60.0,51.0,32.0,19.0,9.0,9.0,,8.0,8.0,0.0,0.0,,,1.0
442291,29,2013-03-16 12:45:00,"Goodison Park, Liverpool",36519,Home,Everton,Man City,2,0,W,1,0,1,0,2.0,12.0,3.0,4.0,5.0,1.0,,1.0,,2.0,8.0,4.0,13.0,51.0,270.0,203.0,40.6,,20.0,14.0,26.0,29.0,18.0,5.0,,,4.0,3.0,149.0,,,1.0,,52.0,47.0,17.0,19.0,13.0,13.0,1.0,16.0,10.0,0.0,0.0,,,3.0
442279,29,2013-04-16 19:45:00,"Emirates Stadium, London",60071,Away,Everton,Arsenal,0,0,D,0,0,0,0,,12.0,2.0,5.0,5.0,1.0,,1.0,,,9.0,4.0,24.0,61.0,399.0,315.0,43.2,12.0,33.0,26.0,14.0,35.0,17.0,4.0,1.0,,11.0,13.0,140.0,2.0,,1.0,,64.0,60.0,12.0,17.0,1.0,1.0,2.0,13.0,11.0,0.0,0.0,,,2.0
442301,31,2013-03-30 17:30:00,"Goodison Park, Liverpool",33977,Home,Everton,Stoke,1,0,W,1,0,0,0,1.0,18.0,6.0,7.0,5.0,,1.0,,,,12.0,7.0,19.0,81.0,397.0,305.0,54.0,,15.0,10.0,7.0,43.0,23.0,2.0,,,5.0,18.0,170.0,,,1.0,,67.0,69.0,24.0,25.0,4.0,4.0,,13.0,18.0,0.0,0.0,,,1.0
442317,32,2013-04-07 14:05:00,"White Hart Lane, London",36192,Away,Everton,Spurs,2,2,D,1,1,0,0,2.0,9.0,4.0,4.0,1.0,1.0,1.0,1.0,,2.0,6.0,3.0,21.0,67.0,309.0,212.0,38.1,,34.0,23.0,17.0,44.0,21.0,5.0,,,9.0,8.0,170.0,,2.0,,,72.0,50.0,19.0,14.0,6.0,6.0,,8.0,15.0,0.0,0.0,,,2.0
442322,33,2013-04-13 15:00:00,"Goodison Park, Liverpool",34876,Home,Everton,QPR,2,0,W,1,0,0,0,2.0,13.0,5.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,12.0,9.0,22.0,84.0,399.0,304.0,60.2,,26.0,18.0,9.0,12.0,8.0,4.0,,,9.0,19.0,174.0,,,1.0,,59.0,55.0,16.0,16.0,13.0,13.0,2.0,6.0,13.0,0.0,0.0,,,2.0
442334,34,2013-04-20 15:00:00,"Stadium of Light, Sunderland",44614,Away,Everton,Sunderland,0,1,L,0,1,0,0,,11.0,2.0,5.0,4.0,1.0,,1.0,,,10.0,6.0,29.0,71.0,429.0,334.0,63.6,,21.0,15.0,10.0,25.0,16.0,,1.0,1.0,8.0,17.0,167.0,,1.0,,,52.0,62.0,20.0,20.0,10.0,10.0,2.0,15.0,7.0,0.0,0.0,,,3.0
442342,35,2013-04-27 15:00:00,"Goodison Park, Liverpool",34563,Home,Everton,Fulham,1,0,W,1,0,0,0,1.0,21.0,4.0,9.0,8.0,4.0,1.0,4.0,,1.0,16.0,8.0,30.0,59.0,420.0,340.0,53.9,,23.0,18.0,22.0,21.0,13.0,3.0,1.0,,5.0,7.0,139.0,,,1.0,,54.0,35.0,8.0,4.0,7.0,7.0,2.0,12.0,16.0,0.0,0.0,,,4.0
442350,36,2013-05-05 13:30:00,"Anfield, Liverpool",44991,Away,Everton,Liverpool,0,0,D,0,0,0,0,,11.0,2.0,7.0,2.0,1.0,,1.0,,,8.0,2.0,20.0,72.0,366.0,275.0,45.2,,33.0,24.0,21.0,31.0,15.0,4.0,,,9.0,12.0,170.0,,,1.0,,68.0,56.0,18.0,14.0,5.0,5.0,1.0,11.0,10.0,0.0,0.0,,,1.0
442361,37,2013-05-12 15:00:00,"Goodison Park, Liverpool",39475,Home,Everton,West Ham,2,0,W,1,0,0,0,2.0,28.0,7.0,11.0,10.0,4.0,,4.0,,2.0,26.0,17.0,25.0,80.0,493.0,436.0,64.7,,11.0,9.0,19.0,24.0,11.0,,1.0,,4.0,15.0,132.0,,,1.0,,39.0,39.0,10.0,11.0,7.0,7.0,,7.0,11.0,0.0,0.0,,,3.0
442369,38,2013-05-19 16:00:00,"Stamford Bridge, London",41794,Away,Everton,Chelsea,1,2,L,1,1,0,0,1.0,20.0,7.0,8.0,5.0,3.0,1.0,3.0,1.0,1.0,18.0,11.0,27.0,71.0,524.0,460.0,56.5,26.0,22.0,21.0,16.0,29.0,14.0,7.0,4.0,1.0,7.0,11.0,128.0,4.0,2.0,,,47.0,47.0,12.0,8.0,4.0,4.0,1.0,9.0,7.0,0.0,0.0,,,1.0
