matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
918897,1,2017-08-12 15:00:00,"Goodison Park, Liverpool",39045,Home,Everton,Stoke,1,0,W,1,0,0,0,1.0,9.0,4.0,3.0,2.0,1.0,1.0,,,1.0,6.0,5.0,27.0,69.0,497.0,392.0,61.6,23.0,17.0,12.0,19.0,43.0,43.0,14.0,2.0,,,10.0,12.0,160.0,1.0,,1.0,47.0,64.0,19.0,25.0,6.0,6.0,,13.0,10.0,0.0,0.0,,,2.0
918908,2,2017-08-21 20:00:00,"Etihad Stadium, Manchester",54009,Away,Everton,Man City,1,1,D,1,0,1,1,1.0,7.0,2.0,5.0,,1.0,1.0,,,1.0,7.0,2.0,15.0,54.0,301.0,198.0,34.6,9.0,19.0,12.0,16.0,30.0,30.0,17.0,4.0,,1.0,13.0,7.0,147.0,5.0,1.0,,41.0,55.0,12.0,22.0,1.0,1.0,2.0,9.0,7.0,0.0,0.0,,,3.0
918914,3,2017-08-27 13:30:00,"Stamford Bridge, London",41382,Away,Everton,Chelsea,0,2,L,0,2,0,0,,7.0,,5.0,2.0,,,,,,6.0,2.0,23.0,58.0,437.0,355.0,43.3,6.0,17.0,12.0,16.0,28.0,28.0,14.0,7.0,1.0,,11.0,11.0,127.0,5.0,2.0,,45.0,47.0,10.0,16.0,3.0,3.0,1.0,7.0,11.0,0.0,0.0,,,
918926,4,2017-09-09 15:00:00,"Goodison Park, Liverpool",38835,Home,Everton,Spurs,0,3,L,0,2,0,0,,12.0,1.0,5.0,6.0,1.0,,1.0,,,9.0,6.0,33.0,67.0,464.0,375.0,50.7,23.0,17.0,10.0,15.0,22.0,22.0,19.0,3.0,1.0,,10.0,10.0,146.0,3.0,3.0,,47.0,52.0,12.0,15.0,7.0,7.0,,14.0,12.0,0.0,0.0,,,4.0
918938,5,2017-09-17 16:00:00,"Old Trafford, Manchester",75042,Away,Everton,Man Utd,0,4,L,0,1,0,0,,7.0,3.0,2.0,2.0,,,2.0,,,5.0,3.0,17.0,56.0,510.0,415.0,50.8,6.0,22.0,17.0,15.0,29.0,29.0,15.0,4.0,,1.0,9.0,11.0,135.0,3.0,4.0,,49.0,50.0,8.0,14.0,1.0,1.0,1.0,14.0,15.0,0.0,0.0,,,3.0
918946,6,2017-09-23 15:00:00,"Goodison Park, Liverpool",38133,Home,Everton,Bournemouth,2,1,W,0,0,0,0,2.0,12.0,3.0,5.0,4.0,2.0,1.0,2.0,1.0,1.0,11.0,6.0,37.0,76.0,426.0,334.0,50.6,23.0,19.0,13.0,21.0,24.0,24.0,16.0,2.0,,,10.0,6.0,145.0,3.0,1.0,,46.0,49.0,15.0,14.0,4.0,4.0,,12.0,11.0,0.0,0.0,,,3.0
918956,7,2017-10-01 14:15:00,"Goodison Park, Liverpool",38448,Home,Everton,Burnley,0,1,L,0,1,0,0,,25.0,4.0,13.0,8.0,1.0,,1.0,,,21.0,10.0,44.0,78.0,501.0,398.0,63.2,44.0,8.0,5.0,4.0,43.0,43.0,21.0,2.0,,,7.0,12.0,164.0,1.0,1.0,,53.0,71.0,32.0,35.0,9.0,9.0,1.0,14.0,6.0,0.0,0.0,,,1.0
918963,8,2017-10-15 13:30:00,"Amex Stadium, Falmer",30565,Away,Everton,Brighton,1,1,D,0,0,0,0,1.0,13.0,6.0,5.0,2.0,,1.0,,,,10.0,6.0,21.0,64.0,451.0,354.0,53.1,20.0,20.0,15.0,8.0,31.0,31.0,22.0,6.0,,,9.0,12.0,150.0,2.0,1.0,,68.0,61.0,24.0,25.0,1.0,1.0,1.0,10.0,12.0,0.0,0.0,1.0,1.0,1.0
918974,9,2017-10-22 13:30:00,"Goodison Park, Liverpool",39189,Home,Everton,Arsenal,2,5,L,1,1,1,0,2.0,9.0,3.0,4.0,2.0,,1.0,,,,5.0,2.0,23.0,69.0,287.0,199.0,32.4,13.0,8.0,7.0,10.0,30.0,30.0,21.0,7.0,,,11.0,8.0,130.0,9.0,5.0,,43.0,50.0,18.0,13.0,,,2.0,14.0,12.0,0.0,0.0,,,2.0
918988,10,2017-10-29 16:00:00,"King Power Stadium, Leicester",31891,Away,Everton,Leicester,0,2,L,0,2,0,0,,15.0,2.0,7.0,6.0,,,,,,13.0,7.0,37.0,92.0,470.0,374.0,59.6,23.0,19.0,12.0,9.0,25.0,25.0,22.0,1.0,1.0,,8.0,10.0,161.0,1.0,2.0,,53.0,52.0,22.0,20.0,10.0,10.0,,10.0,6.0,0.0,0.0,,,1.0
918994,11,2017-11-05 16:30:00,"Goodison Park, Liverpool",38609,Home,Everton,Watford,3,2,W,0,0,0,0,3.0,9.0,5.0,2.0,2.0,4.0,3.0,2.0,,2.0,7.0,6.0,19.0,64.0,294.0,196.0,37.9,19.0,20.0,17.0,20.0,37.0,37.0,17.0,2.0,,,13.0,7.0,154.0,1.0,2.0,,61.0,75.0,25.0,34.0,2.0,2.0,1.0,14.0,12.0,0.0,0.0,1.0,1.0,5.0
919007,12,2017-11-18 15:00:00,"Selhurst Park, London",25526,Away,Everton,Crystal Palace,2,2,D,2,2,0,0,2.0,8.0,5.0,2.0,1.0,2.0,2.0,1.0,,1.0,5.0,4.0,19.0,47.0,248.0,159.0,31.3,14.0,34.0,26.0,20.0,46.0,46.0,13.0,4.0,,,13.0,7.0,136.0,5.0,2.0,,69.0,66.0,17.0,16.0,4.0,4.0,,26.0,9.0,0.0,0.0,1.0,1.0,1.0
919019,13,2017-11-26 13:30:00,"St. Mary's Stadium, Southampton",30461,Away,Everton,Southampton,1,4,L,1,1,0,0,1.0,5.0,2.0,3.0,,,,,,1.0,3.0,1.0,14.0,68.0,329.0,232.0,32.8,7.0,12.0,6.0,14.0,30.0,30.0,20.0,5.0,1.0,,8.0,14.0,141.0,1.0,4.0,,46.0,66.0,24.0,26.0,2.0,2.0,,13.0,6.0,0.0,0.0,,,
919030,14,2017-11-29 20:00:00,"Goodison Park, Liverpool",38242,Home,Everton,West Ham,4,0,W,2,0,0,0,4.0,8.0,5.0,2.0,1.0,1.0,2.0,1.0,,2.0,5.0,3.0,22.0,60.0,411.0,325.0,43.9,17.0,19.0,14.0,15.0,49.0,49.0,11.0,,,,17.0,7.0,132.0,3.0,,1.0,62.0,65.0,26.0,22.0,2.0,2.0,1.0,16.0,6.0,0.0,0.0,1.0,,2.0
919037,15,2017-12-02 15:00:00,"Goodison Park, Liverpool",39167,Home,Everton,Huddersfield,2,0,W,0,0,0,0,2.0,6.0,4.0,1.0,1.0,1.0,1.0,,,2.0,4.0,3.0,19.0,67.0,367.0,252.0,47.1,14.0,13.0,10.0,14.0,42.0,42.0,17.0,,,,7.0,14.0,163.0,3.0,,1.0,65.0,70.0,40.0,29.0,2.0,2.0,,12.0,9.0,0.0,0.0,,,1.0
