matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
987592,1,2018-08-11 15:00:00,"Vitality Stadium, Bournemouth",10353,Home,Bournemouth,Cardiff,2,0,W,1,0,0,0,2.0,12.0,4.0,6.0,2.0,3.0,1.0,3.0,,2.0,8.0,4.0,30.0,48.0,502.0,397.0,62.9,37.0,11.0,5.0,4.0,37.0,37.0,23.0,3.0,,,9.0,12.0,168.0,1.0,,1.0,,62.0,73.0,32.0,31.0,7.0,7.0,1.0,11.0,8.0,0.0,0.0,1.0,,
987611,2,2018-08-18 15:00:00,"London Stadium, London",56888,Away,Bournemouth,West Ham,2,1,W,0,1,0,0,2.0,12.0,5.0,3.0,4.0,3.0,1.0,2.0,,2.0,12.0,9.0,30.0,43.0,321.0,246.0,39.0,24.0,11.0,9.0,6.0,31.0,31.0,14.0,3.0,,,11.0,11.0,124.0,4.0,1.0,,,54.0,67.0,19.0,26.0,4.0,4.0,1.0,10.0,14.0,0.0,0.0,,,
987612,3,2018-08-25 15:00:00,"Vitality Stadium, Bournemouth",10654,Home,Bournemouth,Everton,2,2,D,0,0,1,1,2.0,17.0,5.0,10.0,2.0,3.0,2.0,3.0,1.0,,12.0,4.0,37.0,54.0,382.0,301.0,49.9,26.0,18.0,12.0,8.0,13.0,13.0,12.0,3.0,,2.0,6.0,12.0,139.0,1.0,2.0,,,50.0,58.0,16.0,19.0,6.0,6.0,2.0,12.0,10.0,0.0,0.0,1.0,1.0,5.0
987625,4,2018-09-01 15:00:00,"Stamford Bridge, London",40178,Away,Bournemouth,Chelsea,0,2,L,0,0,0,0,,8.0,1.0,6.0,1.0,2.0,,2.0,,,5.0,2.0,25.0,50.0,252.0,175.0,27.4,17.0,14.0,8.0,13.0,35.0,35.0,15.0,11.0,,,9.0,2.0,130.0,4.0,2.0,,,39.0,46.0,13.0,19.0,6.0,6.0,1.0,7.0,10.0,0.0,0.0,,,1.0
987632,5,2018-09-15 15:00:00,"Vitality Stadium, Bournemouth",10543,Home,Bournemouth,Leicester,4,2,W,3,0,0,1,4.0,10.0,5.0,2.0,3.0,3.0,3.0,1.0,,3.0,6.0,5.0,21.0,61.0,360.0,257.0,46.7,19.0,12.0,8.0,6.0,25.0,25.0,22.0,3.0,,,8.0,14.0,156.0,5.0,2.0,,,46.0,62.0,15.0,22.0,4.0,4.0,,13.0,14.0,0.0,0.0,1.0,1.0,1.0
987644,6,2018-09-22 15:00:00,"Turf Moor, Burnley",18636,Away,Bournemouth,Burnley,0,4,L,0,2,0,0,,19.0,5.0,5.0,9.0,1.0,,1.0,1.0,,14.0,11.0,42.0,57.0,604.0,498.0,62.4,34.0,8.0,5.0,8.0,29.0,29.0,19.0,4.0,,,,10.0,165.0,1.0,4.0,,,57.0,44.0,21.0,25.0,8.0,8.0,,6.0,17.0,0.0,0.0,,,2.0
987652,7,2018-10-01 20:00:00,"Vitality Stadium, Bournemouth",10199,Home,Bournemouth,Crystal Palace,2,1,W,1,0,0,0,2.0,11.0,5.0,4.0,2.0,2.0,1.0,2.0,,1.0,8.0,5.0,26.0,66.0,425.0,335.0,44.4,22.0,12.0,8.0,9.0,25.0,25.0,14.0,3.0,,,6.0,9.0,141.0,1.0,1.0,,,41.0,43.0,14.0,9.0,3.0,3.0,2.0,9.0,12.0,0.0,0.0,1.0,1.0,2.0
987671,8,2018-10-06 15:00:00,"Vicarage Road, Watford",20139,Away,Bournemouth,Watford,4,0,W,3,0,0,1,4.0,10.0,7.0,3.0,,3.0,4.0,1.0,,2.0,7.0,5.0,23.0,45.0,426.0,355.0,52.8,20.0,9.0,6.0,8.0,37.0,37.0,13.0,10.0,,,3.0,13.0,121.0,2.0,,1.0,,39.0,45.0,18.0,15.0,7.0,7.0,,9.0,11.0,0.0,0.0,1.0,1.0,2.0
987672,9,2018-10-20 15:00:00,"Vitality Stadium, Bournemouth",10986,Home,Bournemouth,Southampton,0,0,D,0,0,0,0,,9.0,2.0,5.0,2.0,2.0,,2.0,,,7.0,2.0,38.0,54.0,458.0,350.0,57.3,17.0,9.0,7.0,5.0,30.0,30.0,17.0,2.0,1.0,,3.0,7.0,172.0,4.0,,1.0,,54.0,58.0,24.0,26.0,6.0,6.0,1.0,11.0,14.0,0.0,0.0,,,
987685,10,2018-10-27 15:00:00,"Craven Cottage, London",25071,Away,Bournemouth,Fulham,3,0,W,1,0,0,1,3.0,12.0,5.0,6.0,1.0,3.0,3.0,1.0,,2.0,10.0,5.0,41.0,61.0,495.0,421.0,48.0,29.0,7.0,4.0,10.0,24.0,24.0,18.0,1.0,1.0,,5.0,5.0,122.0,1.0,,1.0,,37.0,45.0,9.0,27.0,5.0,5.0,,3.0,15.0,0.0,0.0,1.0,1.0,1.0
