matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside,totalDistance
2561895,1,2025-08-15 20:00:00,"Anfield, Liverpool",60315,Away,Bournemouth,Liverpool,2,4,L,0,1,0,0,2.0,10.0,3.0,4.0,3.0,1.6986,0.8149,3.0,1.0,2.0,,0.649442,2.0,8.0,4.0,30.0,45.0,299.0,209.0,38.8,28.0,20.0,12.0,11.0,45.0,45.0,9.0,2.0,,,8.0,5.0,143.0,6.0,4.0,3.0464,,0.0,52.0,63.0,18.0,29.0,7.0,7.0,,10.0,6.0,0.0,0.0,,0.0,2.0,110189.5
2561905,2,2025-08-23 15:00:00,"Vitality Stadium, Bournemouth",11070,Home,Bournemouth,Wolves,1,0,W,1,0,0,1,1.0,14.0,4.0,5.0,5.0,1.2912,0.9297,2.0,1.0,2.0,1.0,1.13469,1.0,13.0,8.0,36.0,70.0,447.0,387.0,58.8,30.0,12.0,9.0,6.0,32.0,32.0,7.0,2.0,,,5.0,9.0,120.0,1.0,0.0,0.2372,1.0,0.0,45.0,64.0,8.0,25.0,8.0,8.0,1.0,13.0,16.0,0.0,0.0,,0.0,2.0,106280.67
2561923,3,2025-08-30 15:00:00,"Tottenham Hotspur Stadium, London",61250,Away,Bournemouth,Spurs,1,0,W,1,0,0,0,1.0,20.0,6.0,9.0,5.0,1.5863,1.4839,2.0,,3.0,1.0,0.799562,1.0,13.0,8.0,38.0,61.0,296.0,208.0,38.6,29.0,28.0,13.0,9.0,31.0,31.0,7.0,1.0,,,10.0,8.0,145.0,1.0,0.0,0.2161,1.0,0.0,69.0,56.0,16.0,17.0,8.0,8.0,1.0,13.0,17.0,0.0,0.0,,0.0,3.0,112755.02
2561925,4,2025-09-13 15:00:00,"Vitality Stadium, Bournemouth",11167,Home,Bournemouth,Brighton,2,1,W,1,0,0,0,2.0,13.0,5.0,4.0,4.0,1.4475,1.4936,,1.0,,,0.93455,1.0,9.0,6.0,31.0,65.0,393.0,309.0,51.3,28.0,18.0,14.0,3.0,35.0,35.0,12.0,2.0,,1.0,10.0,12.0,138.0,1.0,1.0,1.2767,,0.0,51.0,55.0,17.0,9.0,4.0,4.0,,16.0,10.0,0.0,0.0,1.0,1.0,1.0,112134.38
2561935,5,2025-09-21 14:00:00,"Vitality Stadium, Bournemouth",11212,Home,Bournemouth,Newcastle,0,0,D,0,0,0,0,0.0,11.0,2.0,3.0,6.0,0.4617,0.259,,,,,0.273144,,6.0,5.0,30.0,71.0,498.0,409.0,56.1,16.0,15.0,8.0,16.0,28.0,28.0,12.0,,,,12.0,8.0,159.0,1.0,0.0,0.0971,1.0,0.0,47.0,54.0,19.0,16.0,5.0,5.0,1.0,7.0,8.0,0.0,0.0,,0.0,3.0,109204.04
2561950,6,2025-09-27 15:00:00,"Elland Road, Leeds",36574,Away,Bournemouth,Leeds,2,2,D,1,1,0,0,2.0,12.0,5.0,4.0,3.0,0.8219,1.3132,1.0,1.0,,,0.705088,1.0,8.0,6.0,43.0,60.0,509.0,436.0,58.6,21.0,23.0,11.0,7.0,30.0,30.0,11.0,6.0,,,8.0,13.0,132.0,6.0,2.0,2.044,,0.0,63.0,65.0,19.0,18.0,4.0,4.0,2.0,13.0,11.0,0.0,0.0,,0.0,2.0,111098.2
2561955,7,2025-10-03 20:00:00,"Vitality Stadium, Bournemouth",11165,Home,Bournemouth,Fulham,3,1,W,0,0,0,0,3.0,11.0,6.0,2.0,3.0,1.121,1.808,1.0,1.0,1.0,,1.20977,3.0,7.0,6.0,32.0,89.0,536.0,460.0,53.5,30.0,10.0,7.0,8.0,23.0,23.0,11.0,4.0,1.0,,9.0,4.0,137.0,3.0,1.0,1.0641,,0.0,40.0,33.0,11.0,6.0,4.0,4.0,,8.0,9.0,0.0,0.0,,0.0,2.0,117617.63
2561967,8,2025-10-18 15:00:00,"Selhurst Park, London",25125,Away,Bournemouth,Crystal Palace,3,3,D,2,0,0,0,3.0,8.0,5.0,3.0,1.0,2.0308,2.8101,1.0,3.0,,,0.983934,1.0,5.0,3.0,30.0,43.0,364.0,280.0,47.7,19.0,18.0,7.0,12.0,47.0,47.0,9.0,6.0,,,4.0,16.0,139.0,4.0,3.0,3.9307,,0.0,53.0,73.0,22.0,32.0,5.0,5.0,1.0,16.0,7.0,0.0,0.0,,0.0,3.0,108690.64
2561975,9,2025-10-26 14:00:00,"Vitality Stadium, Bournemouth",11204,Home,Bournemouth,Nott'm Forest,2,0,W,2,0,0,0,2.0,13.0,5.0,4.0,4.0,0.5779,0.5633,,,,,0.463393,1.0,8.0,6.0,27.0,45.0,447.0,359.0,52.3,16.0,9.0,7.0,12.0,16.0,16.0,9.0,2.0,,,2.0,10.0,142.0,4.0,0.0,0.8149,1.0,0.0,40.0,58.0,17.0,21.0,6.0,6.0,,17.0,7.0,0.0,0.0,,0.0,3.0,107640.32
2561990,10,2025-11-02 16:30:00,"Etihad Stadium, Manchester",52387,Away,Bournemouth,Man City,1,3,L,1,2,0,0,1.0,8.0,5.0,2.0,1.0,0.7241,1.5424,,1.0,,,0.506886,,5.0,3.0,28.0,55.0,521.0,461.0,51.6,17.0,23.0,10.0,5.0,27.0,27.0,11.0,4.0,,,13.0,5.0,112.0,4.0,3.0,1.3927,,0.0,42.0,42.0,7.0,8.0,4.0,4.0,,11.0,8.0,0.0,0.0,,0.0,3.0,110728.99
