matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
1059703,1,2019-08-10 15:00:00,"Vitality Stadium, Bournemouth",10714.0,Home,Bournemouth,Sheff Utd,1,1,D,0,0,0,0,1.0,13.0,3.0,7.0,3.0,1.0,1.0,1.0,,,7.0,3.0,22.0,50.0,485.0,384.0,52.9,16.0,18.0,13.0,13.0,13.0,13.0,17.0,1.0,,,6.0,5.0,151.0,2.0,1.0,,56.0,49.0,14.0,21.0,3.0,3.0,5.0,10.0,17.0,0.0,0.0,,,1.0
1059713,2,2019-08-17 15:00:00,"Villa Park, Birmingham",40996.0,Away,Bournemouth,Aston Villa,2,1,W,2,0,0,0,2.0,12.0,4.0,4.0,4.0,1.0,1.0,1.0,,,10.0,6.0,20.0,55.0,295.0,208.0,37.4,20.0,15.0,9.0,11.0,25.0,25.0,19.0,5.0,1.0,,9.0,5.0,125.0,6.0,1.0,,49.0,57.0,22.0,28.0,5.0,5.0,,13.0,10.0,0.0,0.0,1.0,1.0,2.0
1059722,3,2019-08-25 14:00:00,"Vitality Stadium, Bournemouth",10486.0,Home,Bournemouth,Man City,1,3,L,1,2,0,0,1.0,10.0,7.0,2.0,1.0,1.0,,3.0,,,6.0,4.0,24.0,51.0,249.0,179.0,26.2,16.0,8.0,5.0,16.0,22.0,22.0,13.0,9.0,,,7.0,9.0,122.0,2.0,3.0,,42.0,46.0,15.0,16.0,4.0,4.0,2.0,7.0,13.0,0.0,0.0,,,2.0
1059737,4,2019-08-31 15:00:00,"King Power Stadium, Leicester",31613.0,Away,Bournemouth,Leicester,1,3,L,1,2,0,0,1.0,8.0,2.0,2.0,4.0,1.0,1.0,,,1.0,8.0,6.0,31.0,40.0,432.0,334.0,45.0,14.0,14.0,11.0,22.0,18.0,18.0,26.0,4.0,,1.0,8.0,16.0,163.0,3.0,3.0,,59.0,55.0,21.0,15.0,5.0,5.0,,11.0,9.0,0.0,0.0,,,1.0
1059742,5,2019-09-15 14:00:00,"Vitality Stadium, Bournemouth",10416.0,Home,Bournemouth,Everton,3,1,W,1,1,0,0,3.0,13.0,6.0,5.0,2.0,2.0,2.0,,,2.0,9.0,5.0,19.0,46.0,336.0,232.0,40.5,16.0,18.0,9.0,13.0,37.0,37.0,17.0,4.0,1.0,,10.0,10.0,163.0,4.0,1.0,,61.0,56.0,23.0,24.0,7.0,7.0,1.0,5.0,14.0,0.0,0.0,,,4.0
1059760,6,2019-09-20 20:00:00,"St. Mary's Stadium, Southampton",30168.0,Away,Bournemouth,Southampton,3,1,W,2,0,0,0,3.0,6.0,3.0,1.0,2.0,3.0,3.0,,,3.0,4.0,4.0,10.0,40.0,300.0,178.0,35.2,14.0,8.0,6.0,15.0,25.0,25.0,27.0,8.0,1.0,,8.0,16.0,189.0,6.0,1.0,,54.0,68.0,26.0,22.0,5.0,5.0,,9.0,8.0,0.0,0.0,,,2.0
1059762,7,2019-09-28 15:00:00,"Vitality Stadium, Bournemouth",10729.0,Home,Bournemouth,West Ham,2,2,D,1,1,0,0,2.0,13.0,5.0,4.0,4.0,4.0,2.0,2.0,,2.0,12.0,8.0,32.0,45.0,456.0,349.0,49.1,20.0,8.0,4.0,12.0,21.0,21.0,16.0,7.0,,,6.0,15.0,164.0,4.0,2.0,,51.0,61.0,24.0,25.0,6.0,6.0,1.0,7.0,8.0,0.0,0.0,,,2.0
1059772,8,2019-10-06 14:00:00,"Emirates Stadium, London",60326.0,Away,Bournemouth,Arsenal,0,1,L,0,1,0,0,,10.0,2.0,7.0,1.0,1.0,,2.0,,,8.0,3.0,25.0,42.0,403.0,310.0,47.5,19.0,14.0,8.0,19.0,31.0,31.0,24.0,4.0,,,12.0,18.0,150.0,1.0,1.0,,66.0,55.0,26.0,14.0,5.0,5.0,1.0,6.0,12.0,0.0,0.0,,,
1059782,9,2019-10-19 15:00:00,"Vitality Stadium, Bournemouth",10669.0,Home,Bournemouth,Norwich,0,0,D,0,0,0,0,,11.0,2.0,6.0,3.0,1.0,,1.0,,,6.0,3.0,43.0,56.0,407.0,326.0,47.7,26.0,16.0,8.0,10.0,23.0,23.0,17.0,3.0,,,10.0,8.0,149.0,1.0,,1.0,53.0,56.0,18.0,25.0,6.0,6.0,,8.0,11.0,0.0,0.0,,,2.0
1059800,10,2019-10-26 15:00:00,"Vicarage Road, Watford",20821.0,Away,Bournemouth,Watford,0,0,D,0,0,0,0,,15.0,5.0,3.0,7.0,1.0,,1.0,2.0,,11.0,9.0,35.0,50.0,501.0,417.0,59.8,15.0,16.0,9.0,15.0,21.0,21.0,18.0,1.0,1.0,,9.0,14.0,144.0,3.0,,1.0,55.0,47.0,15.0,12.0,10.0,10.0,,8.0,14.0,0.0,0.0,,,3.0
1059802,11,2019-11-02 12:30:00,"Vitality Stadium, Bournemouth",10669.0,Home,Bournemouth,Man Utd,1,0,W,1,0,0,0,1.0,13.0,6.0,4.0,3.0,2.0,1.0,2.0,,1.0,8.0,5.0,22.0,53.0,366.0,262.0,42.6,24.0,13.0,7.0,19.0,33.0,33.0,21.0,5.0,,,10.0,10.0,158.0,4.0,,1.0,44.0,47.0,15.0,7.0,4.0,4.0,1.0,14.0,12.0,0.0,0.0,,,1.0
1059817,12,2019-11-09 15:00:00,"St. James' Park, Newcastle",44424.0,Away,Bournemouth,Newcastle,1,2,L,1,1,0,0,1.0,16.0,4.0,7.0,5.0,,,2.0,1.0,1.0,9.0,5.0,40.0,67.0,559.0,469.0,66.1,26.0,14.0,10.0,8.0,24.0,24.0,9.0,6.0,2.0,,9.0,6.0,148.0,7.0,2.0,,52.0,55.0,19.0,23.0,4.0,4.0,,5.0,10.0,0.0,0.0,,,1.0
1059822,13,2019-11-23 15:00:00,"Vitality Stadium, Bournemouth",10539.0,Home,Bournemouth,Wolves,1,2,L,0,2,1,0,1.0,9.0,2.0,4.0,3.0,1.0,,1.0,,1.0,5.0,2.0,34.0,51.0,443.0,355.0,46.6,13.0,9.0,6.0,12.0,18.0,18.0,17.0,4.0,,,7.0,6.0,128.0,5.0,2.0,,39.0,49.0,12.0,22.0,5.0,5.0,6.0,10.0,9.0,0.0,0.0,,,
1059840,14,2019-11-30 15:00:00,"Tottenham Hotspur Stadium, London",59626.0,Away,Bournemouth,Spurs,2,3,L,0,1,0,0,2.0,20.0,6.0,8.0,6.0,,,,,,14.0,7.0,35.0,49.0,455.0,358.0,47.4,29.0,8.0,6.0,15.0,19.0,19.0,14.0,2.0,1.0,,17.0,11.0,151.0,2.0,3.0,,44.0,78.0,14.0,30.0,8.0,8.0,1.0,12.0,9.0,0.0,0.0,,,
1059849,15,2019-12-03 19:30:00,"Selhurst Park, London",23497.0,Away,Bournemouth,Crystal Palace,0,1,L,0,0,0,1,,6.0,3.0,2.0,1.0,,,,,,5.0,3.0,37.0,62.0,575.0,499.0,69.2,31.0,26.0,12.0,8.0,18.0,18.0,11.0,2.0,,,11.0,8.0,141.0,1.0,1.0,,71.0,58.0,26.0,18.0,9.0,9.0,1.0,15.0,6.0,0.0,0.0,,,
