matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
2210278,1,2021-08-14 17:30:00,"Carrow Road, Norwich",27023,Home,Norwich,Liverpool,0,3,L,0,1,0,0,,14.0,3.0,8.0,3.0,1.0,,1.0,,,11.0,5.0,24.0,45.0,520.0,441.0,50.1,14.0,19.0,13.0,9.0,36.0,36.0,19.0,6.0,,,7.0,8.0,132.0,3.0,3.0,,,51.0,40.0,8.0,14.0,3.0,3.0,3.0,4.0,14.0,0.0,0.0,,,2.0
2210287,2,2021-08-21 15:00:00,"Etihad Stadium, Manchester",51437,Away,Norwich,Man City,0,5,L,0,2,0,0,,1.0,,1.0,,,,,,,,,8.0,10.0,362.0,307.0,33.1,4.0,18.0,11.0,8.0,25.0,25.0,8.0,6.0,,,9.0,7.0,84.0,,5.0,,1.0,40.0,38.0,3.0,9.0,1.0,1.0,,7.0,13.0,0.0,0.0,,,3.0
2210297,3,2021-08-28 15:00:00,"Carrow Road, Norwich",26765,Home,Norwich,Leicester,1,2,L,1,1,0,0,1.0,14.0,4.0,6.0,4.0,1.0,1.0,1.0,,,8.0,4.0,33.0,39.0,369.0,285.0,44.3,12.0,18.0,15.0,15.0,17.0,17.0,11.0,1.0,,,14.0,9.0,150.0,1.0,2.0,,,46.0,52.0,13.0,14.0,9.0,9.0,,8.0,9.0,0.0,0.0,1.0,1.0,2.0
2210301,4,2021-09-11 15:00:00,"Emirates Stadium, London",59337,Away,Norwich,Arsenal,0,1,L,0,0,0,0,,10.0,1.0,3.0,6.0,,,,,,7.0,5.0,25.0,45.0,408.0,320.0,48.1,22.0,20.0,13.0,8.0,22.0,22.0,16.0,11.0,,,7.0,,137.0,5.0,1.0,,,52.0,53.0,16.0,19.0,4.0,4.0,1.0,11.0,9.0,0.0,0.0,,,
2210317,5,2021-09-18 15:00:00,"Carrow Road, Norwich",26649,Home,Norwich,Watford,1,3,L,1,1,0,0,1.0,12.0,5.0,3.0,4.0,1.0,1.0,,,1.0,9.0,6.0,36.0,53.0,375.0,304.0,48.7,31.0,17.0,11.0,15.0,18.0,18.0,13.0,1.0,,,13.0,6.0,129.0,5.0,3.0,,,57.0,48.0,18.0,15.0,4.0,4.0,1.0,10.0,14.0,0.0,0.0,,,1.0
2210325,6,2021-09-25 15:00:00,"Goodison Park, Liverpool",38821,Away,Norwich,Everton,0,2,L,0,1,0,0,,10.0,2.0,5.0,3.0,1.0,,1.0,,,8.0,4.0,23.0,48.0,487.0,406.0,53.2,14.0,12.0,5.0,17.0,17.0,17.0,22.0,4.0,,,4.0,6.0,127.0,2.0,2.0,,,49.0,39.0,14.0,8.0,4.0,4.0,1.0,9.0,11.0,0.0,0.0,,,
2210332,7,2021-10-02 15:00:00,"Turf Moor, Burnley",17427,Away,Norwich,Burnley,0,0,D,0,0,0,0,,10.0,2.0,2.0,6.0,,,,1.0,,6.0,5.0,31.0,42.0,356.0,260.0,43.9,26.0,16.0,12.0,7.0,44.0,44.0,16.0,7.0,1.0,,14.0,3.0,148.0,5.0,,1.0,,56.0,57.0,15.0,27.0,5.0,5.0,1.0,3.0,13.0,0.0,0.0,,,1.0
2210348,8,2021-10-16 15:00:00,"Carrow Road, Norwich",26777,Home,Norwich,Brighton,0,0,D,0,0,0,0,,15.0,3.0,5.0,7.0,1.0,,2.0,,,10.0,7.0,32.0,38.0,292.0,204.0,35.1,18.0,9.0,8.0,8.0,17.0,17.0,21.0,4.0,,,6.0,14.0,145.0,3.0,,1.0,,48.0,51.0,14.0,21.0,8.0,8.0,2.0,5.0,14.0,0.0,0.0,,,
2210354,9,2021-10-23 12:30:00,"Stamford Bridge, London",40113,Away,Norwich,Chelsea,0,7,L,0,3,1,0,,3.0,1.0,1.0,1.0,1.0,,1.0,,,2.0,2.0,7.0,33.0,380.0,299.0,38.2,2.0,12.0,5.0,7.0,13.0,13.0,19.0,2.0,,,8.0,14.0,123.0,7.0,7.0,,1.0,42.0,51.0,6.0,10.0,,,,16.0,13.0,0.0,0.0,,,
2210367,10,2021-10-31 14:00:00,"Carrow Road, Norwich",26913,Home,Norwich,Leeds,1,2,L,0,0,0,0,1.0,14.0,3.0,6.0,5.0,,,,,1.0,6.0,5.0,24.0,70.0,310.0,210.0,47.9,10.0,17.0,8.0,7.0,7.0,7.0,16.0,6.0,,1.0,13.0,12.0,153.0,3.0,2.0,,,74.0,68.0,20.0,23.0,5.0,5.0,2.0,14.0,23.0,0.0,0.0,,,
2210372,11,2021-11-06 15:00:00,"Gtech Community Stadium, Brentford",16837,Away,Norwich,Brentford,2,1,W,2,0,0,0,2.0,9.0,5.0,3.0,1.0,,1.0,,,,6.0,3.0,12.0,51.0,313.0,211.0,35.5,15.0,16.0,7.0,8.0,36.0,36.0,7.0,7.0,,,10.0,8.0,160.0,6.0,1.0,,,60.0,77.0,23.0,35.0,2.0,2.0,,13.0,12.0,0.0,0.0,1.0,1.0,3.0
