matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
1059702,1,2019-08-09 20:00:00,"Anfield, Liverpool",53333.0,Away,Norwich,Liverpool,1,4,L,0,4,0,0,1.0,12.0,5.0,5.0,2.0,,,1.0,1.0,,1.0,,1.0,10.0,5.0,10.0,32.0,363.0,278.0,42.1,17.0,12.0,8.0,11.0,35.0,35.0,16.0,3.0,,,11.0,15.0,130.0,4.0,4.0,,,1.0,38.0,56.0,7.0,15.0,2.0,2.0,,9.0,9.0,0.0,0.0,,,5.0
1059718,2,2019-08-17 15:00:00,"Carrow Road, Norwich",27059.0,Home,Norwich,Newcastle,3,1,W,1,0,0,0,3.0,15.0,8.0,3.0,4.0,,,3.0,1.0,2.0,,,2.0,14.0,11.0,29.0,49.0,603.0,529.0,63.3,28.0,14.0,11.0,5.0,23.0,23.0,18.0,1.0,,,7.0,10.0,119.0,3.0,1.0,,,,49.0,38.0,14.0,9.0,7.0,7.0,,9.0,11.0,0.0,0.0,,,2.0
1059727,3,2019-08-24 12:30:00,"Carrow Road, Norwich",27032.0,Home,Norwich,Chelsea,2,3,L,2,2,0,0,2.0,6.0,5.0,1.0,,,,1.0,1.0,,1.0,,2.0,5.0,4.0,14.0,43.0,481.0,391.0,46.6,14.0,16.0,7.0,11.0,29.0,29.0,22.0,10.0,,,21.0,11.0,140.0,5.0,3.0,,,,39.0,72.0,12.0,17.0,1.0,1.0,2.0,9.0,7.0,0.0,0.0,,,
1059741,4,2019-08-31 15:00:00,"London Stadium, London",59950.0,Away,Norwich,West Ham,0,2,L,0,1,0,0,,8.0,3.0,3.0,2.0,,,2.0,,2.0,1.0,,,5.0,3.0,20.0,64.0,500.0,433.0,51.4,18.0,14.0,10.0,7.0,15.0,15.0,14.0,4.0,,,22.0,21.0,124.0,5.0,2.0,,,,56.0,77.0,8.0,17.0,2.0,2.0,,10.0,15.0,0.0,0.0,,,3.0
1059747,5,2019-09-14 17:30:00,"Carrow Road, Norwich",27035.0,Home,Norwich,Man City,3,2,W,2,1,0,0,3.0,7.0,3.0,3.0,1.0,,,3.0,2.0,1.0,,,3.0,6.0,4.0,11.0,21.0,318.0,236.0,31.4,15.0,16.0,12.0,16.0,50.0,50.0,18.0,10.0,,,20.0,6.0,117.0,6.0,2.0,,,,42.0,62.0,11.0,19.0,3.0,3.0,,8.0,7.0,0.0,0.0,,,1.0
1059753,6,2019-09-21 15:00:00,"Turf Moor, Burnley",19712.0,Away,Norwich,Burnley,0,2,L,0,2,0,0,,11.0,2.0,6.0,3.0,,,,,1.0,1.0,,,8.0,4.0,23.0,43.0,528.0,437.0,58.6,25.0,19.0,12.0,5.0,19.0,19.0,22.0,4.0,,,7.0,9.0,139.0,4.0,2.0,,,,53.0,43.0,13.0,13.0,3.0,3.0,,10.0,11.0,0.0,0.0,,,
1059765,7,2019-09-28 15:00:00,"Selhurst Park, London",25477.0,Away,Norwich,Crystal Palace,0,2,L,0,1,0,0,,10.0,3.0,2.0,5.0,,,1.0,,1.0,,,,9.0,7.0,28.0,49.0,524.0,438.0,55.4,27.0,17.0,5.0,13.0,22.0,22.0,21.0,5.0,,,11.0,8.0,140.0,1.0,2.0,,,,53.0,54.0,11.0,15.0,5.0,5.0,1.0,10.0,14.0,0.0,0.0,,,1.0
1059778,8,2019-10-05 15:00:00,"Carrow Road, Norwich",27045.0,Home,Norwich,Aston Villa,1,5,L,0,2,0,0,1.0,21.0,5.0,8.0,8.0,,,,1.0,1.0,,,,12.0,8.0,42.0,39.0,472.0,383.0,57.6,55.0,20.0,14.0,7.0,20.0,20.0,21.0,3.0,2.0,1.0,4.0,9.0,139.0,7.0,5.0,,,,64.0,47.0,10.0,14.0,10.0,10.0,,14.0,17.0,0.0,0.0,,,
1059782,9,2019-10-19 15:00:00,"Vitality Stadium, Bournemouth",10669.0,Away,Norwich,Bournemouth,0,0,D,0,0,0,0,,10.0,1.0,6.0,3.0,,,,,,,,,10.0,4.0,21.0,48.0,469.0,378.0,52.3,21.0,14.0,9.0,9.0,33.0,33.0,16.0,3.0,,,8.0,8.0,136.0,2.0,,,1.0,,56.0,53.0,25.0,18.0,7.0,7.0,,11.0,8.0,0.0,0.0,,,2.0
1059798,10,2019-10-27 16:30:00,"Carrow Road, Norwich",27108.0,Home,Norwich,Man Utd,1,3,L,0,2,0,0,1.0,10.0,3.0,5.0,2.0,,,1.0,,1.0,,,,6.0,2.0,14.0,29.0,417.0,330.0,46.1,16.0,26.0,14.0,8.0,16.0,16.0,19.0,2.0,1.0,1.0,19.0,14.0,138.0,8.0,3.0,,,,53.0,61.0,4.0,6.0,1.0,1.0,1.0,13.0,10.0,0.0,0.0,,,1.0
