matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
855289,12,2016-11-19 17:30:00,"White Hart Lane, London",31212,Away,West Ham,Spurs,2,3,L,1,0,1,0,2.0,11.0,3.0,3.0,5.0,1.0,2.0,,1.0,1.0,8.0,6.0,17.0,44.0,294.0,212.0,33.1,19.0,22.0,19.0,23.0,39.0,39.0,13.0,2.0,,1.0,14.0,8.0,132.0,3.0,3.0,,68.0,56.0,13.0,12.0,5.0,5.0,,16.0,13.0,0.0,0.0,1.0,1.0,6.0
855298,13,2016-11-27 16:30:00,"Old Trafford, Manchester",75313,Away,West Ham,Man Utd,1,1,D,1,1,0,0,1.0,6.0,2.0,4.0,,1.0,1.0,,,1.0,5.0,2.0,18.0,42.0,278.0,191.0,31.6,17.0,16.0,15.0,12.0,38.0,38.0,13.0,2.0,2.0,,9.0,14.0,132.0,7.0,1.0,,52.0,64.0,10.0,25.0,4.0,4.0,1.0,16.0,14.0,0.0,0.0,,,2.0
855311,14,2016-12-03 17:30:00,"London Stadium, London",56980,Home,West Ham,Arsenal,1,5,L,0,1,0,0,1.0,10.0,3.0,5.0,2.0,,1.0,,1.0,,8.0,4.0,26.0,64.0,491.0,393.0,50.5,17.0,12.0,9.0,18.0,28.0,28.0,18.0,3.0,,1.0,16.0,9.0,146.0,5.0,5.0,,36.0,61.0,10.0,20.0,3.0,3.0,1.0,10.0,10.0,0.0,0.0,,,
855317,15,2016-12-11 16:30:00,"Anfield, Liverpool",53068,Away,West Ham,Liverpool,2,2,D,2,1,0,0,2.0,8.0,3.0,4.0,1.0,,1.0,,,,4.0,2.0,22.0,50.0,303.0,195.0,32.9,4.0,11.0,8.0,22.0,50.0,50.0,11.0,9.0,,1.0,7.0,6.0,151.0,1.0,2.0,,44.0,43.0,22.0,19.0,4.0,4.0,1.0,8.0,7.0,0.0,0.0,,,2.0
855327,16,2016-12-14 19:45:00,"London Stadium, London",56990,Home,West Ham,Burnley,1,0,W,1,0,0,0,1.0,20.0,7.0,10.0,3.0,,1.0,1.0,2.0,,15.0,6.0,27.0,66.0,440.0,352.0,58.4,20.0,7.0,5.0,8.0,29.0,29.0,14.0,2.0,,,3.0,5.0,127.0,2.0,,1.0,56.0,48.0,31.0,27.0,6.0,6.0,2.0,12.0,15.0,0.0,0.0,1.0,,
855341,17,2016-12-17 15:00:00,"London Stadium, London",56952,Home,West Ham,Hull,1,0,W,0,0,0,0,1.0,19.0,6.0,4.0,9.0,1.0,1.0,1.0,1.0,,13.0,10.0,28.0,57.0,419.0,344.0,56.3,18.0,7.0,5.0,21.0,38.0,38.0,10.0,4.0,2.0,,5.0,9.0,125.0,4.0,,1.0,46.0,56.0,22.0,21.0,10.0,10.0,,13.0,8.0,0.0,0.0,1.0,1.0,1.0
855350,18,2016-12-26 15:00:00,"Swansea.com Stadium, Swansea",20757,Away,West Ham,Swansea,4,1,W,1,0,0,0,4.0,14.0,7.0,4.0,3.0,4.0,4.0,1.0,,3.0,12.0,9.0,18.0,49.0,408.0,318.0,43.8,21.0,20.0,12.0,10.0,37.0,37.0,22.0,1.0,,,6.0,9.0,133.0,6.0,1.0,,69.0,50.0,31.0,16.0,4.0,4.0,,12.0,9.0,0.0,0.0,,,1.0
855356,19,2016-12-31 15:00:00,"King Power Stadium, Leicester",32060,Away,West Ham,Leicester,0,1,L,0,1,0,0,,24.0,5.0,10.0,9.0,,,2.0,1.0,,11.0,4.0,40.0,53.0,481.0,368.0,60.3,25.0,10.0,7.0,7.0,21.0,21.0,15.0,2.0,,,9.0,12.0,170.0,4.0,1.0,,68.0,51.0,40.0,19.0,7.0,7.0,3.0,8.0,10.0,0.0,0.0,,,2.0
855371,20,2017-01-02 17:15:00,"London Stadium, London",56996,Home,West Ham,Man Utd,0,2,L,0,0,1,0,,8.0,2.0,5.0,1.0,1.0,,1.0,,,7.0,3.0,19.0,46.0,396.0,309.0,36.2,11.0,13.0,9.0,12.0,18.0,18.0,16.0,2.0,,1.0,6.0,10.0,137.0,4.0,2.0,,46.0,40.0,8.0,8.0,2.0,2.0,1.0,9.0,13.0,0.0,0.0,,,
855381,21,2017-01-14 15:00:00,"London Stadium, London",56984,Home,West Ham,Crystal Palace,3,0,W,0,0,0,0,3.0,14.0,3.0,7.0,4.0,2.0,2.0,,,3.0,10.0,6.0,23.0,51.0,342.0,254.0,44.1,19.0,19.0,12.0,6.0,28.0,28.0,14.0,3.0,,,4.0,8.0,135.0,1.0,,1.0,65.0,49.0,20.0,20.0,2.0,2.0,2.0,10.0,13.0,0.0,0.0,,,1.0
855388,22,2017-01-21 15:00:00,"Riverside Stadium, Middlesbrough",30848,Away,West Ham,Boro,3,1,W,2,1,0,0,3.0,13.0,5.0,5.0,3.0,4.0,2.0,3.0,,2.0,11.0,7.0,21.0,62.0,338.0,255.0,38.5,20.0,18.0,15.0,13.0,49.0,49.0,14.0,4.0,1.0,,13.0,10.0,130.0,1.0,1.0,,54.0,64.0,23.0,21.0,5.0,5.0,,14.0,7.0,0.0,0.0,,,
855399,23,2017-02-01 19:45:00,"London Stadium, London",56980,Home,West Ham,Man City,0,4,L,0,3,0,0,,6.0,1.0,1.0,4.0,1.0,,1.0,,,3.0,2.0,18.0,46.0,281.0,211.0,29.7,9.0,13.0,11.0,23.0,24.0,24.0,13.0,2.0,,1.0,14.0,9.0,116.0,,4.0,,50.0,52.0,16.0,14.0,2.0,2.0,,11.0,14.0,0.0,0.0,,,6.0
855408,24,2017-02-04 15:00:00,"St. Mary's Stadium, Southampton",31891,Away,West Ham,Southampton,3,1,W,2,1,0,0,3.0,6.0,4.0,1.0,1.0,1.0,1.0,,,1.0,4.0,3.0,15.0,69.0,394.0,297.0,44.9,6.0,15.0,10.0,11.0,26.0,26.0,20.0,3.0,1.0,,10.0,8.0,141.0,6.0,1.0,,55.0,54.0,24.0,14.0,2.0,2.0,,15.0,12.0,0.0,0.0,,,3.0
855421,25,2017-02-11 15:00:00,"London Stadium, London",56983,Home,West Ham,West Brom,2,2,D,0,1,0,0,2.0,16.0,4.0,4.0,8.0,,1.0,,1.0,1.0,12.0,10.0,37.0,68.0,535.0,445.0,65.4,34.0,11.0,6.0,7.0,19.0,19.0,19.0,1.0,,1.0,11.0,10.0,149.0,1.0,2.0,,48.0,50.0,14.0,15.0,7.0,7.0,1.0,7.0,13.0,0.0,0.0,,,3.0
855430,26,2017-02-25 17:30:00,"Vicarage Road, Watford",20702,Away,West Ham,Watford,1,1,D,0,1,1,0,1.0,13.0,2.0,7.0,4.0,1.0,1.0,1.0,1.0,,9.0,5.0,30.0,52.0,463.0,370.0,64.4,18.0,14.0,12.0,12.0,31.0,31.0,12.0,5.0,,,7.0,10.0,149.0,,1.0,,68.0,63.0,22.0,31.0,6.0,6.0,1.0,14.0,18.0,0.0,0.0,,,2.0
855441,27,2017-03-06 20:00:00,"London Stadium, London",56984,Home,West Ham,Chelsea,1,2,L,0,1,0,0,1.0,11.0,2.0,6.0,3.0,,,,,1.0,7.0,3.0,32.0,60.0,554.0,463.0,51.8,16.0,18.0,13.0,14.0,7.0,7.0,15.0,2.0,,,8.0,9.0,155.0,2.0,2.0,,52.0,49.0,19.0,18.0,6.0,6.0,,8.0,8.0,0.0,0.0,,,1.0
855442,28,2017-03-11 15:00:00,"Vitality Stadium, Bournemouth",11369,Away,West Ham,Bournemouth,2,3,L,1,1,0,0,2.0,16.0,7.0,4.0,5.0,1.0,1.0,,,2.0,12.0,9.0,34.0,71.0,340.0,257.0,48.6,21.0,13.0,8.0,19.0,28.0,28.0,15.0,4.0,,,14.0,12.0,138.0,6.0,3.0,,59.0,66.0,16.0,23.0,6.0,6.0,3.0,15.0,16.0,0.0,0.0,,,
855461,29,2017-03-18 15:00:00,"London Stadium, London",56979,Home,West Ham,Leicester,2,3,L,1,3,0,0,2.0,20.0,7.0,8.0,5.0,2.0,1.0,2.0,,1.0,15.0,7.0,37.0,70.0,478.0,394.0,58.6,24.0,20.0,15.0,15.0,22.0,22.0,12.0,2.0,,,8.0,12.0,153.0,2.0,3.0,,81.0,54.0,35.0,16.0,6.0,6.0,1.0,10.0,14.0,0.0,0.0,,,2.0
855465,30,2017-04-01 15:00:00,"The MKM Stadium, Hull",20820,Away,West Ham,Hull,1,2,L,1,0,0,0,1.0,12.0,4.0,7.0,1.0,2.0,1.0,1.0,,1.0,8.0,3.0,38.0,69.0,454.0,357.0,54.3,16.0,14.0,10.0,15.0,30.0,30.0,13.0,1.0,1.0,,5.0,10.0,158.0,1.0,2.0,,65.0,47.0,24.0,16.0,5.0,5.0,,9.0,15.0,0.0,0.0,,,1.0
855472,31,2017-04-05 19:45:00,"Emirates Stadium, London",59961,Away,West Ham,Arsenal,0,3,L,0,0,0,0,,7.0,2.0,4.0,1.0,,,,,,3.0,2.0,14.0,55.0,347.0,266.0,34.2,7.0,18.0,13.0,19.0,28.0,28.0,15.0,6.0,1.0,1.0,16.0,8.0,126.0,5.0,3.0,,60.0,54.0,13.0,15.0,,,1.0,5.0,11.0,0.0,0.0,,,3.0
855491,32,2017-04-08 15:00:00,"London Stadium, London",56973,Home,West Ham,Swansea,1,0,W,1,0,0,0,1.0,14.0,6.0,5.0,3.0,1.0,,1.0,,1.0,10.0,7.0,21.0,52.0,361.0,267.0,46.3,21.0,25.0,16.0,15.0,40.0,40.0,18.0,1.0,,,15.0,7.0,136.0,1.0,,1.0,60.0,53.0,16.0,17.0,4.0,4.0,,12.0,11.0,0.0,0.0,,,2.0
855498,33,2017-04-15 15:00:00,"Stadium of Light, Sunderland",40168,Away,West Ham,Sunderland,2,2,D,1,1,1,0,2.0,7.0,3.0,2.0,2.0,1.0,2.0,,,1.0,5.0,3.0,16.0,52.0,416.0,322.0,52.4,10.0,12.0,9.0,10.0,30.0,30.0,17.0,4.0,,1.0,7.0,12.0,127.0,2.0,2.0,,49.0,44.0,14.0,10.0,1.0,1.0,,10.0,14.0,0.0,0.0,,,
855511,34,2017-04-22 15:00:00,"London Stadium, London",56971,Home,West Ham,Everton,0,0,D,0,0,0,0,,15.0,3.0,5.0,7.0,,,,,,10.0,6.0,31.0,61.0,346.0,257.0,40.6,13.0,17.0,15.0,17.0,19.0,19.0,9.0,1.0,,,8.0,12.0,141.0,,,1.0,64.0,51.0,19.0,14.0,8.0,8.0,,9.0,15.0,0.0,0.0,,,1.0
855517,35,2017-04-29 15:00:00,"bet365 Stadium, Stoke",27628,Away,West Ham,Stoke,0,0,D,0,0,0,0,,12.0,4.0,4.0,4.0,,,,,,9.0,6.0,28.0,44.0,374.0,292.0,42.9,21.0,17.0,14.0,20.0,38.0,38.0,25.0,7.0,,,9.0,8.0,139.0,4.0,,1.0,62.0,53.0,21.0,22.0,3.0,3.0,1.0,3.0,12.0,0.0,0.0,,,4.0
855531,36,2017-05-05 20:00:00,"London Stadium, London",56992,Home,West Ham,Spurs,1,0,W,0,0,0,0,1.0,13.0,5.0,7.0,1.0,2.0,1.0,2.0,,1.0,11.0,5.0,18.0,46.0,272.0,184.0,32.4,19.0,14.0,7.0,18.0,44.0,44.0,16.0,2.0,1.0,,10.0,14.0,143.0,5.0,,1.0,44.0,52.0,15.0,17.0,3.0,4.0,1.0,8.0,9.0,0.0,0.0,,,3.0
855541,37,2017-05-14 14:15:00,"London Stadium, London",56985,Home,West Ham,Liverpool,0,4,L,0,1,0,0,,10.0,3.0,6.0,1.0,,,2.0,2.0,,6.0,3.0,21.0,45.0,289.0,206.0,33.3,10.0,14.0,14.0,10.0,21.0,21.0,8.0,1.0,3.0,,9.0,14.0,138.0,7.0,4.0,,46.0,47.0,12.0,17.0,4.0,4.0,3.0,5.0,10.0,0.0,0.0,,,3.0
855543,38,2017-05-21 15:00:00,"Turf Moor, Burnley",21634,Away,West Ham,Burnley,2,1,W,1,1,0,0,2.0,14.0,4.0,5.0,5.0,1.0,2.0,,1.0,1.0,6.0,5.0,26.0,65.0,489.0,374.0,55.3,17.0,13.0,9.0,10.0,24.0,24.0,12.0,1.0,,,6.0,10.0,165.0,,1.0,,56.0,55.0,22.0,25.0,5.0,5.0,,14.0,11.0,0.0,0.0,,,3.0
