matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside,totalDistance
2561899,1,2025-08-16 15:00:00,"Stadium of Light, Sunderland",46233,Away,West Ham,Sunderland,0,3,L,0,0,0,0,0.0,12.0,4.0,2.0,6.0,0.5619,0.3685,,,,,0.539709,,7.0,7.0,32.0,78.0,550.0,468.0,62.8,28.0,12.0,7.0,4.0,16.0,16.0,9.0,1.0,,,1.0,6.0,133.0,2.0,3.0,1.6411,,0.0,46.0,42.0,19.0,18.0,7.0,7.0,2.0,10.0,8.0,0.0,0.0,,0.0,,103453.94
2561914,2,2025-08-22 20:00:00,"London Stadium, London",62462,Home,West Ham,Chelsea,1,5,L,1,3,0,0,1.0,12.0,4.0,5.0,3.0,0.7264,0.3267,1.0,,1.0,,0.667523,1.0,10.0,5.0,23.0,43.0,392.0,339.0,40.8,19.0,11.0,6.0,7.0,29.0,29.0,6.0,1.0,1.0,1.0,4.0,9.0,100.0,2.0,5.0,5.1386,,0.0,39.0,45.0,14.0,15.0,7.0,7.0,1.0,7.0,9.0,0.0,0.0,,0.0,4.0,110847.01
2561921,3,2025-08-31 14:00:00,"The City Ground, Nottingham",30215,Away,West Ham,Nott'm Forest,3,0,W,0,0,0,0,3.0,12.0,8.0,4.0,,2.4203,3.2854,3.0,2.0,2.0,,0.465678,2.0,11.0,7.0,19.0,33.0,385.0,316.0,41.6,18.0,16.0,9.0,6.0,32.0,32.0,5.0,5.0,,,6.0,8.0,115.0,3.0,0.0,0.2912,1.0,0.0,47.0,43.0,10.0,12.0,7.0,7.0,1.0,6.0,13.0,0.0,0.0,1.0,1.0,,109661.74
2561934,4,2025-09-13 17:30:00,"London Stadium, London",62459,Home,West Ham,Spurs,0,3,L,0,0,1,0,0.0,7.0,4.0,3.0,,0.5992,0.2859,1.0,,1.0,,0.512592,,6.0,3.0,11.0,48.0,310.0,239.0,36.0,10.0,13.0,9.0,5.0,41.0,41.0,8.0,5.0,,,11.0,7.0,105.0,2.0,3.0,2.227,,0.0,47.0,48.0,22.0,13.0,2.0,2.0,1.0,8.0,6.0,0.0,0.0,,0.0,,99902.81
2561943,5,2025-09-20 15:00:00,"London Stadium, London",62455,Home,West Ham,Crystal Palace,1,2,L,0,1,0,0,1.0,8.0,3.0,4.0,1.0,0.6641,1.5549,1.0,,1.0,,1.22607,1.0,8.0,4.0,29.0,56.0,450.0,375.0,56.6,20.0,9.0,6.0,7.0,22.0,22.0,4.0,6.0,,,5.0,15.0,128.0,1.0,2.0,1.3703,,0.0,46.0,70.0,18.0,29.0,8.0,8.0,,15.0,5.0,0.0,0.0,,0.0,1.0,106055.67
2561949,6,2025-09-29 20:00:00,"Hill Dickinson Stadium, Liverpool",51890,Away,West Ham,Everton,1,1,D,0,1,0,0,1.0,14.0,3.0,5.0,6.0,1.194,1.1927,,,1.0,,0.916931,,10.0,7.0,32.0,53.0,416.0,332.0,48.2,29.0,16.0,7.0,6.0,36.0,36.0,6.0,3.0,,,4.0,5.0,126.0,5.0,1.0,0.4135,,0.0,50.0,52.0,23.0,21.0,5.0,5.0,2.0,16.0,7.0,0.0,0.0,,0.0,2.0,107596.31
2561956,7,2025-10-04 15:00:00,"Emirates Stadium, London",60181,Away,West Ham,Arsenal,0,2,L,0,1,0,0,0.0,4.0,,3.0,1.0,0.4918,,2.0,,2.0,,0.423609,,4.0,1.0,17.0,34.0,268.0,210.0,32.1,8.0,17.0,7.0,12.0,50.0,50.0,9.0,9.0,2.0,,5.0,12.0,112.0,3.0,2.0,2.1969,,0.0,45.0,54.0,12.0,12.0,3.0,3.0,,14.0,13.0,0.0,0.0,,0.0,1.0,102559.16
2561974,8,2025-10-20 20:00:00,"London Stadium, London",62452,Home,West Ham,Brentford,0,2,L,0,1,0,0,0.0,7.0,1.0,3.0,3.0,0.3491,0.2026,,,,,0.197207,,4.0,2.0,26.0,33.0,344.0,257.0,43.7,14.0,16.0,12.0,2.0,39.0,39.0,5.0,6.0,,,6.0,4.0,136.0,4.0,2.0,1.7499,,0.0,43.0,62.0,15.0,36.0,6.0,6.0,,10.0,10.0,0.0,0.0,,0.0,3.0,109414.76
2561981,9,2025-10-24 20:00:00,"Elland Road, Leeds",36788,Away,West Ham,Leeds,1,2,L,0,2,0,0,1.0,9.0,3.0,3.0,3.0,0.6499,1.0311,,,,,0.939614,1.0,7.0,6.0,32.0,62.0,536.0,441.0,59.1,10.0,13.0,6.0,4.0,12.0,12.0,4.0,3.0,,,5.0,10.0,160.0,3.0,2.0,1.4603,,0.0,57.0,52.0,26.0,15.0,4.0,4.0,,11.0,12.0,0.0,0.0,,0.0,1.0,117094.01
2561994,10,2025-11-02 14:00:00,"London Stadium, London",62441,Home,West Ham,Newcastle,3,1,W,2,1,0,0,3.0,15.0,9.0,3.0,3.0,1.7514,1.925,1.0,,2.0,1.0,0.342768,1.0,10.0,8.0,21.0,41.0,320.0,245.0,37.4,21.0,21.0,13.0,7.0,41.0,41.0,7.0,2.0,,,7.0,5.0,127.0,3.0,1.0,0.7865,,0.0,41.0,31.0,5.0,11.0,7.0,7.0,,5.0,8.0,0.0,0.0,1.0,0.0,4.0,113623.27
2562004,11,2025-11-08 15:00:00,"London Stadium, London",62449,Home,West Ham,Burnley,3,2,W,1,1,0,0,3.0,15.0,6.0,1.0,8.0,3.0211,3.058,,3.0,,,0.586273,,9.0,8.0,28.0,47.0,374.0,308.0,42.6,22.0,14.0,10.0,13.0,30.0,30.0,10.0,7.0,,1.0,3.0,4.0,115.0,5.0,2.0,2.3247,,0.0,41.0,54.0,9.0,21.0,7.0,7.0,,15.0,12.0,0.0,0.0,,0.0,2.0,108756.36
