matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
1059709,1,2019-08-10 12:30:00,"London Stadium, London",59870.0,Home,West Ham,Man City,0,5,L,0,1,0,0,,5.0,3.0,2.0,,,,1.0,,2.0,,,,2.0,1.0,14.0,58.0,403.0,325.0,42.9,8.0,18.0,10.0,9.0,9.0,9.0,13.0,2.0,1.0,,13.0,14.0,129.0,4.0,5.0,,,,57.0,54.0,18.0,17.0,1.0,1.0,1.0,6.0,13.0,0.0,0.0,,,2.0
1059714,2,2019-08-17 15:00:00,"American Express Stadium, Falmer",30459.0,Away,West Ham,Brighton,1,1,D,0,0,0,0,1.0,8.0,3.0,4.0,1.0,,,2.0,1.0,1.0,,,1.0,7.0,4.0,18.0,47.0,377.0,276.0,42.7,16.0,22.0,15.0,15.0,14.0,14.0,19.0,3.0,,,6.0,16.0,167.0,3.0,1.0,,,,66.0,67.0,14.0,31.0,6.0,6.0,,10.0,11.0,0.0,0.0,,,4.0
1059730,3,2019-08-24 15:00:00,"Vicarage Road, Watford",20035.0,Away,West Ham,Watford,3,1,W,1,1,0,0,3.0,16.0,10.0,4.0,2.0,,,3.0,3.0,2.0,2.0,,1.0,14.0,10.0,22.0,38.0,386.0,306.0,45.1,35.0,17.0,11.0,11.0,24.0,24.0,16.0,10.0,,,8.0,13.0,122.0,2.0,1.0,,,,56.0,53.0,17.0,16.0,7.0,7.0,,11.0,12.0,0.0,0.0,1.0,1.0,2.0
1059741,4,2019-08-31 15:00:00,"London Stadium, London",59950.0,Home,West Ham,Norwich,2,0,W,1,0,0,0,2.0,18.0,8.0,7.0,3.0,,,2.0,1.0,2.0,1.0,,1.0,14.0,9.0,27.0,55.0,474.0,395.0,48.6,38.0,29.0,19.0,11.0,9.0,9.0,17.0,2.0,1.0,,19.0,8.0,121.0,3.0,,,1.0,,77.0,56.0,17.0,8.0,8.0,8.0,,16.0,10.0,0.0,0.0,,,2.0
1059743,5,2019-09-16 20:00:00,"Villa Park, Birmingham",42010.0,Away,West Ham,Aston Villa,0,0,D,0,0,1,0,,13.0,1.0,5.0,7.0,,,,,,,,,11.0,7.0,27.0,51.0,470.0,391.0,53.4,25.0,21.0,14.0,8.0,15.0,15.0,28.0,1.0,,,11.0,13.0,132.0,5.0,,,1.0,,60.0,58.0,17.0,16.0,4.0,4.0,2.0,12.0,13.0,0.0,0.0,,,3.0
1059761,6,2019-09-22 14:00:00,"London Stadium, London",59936.0,Home,West Ham,Man Utd,2,0,W,1,0,0,0,2.0,8.0,6.0,1.0,1.0,,,,,,,,1.0,5.0,5.0,22.0,60.0,424.0,332.0,46.5,13.0,16.0,10.0,10.0,18.0,18.0,17.0,4.0,,,11.0,11.0,139.0,3.0,,,1.0,,50.0,45.0,21.0,13.0,3.0,3.0,1.0,8.0,9.0,0.0,0.0,,,2.0
1059762,7,2019-09-28 15:00:00,"Vitality Stadium, Bournemouth",10729.0,Away,West Ham,Bournemouth,2,2,D,1,1,0,0,2.0,17.0,6.0,4.0,7.0,,,2.0,1.0,1.0,,,2.0,14.0,11.0,31.0,50.0,478.0,369.0,50.9,31.0,23.0,16.0,12.0,16.0,16.0,14.0,4.0,,,11.0,2.0,149.0,3.0,2.0,,,,61.0,51.0,25.0,24.0,6.0,6.0,,8.0,7.0,0.0,0.0,,,2.0
1059781,8,2019-10-05 17:30:00,"London Stadium, London",59912.0,Home,West Ham,Crystal Palace,1,2,L,0,0,0,0,1.0,9.0,4.0,4.0,1.0,,,1.0,,1.0,,,1.0,7.0,5.0,25.0,69.0,519.0,426.0,51.7,17.0,19.0,11.0,9.0,14.0,14.0,16.0,2.0,,,13.0,8.0,131.0,1.0,2.0,,,,59.0,52.0,27.0,20.0,2.0,2.0,2.0,11.0,7.0,0.0,0.0,,,2.0
1059786,9,2019-10-19 12:30:00,"Goodison Park, Liverpool",39263.0,Away,West Ham,Everton,0,2,L,0,1,0,0,,8.0,4.0,3.0,1.0,,,,,,,,,6.0,4.0,16.0,45.0,384.0,264.0,48.7,13.0,13.0,10.0,8.0,26.0,26.0,18.0,4.0,,,9.0,19.0,178.0,9.0,2.0,,,,62.0,71.0,22.0,25.0,2.0,2.0,,15.0,15.0,0.0,0.0,,,4.0
1059801,10,2019-10-26 15:00:00,"London Stadium, London",59878.0,Home,West Ham,Sheff Utd,1,1,D,1,0,0,0,1.0,12.0,4.0,7.0,1.0,,,5.0,1.0,4.0,1.0,,1.0,11.0,4.0,40.0,60.0,545.0,436.0,60.8,31.0,12.0,8.0,9.0,8.0,8.0,16.0,4.0,,,13.0,7.0,162.0,2.0,1.0,,,,51.0,55.0,22.0,25.0,10.0,10.0,1.0,7.0,10.0,0.0,0.0,,,4.0
1059811,11,2019-11-02 15:00:00,"London Stadium, London",59907.0,Home,West Ham,Newcastle,2,3,L,0,2,0,0,2.0,16.0,6.0,6.0,4.0,,,,1.0,,,,1.0,13.0,8.0,51.0,89.0,583.0,501.0,69.5,35.0,13.0,8.0,5.0,12.0,12.0,12.0,,,1.0,16.0,6.0,149.0,6.0,3.0,,,,49.0,64.0,18.0,20.0,7.0,7.0,,10.0,7.0,0.0,0.0,,,1.0
1059812,12,2019-11-09 15:00:00,"Turf Moor, Burnley",20255.0,Away,West Ham,Burnley,0,3,L,0,2,0,0,,7.0,4.0,2.0,1.0,,,1.0,,1.0,,,,6.0,4.0,24.0,46.0,459.0,348.0,60.0,16.0,14.0,8.0,12.0,21.0,21.0,15.0,1.0,,2.0,14.0,4.0,159.0,10.0,3.0,,,1.0,57.0,65.0,26.0,35.0,4.0,4.0,1.0,10.0,16.0,0.0,0.0,,,1.0
1059831,13,2019-11-23 12:30:00,"London Stadium, London",59930.0,Home,West Ham,Spurs,2,3,L,0,2,0,0,2.0,11.0,4.0,4.0,3.0,,,,,,,,2.0,10.0,6.0,26.0,46.0,407.0,317.0,47.1,18.0,18.0,6.0,5.0,13.0,13.0,22.0,3.0,,,11.0,12.0,147.0,3.0,3.0,,,,66.0,68.0,22.0,27.0,3.0,3.0,1.0,12.0,14.0,0.0,0.0,,,4.0
1059833,14,2019-11-30 15:00:00,"Stamford Bridge, London",40595.0,Away,West Ham,Chelsea,1,0,W,0,0,0,0,1.0,5.0,4.0,1.0,,,,2.0,,2.0,,,1.0,5.0,4.0,16.0,60.0,354.0,248.0,34.3,13.0,26.0,13.0,15.0,30.0,30.0,18.0,4.0,1.0,,27.0,5.0,138.0,6.0,,,1.0,,62.0,70.0,25.0,21.0,3.0,3.0,,16.0,,0.0,0.0,,,
1059847,15,2019-12-04 19:30:00,"Molineux Stadium, Wolverhampton",31217.0,Away,West Ham,Wolves,0,2,L,0,1,0,0,,6.0,3.0,2.0,1.0,,,1.0,,1.0,,,,5.0,4.0,28.0,56.0,496.0,404.0,50.6,12.0,23.0,15.0,13.0,17.0,17.0,16.0,,1.0,,16.0,8.0,143.0,5.0,2.0,,,,63.0,63.0,16.0,28.0,4.0,4.0,,9.0,7.0,0.0,0.0,,,3.0
1059861,16,2019-12-09 20:00:00,"London Stadium, London",59936.0,Home,West Ham,Arsenal,1,3,L,1,0,0,0,1.0,11.0,4.0,4.0,3.0,,,,,,,,1.0,6.0,4.0,22.0,65.0,365.0,288.0,35.8,25.0,27.0,16.0,17.0,10.0,10.0,15.0,3.0,,,12.0,5.0,121.0,,3.0,,,,52.0,54.0,13.0,18.0,4.0,4.0,1.0,12.0,6.0,0.0,0.0,,,1.0
1059870,17,2019-12-14 17:30:00,"St. Mary's Stadium, Southampton",27701.0,Away,West Ham,Southampton,1,0,W,1,0,0,0,1.0,11.0,4.0,3.0,4.0,,,,,,,,1.0,10.0,7.0,25.0,60.0,359.0,218.0,43.0,22.0,17.0,11.0,12.0,29.0,29.0,17.0,,,,8.0,9.0,194.0,2.0,,,1.0,,69.0,68.0,31.0,34.0,8.0,8.0,1.0,14.0,9.0,0.0,0.0,,,2.0
1059881,18,2020-01-29 19:45:00,"London Stadium, London",59959.0,Home,West Ham,Liverpool,0,2,L,0,1,0,0,,7.0,4.0,3.0,,,,1.0,,1.0,1.0,,,5.0,3.0,19.0,37.0,331.0,238.0,29.4,11.0,17.0,9.0,9.0,19.0,19.0,20.0,3.0,,,10.0,8.0,142.0,3.0,2.0,,,,51.0,46.0,16.0,14.0,3.0,3.0,2.0,6.0,6.0,0.0,0.0,,,1.0
1059885,19,2019-12-26 15:00:00,"Selhurst Park, London",25462.0,Away,West Ham,Crystal Palace,1,2,L,0,0,0,0,1.0,10.0,2.0,5.0,3.0,,,1.0,1.0,,,,1.0,9.0,5.0,29.0,58.0,390.0,288.0,41.8,24.0,30.0,15.0,20.0,27.0,27.0,17.0,1.0,2.0,,24.0,5.0,153.0,2.0,2.0,,,,78.0,65.0,27.0,16.0,6.0,6.0,1.0,10.0,5.0,0.0,0.0,,,2.0
1059901,20,2019-12-28 17:30:00,"London Stadium, London",59519.0,Home,West Ham,Leicester,1,2,L,1,1,0,0,1.0,14.0,4.0,5.0,5.0,,,,,,,,1.0,12.0,9.0,25.0,53.0,383.0,271.0,42.7,24.0,24.0,14.0,10.0,17.0,17.0,12.0,3.0,,,11.0,4.0,159.0,6.0,2.0,,,,73.0,52.0,25.0,14.0,5.0,5.0,,16.0,4.0,0.0,0.0,,,2.0
1059911,21,2020-01-01 17:30:00,"London Stadium, London",59917.0,Home,West Ham,Bournemouth,4,0,W,3,0,0,0,4.0,14.0,7.0,5.0,2.0,,,2.0,2.0,1.0,,,3.0,10.0,6.0,28.0,52.0,444.0,352.0,42.6,28.0,23.0,16.0,9.0,14.0,14.0,19.0,,,,13.0,7.0,152.0,2.0,,,1.0,,62.0,58.0,18.0,22.0,9.0,9.0,,3.0,11.0,0.0,0.0,1.0,1.0,1.0
1059919,22,2020-01-10 20:00:00,"Bramall Lane, Sheffield",30124.0,Away,West Ham,Sheff Utd,0,1,L,0,0,0,0,,7.0,2.0,5.0,,,,1.0,,2.0,,,,4.0,,21.0,59.0,504.0,369.0,53.1,12.0,16.0,12.0,14.0,18.0,18.0,11.0,4.0,,2.0,9.0,9.0,189.0,2.0,1.0,,,,82.0,73.0,37.0,40.0,3.0,3.0,1.0,6.0,11.0,0.0,0.0,,,1.0
