matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
2292819,1,2022-08-07 16:30:00,"London Stadium, London",62443,Home,West Ham,Man City,0,2,L,0,1,0,0,,6.0,1.0,2.0,3.0,,,,,,4.0,3.0,18.0,32.0,263.0,206.0,24.6,9.0,14.0,6.0,11.0,17.0,17.0,9.0,4.0,,,14.0,,87.0,,2.0,,,29.0,39.0,10.0,11.0,1.0,1.0,,8.0,4.0,0.0,0.0,,,4.0
2292827,2,2022-08-14 14:00:00,"The City Ground, Nottingham",29281,Away,West Ham,Nott'm Forest,0,1,L,0,1,0,0,,19.0,5.0,8.0,6.0,,,2.0,2.0,,12.0,8.0,39.0,59.0,381.0,284.0,56.8,31.0,16.0,6.0,7.0,17.0,17.0,22.0,3.0,,,7.0,11.0,155.0,5.0,1.0,,,53.0,51.0,20.0,18.0,7.0,7.0,,11.0,9.0,0.0,0.0,1.0,,2.0
2292839,3,2022-08-21 14:00:00,"London Stadium, London",62449,Home,West Ham,Brighton,0,2,L,0,1,0,0,,13.0,3.0,3.0,7.0,,,,,,9.0,7.0,29.0,64.0,467.0,376.0,49.6,25.0,8.0,5.0,13.0,12.0,12.0,20.0,4.0,,,3.0,15.0,143.0,,2.0,,,38.0,39.0,20.0,9.0,5.0,5.0,1.0,10.0,6.0,0.0,0.0,,,3.0
2292841,4,2022-08-28 14:00:00,"Villa Park, Birmingham",41796,Away,West Ham,Aston Villa,1,0,W,0,0,0,0,1.0,7.0,2.0,3.0,2.0,,,,,1.0,5.0,2.0,19.0,43.0,419.0,329.0,42.2,16.0,13.0,6.0,16.0,29.0,29.0,21.0,2.0,,,5.0,10.0,138.0,3.0,,1.0,,41.0,45.0,9.0,13.0,2.0,2.0,,10.0,10.0,0.0,0.0,,,1.0
2292856,5,2022-08-31 19:45:00,"London Stadium, London",62450,Home,West Ham,Spurs,1,1,D,0,1,0,0,1.0,14.0,4.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,11.0,5.0,22.0,56.0,369.0,307.0,38.3,21.0,13.0,9.0,7.0,22.0,22.0,16.0,7.0,,,5.0,1.0,104.0,3.0,1.0,,1.0,41.0,29.0,18.0,10.0,3.0,3.0,1.0,10.0,10.0,0.0,0.0,,,1.0
2292863,6,2022-09-03 15:00:00,"Stamford Bridge, London",39923,Away,West Ham,Chelsea,1,2,L,0,0,0,0,1.0,6.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,17.0,31.0,308.0,232.0,31.9,9.0,14.0,9.0,16.0,28.0,28.0,14.0,3.0,,,9.0,9.0,125.0,1.0,2.0,,,44.0,51.0,15.0,15.0,3.0,3.0,,11.0,6.0,0.0,0.0,,,1.0
2292879,7,2023-04-05 20:00:00,"London Stadium, London",62470,Home,West Ham,Newcastle,1,5,L,1,2,0,0,1.0,7.0,2.0,3.0,2.0,1.0,1.0,,1.0,1.0,5.0,3.0,22.0,53.0,348.0,256.0,42.0,13.0,13.0,5.0,7.0,16.0,16.0,9.0,3.0,,2.0,9.0,15.0,150.0,2.0,5.0,,,54.0,63.0,12.0,19.0,7.0,7.0,1.0,11.0,12.0,0.0,0.0,,,
2292884,8,2022-09-18 14:15:00,"Goodison Park, Liverpool",39298,Away,West Ham,Everton,0,1,L,0,0,0,0,,14.0,4.0,3.0,7.0,,,,1.0,,10.0,8.0,34.0,65.0,388.0,309.0,46.4,24.0,18.0,7.0,14.0,17.0,17.0,19.0,1.0,,,7.0,13.0,140.0,1.0,1.0,,,38.0,45.0,11.0,10.0,14.0,14.0,,11.0,8.0,0.0,0.0,,,1.0
2292899,9,2022-10-01 17:30:00,"London Stadium, London",62444,Home,West Ham,Wolves,2,0,W,1,0,0,0,2.0,18.0,5.0,5.0,8.0,,,,,,11.0,9.0,18.0,46.0,372.0,301.0,39.1,20.0,22.0,13.0,8.0,27.0,27.0,9.0,4.0,,,13.0,9.0,103.0,4.0,,1.0,,46.0,41.0,16.0,9.0,1.0,1.0,,8.0,5.0,0.0,0.0,,,2.0
2292909,10,2022-10-09 14:00:00,"London Stadium, London",62454,Home,West Ham,Fulham,3,1,W,1,1,0,0,3.0,17.0,8.0,4.0,5.0,3.0,3.0,4.0,,1.0,12.0,8.0,25.0,50.0,485.0,400.0,50.3,31.0,13.0,8.0,12.0,11.0,11.0,7.0,2.0,,,4.0,16.0,134.0,1.0,1.0,,,39.0,38.0,7.0,9.0,4.0,4.0,,9.0,7.0,0.0,0.0,1.0,1.0,1.0
