matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
918898,1,2017-08-13 16:00:00,"Old Trafford, Manchester",74928,Away,West Ham,Man Utd,0,4,L,0,1,0,0,,9.0,1.0,6.0,2.0,1.0,,1.0,1.0,,7.0,2.0,20.0,56.0,397.0,316.0,44.6,12.0,21.0,16.0,12.0,26.0,26.0,13.0,8.0,1.0,,23.0,12.0,129.0,1.0,4.0,,,56.0,65.0,13.0,23.0,1.0,1.0,,7.0,19.0,0.0,0.0,,,4.0
919210,2,2017-08-19 15:00:00,"St. Mary's Stadium, Southampton",31424,Away,West Ham,Southampton,2,3,L,1,2,1,0,2.0,16.0,8.0,6.0,2.0,,2.0,,1.0,,12.0,7.0,26.0,64.0,287.0,192.0,33.9,14.0,12.0,9.0,12.0,38.0,38.0,13.0,3.0,,,3.0,8.0,120.0,2.0,3.0,,,61.0,39.0,25.0,16.0,2.0,2.0,5.0,10.0,18.0,0.0,0.0,,,
918919,3,2017-08-26 15:00:00,"St. James' Park, Newcastle",52093,Away,West Ham,Newcastle,0,3,L,0,1,0,0,,8.0,3.0,5.0,,,,1.0,,,4.0,2.0,17.0,64.0,473.0,358.0,62.5,10.0,17.0,13.0,7.0,22.0,22.0,17.0,3.0,,,8.0,6.0,160.0,5.0,3.0,,,57.0,56.0,16.0,25.0,5.0,5.0,,11.0,16.0,0.0,0.0,,,2.0
918932,4,2017-09-11 20:00:00,"London Stadium, London",56977,Home,West Ham,Huddersfield,2,0,W,0,0,0,0,2.0,19.0,3.0,10.0,6.0,1.0,1.0,1.0,1.0,1.0,12.0,7.0,38.0,74.0,311.0,216.0,43.5,15.0,21.0,11.0,10.0,23.0,23.0,23.0,7.0,,,8.0,14.0,155.0,2.0,,1.0,,71.0,64.0,34.0,26.0,10.0,10.0,1.0,11.0,12.0,0.0,0.0,,,
918942,5,2017-09-16 15:00:00,"The Hawthorns, West Bromwich",24942,Away,West Ham,West Brom,0,0,D,0,0,0,0,,9.0,1.0,5.0,3.0,,,,1.0,,7.0,3.0,27.0,71.0,487.0,414.0,63.2,9.0,11.0,6.0,7.0,16.0,16.0,14.0,2.0,,,9.0,3.0,126.0,1.0,,1.0,,45.0,29.0,15.0,6.0,3.0,3.0,,7.0,14.0,0.0,0.0,,,2.0
918952,6,2017-09-23 12:30:00,"London Stadium, London",56988,Home,West Ham,Spurs,2,3,L,0,2,0,1,2.0,10.0,4.0,5.0,1.0,1.0,1.0,,,2.0,8.0,4.0,30.0,63.0,367.0,261.0,48.9,18.0,19.0,15.0,18.0,23.0,23.0,25.0,3.0,,,9.0,12.0,173.0,2.0,3.0,,,60.0,60.0,16.0,22.0,4.0,4.0,,10.0,20.0,0.0,0.0,,,6.0
918962,7,2017-09-30 15:00:00,"London Stadium, London",56922,Home,West Ham,Swansea,1,0,W,0,0,0,0,1.0,9.0,4.0,3.0,2.0,1.0,1.0,,1.0,1.0,9.0,6.0,30.0,58.0,375.0,287.0,43.2,14.0,22.0,17.0,17.0,25.0,25.0,19.0,2.0,,,6.0,8.0,150.0,1.0,,1.0,,65.0,51.0,24.0,19.0,2.0,2.0,1.0,15.0,13.0,0.0,0.0,,,1.0
918964,8,2017-10-14 15:00:00,"Turf Moor, Burnley",20945,Away,West Ham,Burnley,1,1,D,1,0,1,0,1.0,8.0,6.0,1.0,1.0,1.0,1.0,,,1.0,6.0,5.0,21.0,67.0,285.0,189.0,37.9,9.0,9.0,6.0,13.0,30.0,30.0,6.0,7.0,,,9.0,5.0,141.0,4.0,1.0,,,48.0,63.0,25.0,30.0,4.0,4.0,,14.0,9.0,0.0,0.0,,,1.0
918982,9,2017-10-20 20:00:00,"London Stadium, London",56977,Home,West Ham,Brighton,0,3,L,0,2,0,0,,16.0,2.0,5.0,9.0,,,,,,10.0,6.0,54.0,95.0,604.0,506.0,65.0,26.0,15.0,10.0,7.0,3.0,3.0,16.0,1.0,,,5.0,5.0,163.0,2.0,3.0,,,50.0,41.0,15.0,22.0,10.0,10.0,,5.0,13.0,0.0,0.0,,,3.0
918987,10,2017-10-28 15:00:00,"Selhurst Park, London",25242,Away,West Ham,Crystal Palace,2,2,D,2,0,0,0,2.0,6.0,2.0,3.0,1.0,1.0,1.0,,,1.0,4.0,1.0,25.0,54.0,331.0,238.0,44.1,15.0,23.0,13.0,14.0,36.0,36.0,17.0,3.0,1.0,,14.0,12.0,151.0,7.0,2.0,,,75.0,69.0,19.0,19.0,2.0,2.0,1.0,15.0,18.0,0.0,0.0,,,1.0
