element,position,player_code,first_name,second_name,fixture_code,total_points,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,team_code
553,FWD,437505,Wilson,Isidor,2645199,1,False,23,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.2,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.10,55,0,90196,0,0,56
553,FWD,437505,Wilson,Isidor,2645213,8,False,26,1,0,0,0,0,0,0,0,0,0,3,29,29.2,0.1,25.0,5.4,0,0,0,0,0,1.39,0.00,1.39,0.37,55,-10451,85703,2470,12921,56
553,FWD,437505,Wilson,Isidor,2645216,4,False,26,0,1,0,0,0,0,0,0,0,0,0,15,0.2,0.3,10.0,1.1,0,2,0,2,0,0.10,0.01,0.11,0.45,55,21273,116229,35830,14557,56
553,FWD,437505,Wilson,Isidor,2645233,1,False,20,0,0,0,1,0,0,0,0,0,0,0,1,1.2,0.1,0.0,0.1,0,0,1,1,0,0.00,0.00,0.00,1.07,55,25312,163059,47557,22245,56
553,FWD,437505,Wilson,Isidor,2645241,1,False,22,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,0,1,1,2,0,0.00,0.00,0.00,1.79,55,-18986,143906,6445,25431,56
