matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
1059803,11,2019-11-02 15:00:00,"Emirates Stadium, London",60383.0,Home,Arsenal,Wolves,1,1,D,1,0,0,0,1.0,10.0,4.0,5.0,1.0,1.0,1.0,,,1.0,7.0,3.0,38.0,59.0,539.0,465.0,57.5,26.0,16.0,10.0,7.0,20.0,20.0,22.0,12.0,1.0,,11.0,17.0,137.0,7.0,1.0,,48.0,57.0,7.0,18.0,8.0,8.0,1.0,6.0,15.0,0.0,0.0,,,2.0
1059814,12,2019-11-09 17:30:00,"King Power Stadium, Leicester",32209.0,Away,Arsenal,Leicester,0,2,L,0,0,0,0,,8.0,1.0,4.0,3.0,1.0,,1.0,,,6.0,4.0,26.0,45.0,478.0,401.0,49.8,18.0,18.0,13.0,7.0,15.0,15.0,17.0,3.0,1.0,,9.0,9.0,132.0,5.0,2.0,,42.0,46.0,4.0,9.0,4.0,4.0,,10.0,10.0,0.0,0.0,,,2.0
1059823,13,2019-11-23 15:00:00,"Emirates Stadium, London",60295.0,Home,Arsenal,Southampton,2,2,D,1,1,0,0,2.0,12.0,5.0,3.0,4.0,,1.0,1.0,1.0,,9.0,6.0,36.0,58.0,487.0,404.0,61.0,29.0,25.0,13.0,15.0,17.0,17.0,19.0,5.0,1.0,,13.0,8.0,147.0,4.0,2.0,,79.0,52.0,15.0,9.0,6.0,6.0,2.0,13.0,19.0,0.0,0.0,,,2.0
1059838,14,2019-12-01 14:00:00,"Carrow Road, Norwich",27067.0,Away,Arsenal,Norwich,2,2,D,1,2,0,0,2.0,16.0,7.0,1.0,8.0,,2.0,,,,8.0,7.0,45.0,63.0,541.0,459.0,60.1,45.0,16.0,7.0,9.0,14.0,14.0,13.0,2.0,,,13.0,8.0,143.0,6.0,2.0,,48.0,46.0,15.0,11.0,12.0,12.0,,10.0,7.0,0.0,0.0,1.0,1.0,
1059842,15,2019-12-05 20:15:00,"Emirates Stadium, London",60164.0,Home,Arsenal,Brighton,1,2,L,0,1,0,0,1.0,12.0,5.0,4.0,3.0,1.0,,1.0,,1.0,10.0,6.0,30.0,47.0,389.0,325.0,49.2,26.0,19.0,9.0,8.0,13.0,13.0,14.0,6.0,1.0,,7.0,5.0,123.0,7.0,2.0,,55.0,48.0,11.0,23.0,9.0,9.0,,10.0,10.0,0.0,0.0,,,7.0
1059861,16,2019-12-09 20:00:00,"London Stadium, London",59936.0,Away,Arsenal,West Ham,3,1,W,0,1,0,0,3.0,10.0,3.0,3.0,4.0,3.0,2.0,1.0,,3.0,8.0,6.0,18.0,38.0,675.0,584.0,64.2,21.0,12.0,7.0,9.0,16.0,16.0,13.0,3.0,1.0,,7.0,13.0,138.0,3.0,1.0,,54.0,52.0,18.0,13.0,3.0,3.0,,6.0,12.0,0.0,0.0,,,
1059862,17,2019-12-15 16:30:00,"Emirates Stadium, London",60031.0,Home,Arsenal,Man City,0,3,L,0,3,0,0,,6.0,1.0,4.0,1.0,,,1.0,,,3.0,,21.0,33.0,482.0,419.0,42.4,14.0,16.0,12.0,12.0,10.0,10.0,12.0,4.0,2.0,,11.0,9.0,124.0,4.0,3.0,,58.0,55.0,9.0,15.0,3.0,3.0,,9.0,23.0,0.0,0.0,,,2.0
1059875,18,2019-12-21 12:30:00,"Goodison Park, Liverpool",39336.0,Away,Arsenal,Everton,0,0,D,0,0,0,0,,6.0,2.0,4.0,,1.0,,1.0,,,6.0,2.0,19.0,43.0,484.0,403.0,57.0,8.0,14.0,10.0,6.0,24.0,24.0,13.0,4.0,,,12.0,6.0,137.0,,,1.0,53.0,52.0,18.0,15.0,4.0,4.0,,11.0,10.0,0.0,0.0,,,1.0
1059882,19,2019-12-26 15:00:00,"Vitality Stadium, Bournemouth",10234.0,Away,Arsenal,Bournemouth,1,1,D,0,1,0,0,1.0,17.0,2.0,6.0,9.0,,1.0,,,,12.0,6.0,32.0,60.0,599.0,520.0,60.5,38.0,10.0,6.0,13.0,19.0,19.0,20.0,3.0,,,9.0,8.0,133.0,3.0,1.0,,35.0,51.0,12.0,14.0,3.0,3.0,,13.0,5.0,0.0,0.0,,,
1059892,20,2019-12-29 14:00:00,"Emirates Stadium, London",60309.0,Home,Arsenal,Chelsea,1,2,L,1,0,0,0,1.0,7.0,2.0,5.0,,1.0,1.0,,,1.0,6.0,1.0,21.0,41.0,427.0,337.0,42.1,17.0,16.0,11.0,12.0,20.0,20.0,20.0,3.0,,1.0,15.0,9.0,132.0,2.0,2.0,,60.0,60.0,17.0,15.0,2.0,2.0,,13.0,18.0,0.0,0.0,,,2.0
1059902,21,2020-01-01 20:00:00,"Emirates Stadium, London",60328.0,Home,Arsenal,Man Utd,2,0,W,2,0,0,0,2.0,10.0,4.0,5.0,1.0,,2.0,,1.0,,8.0,3.0,19.0,45.0,513.0,435.0,48.8,29.0,19.0,10.0,15.0,18.0,18.0,21.0,3.0,,,19.0,6.0,118.0,4.0,,1.0,54.0,51.0,7.0,9.0,1.0,1.0,,11.0,15.0,0.0,0.0,,,
1059915,22,2020-01-11 12:30:00,"Selhurst Park, London",25468.0,Away,Arsenal,Crystal Palace,1,1,D,1,0,1,0,1.0,7.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,16.0,51.0,487.0,381.0,57.3,18.0,17.0,10.0,9.0,19.0,19.0,19.0,2.0,,,8.0,12.0,175.0,1.0,1.0,,49.0,68.0,11.0,13.0,4.0,4.0,,22.0,14.0,0.0,0.0,,,1.0
1059922,23,2020-01-18 15:00:00,"Emirates Stadium, London",60310.0,Home,Arsenal,Sheff Utd,1,1,D,1,0,0,0,1.0,11.0,4.0,5.0,2.0,,1.0,,,,8.0,5.0,26.0,54.0,567.0,457.0,61.0,21.0,13.0,8.0,12.0,16.0,16.0,17.0,3.0,,,9.0,8.0,161.0,2.0,1.0,,55.0,64.0,22.0,28.0,4.0,4.0,1.0,9.0,9.0,0.0,0.0,,,3.0
1059939,24,2020-01-21 20:15:00,"Stamford Bridge, London",40577.0,Away,Arsenal,Chelsea,2,2,D,0,1,1,0,2.0,2.0,2.0,,,1.0,1.0,,,2.0,2.0,2.0,15.0,44.0,385.0,301.0,41.2,16.0,21.0,12.0,5.0,31.0,31.0,14.0,6.0,,,11.0,10.0,138.0,6.0,2.0,,54.0,56.0,13.0,21.0,5.0,5.0,,6.0,11.0,0.0,0.0,,,1.0
1059943,25,2020-02-02 14:00:00,"Turf Moor, Burnley",21048.0,Away,Arsenal,Burnley,0,0,D,0,0,0,0,,13.0,2.0,6.0,5.0,2.0,,2.0,,,11.0,5.0,29.0,50.0,462.0,372.0,57.3,19.0,17.0,13.0,8.0,23.0,23.0,12.0,2.0,,,7.0,11.0,146.0,2.0,,1.0,54.0,60.0,18.0,22.0,7.0,7.0,,11.0,8.0,0.0,0.0,,,1.0
1059952,26,2020-02-16 16:30:00,"Emirates Stadium, London",60188.0,Home,Arsenal,Newcastle,4,0,W,0,0,0,0,4.0,15.0,7.0,6.0,2.0,5.0,4.0,1.0,2.0,4.0,13.0,7.0,36.0,65.0,643.0,585.0,68.4,36.0,12.0,7.0,10.0,15.0,15.0,6.0,3.0,,,13.0,7.0,111.0,2.0,,1.0,49.0,61.0,16.0,16.0,5.0,5.0,,15.0,9.0,0.0,0.0,,,1.0
1059962,27,2020-02-23 16:30:00,"Emirates Stadium, London",60296.0,Home,Arsenal,Everton,3,2,W,2,2,0,0,3.0,9.0,4.0,5.0,,2.0,2.0,,1.0,3.0,9.0,4.0,23.0,59.0,491.0,423.0,51.3,20.0,13.0,9.0,12.0,16.0,16.0,23.0,1.0,,1.0,6.0,9.0,117.0,3.0,2.0,,41.0,57.0,9.0,19.0,6.0,6.0,,12.0,12.0,0.0,0.0,,,2.0
1059976,28,2020-06-17 20:15:00,"Etihad Stadium, Manchester",,Away,Arsenal,Man City,0,3,L,0,1,1,0,,3.0,,3.0,,,,,,,2.0,,9.0,21.0,333.0,279.0,32.9,9.0,15.0,10.0,8.0,11.0,11.0,12.0,3.0,,1.0,13.0,5.0,87.0,9.0,3.0,,29.0,33.0,2.0,6.0,2.0,2.0,,7.0,9.0,0.0,0.0,,,5.0
1059982,29,2020-03-07 15:00:00,"Emirates Stadium, London",60335.0,Home,Arsenal,West Ham,1,0,W,0,0,0,0,1.0,9.0,2.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,9.0,6.0,34.0,67.0,621.0,530.0,68.9,26.0,13.0,7.0,10.0,28.0,28.0,11.0,1.0,1.0,,4.0,6.0,133.0,6.0,,1.0,56.0,49.0,22.0,24.0,6.0,6.0,,11.0,8.0,0.0,0.0,,,2.0
1059994,30,2020-06-20 15:00:00,"American Express Stadium, Falmer",,Away,Arsenal,Brighton,1,2,L,0,0,0,0,1.0,13.0,6.0,3.0,4.0,,,,1.0,1.0,8.0,7.0,28.0,46.0,476.0,423.0,58.7,17.0,8.0,4.0,4.0,25.0,25.0,18.0,2.0,,,6.0,10.0,115.0,3.0,2.0,,39.0,43.0,11.0,7.0,7.0,8.0,1.0,8.0,13.0,0.0,0.0,,,4.0
1060009,31,2020-06-25 18:00:00,"St. Mary's Stadium, Southampton",,Away,Arsenal,Southampton,2,0,W,1,0,0,1,2.0,10.0,5.0,3.0,2.0,1.0,2.0,1.0,1.0,,5.0,2.0,13.0,33.0,398.0,304.0,47.4,17.0,10.0,2.0,15.0,19.0,19.0,17.0,2.0,,,9.0,13.0,131.0,3.0,,1.0,44.0,53.0,16.0,13.0,6.0,6.0,2.0,14.0,10.0,0.0,0.0,,,1.0
1060013,32,2020-07-01 18:00:00,"Emirates Stadium, London",,Home,Arsenal,Norwich,4,0,W,2,0,0,0,4.0,13.0,8.0,4.0,1.0,2.0,3.0,1.0,,1.0,7.0,5.0,35.0,49.0,468.0,400.0,51.6,26.0,12.0,8.0,13.0,11.0,11.0,19.0,2.0,,,9.0,14.0,121.0,2.0,,1.0,47.0,45.0,19.0,7.0,6.0,6.0,,10.0,10.0,0.0,0.0,,,
1060031,33,2020-07-04 17:30:00,"Molineux Stadium, Wolverhampton",,Away,Arsenal,Wolves,2,0,W,1,0,0,0,2.0,8.0,5.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,20.0,46.0,482.0,397.0,48.1,12.0,29.0,19.0,11.0,25.0,25.0,11.0,4.0,,,6.0,11.0,122.0,1.0,,1.0,56.0,47.0,13.0,17.0,5.0,5.0,1.0,11.0,6.0,0.0,0.0,,,
1060033,34,2020-07-07 20:15:00,"Emirates Stadium, London",,Home,Arsenal,Leicester,1,1,D,1,0,1,0,1.0,11.0,7.0,2.0,2.0,2.0,1.0,1.0,,1.0,8.0,6.0,30.0,59.0,323.0,223.0,37.5,18.0,6.0,4.0,16.0,13.0,13.0,18.0,1.0,,,4.0,8.0,160.0,4.0,1.0,,42.0,49.0,17.0,18.0,10.0,10.0,,10.0,14.0,0.0,0.0,,,4.0
1060049,35,2020-07-12 16:30:00,"Tottenham Hotspur Stadium, London",,Away,Arsenal,Spurs,1,2,L,1,1,0,0,1.0,13.0,4.0,6.0,3.0,,,,1.0,1.0,6.0,3.0,32.0,46.0,636.0,566.0,62.7,17.0,12.0,7.0,6.0,13.0,13.0,14.0,5.0,1.0,,10.0,19.0,121.0,7.0,2.0,,55.0,60.0,12.0,17.0,5.0,5.0,1.0,11.0,16.0,0.0,0.0,,,
1060052,36,2020-07-15 20:15:00,"Emirates Stadium, London",,Home,Arsenal,Liverpool,2,1,W,2,1,0,0,2.0,3.0,2.0,1.0,,1.0,2.0,,,1.0,2.0,1.0,14.0,48.0,286.0,183.0,31.1,9.0,21.0,9.0,8.0,24.0,24.0,13.0,9.0,1.0,,11.0,4.0,134.0,8.0,1.0,,54.0,53.0,17.0,19.0,2.0,2.0,,14.0,9.0,0.0,0.0,,,5.0
1060063,37,2020-07-21 20:15:00,"Villa Park, Birmingham",,Away,Arsenal,Aston Villa,0,1,L,0,1,0,0,,7.0,,4.0,3.0,1.0,,1.0,1.0,,5.0,2.0,36.0,55.0,606.0,536.0,69.0,21.0,3.0,3.0,5.0,18.0,18.0,12.0,1.0,,,7.0,12.0,133.0,2.0,1.0,,35.0,57.0,16.0,15.0,9.0,9.0,1.0,19.0,13.0,0.0,0.0,,,1.0
1060072,38,2020-07-26 16:00:00,"Emirates Stadium, London",,Home,Arsenal,Watford,3,2,W,3,1,0,0,3.0,13.0,5.0,4.0,4.0,1.0,1.0,1.0,,2.0,11.0,8.0,22.0,39.0,442.0,368.0,51.1,25.0,14.0,8.0,7.0,25.0,25.0,16.0,5.0,,,9.0,1.0,105.0,4.0,2.0,,56.0,48.0,14.0,23.0,4.0,4.0,,9.0,12.0,0.0,0.0,1.0,1.0,1.0
