matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
855173,1,2016-08-14 16:00:00,"Emirates Stadium, London",60033,Home,Arsenal,Liverpool,3,4,L,1,1,0,0,3.0,9.0,5.0,3.0,1.0,,,1.0,,3.0,6.0,4.0,35.0,53.0,485.0,386.0,50.7,19.0,22.0,12.0,17.0,9.0,6.0,21.0,6.0,,,11.0,17.0,152.0,3.0,4.0,,,70.0,62.0,22.0,17.0,5.0,5.0,1.0,13.0,16.0,0.0,0.0,1.0,,4.0
855182,2,2016-08-20 17:30:00,"King Power Stadium, Leicester",32008,Away,Arsenal,Leicester,0,0,D,0,0,0,0,,13.0,4.0,4.0,5.0,,,,,,11.0,8.0,37.0,62.0,555.0,450.0,60.5,26.0,20.0,14.0,21.0,27.0,19.0,24.0,4.0,1.0,,6.0,14.0,171.0,1.0,,1.0,,76.0,50.0,23.0,15.0,7.0,7.0,,7.0,11.0,0.0,0.0,,,2.0
855200,3,2016-08-27 15:00:00,"Vicarage Road, Watford",20545,Away,Arsenal,Watford,3,1,W,3,0,0,0,3.0,10.0,7.0,2.0,1.0,2.0,2.0,1.0,,2.0,7.0,5.0,29.0,68.0,490.0,411.0,54.7,22.0,22.0,17.0,15.0,33.0,25.0,13.0,2.0,,,11.0,6.0,126.0,6.0,1.0,,,75.0,57.0,14.0,19.0,2.0,2.0,,15.0,18.0,0.0,0.0,1.0,1.0,2.0
855203,4,2016-09-10 15:00:00,"Emirates Stadium, London",59962,Home,Arsenal,Southampton,2,1,W,1,1,0,0,2.0,17.0,2.0,7.0,8.0,1.0,1.0,1.0,,,12.0,7.0,47.0,69.0,588.0,498.0,56.7,43.0,13.0,10.0,20.0,15.0,13.0,25.0,2.0,,,6.0,9.0,144.0,5.0,1.0,,1.0,48.0,51.0,13.0,19.0,6.0,6.0,1.0,10.0,8.0,0.0,0.0,1.0,1.0,
855215,5,2016-09-17 15:00:00,"The MKM Stadium, Hull",22536,Away,Arsenal,Hull,4,1,W,1,0,0,1,4.0,24.0,9.0,6.0,9.0,2.0,1.0,4.0,,3.0,15.0,12.0,41.0,75.0,801.0,741.0,60.7,55.0,17.0,11.0,18.0,9.0,8.0,17.0,2.0,,,13.0,13.0,106.0,1.0,1.0,,,32.0,48.0,5.0,6.0,4.0,4.0,,12.0,8.0,0.0,0.0,1.0,,2.0
855223,6,2016-09-24 17:30:00,"Emirates Stadium, London",60028,Home,Arsenal,Chelsea,3,0,W,3,0,0,0,3.0,14.0,5.0,5.0,4.0,1.0,2.0,,,2.0,11.0,6.0,37.0,63.0,529.0,438.0,49.5,30.0,18.0,16.0,20.0,24.0,19.0,18.0,2.0,,,9.0,13.0,154.0,2.0,,1.0,,48.0,54.0,10.0,16.0,9.0,9.0,,9.0,9.0,0.0,0.0,,,5.0
855232,7,2016-10-02 16:30:00,"Turf Moor, Burnley",20982,Away,Arsenal,Burnley,1,0,W,0,0,0,0,1.0,18.0,3.0,8.0,7.0,1.0,1.0,,1.0,1.0,15.0,9.0,43.0,71.0,741.0,637.0,67.2,47.0,16.0,15.0,10.0,23.0,20.0,15.0,3.0,,,6.0,18.0,157.0,1.0,,1.0,,46.0,54.0,14.0,20.0,6.0,6.0,,3.0,2.0,0.0,0.0,,,
855243,8,2016-10-15 15:00:00,"Emirates Stadium, London",60007,Home,Arsenal,Swansea,3,2,W,2,1,1,0,3.0,16.0,6.0,7.0,3.0,4.0,3.0,3.0,3.0,1.0,12.0,7.0,34.0,67.0,514.0,428.0,48.7,41.0,17.0,9.0,27.0,17.0,13.0,24.0,2.0,,1.0,5.0,17.0,152.0,4.0,2.0,,,57.0,47.0,12.0,10.0,5.0,5.0,1.0,7.0,10.0,0.0,0.0,,,9.0
855253,9,2016-10-22 15:00:00,"Emirates Stadium, London",59982,Home,Arsenal,Boro,0,0,D,0,0,0,0,,10.0,6.0,3.0,1.0,,,1.0,1.0,,6.0,5.0,54.0,86.0,706.0,604.0,74.9,35.0,9.0,7.0,14.0,15.0,12.0,20.0,4.0,1.0,,6.0,7.0,165.0,4.0,,1.0,,59.0,55.0,24.0,23.0,8.0,8.0,,6.0,13.0,0.0,0.0,,,5.0
855268,10,2016-10-29 12:30:00,"Stadium of Light, Sunderland",44322,Away,Arsenal,Sunderland,4,1,W,1,0,0,0,4.0,21.0,7.0,12.0,2.0,3.0,1.0,2.0,1.0,4.0,15.0,7.0,33.0,73.0,589.0,507.0,65.5,27.0,19.0,17.0,15.0,23.0,23.0,9.0,1.0,,,8.0,10.0,120.0,,1.0,,,57.0,48.0,17.0,14.0,8.0,8.0,,13.0,8.0,0.0,0.0,,,1.0
