matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
803171,1,2015-08-09 13:30:00,"Emirates Stadium, London",59996,Home,Arsenal,West Ham,0,2,L,0,1,0,0,,22.0,6.0,7.0,9.0,1.0,,1.0,1.0,,17.0,11.0,50.0,64.0,556.0,481.0,61.8,12.0,9.0,18.0,18.0,12.0,18.0,2.0,,2.0,12.0,16.0,142.0,2.0,2.0,,,75.0,64.0,32.0,19.0,5.0,5.0,1.0,12.0,9.0,0.0,0.0,,,3.0
803172,2,2015-08-16 13:30:00,"Selhurst Park, London",24732,Away,Arsenal,Crystal Palace,2,1,W,1,1,0,0,2.0,20.0,7.0,6.0,7.0,1.0,,2.0,,1.0,17.0,11.0,35.0,73.0,564.0,478.0,59.2,27.0,23.0,12.0,36.0,31.0,18.0,3.0,1.0,,9.0,13.0,139.0,3.0,1.0,,,66.0,54.0,19.0,15.0,6.0,6.0,1.0,12.0,14.0,0.0,0.0,,,2.0
803185,3,2015-08-24 20:00:00,"Emirates Stadium, London",60080,Home,Arsenal,Liverpool,0,0,D,0,0,0,0,,19.0,5.0,9.0,5.0,2.0,,2.0,1.0,,15.0,9.0,48.0,70.0,667.0,564.0,65.7,23.0,21.0,27.0,26.0,22.0,25.0,3.0,3.0,,9.0,17.0,174.0,8.0,,1.0,,69.0,65.0,20.0,29.0,7.0,7.0,1.0,2.0,12.0,0.0,0.0,,,5.0
803192,4,2015-08-29 12:45:00,"St. James' Park, Newcastle",50388,Away,Arsenal,Newcastle,1,0,W,0,0,0,1,1.0,22.0,9.0,6.0,7.0,2.0,,3.0,,,16.0,13.0,47.0,90.0,777.0,712.0,73.7,21.0,15.0,15.0,14.0,8.0,17.0,,,,4.0,16.0,119.0,,,1.0,,50.0,42.0,9.0,9.0,9.0,9.0,,8.0,15.0,0.0,0.0,,,2.0
803209,5,2015-09-12 15:00:00,"Emirates Stadium, London",59963,Home,Arsenal,Stoke,2,0,W,1,0,0,0,2.0,29.0,12.0,9.0,8.0,8.0,2.0,8.0,2.0,2.0,24.0,17.0,50.0,58.0,628.0,544.0,67.6,18.0,13.0,25.0,13.0,10.0,16.0,3.0,,,8.0,9.0,137.0,3.0,,1.0,,54.0,37.0,12.0,7.0,13.0,13.0,2.0,6.0,13.0,0.0,0.0,,,3.0
803212,6,2015-09-19 12:45:00,"Stamford Bridge, London",41584,Away,Arsenal,Chelsea,0,2,L,0,0,2,0,,9.0,2.0,4.0,3.0,,,1.0,,,5.0,2.0,24.0,48.0,360.0,280.0,37.1,21.0,14.0,19.0,22.0,17.0,17.0,10.0,1.0,,15.0,15.0,140.0,5.0,2.0,,1.0,56.0,61.0,7.0,13.0,5.0,5.0,,11.0,11.0,0.0,0.0,,,3.0
803222,7,2015-09-26 15:00:00,"King Power Stadium, Leicester",32047,Away,Arsenal,Leicester,5,2,W,2,1,0,0,5.0,27.0,12.0,2.0,13.0,4.0,3.0,2.0,,4.0,23.0,20.0,31.0,61.0,532.0,456.0,58.0,21.0,15.0,14.0,46.0,37.0,16.0,3.0,1.0,,15.0,18.0,139.0,5.0,2.0,,,70.0,59.0,23.0,12.0,5.0,5.0,,12.0,9.0,0.0,0.0,,,2.0
803234,8,2015-10-04 16:00:00,"Emirates Stadium, London",60084,Home,Arsenal,Man Utd,3,0,W,3,0,0,0,3.0,12.0,5.0,5.0,2.0,3.0,1.0,2.0,1.0,3.0,10.0,5.0,20.0,39.0,389.0,313.0,37.8,29.0,25.0,23.0,28.0,21.0,20.0,1.0,,,12.0,16.0,124.0,5.0,,1.0,,74.0,53.0,12.0,11.0,3.0,3.0,1.0,8.0,17.0,0.0,0.0,,,2.0
803242,9,2015-10-17 17:30:00,"Vicarage Road, Watford",20721,Away,Arsenal,Watford,3,0,W,0,0,0,0,3.0,17.0,6.0,5.0,6.0,4.0,3.0,1.0,1.0,3.0,16.0,12.0,47.0,65.0,627.0,551.0,66.7,17.0,14.0,21.0,31.0,27.0,18.0,1.0,2.0,,8.0,16.0,151.0,1.0,,1.0,,58.0,55.0,12.0,10.0,9.0,9.0,,12.0,11.0,0.0,0.0,,,4.0
803254,10,2015-10-24 17:30:00,"Emirates Stadium, London",59985,Home,Arsenal,Everton,2,1,W,2,1,0,1,2.0,20.0,5.0,9.0,6.0,3.0,2.0,1.0,2.0,2.0,16.0,10.0,42.0,82.0,527.0,449.0,56.2,20.0,16.0,34.0,14.0,12.0,23.0,2.0,2.0,,18.0,20.0,143.0,4.0,1.0,,,63.0,71.0,13.0,8.0,7.0,7.0,2.0,11.0,13.0,0.0,0.0,,,
