matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
918893,1,2017-08-11 19:45:00,"Emirates Stadium, London",59387,Home,Arsenal,Leicester,4,3,W,2,2,0,0,4.0,27.0,10.0,9.0,8.0,4.0,1.0,3.0,,4.0,25.0,17.0,32.0,79.0,632.0,538.0,70.0,30.0,23.0,17.0,13.0,30.0,30.0,21.0,,,1.0,5.0,14.0,146.0,,3.0,,69.0,48.0,18.0,18.0,9.0,9.0,1.0,9.0,12.0,0.0,0.0,,,5.0
918909,2,2017-08-19 17:30:00,"bet365 Stadium, Stoke",29459,Away,Arsenal,Stoke,0,1,L,0,0,0,0,,18.0,6.0,6.0,6.0,2.0,,2.0,,,13.0,8.0,58.0,79.0,731.0,639.0,77.1,37.0,15.0,11.0,7.0,9.0,9.0,13.0,2.0,,,7.0,15.0,145.0,3.0,1.0,,45.0,54.0,9.0,18.0,9.0,9.0,2.0,11.0,5.0,0.0,0.0,,,3.0
918917,3,2017-08-27 16:00:00,"Anfield, Liverpool",53206,Away,Arsenal,Liverpool,0,4,L,0,2,0,0,,8.0,,6.0,2.0,,,,,,6.0,1.0,25.0,39.0,539.0,438.0,51.4,24.0,13.0,11.0,15.0,21.0,21.0,16.0,3.0,2.0,1.0,15.0,12.0,146.0,7.0,4.0,,42.0,53.0,14.0,11.0,3.0,3.0,1.0,9.0,6.0,0.0,0.0,,,5.0
918923,4,2017-09-09 15:00:00,"Emirates Stadium, London",59262,Home,Arsenal,Bournemouth,3,0,W,2,0,0,0,3.0,17.0,9.0,4.0,4.0,4.0,1.0,3.0,,3.0,15.0,11.0,34.0,73.0,583.0,464.0,58.4,29.0,16.0,12.0,18.0,20.0,20.0,13.0,,,,7.0,7.0,158.0,2.0,,1.0,51.0,48.0,18.0,18.0,10.0,10.0,,14.0,9.0,0.0,0.0,,,4.0
918934,5,2017-09-17 13:30:00,"Stamford Bridge, London",41478,Away,Arsenal,Chelsea,0,0,D,0,0,0,1,,11.0,2.0,5.0,4.0,1.0,,2.0,1.0,,8.0,5.0,19.0,53.0,520.0,411.0,49.4,11.0,19.0,15.0,19.0,24.0,24.0,19.0,6.0,,,14.0,10.0,149.0,4.0,,1.0,56.0,59.0,20.0,17.0,1.0,1.0,1.0,15.0,11.0,0.0,0.0,,,2.0
918943,6,2017-09-25 20:00:00,"Emirates Stadium, London",59134,Home,Arsenal,West Brom,2,0,W,1,0,0,0,2.0,16.0,6.0,6.0,4.0,1.0,2.0,1.0,1.0,,9.0,5.0,33.0,68.0,615.0,537.0,69.1,35.0,15.0,9.0,12.0,24.0,24.0,8.0,2.0,1.0,,10.0,10.0,133.0,2.0,,1.0,69.0,53.0,24.0,21.0,7.0,7.0,1.0,8.0,17.0,0.0,0.0,1.0,1.0,
918954,7,2017-10-01 12:00:00,"Emirates Stadium, London",59378,Home,Arsenal,Brighton,2,0,W,1,0,0,0,2.0,25.0,11.0,8.0,6.0,2.0,1.0,1.0,1.0,1.0,18.0,13.0,44.0,65.0,697.0,612.0,65.2,41.0,15.0,11.0,11.0,23.0,23.0,16.0,3.0,,,10.0,7.0,127.0,1.0,,1.0,63.0,40.0,30.0,13.0,6.0,6.0,3.0,7.0,8.0,0.0,0.0,,,2.0
918972,8,2017-10-14 17:30:00,"Vicarage Road, Watford",20384,Away,Arsenal,Watford,1,2,L,1,0,0,0,1.0,9.0,6.0,3.0,,2.0,,2.0,,1.0,8.0,6.0,32.0,63.0,552.0,442.0,53.9,20.0,18.0,12.0,9.0,36.0,36.0,14.0,3.0,,,6.0,12.0,156.0,,2.0,,57.0,52.0,30.0,22.0,5.0,5.0,,10.0,8.0,0.0,0.0,,,
918974,9,2017-10-22 13:30:00,"Goodison Park, Liverpool",39189,Away,Arsenal,Everton,5,2,W,1,1,0,1,5.0,30.0,14.0,8.0,8.0,6.0,3.0,4.0,1.0,4.0,19.0,11.0,45.0,66.0,616.0,516.0,67.6,48.0,12.0,9.0,8.0,23.0,23.0,23.0,2.0,,2.0,6.0,6.0,142.0,1.0,2.0,,50.0,43.0,13.0,18.0,7.0,7.0,3.0,14.0,14.0,0.0,0.0,,,1.0
918984,10,2017-10-28 15:00:00,"Emirates Stadium, London",59493,Home,Arsenal,Swansea,2,1,W,0,1,0,0,2.0,17.0,5.0,8.0,4.0,4.0,1.0,3.0,1.0,2.0,17.0,9.0,55.0,113.0,805.0,701.0,72.9,44.0,16.0,13.0,7.0,13.0,13.0,10.0,,1.0,,4.0,10.0,145.0,1.0,1.0,,45.0,35.0,17.0,8.0,5.0,5.0,2.0,9.0,9.0,0.0,0.0,,,2.0
918996,11,2017-11-05 14:15:00,"Etihad Stadium, Manchester",54286,Away,Arsenal,Man City,1,3,L,0,1,0,0,1.0,6.0,3.0,3.0,,,,,,1.0,4.0,3.0,30.0,53.0,450.0,369.0,41.8,9.0,16.0,10.0,15.0,13.0,13.0,16.0,2.0,,,16.0,15.0,133.0,3.0,3.0,,39.0,54.0,5.0,5.0,5.0,5.0,1.0,15.0,14.0,0.0,0.0,,,3.0
919004,12,2017-11-18 12:30:00,"Emirates Stadium, London",59530,Home,Arsenal,Spurs,2,0,W,2,0,0,0,2.0,14.0,5.0,4.0,5.0,3.0,1.0,2.0,,2.0,11.0,8.0,29.0,61.0,399.0,281.0,42.1,25.0,18.0,10.0,16.0,37.0,37.0,21.0,2.0,2.0,,15.0,7.0,176.0,4.0,,1.0,56.0,57.0,16.0,20.0,7.0,7.0,1.0,11.0,15.0,0.0,0.0,,,8.0
919013,13,2017-11-26 14:00:00,"Turf Moor, Burnley",21722,Away,Arsenal,Burnley,1,0,W,0,0,0,0,1.0,18.0,2.0,9.0,7.0,1.0,1.0,1.0,,,14.0,7.0,43.0,60.0,636.0,531.0,63.7,31.0,11.0,9.0,5.0,25.0,25.0,9.0,3.0,,,9.0,9.0,146.0,2.0,,1.0,57.0,54.0,24.0,19.0,5.0,5.0,,14.0,8.0,0.0,0.0,1.0,1.0,3.0
919024,14,2017-11-29 19:45:00,"Emirates Stadium, London",59285,Home,Arsenal,Huddersfield,5,0,W,1,0,0,0,5.0,21.0,7.0,8.0,6.0,5.0,4.0,2.0,2.0,5.0,16.0,11.0,38.0,86.0,813.0,716.0,70.3,40.0,19.0,12.0,15.0,13.0,13.0,11.0,2.0,,,7.0,8.0,134.0,2.0,,1.0,48.0,45.0,13.0,16.0,7.0,7.0,,10.0,10.0,0.0,0.0,,,2.0
919034,15,2017-12-02 17:30:00,"Emirates Stadium, London",59547,Home,Arsenal,Man Utd,1,3,L,0,2,0,1,1.0,33.0,16.0,6.0,11.0,3.0,1.0,4.0,2.0,1.0,24.0,20.0,74.0,58.0,656.0,562.0,75.1,61.0,18.0,14.0,5.0,10.0,10.0,20.0,3.0,,2.0,7.0,12.0,149.0,2.0,3.0,,48.0,56.0,12.0,25.0,12.0,12.0,1.0,11.0,10.0,0.0,0.0,,,4.0
919049,16,2017-12-10 12:00:00,"St. Mary's Stadium, Southampton",31643,Away,Arsenal,Southampton,1,1,D,0,1,0,0,1.0,11.0,6.0,4.0,1.0,1.0,,1.0,,1.0,9.0,6.0,43.0,74.0,758.0,664.0,67.0,43.0,13.0,8.0,8.0,13.0,13.0,23.0,1.0,,1.0,12.0,12.0,147.0,3.0,1.0,,45.0,44.0,12.0,9.0,5.0,5.0,,10.0,11.0,0.0,0.0,,,1.0
919058,17,2017-12-13 20:00:00,"London Stadium, London",56921,Away,Arsenal,West Ham,0,0,D,0,0,0,0,,22.0,3.0,8.0,11.0,,,,1.0,,14.0,8.0,59.0,83.0,704.0,607.0,70.1,44.0,17.0,11.0,16.0,24.0,24.0,23.0,2.0,,,15.0,7.0,143.0,,,1.0,59.0,55.0,19.0,20.0,7.0,7.0,,9.0,8.0,0.0,0.0,,,
919064,18,2017-12-16 15:00:00,"Emirates Stadium, London",59379,Home,Arsenal,Newcastle,1,0,W,1,0,0,0,1.0,23.0,5.0,11.0,7.0,2.0,,2.0,,,18.0,10.0,42.0,61.0,761.0,649.0,71.3,49.0,17.0,6.0,12.0,24.0,24.0,20.0,4.0,1.0,,8.0,13.0,158.0,2.0,,1.0,71.0,79.0,26.0,38.0,7.0,7.0,,13.0,8.0,0.0,0.0,,,1.0
919073,19,2017-12-22 19:45:00,"Emirates Stadium, London",59409,Home,Arsenal,Liverpool,3,3,D,0,1,0,0,3.0,11.0,4.0,3.0,4.0,2.0,2.0,,,3.0,9.0,7.0,30.0,57.0,503.0,380.0,53.5,27.0,18.0,14.0,12.0,17.0,17.0,17.0,,1.0,1.0,13.0,17.0,191.0,6.0,3.0,,54.0,65.0,18.0,23.0,7.0,7.0,,9.0,11.0,0.0,0.0,,,3.0
919085,20,2017-12-28 20:00:00,"Selhurst Park, London",25762,Away,Arsenal,Crystal Palace,3,2,W,1,0,0,0,3.0,16.0,9.0,3.0,4.0,3.0,2.0,3.0,,2.0,12.0,8.0,30.0,65.0,654.0,553.0,65.2,43.0,21.0,14.0,12.0,28.0,28.0,13.0,5.0,1.0,,13.0,17.0,158.0,,2.0,,66.0,68.0,20.0,23.0,4.0,4.0,2.0,7.0,12.0,0.0,0.0,,,3.0
919102,21,2017-12-31 16:30:00,"The Hawthorns, West Bromwich",26223,Away,Arsenal,West Brom,1,1,D,0,0,0,0,1.0,14.0,4.0,5.0,5.0,,,,,,10.0,7.0,35.0,72.0,647.0,544.0,65.3,28.0,12.0,10.0,8.0,23.0,23.0,9.0,7.0,1.0,,8.0,9.0,142.0,2.0,1.0,,48.0,46.0,12.0,18.0,6.0,6.0,,9.0,14.0,0.0,0.0,,,2.0
919103,22,2018-01-03 19:45:00,"Emirates Stadium, London",59379,Home,Arsenal,Chelsea,2,2,D,0,0,0,0,2.0,14.0,6.0,3.0,5.0,,,1.0,1.0,,6.0,4.0,44.0,72.0,599.0,515.0,58.3,36.0,16.0,12.0,16.0,14.0,14.0,19.0,3.0,,,12.0,11.0,140.0,4.0,2.0,,52.0,55.0,13.0,14.0,10.0,10.0,,11.0,11.0,0.0,0.0,,,2.0
919113,23,2018-01-14 13:30:00,"Vitality Stadium, Bournemouth",10836,Away,Arsenal,Bournemouth,1,2,L,0,0,0,0,1.0,12.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,9.0,5.0,30.0,68.0,551.0,410.0,59.5,25.0,21.0,16.0,15.0,30.0,30.0,38.0,2.0,,1.0,13.0,21.0,204.0,3.0,2.0,,64.0,72.0,31.0,26.0,5.0,5.0,1.0,10.0,6.0,0.0,0.0,,,4.0
919123,24,2018-01-20 15:00:00,"Emirates Stadium, London",59386,Home,Arsenal,Crystal Palace,4,1,W,4,0,0,0,4.0,16.0,10.0,1.0,5.0,5.0,3.0,2.0,,4.0,13.0,13.0,34.0,68.0,727.0,642.0,63.0,44.0,19.0,11.0,9.0,30.0,30.0,19.0,3.0,1.0,,3.0,12.0,126.0,4.0,1.0,,56.0,40.0,16.0,16.0,5.0,5.0,,6.0,8.0,0.0,0.0,,,3.0
919134,25,2018-01-30 19:45:00,"Liberty Stadium, Swansea",20819,Away,Arsenal,Swansea,1,3,L,1,1,0,0,1.0,9.0,4.0,4.0,1.0,2.0,1.0,1.0,,1.0,8.0,5.0,39.0,87.0,894.0,824.0,74.3,22.0,11.0,,8.0,15.0,15.0,19.0,4.0,,2.0,6.0,9.0,114.0,1.0,3.0,,34.0,36.0,14.0,11.0,3.0,3.0,1.0,8.0,4.0,0.0,0.0,,,3.0
919144,26,2018-02-03 17:30:00,"Emirates Stadium, London",59306,Home,Arsenal,Everton,5,1,W,4,0,0,0,5.0,15.0,7.0,3.0,5.0,4.0,4.0,,1.0,5.0,12.0,10.0,29.0,48.0,553.0,468.0,58.4,26.0,22.0,19.0,13.0,27.0,27.0,12.0,4.0,1.0,,13.0,8.0,119.0,1.0,1.0,,59.0,57.0,21.0,25.0,4.0,4.0,,8.0,8.0,0.0,0.0,,,1.0
919161,27,2018-02-10 12:30:00,"Wembley Stadium, London",83222,Away,Arsenal,Spurs,0,1,L,0,0,0,0,,6.0,1.0,3.0,2.0,1.0,,1.0,,,4.0,1.0,18.0,61.0,509.0,413.0,50.1,11.0,12.0,9.0,11.0,22.0,22.0,21.0,1.0,1.0,,16.0,10.0,138.0,6.0,1.0,,46.0,54.0,13.0,16.0,2.0,2.0,,9.0,13.0,0.0,0.0,,,6.0
919164,28,2018-03-01 19:45:00,"Emirates Stadium, London",58420,Home,Arsenal,Man City,0,3,L,0,3,0,0,,10.0,5.0,2.0,3.0,,,1.0,,,6.0,5.0,21.0,71.0,538.0,425.0,45.8,14.0,24.0,17.0,13.0,11.0,11.0,27.0,3.0,,,21.0,5.0,161.0,2.0,3.0,,50.0,52.0,6.0,9.0,6.0,6.0,,11.0,11.0,0.0,0.0,1.0,,
919173,29,2018-03-04 13:30:00,"Amex Stadium, Falmer",30620,Away,Arsenal,Brighton,1,2,L,1,2,0,0,1.0,15.0,7.0,2.0,6.0,1.0,1.0,,1.0,1.0,12.0,10.0,42.0,56.0,614.0,516.0,68.1,35.0,10.0,8.0,8.0,17.0,17.0,20.0,2.0,1.0,2.0,8.0,16.0,145.0,4.0,2.0,,57.0,58.0,21.0,18.0,11.0,11.0,,12.0,12.0,0.0,0.0,,,
919184,30,2018-03-11 13:30:00,"Emirates Stadium, London",59131,Home,Arsenal,Watford,3,0,W,1,0,0,0,3.0,11.0,7.0,4.0,,4.0,1.0,3.0,,3.0,10.0,7.0,21.0,47.0,502.0,417.0,59.7,25.0,21.0,13.0,8.0,32.0,32.0,22.0,2.0,1.0,,7.0,7.0,127.0,4.0,,1.0,58.0,49.0,22.0,17.0,4.0,4.0,1.0,12.0,9.0,0.0,0.0,,,5.0
919196,31,2018-05-09 19:45:00,"King Power Stadium, Leicester",32095,Away,Arsenal,Leicester,1,3,L,0,1,1,0,1.0,14.0,7.0,4.0,3.0,2.0,1.0,2.0,1.0,,8.0,6.0,27.0,51.0,477.0,386.0,59.6,34.0,18.0,13.0,11.0,22.0,22.0,20.0,3.0,1.0,,10.0,11.0,138.0,7.0,3.0,,50.0,52.0,12.0,14.0,6.0,6.0,1.0,12.0,6.0,0.0,0.0,,,1.0
919203,32,2018-04-01 13:30:00,"Emirates Stadium, London",59371,Home,Arsenal,Stoke,3,0,W,0,0,0,0,3.0,24.0,11.0,8.0,5.0,2.0,2.0,2.0,1.0,,16.0,10.0,31.0,50.0,647.0,549.0,69.6,38.0,16.0,9.0,11.0,10.0,10.0,13.0,2.0,,,7.0,8.0,143.0,2.0,,1.0,62.0,53.0,24.0,27.0,6.0,6.0,2.0,9.0,13.0,0.0,0.0,2.0,2.0,3.0
