matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
987593,1,2018-08-12 16:00:00,"Emirates Stadium, London",59934,Home,Arsenal,Man City,0,2,L,0,1,0,0,,9.0,3.0,4.0,2.0,0.476449,0.124,,,1.0,,0.568847,,9.0,5.0,21.0,42.0,401.0,320.0,42.0,16.0,22.0,14.0,12.0,23.0,23.0,10.0,3.0,1.0,,9.0,4.0,127.0,6.0,2.0,2.7255,,,54.0,34.0,14.0,8.0,2.0,2.0,1.0,11.0,13.0,0.0,0.0,,,7.0
987605,2,2018-08-18 17:30:00,"Stamford Bridge, London",40491,Away,Arsenal,Chelsea,2,3,L,2,2,0,0,2.0,15.0,6.0,6.0,3.0,,,5.0,1.0,4.0,,,1.0,13.0,7.0,19.0,42.0,429.0,353.0,37.7,19.0,14.0,6.0,12.0,22.0,22.0,12.0,6.0,2.0,,9.0,9.0,118.0,8.0,3.0,,,,43.0,49.0,12.0,15.0,1.0,1.0,,9.0,12.0,0.0,0.0,,,3.0
987613,3,2018-08-25 15:00:00,"Emirates Stadium, London",59830,Home,Arsenal,West Ham,3,1,W,1,1,0,0,3.0,17.0,10.0,2.0,5.0,,,2.0,2.0,,,,2.0,14.0,12.0,33.0,49.0,544.0,461.0,61.5,29.0,15.0,11.0,6.0,26.0,26.0,23.0,3.0,1.0,,17.0,8.0,134.0,4.0,1.0,,,,51.0,61.0,14.0,15.0,7.0,7.0,,16.0,13.0,0.0,0.0,,,3.0
987624,4,2018-09-02 13:30:00,"Cardiff City Stadium, Cardiff",32316,Away,Arsenal,Cardiff,3,2,W,1,1,0,0,3.0,17.0,11.0,4.0,2.0,,,,,1.0,1.0,,3.0,13.0,10.0,38.0,54.0,635.0,535.0,72.3,37.0,11.0,9.0,11.0,21.0,21.0,18.0,1.0,2.0,,2.0,7.0,144.0,1.0,2.0,,,,51.0,50.0,22.0,24.0,9.0,9.0,,14.0,12.0,0.0,0.0,,,1.0
987637,5,2018-09-15 15:00:00,"St. James' Park, Newcastle",52165,Away,Arsenal,Newcastle,2,1,W,0,0,0,0,2.0,12.0,2.0,5.0,5.0,,,,,,,,,9.0,5.0,27.0,65.0,598.0,503.0,63.7,23.0,15.0,6.0,7.0,28.0,28.0,12.0,2.0,,,3.0,15.0,140.0,1.0,1.0,,,,58.0,57.0,24.0,24.0,4.0,4.0,1.0,11.0,13.0,0.0,0.0,,,1.0
987642,6,2018-09-23 16:00:00,"Emirates Stadium, London",59964,Home,Arsenal,Everton,2,0,W,0,0,0,0,2.0,9.0,5.0,1.0,3.0,,,1.0,1.0,,1.0,,2.0,7.0,7.0,29.0,65.0,555.0,460.0,62.5,26.0,19.0,12.0,9.0,27.0,27.0,18.0,2.0,,,13.0,14.0,147.0,6.0,,,1.0,,55.0,63.0,21.0,15.0,5.0,5.0,,17.0,12.0,0.0,0.0,,,1.0
987653,7,2018-09-29 15:00:00,"Emirates Stadium, London",60019,Home,Arsenal,Watford,2,0,W,0,0,0,0,2.0,9.0,2.0,6.0,1.0,,,2.0,1.0,2.0,,,1.0,7.0,3.0,30.0,59.0,542.0,447.0,63.5,23.0,10.0,5.0,7.0,35.0,35.0,24.0,2.0,1.0,,8.0,12.0,151.0,5.0,,,1.0,,60.0,59.0,26.0,22.0,6.0,6.0,,11.0,17.0,0.0,0.0,,,1.0
987665,8,2018-10-07 12:00:00,"Craven Cottage, London",25401,Away,Arsenal,Fulham,5,1,W,1,1,0,0,5.0,9.0,7.0,2.0,,,,1.0,1.0,,,,5.0,7.0,5.0,23.0,38.0,504.0,398.0,51.1,32.0,21.0,14.0,14.0,19.0,19.0,16.0,7.0,1.0,,3.0,10.0,144.0,3.0,1.0,,,,54.0,51.0,14.0,20.0,2.0,2.0,,12.0,11.0,0.0,0.0,,,1.0
987673,9,2018-10-22 20:00:00,"Emirates Stadium, London",59886,Home,Arsenal,Leicester,3,1,W,1,1,0,0,3.0,19.0,6.0,11.0,2.0,,,3.0,2.0,1.0,,,3.0,10.0,4.0,31.0,60.0,703.0,602.0,69.1,33.0,20.0,11.0,10.0,12.0,12.0,25.0,3.0,,,10.0,10.0,143.0,2.0,1.0,,,1.0,57.0,51.0,16.0,17.0,6.0,6.0,,10.0,9.0,0.0,0.0,,,2.0
987684,10,2018-10-28 13:30:00,"Selhurst Park, London",25718,Away,Arsenal,Crystal Palace,2,2,D,0,1,0,0,2.0,7.0,2.0,3.0,2.0,,,,1.0,,,,,3.0,2.0,13.0,40.0,555.0,463.0,57.8,12.0,25.0,12.0,14.0,33.0,33.0,18.0,2.0,,,10.0,17.0,144.0,1.0,2.0,,,,58.0,60.0,17.0,13.0,4.0,4.0,,16.0,9.0,0.0,0.0,,,
