matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside,totalDistance
2561903,1,2025-08-17 16:30:00,"Old Trafford, Manchester",73475.0,Away,Arsenal,Man Utd,1,0,W,1,0,0,0,1.0,9.0,3.0,3.0,3.0,1.3073,1.2134,,1.0,,,0.513726,,5.0,4.0,25.0,35.0,294.0,219.0,38.9,20.0,18.0,10.0,4.0,30.0,30.0,4.0,8.0,,,9.0,6.0,129.0,7.0,0.0,0.7494,1.0,0.0,53.0,70.0,16.0,23.0,4.0,4.0,,19.0,10.0,0.0,0.0,,0.0,2.0,112430.48
2561906,2,2025-08-23 17:30:00,"Emirates Stadium, London",60110.0,Home,Arsenal,Leeds,5,0,W,2,0,0,0,5.0,18.0,5.0,9.0,4.0,2.8787,2.7748,1.0,2.0,1.0,,0.90332,4.0,12.0,7.0,24.0,52.0,599.0,549.0,67.5,34.0,12.0,8.0,5.0,7.0,7.0,13.0,2.0,,,4.0,6.0,96.0,1.0,0.0,0.1446,1.0,0.0,47.0,34.0,13.0,4.0,2.0,2.0,2.0,8.0,11.0,0.0,0.0,1.0,1.0,,112876.65
2561919,3,2025-08-31 16:30:00,"Anfield, Liverpool",60455.0,Away,Arsenal,Liverpool,0,1,L,0,0,0,0,0.0,11.0,1.0,3.0,7.0,0.4853,0.5561,,,,,0.44536,,5.0,4.0,25.0,46.0,371.0,303.0,47.0,29.0,14.0,6.0,9.0,19.0,19.0,6.0,4.0,1.0,,7.0,6.0,115.0,2.0,1.0,0.2733,,0.0,32.0,38.0,9.0,10.0,8.0,8.0,,10.0,7.0,0.0,0.0,,0.0,,114030.88
2561926,4,2025-09-13 12:30:00,"Emirates Stadium, London",60167.0,Home,Arsenal,Nott'm Forest,3,0,W,1,0,0,0,3.0,16.0,5.0,6.0,5.0,1.8352,2.3488,3.0,1.0,4.0,1.0,1.67156,2.0,13.0,6.0,31.0,48.0,478.0,415.0,54.2,38.0,13.0,11.0,7.0,15.0,15.0,7.0,3.0,,,5.0,2.0,108.0,1.0,0.0,0.0627,1.0,0.0,44.0,32.0,9.0,9.0,8.0,8.0,2.0,8.0,11.0,0.0,0.0,,0.0,2.0,117436.19
2561936,5,2025-09-21 16:30:00,"Emirates Stadium, London",60161.0,Home,Arsenal,Man City,1,1,D,0,1,0,0,1.0,12.0,3.0,6.0,3.0,0.8884,1.237,2.0,1.0,1.0,,0.96983,1.0,8.0,5.0,43.0,61.0,582.0,517.0,66.8,39.0,20.0,13.0,5.0,18.0,18.0,12.0,,,,10.0,8.0,142.0,2.0,1.0,1.1089,,0.0,51.0,51.0,15.0,17.0,11.0,11.0,,11.0,10.0,0.0,0.0,,0.0,4.0,121460.73
2561952,6,2025-09-28 16:30:00,"St. James' Park, Newcastle",52199.0,Away,Arsenal,Newcastle,2,1,W,0,1,0,0,2.0,20.0,7.0,7.0,6.0,2.0437,2.7305,3.0,1.0,3.0,1.0,1.6798,2.0,15.0,9.0,49.0,63.0,495.0,405.0,63.4,43.0,13.0,6.0,10.0,29.0,29.0,4.0,3.0,,,3.0,6.0,137.0,2.0,1.0,0.9259,,0.0,54.0,49.0,22.0,26.0,12.0,12.0,2.0,9.0,8.0,0.0,0.0,1.0,0.0,,114603.4
2561956,7,2025-10-04 15:00:00,"Emirates Stadium, London",60181.0,Home,Arsenal,West Ham,2,0,W,1,0,0,0,2.0,21.0,5.0,7.0,9.0,2.7741,2.1969,2.0,2.0,2.0,1.0,2.00085,,11.0,8.0,49.0,44.0,566.0,498.0,67.9,46.0,23.0,14.0,7.0,27.0,27.0,1.0,1.0,,,3.0,9.0,122.0,,0.0,,1.0,0.0,54.0,45.0,12.0,12.0,8.0,8.0,3.0,14.0,14.0,0.0,0.0,1.0,1.0,1.0,109318.73
2561968,8,2025-10-18 17:30:00,"Craven Cottage, London",27736.0,Away,Arsenal,Fulham,1,0,W,0,0,0,0,1.0,16.0,5.0,7.0,4.0,1.8679,1.4233,2.0,1.0,2.0,,1.05263,1.0,13.0,8.0,48.0,80.0,546.0,475.0,63.0,46.0,9.0,5.0,1.0,29.0,29.0,6.0,2.0,3.0,,6.0,16.0,135.0,,0.0,,1.0,0.0,52.0,38.0,22.0,8.0,10.0,10.0,,4.0,11.0,0.0,0.0,1.0,0.0,2.0,114080.82
2561976,9,2025-10-26 14:00:00,"Emirates Stadium, London",60103.0,Home,Arsenal,Crystal Palace,1,0,W,1,0,0,0,1.0,10.0,3.0,4.0,3.0,0.9168,1.0192,2.0,,2.0,1.0,0.947257,,7.0,3.0,23.0,87.0,540.0,449.0,59.7,25.0,12.0,7.0,6.0,28.0,28.0,10.0,3.0,1.0,,4.0,10.0,146.0,1.0,0.0,0.4775,1.0,0.0,48.0,42.0,21.0,16.0,4.0,4.0,6.0,6.0,10.0,0.0,0.0,,0.0,2.0,118050.88
2561986,10,2025-11-01 15:00:00,"Turf Moor, Burnley",21538.0,Away,Arsenal,Burnley,2,0,W,2,0,0,0,2.0,12.0,8.0,3.0,1.0,2.4222,2.5808,4.0,2.0,2.0,,1.3398,2.0,10.0,9.0,26.0,50.0,494.0,426.0,53.6,23.0,16.0,7.0,6.0,28.0,28.0,13.0,,,,6.0,8.0,118.0,,0.0,,1.0,0.0,47.0,49.0,16.0,18.0,6.0,6.0,1.0,13.0,10.0,0.0,0.0,,0.0,1.0,114650.78
2562002,11,2025-11-08 17:30:00,"Stadium of Light, Sunderland",46799.0,Away,Arsenal,Sunderland,2,2,D,0,1,0,0,2.0,17.0,7.0,6.0,4.0,1.9143,1.3769,3.0,1.0,3.0,1.0,1.03988,2.0,9.0,5.0,45.0,62.0,529.0,460.0,64.8,32.0,12.0,4.0,3.0,25.0,25.0,3.0,2.0,,,2.0,7.0,114.0,1.0,2.0,0.8198,,0.0,60.0,50.0,31.0,21.0,2.0,2.0,,13.0,13.0,0.0,0.0,,0.0,,112204.94
2562006,12,2025-11-23 16:30:00,"Emirates Stadium, London",60345.0,Home,Arsenal,Spurs,4,1,W,2,0,0,0,4.0,17.0,8.0,7.0,2.0,1.9286,3.1509,3.0,1.0,2.0,,1.47366,4.0,11.0,8.0,33.0,65.0,448.0,363.0,57.4,27.0,23.0,16.0,11.0,17.0,17.0,9.0,,,1.0,4.0,9.0,138.0,1.0,1.0,0.127,,0.0,58.0,49.0,15.0,14.0,4.0,4.0,2.0,11.0,15.0,0.0,0.0,,0.0,3.0,112161.67
2562017,13,2025-11-30 16:30:00,"Stamford Bridge, London",39820.0,Away,Arsenal,Chelsea,1,1,D,0,0,0,1,1.0,8.0,4.0,3.0,1.0,1.2602,2.1844,1.0,1.0,1.0,,1.31741,1.0,8.0,5.0,26.0,54.0,463.0,390.0,61.7,23.0,15.0,9.0,10.0,17.0,17.0,2.0,2.0,,,5.0,6.0,121.0,3.0,1.0,1.1528,,0.0,44.0,58.0,12.0,29.0,3.0,3.0,,13.0,12.0,0.0,0.0,,0.0,3.0,110633.38
2562026,14,2025-12-03 19:30:00,"Emirates Stadium, London",60110.0,Home,Arsenal,Brentford,2,0,W,1,0,0,0,2.0,15.0,7.0,4.0,4.0,1.7665,1.2808,2.0,1.0,3.0,,0.997379,2.0,13.0,10.0,24.0,71.0,542.0,456.0,61.9,28.0,26.0,14.0,6.0,25.0,25.0,4.0,3.0,,,5.0,10.0,139.0,1.0,0.0,0.1405,1.0,0.0,57.0,51.0,16.0,20.0,4.0,4.0,,7.0,8.0,0.0,0.0,,0.0,,118981.6
2562036,15,2025-12-06 12:30:00,"Villa Park, Birmingham",42888.0,Away,Arsenal,Aston Villa,1,2,L,0,1,0,0,1.0,15.0,9.0,5.0,1.0,1.9234,2.0719,3.0,1.0,3.0,,0.95495,,10.0,6.0,30.0,59.0,443.0,376.0,52.7,33.0,20.0,11.0,11.0,24.0,24.0,10.0,7.0,1.0,,10.0,8.0,116.0,4.0,2.0,1.9933,,0.0,48.0,40.0,12.0,7.0,3.0,3.0,,8.0,10.0,0.0,0.0,,0.0,3.0,113446.46
2562045,16,2025-12-13 20:00:00,"Emirates Stadium, London",60242.0,Home,Arsenal,Wolves,2,1,W,0,0,0,0,2.0,16.0,2.0,11.0,3.0,1.3899,0.2811,3.0,,3.0,1.0,0.972222,,12.0,5.0,56.0,81.0,572.0,500.0,69.2,41.0,5.0,3.0,8.0,21.0,21.0,3.0,1.0,,,4.0,3.0,127.0,1.0,1.0,0.6249,,0.0,51.0,33.0,21.0,15.0,8.0,8.0,1.0,7.0,15.0,0.0,0.0,,0.0,1.0,113395.55
2562058,17,2025-12-20 20:00:00,"Hill Dickinson Stadium, Liverpool",52513.0,Away,Arsenal,Everton,1,0,W,1,0,0,0,1.0,13.0,2.0,9.0,2.0,2.0034,0.8501,1.0,1.0,2.0,2.0,0.805425,,9.0,3.0,22.0,61.0,654.0,573.0,65.4,43.0,14.0,9.0,7.0,32.0,32.0,3.0,1.0,,,4.0,14.0,136.0,1.0,0.0,0.1796,1.0,0.0,47.0,57.0,21.0,22.0,3.0,3.0,,5.0,3.0,0.0,0.0,1.0,1.0,1.0,120298.02
2562065,18,2025-12-27 15:00:00,"Emirates Stadium, London",60209.0,Home,Arsenal,Brighton,2,1,W,1,0,0,0,2.0,24.0,6.0,8.0,10.0,3.0769,1.6852,3.0,,4.0,,0.901083,1.0,18.0,12.0,30.0,50.0,450.0,376.0,52.7,57.0,14.0,6.0,9.0,16.0,16.0,2.0,2.0,,,7.0,10.0,118.0,2.0,1.0,1.4234,,0.0,46.0,47.0,10.0,18.0,7.0,7.0,,7.0,12.0,0.0,0.0,,0.0,1.0,117042.67
2562075,19,2025-12-30 20:15:00,"Emirates Stadium, London",60279.0,Home,Arsenal,Aston Villa,4,1,W,0,0,0,0,4.0,22.0,7.0,8.0,7.0,3.0436,2.7188,3.0,2.0,4.0,,1.5294,3.0,17.0,11.0,27.0,51.0,351.0,302.0,46.3,38.0,17.0,7.0,8.0,17.0,17.0,5.0,4.0,1.0,,8.0,6.0,75.0,2.0,1.0,1.6411,,0.0,38.0,44.0,7.0,9.0,3.0,3.0,,18.0,9.0,0.0,0.0,,0.0,4.0,110547.88
2562085,20,2026-01-03 17:30:00,"Vitality Stadium, Bournemouth",11240.0,Away,Arsenal,Bournemouth,3,2,W,1,1,0,0,3.0,12.0,5.0,3.0,4.0,1.1299,1.7265,1.0,2.0,,,0.668198,2.0,10.0,7.0,28.0,60.0,462.0,368.0,57.0,28.0,25.0,11.0,7.0,30.0,30.0,7.0,5.0,1.0,1.0,8.0,6.0,142.0,1.0,2.0,1.0977,,0.0,65.0,48.0,21.0,17.0,5.0,5.0,2.0,8.0,12.0,0.0,0.0,,0.0,1.0,115704.75
