fixture,opponent_team,was_home,kickoff_time,team_h_score,team_a_score,round,opponent_team_name,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,transfers_balance,selected,transfers_in,transfers_out,ict_index,avg_value,team_id,team,players_used,players_played
107,11,True,2025-11-09T14:00:00Z,3,1,11,Leeds,53,986,3,3,0,11,0,0,0,2,0,2,4,216,294.40000000000003,136.9,158.0,35,50,27,86,11,2.55,1.4300000000000002,3.9800000000000004,7.579999999999998,-137887,4845723,127875,265762,58.9,49.6,16,Nott'm Forest,37,15
117,12,False,2025-11-22T15:00:00Z,0,3,12,Liverpool,91,987,3,3,11,0,0,0,0,0,0,3,6,313,345.2,103.2,152.0,63,40,27,111,11,1.6199999999999999,0.26,1.8800000000000001,21.229999999999997,-232919,4575778,58032,290951,60.0,49.5,16,Nott'm Forest,37,14
127,6,True,2025-11-30T14:05:00Z,0,2,13,Brighton,29,987,0,0,0,22,0,0,0,0,0,3,2,152,211.00000000000003,237.10000000000002,151.0,34,58,22,89,11,0.71,0.53,1.2400000000000002,16.830000000000002,197949,4902210,326873,128924,59.9,49.5,16,Nott'm Forest,37,16
140,20,False,2025-12-03T19:30:00Z,0,1,14,Wolves,62,989,1,1,11,0,0,0,0,2,0,1,7,233,178.0,142.5,99.0,26,44,17,63,11,0.74,1.1400000000000001,1.8800000000000001,10.010000000000002,320928,5195418,443113,122185,42.0,49.5,16,Nott'm Forest,37,14
144,9,False,2025-12-06T15:00:00Z,3,0,15,Everton,20,989,0,0,0,33,1,0,0,3,0,3,0,78,180.0,71.5,71.0,45,41,24,92,11,0.53,0.22999999999999998,0.76,12.3,-30284,5099453,158912,189196,32.2,49.5,16,Nott'm Forest,37,15
158,18,True,2025-12-14T14:00:00Z,3,0,16,Spurs,83,985,3,3,11,0,0,0,0,1,0,1,6,286,293.99999999999994,154.5,158.0,37,49,17,79,11,2.34,1.6300000000000001,3.97,3.6100000000000003,-405985,4690585,136023,542008,60.6,49.4,16,Nott'm Forest,37,12
165,10,False,2025-12-22T20:00:00Z,1,0,17,Fulham,23,915,0,0,0,10,0,0,0,4,0,0,0,86,114.8,144.4,73.0,27,47,6,56,10,0.5700000000000001,0.5,1.07,15.31,-36028,4703310,211678,247706,33.2,49.4,16,Nott'm Forest,37,15
178,13,True,2025-12-27T12:30:00Z,1,2,18,Man City,35,990,1,1,0,22,0,0,0,1,0,3,2,132,202.59999999999997,78.69999999999999,58.0,36,41,15,80,11,0.57,0.54,1.1099999999999999,15.95,-147495,4517701,82807,230302,33.9,49.3,16,Nott'm Forest,37,13
188,9,True,2025-12-30T19:30:00Z,0,2,19,Everton,20,943,0,0,0,21,0,0,0,0,0,1,0,137,194.99999999999997,257.2,183.0,20,53,18,62,11,1.4500000000000002,2.2300000000000004,3.6799999999999997,12.879999999999999,43692,4679136,174554,130862,63.5,49.3,16,Nott'm Forest,37,13
191,2,False,2026-01-03T12:30:00Z,3,1,20,Aston Villa,36,978,1,1,0,33,0,0,0,2,0,1,1,83,182.40000000000003,85.10000000000001,111.0,45,45,19,91,11,0.88,0.51,1.3900000000000001,17.49,-90598,4525858,66009,156607,37.9,49.3,16,Nott'm Forest,37,15
210,19,False,2026-01-06T20:00:00Z,1,2,21,West Ham,46,992,2,1,0,11,1,0,0,0,0,3,5,169,256.0,152.6,143.0,43,55,15,88,11,1.3800000000000001,0.63,2.0100000000000002,10.45,-42892,4506635,99902,142794,55.2,49.3,16,Nott'm Forest,37,13
217,1,True,2026-01-17T17:30:00Z,0,0,22,Arsenal,56,988,0,0,11,0,0,0,0,1,0,3,3,188,162.2,93.5,38.0,47,31,12,71,11,0.33999999999999997,0.5399999999999999,0.8799999999999999,23.09,-129574,4367182,56063,185637,29.4,49.3,16,Nott'm Forest,37,13
223,5,False,2026-01-25T14:00:00Z,0,2,23,Brentford,80,987,2,2,11,0,0,0,0,0,0,1,6,281,256.8,65.5,89.0,65,52,18,110,11,0.77,0.19,0.96,19.91,7055,4388122,89401,82346,41.1,49.3,16,Nott'm Forest,37,14
237,8,True,2026-02-01T14:00:00Z,1,1,24,Crystal Palace,31,943,1,0,0,11,0,0,0,1,1,1,4,120,156.2,98.99999999999999,69.0,38,45,16,72,11,0.48,0.25,0.73,19.82,204413,4617335,323701,119288,32.4,49.4,16,Nott'm Forest,38,15
246,11,False,2026-02-06T20:00:00Z,3,1,25,Leeds,30,985,1,1,0,33,0,0,0,1,0,2,0,116,214.6,189.79999999999998,166.0,31,43,14,63,11,1.3499999999999999,1.2800000000000002,2.63,27.5,151034,4780150,295797,144763,57.0,49.3,16,Nott'm Forest,39,16
257,20,True,2026-02-11T19:30:00Z,0,0,26,Wolves,57,988,0,0,11,0,0,0,0,0,0,3,3,252,214.39999999999998,346.70000000000005,284.0,32,48,18,75,11,2.6700000000000004,2.14,4.8100000000000005,4.63,-20151,4762214,171153,191304,84.5,49.3,16,Nott'm Forest,39,13
267,12,True,2026-02-22T14:00:00Z,0,1,27,Liverpool,38,987,0,0,5,11,0,0,0,2,0,3,0,149,181.2,182.6,105.0,49,58,18,105,11,1.18,0.5,1.6800000000000002,19.029999999999998,-129652,4619191,94627,224279,46.9,49.3,16,Nott'm Forest,39,16
273,6,False,2026-03-01T14:00:00Z,2,1,28,Brighton,30,985,1,1,0,22,0,0,0,1,0,5,2,134,184.4,143.20000000000002,98.0,25,50,8,55,11,0.9300000000000002,0.55,1.48,14.41,16117,4646905,114931,98814,42.6,49.3,16,Nott'm Forest,39,16
287,13,False,2026-03-04T19:30:00Z,2,2,29,Man City,41,989,2,2,0,22,0,0,0,4,0,3,4,183,282.79999999999995,98.30000000000001,105.0,41,47,20,86,11,0.97,0.33999999999999997,1.3099999999999998,23.340000000000003,-79610,4563272,50261,129871,48.6,49.3,16,Nott'm Forest,39,15
298,10,True,2026-03-15T14:00:00Z,0,0,30,Fulham,50,987,0,0,9,0,0,0,0,2,0,1,2,198,125.8,143.89999999999998,69.0,31,54,8,70,11,0.9400000000000002,0.52,1.46,11.33,400063,4991239,461697,61634,33.9,49.3,16,Nott'm Forest,39,16
309,18,False,2026-03-22T14:15:00Z,0,3,31,Spurs,87,989,3,3,11,0,0,0,0,2,0,3,6,328,342.0,103.60000000000001,163.0,53,38,21,96,11,1.49,0.9400000000000001,2.4299999999999997,12.54,123203,5282875,185504,62301,60.9,49.4,16,Nott'm Forest,39,16
318,2,True,2026-04-12T13:00:00Z,1,1,32,Aston Villa,41,986,1,1,0,11,1,0,0,2,0,5,5,150,192.8,173.4,139.0,30,43,15,72,11,1.15,1.01,2.16,11.23,90988,5212611,272489,181501,50.5,49.4,16,Nott'm Forest,39,15
329,3,True,2026-04-19T13:00:00Z,4,1,33,Burnley,63,986,4,4,0,11,0,0,0,0,0,2,5,246,315.2,146.20000000000002,138.0,23,51,22,72,11,1.19,0.6900000000000001,1.88,3.95,44695,5221426,232831,188136,59.9,49.4,16,Nott'm Forest,39,16
338,17,False,2026-04-24T19:00:00Z,0,5,34,Sunderland,83,986,4,5,9,0,0,0,0,5,0,4,6,321,372.79999999999995,96.89999999999999,123.0,67,41,15,108,11,1.11,0.49,1.6,7.699999999999999,680616,6536188,800313,119697,59.3,49.4,16,Nott'm Forest,39,16
345,7,False,2026-05-04T14:00:00Z,1,3,35,Chelsea,59,988,3,3,1,11,0,1,0,1,0,4,4,211,327.2,60.3,115.0,43,37,22,82,11,2.05,0.91,2.96,23.66,401106,6345356,594347,193241,50.2,49.5,16,Nott'm Forest,39,17
357,15,True,2026-05-10T13:00:00Z,1,1,36,Newcastle,39,986,1,1,2,11,0,0,0,2,0,5,3,150,229.0,163.9,176.0,35,56,16,78,11,1.1099999999999999,0.7000000000000001,1.81,16.27,-452487,5866997,188844,641331,56.9,49.2,16,Nott'm Forest,41,16
368,14,False,2026-05-17T11:30:00Z,3,2,37,Man Utd,46,985,2,2,0,33,0,0,0,1,0,5,3,181,329.4,181.8,148.0,42,50,20,94,11,1.88,1.56,3.4400000000000004,50.269999999999996,-281263,5599612,136060,417323,65.9,49.2,16,Nott'm Forest,41,16
377,4,True,2026-05-24T15:00:00Z,1,1,38,Bournemouth,43,985,1,1,0,11,0,0,0,1,0,3,2,143,220.8,152.4,135.0,45,49,16,91,11,1.7400000000000002,1.0,2.74,10.5,544336,6205176,683833,139497,50.8,49.1,16,Nott'm Forest,42,16
