playerId,playerName,position,team,nationality,season,duelsLost,penaltiesSaved,expectedAssists,totalRedCards,catches,savesMadeFromOutsideBox,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,savesFromPenalty,punches,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,substituteOn,penaltiesConceded,penaltyGoalsConceded,groundDuelsLost,totalFoulsConceded,foulAttemptedTackle,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulCrossesOpenPlay,goals,offsides,awayGoals,oboxBlocked,cornersTakenInclShortCorners,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,successfulCornersIntoBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,shotsBlockedInBox,putthroughBlockedDistributionWon,homeGoals,oboxTarget,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,shotsOffTargetIncWoodwork,tacklesWon,successfulDribbles,blocks,interceptions,unsuccessfulCornersIntoBox,backwardPasses,throwInsToOwnPlayer,hitWoodwork,shotsBlockedOutsideBox,expectedGoals,secondGoalAssists,successfulLayoffs,lastPlayerTackle,clearancesOffTheLine,handballsConceded,expectedGoalsFreekick,unsuccessfulLayoffs,freekickTotal,attemptsFromSetPieces,overruns,ownGoalScored,headedGoals,setPiecesGoals
101188,Lucas Digne,Defender,Aston Villa,France,2025-26,70.0,,3.2564,0.0,,,1.0,96.0,31.0,6.0,21.0,140.0,731.0,,,61.0,5.0,,1852.0,26.0,87.0,4.0,44.0,52.0,579.0,,,26.1843,20.0,2.0,61.0,23.0,292.0,,12.0,0.0,157.0,,257.0,63.0,31.0,,,356.0,19.0,96.0,35.0,0.0,,701.0,12.0,292.0,,,13.0,12.0,1226.0,11.0,26.0,268.0,,3.0,44.0,56.0,10.0,,,44.0,14.0,8.0,18.0,6.0,5.0,0.737,36.0,8.0,55.0,,3.0,,4.0,38.0,2.0,33.0,3.0,3.0,16.0,27.0,41.0,2.0,9.0,,2.0,,8.0,,7.0,73.0,18.0,2.0,3.0,28.0,4.0,4.0,15.0,15.0,169.0,125.0,1.0,4.0,0.721,,1.0,,,,0.2925,1.0,5.0,5.0,,,,
244954,Pau Torres,Defender,Aston Villa,Spain,2025-26,47.0,,0.3741,0.0,,,1.0,57.0,21.0,,18.0,128.0,1168.0,65.0,,48.0,4.0,,1676.0,23.0,59.0,2.0,13.0,34.0,987.0,,,21.1489,1.0,3.0,61.0,19.0,496.0,,5.0,0.0,106.0,,447.0,80.0,21.0,,,393.0,17.0,58.0,25.0,0.0,65.0,1040.0,3.0,154.0,,,155.0,53.0,1350.0,3.0,21.0,647.0,,1.0,71.0,34.0,3.0,,,24.0,7.0,5.0,,1.0,1.0,0.4556,22.0,8.0,4.0,,,,,,,,1.0,1.0,,16.0,,1.0,2.0,,,,8.0,,4.0,4.0,8.0,1.0,7.0,14.0,7.0,18.0,11.0,,70.0,,,,1.2695,,,1.0,2.0,,,,,,2.0,1.0,,
606798,Andrés García,Defender,Aston Villa,Spain,2025-26,4.0,,0.0146,0.0,,,,,6.0,,1.0,,37.0,,,,,,83.0,,5.0,2.0,1.0,5.0,37.0,,,2.7441,,,4.0,3.0,2.0,,,0.0,9.0,,7.0,4.0,6.0,,,17.0,1.0,9.0,,0.0,,36.0,1.0,11.0,,,12.0,,64.0,1.0,,20.0,,0.0,,,5.0,,,4.0,1.0,1.0,,,,,5.0,,4.0,,,,,,,,,,,1.0,,,1.0,,,,1.0,,1.0,4.0,2.0,,,4.0,,1.0,,,16.0,5.0,,,,,,,,,,,,,,,,
441302,Ian Maatsen,Defender,Aston Villa,Netherlands,2025-26,106.0,,2.4085,0.0,,,,88.0,30.0,1.0,17.0,100.0,715.0,,,30.0,2.0,,1599.0,12.0,101.0,2.0,48.0,83.0,590.0,,,27.0403,25.0,7.0,64.0,27.0,275.0,,19.0,0.0,207.0,,211.0,82.0,30.0,,,330.0,25.0,177.0,18.0,0.0,,701.0,12.0,275.0,,,44.0,25.0,1268.0,9.0,5.0,297.0,,2.0,12.0,34.0,13.0,,1.0,94.0,17.0,9.0,9.0,6.0,5.0,0.9231,43.0,14.0,39.0,,1.0,,2.0,7.0,1.0,12.0,4.0,4.0,2.0,67.0,25.0,4.0,15.0,,1.0,,11.0,,30.0,42.0,53.0,4.0,9.0,32.0,21.0,1.0,19.0,3.0,185.0,105.0,,2.0,1.2976,,4.0,,,,,,,,7.0,,,
664015,Leon Routh,Defender,Aston Villa U21,England,2025-26,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618027,TJ Carroll,Midfielder,Aston Villa U21,England,2025-26,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88894,Ross Barkley,Midfielder,Aston Villa U21,England,2025-26,56.0,,1.3478,0.0,,,4.0,45.0,21.0,1.0,7.0,50.0,407.0,,,30.0,,,852.0,16.0,50.0,2.0,7.0,36.0,343.0,,,15.1821,9.0,1.0,10.0,15.0,121.0,,9.0,0.0,106.0,,91.0,45.0,21.0,,,206.0,13.0,76.0,14.0,0.0,,392.0,3.0,89.0,,,106.0,14.0,540.0,8.0,,151.0,,1.0,5.0,16.0,14.0,,,40.0,9.0,2.0,,4.0,8.0,1.8582,14.0,14.0,,3.0,,2.0,4.0,1.0,3.0,,2.0,2.0,,18.0,,,4.0,1.0,3.0,,4.0,1.0,7.0,,23.0,,6.0,10.0,13.0,3.0,2.0,,89.0,,,4.0,1.5114,,17.0,,,,,1.0,,,,,2.0,
122806,John McGinn,Midfielder,Aston Villa,Scotland,2025-26,132.0,,3.9863,0.0,,,5.0,105.0,30.0,4.0,28.0,133.0,754.0,,,32.0,2.0,,2157.0,21.0,107.0,4.0,28.0,96.0,578.0,,,30.2925,37.0,1.0,15.0,28.0,87.0,,48.0,3.0,239.0,,205.0,89.0,30.0,,,423.0,24.0,207.0,11.0,0.0,,730.0,19.0,309.0,,,317.0,43.0,1175.0,22.0,,219.0,,5.0,28.0,30.0,2.0,,1.0,111.0,31.0,12.0,13.0,7.0,12.0,3.8979,29.0,21.0,37.0,5.0,,0.0,4.0,28.0,2.0,21.0,5.0,5.0,4.0,55.0,1.0,3.0,15.0,5.0,2.0,,12.0,5.0,20.0,62.0,66.0,3.0,9.0,17.0,19.0,5.0,12.0,19.0,145.0,1.0,,4.0,2.9607,,26.0,,,,,2.0,,,3.0,,,
166989,Youri Tielemans,Midfielder,Aston Villa,Belgium,2025-26,85.0,,3.3267,0.0,,,13.0,135.0,25.0,4.0,21.0,170.0,1129.0,,,39.0,2.0,,1862.0,17.0,129.0,4.0,44.0,107.0,899.0,,,30.5197,28.0,5.0,19.0,27.0,404.0,,41.0,0.0,214.0,,350.0,94.0,25.0,,,588.0,23.0,175.0,22.0,0.0,,1060.0,7.0,255.0,,,223.0,60.0,1484.0,7.0,9.0,385.0,,0.0,35.0,44.0,4.0,,1.0,68.0,25.0,17.0,7.0,7.0,7.0,0.7658,58.0,17.0,17.0,,1.0,,6.0,25.0,6.0,14.0,1.0,1.0,7.0,34.0,,1.0,23.0,,6.0,,22.0,,8.0,32.0,21.0,1.0,10.0,36.0,9.0,14.0,18.0,8.0,152.0,3.0,,6.0,1.1671,,24.0,,,,,2.0,,,,,,
444884,Harvey Elliott,Midfielder,Aston Villa,England,2025-26,2.0,,0.0896,0.0,,,1.0,9.0,5.0,,1.0,13.0,82.0,,,2.0,,,110.0,1.0,3.0,,3.0,2.0,68.0,,,1.5345,1.0,,1.0,2.0,13.0,,2.0,0.0,5.0,,27.0,4.0,5.0,,,60.0,2.0,3.0,1.0,0.0,,81.0,3.0,18.0,,,19.0,1.0,103.0,1.0,2.0,10.0,,0.0,4.0,3.0,4.0,,,1.0,,,1.0,4.0,,,,1.0,2.0,,,,1.0,,,1.0,,,,9.0,,3.0,3.0,,,,,,1.0,2.0,1.0,3.0,1.0,,,1.0,,,23.0,2.0,,1.0,0.291,,3.0,,,,,,,,,,,
195546,Emiliano Buendía,Midfielder,Aston Villa,Argentina,2025-26,152.0,,2.2865,0.0,,,5.0,107.0,36.0,2.0,21.0,122.0,658.0,,,58.0,,,1759.0,37.0,124.0,1.0,48.0,103.0,512.0,,,28.1295,28.0,3.0,20.0,24.0,190.0,,45.0,4.0,276.0,,192.0,109.0,36.0,,,329.0,23.0,218.0,21.0,0.0,,643.0,7.0,224.0,,,120.0,24.0,1051.0,20.0,2.0,207.0,,6.0,15.0,30.0,15.0,,,115.0,41.0,24.0,,13.0,13.0,4.3844,49.0,36.0,9.0,6.0,1.0,2.0,7.0,4.0,3.0,,4.0,4.0,,73.0,,6.0,25.0,4.0,3.0,4.0,22.0,1.0,20.0,10.0,55.0,6.0,23.0,27.0,9.0,4.0,15.0,1.0,156.0,6.0,2.0,7.0,3.4219,,25.0,,,,0.4832,3.0,6.0,6.0,2.0,,1.0,1.0
230046,Douglas Luiz,Midfielder,Aston Villa,Brazil,2025-26,40.0,,0.7754,0.0,,,,45.0,21.0,,12.0,65.0,653.0,,,21.0,,,923.0,12.0,52.0,4.0,19.0,43.0,559.0,,,8.7525,19.0,1.0,12.0,15.0,210.0,,15.0,0.0,92.0,,167.0,52.0,21.0,,,311.0,11.0,71.0,9.0,0.0,,606.0,3.0,128.0,,,148.0,29.0,852.0,11.0,3.0,288.0,,3.0,20.0,14.0,9.0,1.0,1.0,28.0,13.0,8.0,3.0,3.0,5.0,0.8338,23.0,8.0,13.0,1.0,,0.0,,33.0,2.0,11.0,1.0,1.0,8.0,16.0,,1.0,11.0,1.0,2.0,1.0,10.0,,7.0,32.0,10.0,1.0,3.0,13.0,6.0,4.0,15.0,15.0,128.0,3.0,,,0.3904,,18.0,,,,,,,,1.0,,,
449871,Amadou Onana,Midfielder,Aston Villa,Belgium,2025-26,69.0,,0.7038,0.0,,,3.0,84.0,25.0,,21.0,107.0,849.0,,,68.0,3.0,,1764.0,23.0,122.0,3.0,18.0,77.0,700.0,,,26.5071,7.0,2.0,59.0,26.0,215.0,,25.0,0.0,191.0,,245.0,72.0,25.0,,,353.0,23.0,123.0,45.0,0.0,,837.0,5.0,145.0,,,222.0,42.0,1149.0,10.0,3.0,389.0,,3.0,23.0,29.0,4.0,,,46.0,20.0,9.0,,4.0,7.0,1.8018,48.0,15.0,,2.0,,1.0,2.0,,2.0,,3.0,3.0,,25.0,,2.0,12.0,1.0,2.0,1.0,18.0,,6.0,,16.0,2.0,8.0,30.0,7.0,17.0,25.0,,167.0,1.0,1.0,2.0,1.7146,,23.0,,,1.0,,,,,1.0,,1.0,
515597,Lamare Bogarde,Midfielder,Aston Villa U21,Netherlands,2025-26,52.0,,0.2056,0.0,,,,40.0,28.0,,11.0,52.0,505.0,,,24.0,1.0,,1047.0,15.0,57.0,3.0,13.0,48.0,446.0,,,16.4221,2.0,2.0,23.0,17.0,94.0,,20.0,0.0,109.0,,151.0,43.0,28.0,,,213.0,14.0,85.0,9.0,0.0,,494.0,,86.0,,,177.0,7.0,668.0,7.0,6.0,241.0,,5.0,12.0,20.0,17.0,,,37.0,17.0,12.0,1.0,,,,26.0,,1.0,,,,,,,1.0,,,,7.0,2.0,,7.0,,,,8.0,,5.0,1.0,15.0,,,18.0,2.0,6.0,5.0,,83.0,15.0,,,,,4.0,,,,,,,,,,,
226944,Boubacar Kamara,Midfielder,Aston Villa U21,France,2025-26,88.0,,0.8605,0.0,,,4.0,81.0,18.0,3.0,17.0,96.0,818.0,,,56.0,2.0,,1418.0,20.0,116.0,1.0,25.0,80.0,691.0,,,18.3271,12.0,3.0,20.0,15.0,210.0,,30.0,1.0,204.0,,244.0,65.0,18.0,,,392.0,14.0,148.0,36.0,0.0,,799.0,1.0,145.0,,,232.0,31.0,1048.0,8.0,1.0,330.0,,5.0,15.0,27.0,1.0,,,68.0,17.0,15.0,,3.0,4.0,0.8604,37.0,4.0,1.0,1.0,,0.0,,2.0,1.0,,2.0,2.0,,11.0,,3.0,13.0,1.0,1.0,,20.0,1.0,17.0,2.0,32.0,3.0,,17.0,14.0,8.0,18.0,1.0,132.0,,,,0.4904,,30.0,,1.0,,,,,,1.0,,,
577285,George Hemmings,Midfielder,Aston Villa U21,England,2025-26,1.0,,0.0093,0.0,,,,,2.0,,,,17.0,,,,,,25.0,,,,,,16.0,,,0.0847,,,,,9.0,,,0.0,1.0,,1.0,1.0,2.0,,,12.0,,1.0,,0.0,,17.0,,,,,5.0,1.0,20.0,,,5.0,,0.0,,,2.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,0.0381,,,,,,,,,,,,,
659290,Mohamed Koné,Midfielder,Aston Villa U21,Cote d’Ivoire,2025-26,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645618,Bradley Burrowes,Forward,Aston Villa U21,England,2025-26,2.0,,0.0009,0.0,,,,2.0,1.0,,,2.0,5.0,,,,,,16.0,,1.0,,2.0,1.0,3.0,,,1.1187,,,,1.0,,,1.0,0.0,3.0,,,1.0,1.0,,,1.0,1.0,3.0,,0.0,,5.0,,6.0,,,3.0,,12.0,,,2.0,,0.0,,1.0,1.0,,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,1.0,3.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,
178301,Ollie Watkins,Forward,Aston Villa,England,2025-26,166.0,,1.3028,0.0,,,3.0,126.0,37.0,3.0,33.0,130.0,476.0,,,93.0,3.0,,2852.0,57.0,116.0,5.0,26.0,80.0,342.0,,,41.2172,20.0,,15.0,38.0,119.0,,32.0,3.0,282.0,,74.0,49.0,37.0,,,247.0,33.0,189.0,36.0,0.0,,466.0,22.0,281.0,,,113.0,4.0,887.0,20.0,,101.0,,4.0,4.0,29.0,4.0,,1.0,109.0,35.0,13.0,2.0,23.0,38.0,15.8028,22.0,60.0,5.0,16.0,24.0,9.0,4.0,1.0,3.0,2.0,19.0,19.0,,177.0,,19.0,11.0,7.0,3.0,9.0,8.0,3.0,30.0,5.0,73.0,19.0,22.0,14.0,26.0,2.0,6.0,,170.0,2.0,2.0,4.0,15.1439,,31.0,,,1.0,,12.0,,,2.0,,4.0,
173879,Tammy Abraham,Forward,Aston Villa,England,2025-26,11.0,,0.3637,0.0,,,,17.0,12.0,,2.0,19.0,44.0,,,11.0,,,279.0,6.0,10.0,1.0,3.0,5.0,25.0,,,6.7661,4.0,,3.0,8.0,11.0,,,1.0,21.0,,9.0,6.0,12.0,,,16.0,7.0,10.0,5.0,0.0,,41.0,3.0,25.0,,,11.0,,75.0,1.0,,9.0,,0.0,2.0,5.0,10.0,,,5.0,2.0,1.0,,3.0,3.0,2.0102,4.0,6.0,1.0,2.0,,0.0,,,,,1.0,1.0,,22.0,,3.0,1.0,2.0,,2.0,2.0,,,1.0,1.0,3.0,3.0,2.0,1.0,,,,13.0,,1.0,,2.0433,,6.0,,,,,3.0,,,1.0,,,
209243,Jadon Sancho,Forward,Aston Villa,England,2025-26,38.0,,1.9363,0.0,,,1.0,61.0,23.0,2.0,9.0,62.0,378.0,,,9.0,,,873.0,6.0,28.0,1.0,25.0,25.0,314.0,,,14.0337,19.0,,9.0,10.0,82.0,,2.0,0.0,66.0,,92.0,26.0,23.0,,,240.0,9.0,57.0,3.0,0.0,,374.0,8.0,128.0,,,78.0,2.0,527.0,10.0,1.0,79.0,,0.0,1.0,13.0,14.0,,,32.0,3.0,1.0,2.0,6.0,3.0,0.5167,7.0,4.0,17.0,,3.0,,1.0,5.0,,3.0,3.0,3.0,1.0,56.0,1.0,5.0,6.0,,,,4.0,,13.0,20.0,22.0,5.0,1.0,3.0,16.0,,2.0,1.0,126.0,8.0,,1.0,0.5778,,15.0,,,,,2.0,,,4.0,,,
244850,Morgan Rogers,Forward,Aston Villa,England,2025-26,284.0,,4.3043,0.0,,,20.0,248.0,37.0,6.0,37.0,271.0,1068.0,,,88.0,7.0,,3285.0,62.0,158.0,6.0,78.0,132.0,760.0,,,50.5021,41.0,1.0,32.0,48.0,324.0,,49.0,3.0,442.0,,288.0,139.0,37.0,,,537.0,42.0,354.0,26.0,0.0,,1031.0,40.0,619.0,,,231.0,37.0,1805.0,5.0,5.0,263.0,,7.0,23.0,64.0,,1.0,1.0,222.0,46.0,9.0,3.0,26.0,32.0,8.0516,42.0,58.0,46.0,10.0,3.0,6.0,12.0,1.0,12.0,3.0,10.0,10.0,,181.0,1.0,14.0,26.0,4.0,12.0,8.0,19.0,2.0,76.0,47.0,156.0,14.0,26.0,23.0,42.0,3.0,13.0,,225.0,13.0,3.0,12.0,6.782,,59.0,,1.0,2.0,0.2467,13.0,4.0,4.0,5.0,,,1.0
690838,Brian Madjo,Forward,Aston Villa,England,2025-26,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215711,Leon Bailey,Forward,Aston Villa,Jamaica,2025-26,47.0,,1.4633,0.0,,,1.0,30.0,13.0,1.0,3.0,32.0,139.0,,,10.0,,,452.0,6.0,24.0,1.0,15.0,20.0,104.0,,,7.8728,11.0,,4.0,9.0,8.0,,5.0,0.0,71.0,,34.0,31.0,13.0,,,84.0,8.0,61.0,4.0,0.0,,135.0,9.0,96.0,,,51.0,3.0,260.0,2.0,,28.0,,1.0,2.0,6.0,10.0,,,41.0,6.0,1.0,2.0,3.0,1.0,0.1078,10.0,5.0,7.0,,1.0,,1.0,14.0,1.0,5.0,,,3.0,23.0,,2.0,6.0,,1.0,,4.0,,21.0,14.0,30.0,2.0,4.0,6.0,5.0,,3.0,7.0,46.0,1.0,1.0,1.0,0.4915,,1.0,,,,,,,,1.0,,,
