matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
694902,1,2013-08-18 16:00:00,"Stamford Bridge, London",41374,Away,Hull,Chelsea,0,2,L,0,2,0,0,,7.0,2.0,1.0,4.0,,,,,,5.0,4.0,17.0,57.0,502.0,420.0,48.6,,16.0,14.0,19.0,18.0,18.0,18.0,7.0,2.0,,5.0,7.0,147.0,4.0,2.0,,,53.0,60.0,13.0,27.0,1.0,1.0,,16.0,7.0,0.0,0.0,,,2.0
694915,2,2013-08-24 15:00:00,"The MKM Stadium, Hull",23682,Home,Hull,Norwich,1,0,W,1,0,1,0,1.0,7.0,2.0,5.0,,,1.0,,,,6.0,1.0,18.0,58.0,360.0,291.0,38.7,,19.0,12.0,18.0,28.0,26.0,19.0,2.0,1.0,,8.0,6.0,127.0,4.0,,1.0,,52.0,43.0,9.0,10.0,1.0,1.0,,15.0,19.0,0.0,0.0,1.0,1.0,1.0
694925,3,2013-08-31 12:45:00,"Etihad Stadium, Manchester",46903,Away,Hull,Man City,0,2,L,0,0,0,0,,7.0,2.0,4.0,1.0,,,1.0,,,3.0,2.0,16.0,65.0,376.0,272.0,41.8,,19.0,13.0,13.0,23.0,23.0,20.0,1.0,,,4.0,11.0,156.0,4.0,2.0,,,57.0,55.0,19.0,19.0,4.0,4.0,1.0,14.0,15.0,0.0,0.0,,,1.0
694934,4,2013-09-14 15:00:00,"The MKM Stadium, Hull",21949,Home,Hull,Cardiff,1,1,D,1,0,0,0,1.0,18.0,5.0,5.0,8.0,1.0,1.0,1.0,,1.0,13.0,10.0,33.0,71.0,428.0,321.0,46.0,,13.0,6.0,18.0,34.0,34.0,8.0,5.0,,,6.0,6.0,149.0,1.0,1.0,,,45.0,46.0,19.0,24.0,6.0,6.0,3.0,7.0,8.0,0.0,0.0,,,2.0
694946,5,2013-09-21 15:00:00,"St. James' Park, Newcastle",51523,Away,Hull,Newcastle,3,2,W,1,2,0,0,3.0,12.0,5.0,1.0,6.0,2.0,,2.0,,3.0,9.0,8.0,11.0,47.0,340.0,272.0,38.7,,28.0,21.0,20.0,37.0,37.0,14.0,6.0,,,10.0,13.0,133.0,,2.0,,,60.0,56.0,16.0,21.0,3.0,3.0,1.0,8.0,11.0,0.0,0.0,,,5.0
694954,6,2013-09-28 15:00:00,"The MKM Stadium, Hull",24291,Home,Hull,West Ham,1,0,W,1,0,0,0,1.0,11.0,4.0,4.0,3.0,,1.0,,3.0,,6.0,3.0,17.0,72.0,312.0,229.0,41.1,,18.0,9.0,6.0,44.0,44.0,13.0,6.0,,,7.0,16.0,145.0,5.0,,1.0,,49.0,42.0,19.0,11.0,6.0,6.0,2.0,11.0,12.0,0.0,0.0,1.0,1.0,2.0
694963,7,2013-10-05 15:00:00,"The MKM Stadium, Hull",24396,Home,Hull,Aston Villa,0,0,D,0,0,0,0,,6.0,1.0,4.0,1.0,,,,,,4.0,1.0,34.0,75.0,367.0,272.0,45.7,,14.0,10.0,7.0,28.0,28.0,13.0,7.0,2.0,,14.0,11.0,168.0,4.0,,1.0,,49.0,56.0,24.0,15.0,7.0,7.0,1.0,7.0,9.0,0.0,0.0,,,1.0
694974,8,2013-10-19 15:00:00,"Goodison Park, Liverpool",38828,Away,Hull,Everton,1,2,L,1,1,0,0,1.0,9.0,1.0,5.0,3.0,2.0,,2.0,,1.0,8.0,3.0,15.0,55.0,304.0,212.0,33.1,,24.0,20.0,15.0,25.0,25.0,22.0,2.0,,,13.0,19.0,139.0,4.0,2.0,,,57.0,63.0,21.0,16.0,7.0,7.0,1.0,17.0,6.0,0.0,0.0,,,1.0
694990,9,2013-10-27 16:00:00,"White Hart Lane, London",36080,Away,Hull,Spurs,0,1,L,0,0,0,0,,10.0,4.0,4.0,2.0,,,1.0,,,6.0,4.0,27.0,66.0,276.0,192.0,33.8,12.0,27.0,21.0,13.0,23.0,23.0,12.0,3.0,,,13.0,15.0,134.0,5.0,1.0,,,53.0,54.0,10.0,16.0,4.0,4.0,3.0,10.0,13.0,0.0,0.0,,,1.0
694994,10,2013-11-02 15:00:00,"The MKM Stadium, Hull",24677,Home,Hull,Sunderland,1,0,W,1,0,0,2,1.0,25.0,2.0,12.0,11.0,,,,1.0,,20.0,9.0,53.0,75.0,581.0,497.0,70.0,22.0,11.0,9.0,6.0,9.0,9.0,11.0,2.0,,,,12.0,154.0,1.0,,1.0,,42.0,54.0,16.0,21.0,4.0,4.0,,17.0,11.0,0.0,0.0,,,3.0
695007,11,2013-11-09 15:00:00,"St. Mary's Stadium, Southampton",30022,Away,Hull,Southampton,1,4,L,0,3,0,0,1.0,10.0,2.0,4.0,4.0,,,,,1.0,6.0,3.0,22.0,69.0,365.0,257.0,39.5,8.0,22.0,17.0,17.0,15.0,15.0,12.0,4.0,,,13.0,9.0,156.0,2.0,4.0,,,48.0,61.0,14.0,24.0,5.0,5.0,,15.0,10.0,0.0,0.0,,,6.0
695014,12,2013-11-23 15:00:00,"The MKM Stadium, Hull",23043,Home,Hull,Crystal Palace,0,1,L,0,0,0,1,,15.0,2.0,5.0,8.0,1.0,,2.0,1.0,,8.0,5.0,61.0,111.0,515.0,387.0,62.3,14.0,18.0,15.0,8.0,17.0,17.0,15.0,3.0,,,6.0,6.0,207.0,1.0,1.0,,,58.0,57.0,22.0,30.0,11.0,11.0,1.0,8.0,11.0,0.0,0.0,,,2.0
695025,13,2013-12-01 14:05:00,"The MKM Stadium, Hull",24940,Home,Hull,Liverpool,3,1,W,1,1,0,0,3.0,12.0,4.0,6.0,2.0,1.0,,1.0,,1.0,7.0,3.0,28.0,70.0,360.0,268.0,38.5,17.0,25.0,21.0,25.0,30.0,30.0,10.0,3.0,,,8.0,9.0,136.0,3.0,1.0,,,61.0,42.0,18.0,13.0,2.0,2.0,2.0,10.0,15.0,0.0,0.0,,,3.0
695031,14,2013-12-04 19:45:00,"Emirates Stadium, London",60017,Away,Hull,Arsenal,0,2,L,0,1,0,0,,7.0,2.0,2.0,3.0,,,,,,5.0,3.0,26.0,48.0,401.0,309.0,33.4,11.0,21.0,14.0,17.0,17.0,17.0,14.0,5.0,,,8.0,7.0,128.0,5.0,2.0,,,48.0,43.0,13.0,19.0,1.0,1.0,2.0,6.0,9.0,0.0,0.0,,,2.0
695049,15,2013-12-09 20:00:00,"Swansea.com Stadium, Swansea",19303,Away,Hull,Swansea,1,1,D,1,0,0,0,1.0,9.0,2.0,3.0,4.0,1.0,1.0,,,1.0,7.0,5.0,13.0,71.0,376.0,290.0,34.3,,26.0,22.0,18.0,50.0,50.0,12.0,2.0,,,9.0,13.0,132.0,1.0,1.0,,,73.0,44.0,24.0,12.0,1.0,1.0,1.0,7.0,8.0,0.0,0.0,,,2.0
695055,16,2013-12-14 17:30:00,"The MKM Stadium, Hull",23324,Home,Hull,Stoke,0,0,D,0,0,0,0,,13.0,4.0,4.0,5.0,2.0,,2.0,,,10.0,6.0,15.0,81.0,429.0,317.0,46.2,,15.0,9.0,21.0,32.0,32.0,11.0,1.0,,,2.0,15.0,181.0,2.0,,1.0,,48.0,51.0,15.0,18.0,7.0,7.0,1.0,11.0,12.0,0.0,0.0,,,2.0
695070,17,2013-12-21 15:00:00,"The Hawthorns, West Bromwich",24753,Away,Hull,West Brom,1,1,D,1,0,0,0,1.0,6.0,3.0,2.0,1.0,,,,,1.0,4.0,3.0,13.0,55.0,330.0,237.0,39.6,,17.0,13.0,21.0,17.0,17.0,16.0,6.0,,,13.0,14.0,147.0,2.0,1.0,,,44.0,59.0,14.0,17.0,2.0,2.0,,15.0,8.0,0.0,0.0,,,2.0
695075,18,2013-12-26 12:45:00,"The MKM Stadium, Hull",24826,Home,Hull,Man Utd,2,3,L,2,2,0,1,2.0,17.0,5.0,6.0,6.0,2.0,1.0,2.0,1.0,,12.0,7.0,27.0,59.0,325.0,247.0,38.8,,23.0,18.0,10.0,22.0,22.0,13.0,4.0,,,6.0,4.0,130.0,2.0,3.0,,1.0,56.0,43.0,19.0,20.0,6.0,6.0,,12.0,12.0,0.0,0.0,,,
695085,19,2013-12-28 15:00:00,"The MKM Stadium, Hull",23925,Home,Hull,Fulham,6,0,W,0,0,0,0,6.0,21.0,13.0,5.0,3.0,1.0,3.0,1.0,2.0,2.0,10.0,8.0,20.0,72.0,495.0,386.0,52.7,,19.0,16.0,19.0,12.0,12.0,18.0,1.0,,,7.0,13.0,185.0,2.0,,1.0,,60.0,53.0,26.0,18.0,6.0,6.0,2.0,11.0,7.0,0.0,0.0,,,
695094,20,2014-01-01 15:00:00,"Anfield, Liverpool",44627,Away,Hull,Liverpool,0,2,L,0,1,0,0,,10.0,,4.0,6.0,,,,,,8.0,5.0,24.0,76.0,381.0,267.0,41.8,,18.0,13.0,21.0,9.0,9.0,13.0,2.0,,,15.0,6.0,166.0,4.0,2.0,,,51.0,62.0,9.0,26.0,4.0,4.0,1.0,15.0,15.0,0.0,0.0,,,2.0
695105,21,2014-01-11 12:45:00,"The MKM Stadium, Hull",24924,Home,Hull,Chelsea,0,2,L,0,0,0,0,,10.0,2.0,5.0,3.0,1.0,,1.0,,,7.0,4.0,17.0,59.0,381.0,288.0,44.4,,20.0,19.0,12.0,32.0,32.0,16.0,5.0,,,9.0,10.0,159.0,3.0,2.0,,,43.0,62.0,17.0,30.0,1.0,1.0,,12.0,5.0,0.0,0.0,,,2.0
695116,22,2014-01-18 15:00:00,"Carrow Road, Norwich",26655,Away,Hull,Norwich,0,1,L,0,0,1,0,,10.0,,7.0,3.0,1.0,,1.0,1.0,,8.0,1.0,21.0,50.0,325.0,228.0,43.8,,22.0,18.0,23.0,39.0,39.0,8.0,11.0,,,3.0,6.0,159.0,3.0,1.0,,,51.0,55.0,18.0,27.0,8.0,8.0,,16.0,8.0,0.0,0.0,,,1.0
