matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
2210280,1,2021-08-14 15:00:00,"Vicarage Road, Watford",20051,Home,Watford,Aston Villa,3,2,W,2,0,0,0,3.0,13.0,7.0,4.0,2.0,,,1.0,,1.0,,,2.0,11.0,8.0,11.0,45.0,317.0,234.0,37.9,21.0,15.0,6.0,9.0,25.0,25.0,6.0,3.0,,,14.0,8.0,128.0,,2.0,,,,65.0,62.0,24.0,17.0,2.0,2.0,1.0,18.0,13.0,0.0,0.0,,,
2210283,2,2021-08-21 17:30:00,"American Express Stadium, Falmer",29485,Away,Watford,Brighton,0,2,L,0,2,0,0,,10.0,1.0,5.0,4.0,,,,,,,,,10.0,5.0,21.0,34.0,441.0,365.0,43.1,19.0,13.0,6.0,10.0,25.0,25.0,22.0,5.0,1.0,,7.0,12.0,128.0,1.0,2.0,,,,48.0,49.0,18.0,17.0,2.0,2.0,,6.0,11.0,0.0,0.0,,,1.0
2210298,3,2021-08-29 14:00:00,"Tottenham Hotspur Stadium, London",57672,Away,Watford,Spurs,0,1,L,0,1,0,0,,9.0,2.0,4.0,3.0,,,,,,,,,8.0,5.0,14.0,34.0,364.0,297.0,42.4,17.0,16.0,11.0,4.0,36.0,36.0,17.0,3.0,,,9.0,10.0,115.0,7.0,1.0,,,,44.0,53.0,10.0,13.0,3.0,3.0,,14.0,8.0,0.0,0.0,,,1.0
2210310,4,2021-09-11 15:00:00,"Vicarage Road, Watford",20019,Home,Watford,Wolves,0,2,L,0,0,0,0,,6.0,2.0,4.0,,,,,,,,,,3.0,2.0,22.0,54.0,370.0,306.0,44.0,16.0,20.0,11.0,8.0,23.0,23.0,14.0,3.0,,,19.0,9.0,117.0,4.0,2.0,,,1.0,59.0,56.0,12.0,5.0,6.0,6.0,1.0,15.0,13.0,0.0,0.0,,,1.0
2210317,5,2021-09-18 15:00:00,"Carrow Road, Norwich",26649,Away,Watford,Norwich,3,1,W,1,1,0,0,3.0,12.0,8.0,3.0,1.0,,,5.0,3.0,3.0,,,2.0,11.0,8.0,27.0,58.0,396.0,313.0,51.3,24.0,11.0,6.0,9.0,14.0,14.0,13.0,4.0,1.0,,9.0,9.0,141.0,4.0,1.0,,,,48.0,57.0,15.0,18.0,8.0,8.0,,14.0,9.0,0.0,0.0,,,
2210330,6,2021-09-25 15:00:00,"Vicarage Road, Watford",20650,Home,Watford,Newcastle,1,1,D,0,1,0,0,1.0,15.0,4.0,6.0,5.0,,,1.0,1.0,,,,1.0,12.0,7.0,23.0,55.0,364.0,280.0,52.2,16.0,13.0,7.0,7.0,13.0,13.0,13.0,6.0,2.0,,11.0,11.0,142.0,5.0,1.0,,,,61.0,74.0,17.0,24.0,5.0,5.0,1.0,19.0,10.0,0.0,0.0,,,1.0
2210335,7,2021-10-02 15:00:00,"Elland Road, Leeds",36261,Away,Watford,Leeds,0,1,L,0,1,0,0,,5.0,1.0,2.0,2.0,,,,,,,,,4.0,3.0,18.0,40.0,242.0,157.0,33.1,12.0,20.0,10.0,3.0,34.0,34.0,20.0,7.0,,,9.0,5.0,140.0,2.0,1.0,,,,46.0,49.0,14.0,11.0,3.0,3.0,,16.0,9.0,0.0,0.0,,,
2210350,8,2021-10-16 12:30:00,"Vicarage Road, Watford",21085,Home,Watford,Liverpool,0,5,L,0,2,0,0,,6.0,2.0,3.0,1.0,,,,,,1.0,,,5.0,3.0,13.0,34.0,252.0,165.0,23.8,15.0,14.0,10.0,11.0,33.0,33.0,24.0,5.0,1.0,,10.0,7.0,141.0,4.0,5.0,,,,52.0,42.0,19.0,10.0,1.0,1.0,,4.0,10.0,0.0,0.0,,,8.0
2210356,9,2021-10-23 15:00:00,"Goodison Park, Liverpool",38834,Away,Watford,Everton,5,2,W,1,1,0,0,5.0,20.0,8.0,7.0,5.0,,,6.0,5.0,1.0,,,5.0,14.0,11.0,31.0,63.0,388.0,286.0,49.9,27.0,11.0,6.0,3.0,27.0,27.0,27.0,5.0,,,7.0,13.0,166.0,2.0,2.0,,,,57.0,67.0,26.0,24.0,5.0,5.0,1.0,13.0,8.0,0.0,0.0,,,
2210369,10,2021-10-30 15:00:00,"Vicarage Road, Watford",20869,Home,Watford,Southampton,0,1,L,0,1,0,0,,10.0,4.0,6.0,,,,1.0,,1.0,1.0,,,8.0,3.0,36.0,76.0,297.0,198.0,38.7,9.0,15.0,7.0,12.0,27.0,27.0,16.0,5.0,,,7.0,9.0,165.0,,1.0,,,,52.0,73.0,21.0,35.0,5.0,5.0,,16.0,6.0,0.0,0.0,,,2.0
2210371,11,2021-11-07 14:00:00,"Emirates Stadium, London",59833,Away,Watford,Arsenal,0,1,L,0,0,1,0,,7.0,1.0,2.0,4.0,0.501,,1.0,,1.0,,0.181612,,6.0,4.0,24.0,50.0,317.0,228.0,39.4,14.0,15.0,10.0,11.0,22.0,22.0,4.0,3.0,,,15.0,13.0,149.0,5.0,1.0,1.7067,,,38.0,73.0,9.0,18.0,2.0,2.0,,19.0,6.0,0.0,0.0,,,3.0
2210389,12,2021-11-20 15:00:00,"Vicarage Road, Watford",21087,Home,Watford,Man Utd,4,1,W,2,0,0,1,4.0,20.0,7.0,6.0,7.0,,,2.0,1.0,2.0,,,4.0,13.0,10.0,31.0,68.0,335.0,224.0,38.7,35.0,22.0,13.0,12.0,13.0,13.0,12.0,1.0,,,11.0,6.0,155.0,2.0,1.0,,,,46.0,51.0,15.0,20.0,8.0,9.0,,7.0,5.0,0.0,0.0,1.0,,1.0
2210397,13,2021-11-28 14:00:00,"King Power Stadium, Leicester",32020,Away,Watford,Leicester,2,4,L,1,3,0,0,2.0,17.0,5.0,8.0,4.0,,,2.0,2.0,2.0,1.0,,,12.0,5.0,29.0,58.0,303.0,185.0,43.3,29.0,14.0,9.0,13.0,12.0,12.0,21.0,5.0,,1.0,10.0,16.0,184.0,4.0,4.0,,,,51.0,80.0,23.0,30.0,6.0,6.0,3.0,20.0,5.0,0.0,0.0,1.0,1.0,2.0
2210405,14,2021-12-01 19:30:00,"Vicarage Road, Watford",20388,Home,Watford,Chelsea,1,2,L,1,1,0,0,1.0,14.0,6.0,4.0,4.0,1.0166,1.3171,1.0,,1.0,,0.840037,1.0,10.0,7.0,36.0,75.0,399.0,276.0,49.8,19.0,10.0,6.0,15.0,9.0,9.0,9.0,1.0,,,9.0,6.0,198.0,2.0,2.0,0.7596,,,63.0,73.0,29.0,34.0,6.0,6.0,2.0,18.0,16.0,0.0,0.0,,,3.0
2210418,15,2021-12-04 17:30:00,"Vicarage Road, Watford",20673,Home,Watford,Man City,1,3,L,0,2,0,0,1.0,11.0,4.0,6.0,1.0,,,,1.0,,1.0,,,10.0,4.0,18.0,38.0,239.0,157.0,22.9,15.0,15.0,6.0,11.0,19.0,19.0,7.0,5.0,,,8.0,6.0,124.0,9.0,3.0,,,,37.0,46.0,11.0,12.0,5.0,5.0,,11.0,7.0,0.0,0.0,,,
2210422,16,2021-12-10 20:00:00,"Gtech Community Stadium, Brentford",16861,Away,Watford,Brentford,1,2,L,1,0,0,0,1.0,6.0,2.0,3.0,1.0,,,1.0,,1.0,1.0,,1.0,5.0,3.0,16.0,55.0,281.0,163.0,36.6,8.0,17.0,9.0,8.0,35.0,35.0,9.0,5.0,,,6.0,11.0,174.0,3.0,2.0,,,,71.0,68.0,36.0,25.0,2.0,2.0,,18.0,12.0,0.0,0.0,,,
2210434,17,2022-02-05 18:00:00,"Turf Moor, Burnley",19527,Away,Watford,Burnley,0,0,D,0,0,0,0,,11.0,5.0,4.0,2.0,,,1.0,,1.0,,,,11.0,7.0,29.0,63.0,359.0,245.0,48.4,26.0,16.0,11.0,19.0,28.0,28.0,17.0,4.0,,,11.0,6.0,172.0,2.0,,,1.0,,62.0,57.0,23.0,24.0,7.0,7.0,,9.0,16.0,0.0,0.0,,,
2210448,18,2022-02-23 19:30:00,"Vicarage Road, Watford",20012,Home,Watford,Crystal Palace,1,4,L,1,2,0,0,1.0,8.0,1.0,4.0,3.0,,,3.0,1.0,2.0,,,1.0,8.0,4.0,26.0,64.0,456.0,363.0,45.3,12.0,11.0,6.0,8.0,13.0,13.0,20.0,,,,7.0,9.0,148.0,1.0,4.0,,,,36.0,52.0,10.0,10.0,6.0,6.0,1.0,12.0,8.0,0.0,0.0,,,2.0
2210460,19,2022-03-10 19:30:00,"Molineux Stadium, Wolverhampton",29658,Away,Watford,Wolves,0,4,L,0,3,0,0,,9.0,,5.0,4.0,,,,,,,,,5.0,2.0,13.0,40.0,343.0,269.0,34.2,10.0,13.0,7.0,7.0,17.0,17.0,6.0,1.0,1.0,1.0,6.0,5.0,108.0,2.0,4.0,,,1.0,46.0,43.0,12.0,18.0,2.0,2.0,1.0,10.0,10.0,0.0,0.0,,,4.0
2210470,20,2021-12-28 15:00:00,"Vicarage Road, Watford",20073,Home,Watford,West Ham,1,4,L,1,2,0,0,1.0,14.0,5.0,5.0,4.0,,,2.0,,2.0,,,1.0,8.0,5.0,30.0,61.0,316.0,209.0,43.0,25.0,16.0,12.0,13.0,20.0,20.0,18.0,4.0,,,9.0,8.0,165.0,2.0,4.0,,,,63.0,55.0,25.0,19.0,4.0,4.0,3.0,12.0,11.0,0.0,0.0,,,
2210480,21,2022-01-01 15:00:00,"Vicarage Road, Watford",20391,Home,Watford,Spurs,0,1,L,0,0,0,0,,6.0,4.0,2.0,,,,,,,,,,4.0,3.0,14.0,48.0,251.0,168.0,25.8,6.0,16.0,8.0,8.0,40.0,40.0,11.0,6.0,1.0,,13.0,7.0,132.0,9.0,1.0,,,,59.0,57.0,24.0,22.0,3.0,3.0,,6.0,9.0,0.0,0.0,,,1.0
2210486,22,2022-01-15 15:00:00,"St. James' Park, Newcastle",52223,Away,Watford,Newcastle,1,1,D,0,0,0,0,1.0,18.0,5.0,6.0,7.0,,,2.0,,2.0,,,1.0,13.0,9.0,24.0,35.0,381.0,301.0,48.0,25.0,19.0,11.0,17.0,28.0,28.0,11.0,3.0,,,11.0,17.0,138.0,,1.0,,,,70.0,81.0,27.0,31.0,6.0,6.0,2.0,13.0,13.0,0.0,0.0,,,1.0
2210500,23,2022-01-21 20:00:00,"Vicarage Road, Watford",20782,Home,Watford,Norwich,0,3,L,0,0,1,0,,15.0,4.0,7.0,4.0,,,1.0,,2.0,1.0,,,11.0,6.0,25.0,61.0,565.0,464.0,68.5,23.0,14.0,10.0,9.0,5.0,5.0,14.0,3.0,,1.0,7.0,9.0,155.0,,3.0,,,1.0,67.0,55.0,20.0,16.0,5.0,5.0,2.0,16.0,11.0,0.0,0.0,,,1.0
2210505,24,2022-02-08 19:45:00,"London Stadium, London",59581,Away,Watford,West Ham,0,1,L,0,0,0,0,,6.0,1.0,4.0,1.0,,,,,,,,,5.0,2.0,21.0,49.0,335.0,235.0,35.7,18.0,17.0,12.0,12.0,28.0,28.0,17.0,3.0,,,9.0,7.0,156.0,1.0,1.0,,,,57.0,73.0,25.0,42.0,6.0,6.0,,6.0,1.0,0.0,0.0,,,1.0
