element,position,player_code,first_name,second_name,fixture_code,total_points,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,team_code
323,MID,461587,Kasey,McAteer,2645199,1,False,24,0,0,0,0,0,0,0,0,0,0,0,4,1.2,1.3,0.0,0.3,0,2,1,3,0,0.00,0.00,0.00,0.03,45,0,130440,0,0,40
323,MID,461587,Kasey,McAteer,2645212,1,False,7,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,0,1,0,1,0,0.00,0.00,0.00,0.18,45,-5950,133761,5615,11565,40
323,MID,461587,Kasey,McAteer,2645221,1,False,11,0,0,0,0,0,0,0,0,0,0,0,5,3.2,0.5,7.0,1.1,0,1,0,1,0,0.05,0.00,0.05,0.00,45,-4340,133131,11626,15966,40
323,MID,461587,Kasey,McAteer,2645229,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-7171,126703,7120,14291,40
