element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,player_code,first_name,second_name
17,74,10,0,False,2025-10-18T16:30:00Z,0,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,79,-38829,200434,3440,42269,184029,Martin,Ødegaard
18,74,10,0,False,2025-10-18T16:30:00Z,0,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,69,-17126,83857,109,17235,248857,Noni,Madueke
19,74,10,1,False,2025-10-18T16:30:00Z,0,1,8,False,9,0,0,0,0,0,0,0,0,0,0,0,3,3.2,0.5,41.0,4.5,0,1,1,2,0,0.52,0.00,0.52,0.04,69,-4544,147028,13037,17581,444145,Gabriel,Martinelli Silva
20,74,10,10,False,2025-10-18T16:30:00Z,0,1,8,False,80,1,0,1,0,0,0,0,0,0,0,2,28,33.2,18.2,56.0,10.7,2,4,0,6,1,0.60,0.07,0.67,0.40,69,837,37573,3802,2965,116216,Leandro,Trossard
21,74,10,3,False,2025-10-18T16:30:00Z,0,1,8,False,90,0,0,1,0,0,0,0,0,0,0,0,10,15.6,19.5,1.0,3.6,3,2,0,5,1,0.03,0.08,0.11,0.44,65,184365,1233335,249814,65449,204480,Declan,Rice
22,74,10,1,False,2025-10-18T16:30:00Z,0,1,8,False,28,0,0,0,0,0,0,0,0,0,0,0,5,5.4,1.1,4.0,1.1,1,2,2,5,0,0.00,0.01,0.01,0.04,59,73,77678,11902,11829,195384,Mikel,Merino Zazón
23,74,10,0,False,2025-10-18T16:30:00Z,0,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-151,2753,0,151,438098,Fábio,Ferreira Vieira
24,74,10,1,False,2025-10-18T16:30:00Z,0,1,8,False,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,1,1,0,2,0,0.00,0.00,0.00,0.00,53,-1341,18705,427,1768,128295,Christian,Nørgaard
25,74,10,0,False,2025-10-18T16:30:00Z,0,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,52,-1438,19645,700,2138,499175,Ethan,Nwaneri
26,74,10,3,False,2025-10-18T16:30:00Z,0,1,8,False,90,0,0,1,0,0,0,0,0,0,0,0,12,11.2,15.6,2.0,2.9,2,2,1,5,1,0.00,0.06,0.06,0.44,55,-31464,516539,44961,76425,481655,Martín,Zubimendi Ibáñez
28,74,10,0,False,2025-10-18T16:30:00Z,0,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1376,16760,0,1376,588796,Ismeal,Kabia
29,74,10,0,False,2025-10-18T16:30:00Z,0,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-608,8160,0,608,437742,Albert,Sambi Lokonga
30,74,10,0,False,2025-10-18T16:30:00Z,0,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,73,-1399,42955,135,1534,219847,Kai,Havertz
31,74,10,0,False,2025-10-18T16:30:00Z,0,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,64,-143,4718,117,260,205651,Gabriel,Fernando de Jesus
266,74,10,3,False,2025-10-18T16:30:00Z,0,1,8,False,61,0,0,1,0,0,0,0,0,0,0,0,9,6.2,21.0,4.0,3.1,1,1,0,2,1,0.01,0.03,0.04,0.40,76,105221,1729293,204897,99676,232413,Eberechi,Eze
662,74,10,0,False,2025-10-18T16:30:00Z,0,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-2984,22920,1201,4185,500040,Cristhian,Mosquera
666,74,10,2,False,2025-10-18T16:30:00Z,0,1,8,False,90,0,0,1,0,0,0,0,0,0,0,0,11,3.4,0.9,48.0,5.2,0,2,0,2,1,0.40,0.02,0.42,0.44,91,-309631,3063379,134799,444430,224117,Viktor,Gyökeres
700,74,10,0,False,2025-10-18T16:30:00Z,0,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-4656,40491,2309,6965,616077,Max,Dowman
711,74,10,0,False,2025-10-18T16:30:00Z,0,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-49,1340,76,125,646243,Andre,Harriman-Annous
725,74,10,0,False,2025-10-18T16:30:00Z,0,1,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-297,2768,65,362,448104,Piero,Hincapié
32,79,18,2,False,2025-10-19T13:00:00Z,1,2,8,False,90,0,0,0,1,0,0,0,0,0,2,0,10,16.4,0.0,0.0,1.6,2,7,0,0,1,0.00,0.00,0.00,0.75,50,-18959,248221,6154,25113,98980,Emiliano,Martínez Romero
33,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-4293,65788,677,4970,72147,Marco,Bizot
34,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-823,16365,0,823,462492,Joe,Gauci
35,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-54,1392,0,54,462381,Filip,Marschall
36,79,18,2,False,2025-10-19T13:00:00Z,1,2,8,False,90,0,0,0,1,0,0,0,0,0,0,0,13,6.4,12.0,3.0,2.1,4,1,1,5,1,0.04,0.02,0.06,0.75,46,-35626,631587,20634,56260,199796,Matty,Cash
37,79,18,5,False,2025-10-19T13:00:00Z,1,2,8,False,81,0,1,0,1,0,0,0,0,0,0,0,12,26.6,10.6,2.0,3.9,2,2,3,5,1,0.00,0.01,0.01,0.55,45,-12901,220573,4861,17762,101188,Lucas,Digne
38,79,18,2,False,2025-10-19T13:00:00Z,1,2,8,False,90,0,0,0,1,0,0,0,0,0,0,0,9,17.8,4.1,2.0,2.4,5,2,1,6,1,0.00,0.01,0.01,0.75,45,-118649,1196340,13012,131661,199798,Ezri,Konsa Ngoyo
39,79,18,1,False,2025-10-19T13:00:00Z,1,2,8,False,8,0,0,0,0,0,0,0,0,0,0,0,8,7.4,10.2,1.0,1.9,2,2,2,4,0,0.04,0.00,0.04,0.20,43,-3057,59364,1578,4635,441302,Ian,Maatsen
40,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-31654,127332,118,31772,149484,Tyrone,Mings
41,79,18,2,False,2025-10-19T13:00:00Z,1,2,8,False,90,0,0,0,1,0,0,0,0,0,0,0,10,12.4,1.1,0.0,1.4,3,4,1,4,1,0.00,0.01,0.01,0.75,44,-1079,40891,1471,2550,244954,Pau,Torres
42,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,2936,36448,4888,1952,606798,Andrés,García
43,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-36370,342389,0,36370,106468,Álex,Moreno Lopera
44,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,1913,88629,7710,5797,515597,Lamare,Bogarde
45,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-884,38920,1038,1922,514315,Lino,da Cruz Sousa
46,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1615,19383,0,1615,587178,Yasin,Özcan
47,79,18,7,False,2025-10-19T13:00:00Z,1,2,8,False,90,1,0,0,1,0,0,0,0,0,0,0,22,35.6,4.0,9.0,4.9,0,4,0,4,1,0.03,0.01,0.04,0.75,69,-74872,612554,21907,96779,244850,Morgan,Rogers
48,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,59,-11670,81103,101,11771,166989,Youri,Tielemans
49,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-621,11115,0,621,215711,Leon,Bailey
50,79,18,7,False,2025-10-19T13:00:00Z,1,2,8,False,29,1,0,0,0,0,0,0,0,0,0,1,30,38.8,1.1,7.0,4.7,0,3,2,5,0,0.04,0.03,0.07,0.24,53,-3488,21122,2607,6095,195546,Emiliano,Buendía Stati
51,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-246,2885,0,246,469247,Samuel,Iling-Junior
53,79,18,2,False,2025-10-19T13:00:00Z,1,2,8,False,60,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.2,6.0,0.2,0,0,0,0,1,0.05,0.00,0.05,0.51,51,21205,91572,28995,7790,204646,Donyell,Malen
54,79,18,2,False,2025-10-19T13:00:00Z,1,2,8,False,90,0,0,0,1,0,0,0,0,0,0,0,10,10.8,14.8,1.0,2.7,2,1,4,7,1,0.03,0.03,0.06,0.75,54,-2300,82494,7356,9656,122806,John,McGinn
55,79,18,1,False,2025-10-19T13:00:00Z,1,2,8,False,8,0,0,0,0,0,0,0,0,0,0,0,4,2.4,1.3,0.0,0.4,0,0,1,1,0,0.00,0.00,0.00,0.20,48,239,4484,432,193,88894,Ross,Barkley
56,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-1,51,0,1,491287,Enzo,Barrenechea
57,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-137,3566,0,137,461421,Lewis,Dobbin
58,79,18,2,False,2025-10-19T13:00:00Z,1,2,8,False,90,0,0,0,1,0,0,0,0,0,0,0,23,17.0,4.9,0.0,2.2,2,5,4,11,1,0.00,0.02,0.02,0.75,49,1860,19687,3305,1445,226944,Boubacar,Kamara
59,79,18,4,False,2025-10-19T13:00:00Z,1,2,8,False,81,0,0,0,1,0,0,0,0,0,0,0,11,18.6,6.6,0.0,2.5,7,4,3,14,1,0.00,0.01,0.01,0.55,48,-3646,70884,1585,5231,449871,Amadou,Onana
60,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-403,41477,2884,3287,577731,Ben,Broggio
61,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1115,13151,0,1115,151589,Leander,Dendoncker
62,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-5,7924,653,658,559962,Jamaldeen,Jimoh-Aloba
63,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,1864,83067,8776,6912,537403,Kadan,Young
64,79,18,1,False,2025-10-19T13:00:00Z,1,2,8,False,29,0,0,0,0,0,0,0,0,0,0,0,1,2.6,1.3,7.0,1.1,1,4,0,5,0,0.08,0.00,0.08,0.24,86,-233961,964608,17571,251532,178301,Ollie,Watkins
65,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-3635,49828,0,3635,576756,Zépiqueno,Redmond
389,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-12125,48082,1640,13765,444884,Harvey,Elliott
456,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,59,-4180,21592,404,4584,209243,Jadon,Sancho
688,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1119,60856,480,1599,481283,James,Wright
699,77,7,1,True,2025-10-18T11:30:00Z,0,3,8,False,52,0,0,0,2,0,0,0,0,0,0,0,5,2.0,12.2,2.0,1.6,0,1,0,1,1,0.00,0.22,0.22,1.00,50,-737,5743,312,1049,230046,Douglas Luiz,Soares de Paulo
701,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-950,11820,0,950,569577,Triston,Rowe
702,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-294,9084,258,552,645618,Bradley,Burrowes
703,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-684,30663,368,1052,564505,Sam,Proctor
710,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-319,10014,228,547,534836,Travis,Patterson
719,79,18,0,False,2025-10-19T13:00:00Z,1,2,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,113,4013,446,333,184667,Victor,Lindelöf
183,72,11,0,True,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-429,15314,336,765,518030,Max,Weiß
184,72,11,0,True,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-2025,31175,0,2025,489571,Etienne,Green
185,72,11,0,True,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-504,20729,415,919,51943,Václav,Hladký
186,72,11,0,True,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-354,4429,37,391,192290,Connor,Roberts
187,72,11,14,True,2025-10-18T14:00:00Z,2,0,8,False,90,0,1,1,0,0,0,0,0,0,0,3,42,37.4,15.0,0.0,5.2,11,8,1,12,1,0.00,0.16,0.16,2.63,44,-3846,185516,7840,11686,58621,Kyle,Walker
188,72,11,0,True,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-786,31100,763,1549,247245,Hannes,Delcroix
189,72,11,0,True,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-75,1943,0,75,461567,Owen,Dodgson
190,72,11,0,True,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-8493,171470,3705,12198,478969,Hjalmar,Ekdal
191,72,11,8,True,2025-10-18T14:00:00Z,2,0,8,False,90,0,0,1,0,0,0,0,0,0,0,0,26,25.4,0.3,0.0,2.6,12,3,2,14,1,0.00,0.00,0.00,2.63,40,-88820,1605130,24744,113564,477717,Maxime,Estève
192,72,11,6,True,2025-10-18T14:00:00Z,2,0,8,False,90,0,0,1,0,0,0,0,0,0,0,0,26,16.4,0.9,0.0,1.7,4,2,4,8,1,0.00,0.01,0.01,2.63,40,11653,76223,16165,4512,494960,Quilindschy,Hartman
193,72,11,0,True,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-156,7528,228,384,461188,Bashir,Humphreys
194,72,11,0,True,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-627,9702,53,680,241231,Jordan,Beyer
195,72,11,0,True,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-674,21164,381,1055,549329,Lucas,Pires Silva
196,72,11,0,True,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-315,6407,0,315,450072,Shurandy,Sambo
197,72,11,0,True,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-266,16995,491,757,519895,Oliver,Sonne
198,72,11,8,True,2025-10-18T14:00:00Z,2,0,8,False,90,0,0,1,0,0,0,0,0,0,0,0,23,18.4,0.3,0.0,1.9,11,2,0,11,1,0.00,0.00,0.00,2.63,39,-4175,215927,7709,11884,180804,Axel,Tuanzebe
199,72,11,0,True,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,3975,26337,5725,1750,208912,Joe,Worrall
200,72,11,2,True,2025-10-18T14:00:00Z,2,0,8,False,82,0,0,1,0,0,0,0,1,0,0,0,2,0.0,1.9,0.0,0.1,1,6,0,7,1,0.00,0.00,0.00,2.29,57,57097,826977,168379,111282,444180,Jaidon,Anthony
201,72,11,0,True,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-205,2321,0,205,183751,Manuel,Benson Hedilazio
202,72,11,1,True,2025-10-18T14:00:00Z,2,0,8,False,57,0,0,0,0,0,0,0,0,0,0,0,4,5.2,2.4,11.0,1.9,0,0,0,0,1,0.03,0.01,0.04,0.58,53,209,4002,497,288,179458,Jacob,Bruun Larsen
203,72,11,0,True,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,48,-132,5260,158,290,578614,Enock,Agyei
204,72,11,0,True,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-64,1814,0,64,250735,Darko,Churlinov
205,72,11,3,True,2025-10-18T14:00:00Z,2,0,8,False,90,0,0,1,0,0,0,0,0,0,0,0,12,10.4,17.2,0.0,2.8,5,2,0,7,1,0.00,0.02,0.02,2.63,50,50746,292332,70121,19375,172567,Josh,Cullen
206,72,11,0,True,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,48,-487,6811,174,661,174592,Marcus,Edwards
207,72,11,0,True,2025-10-18T14:00:00Z,2,0,8,False,7,0,0,0,0,0,0,0,1,0,0,0,4,5.0,0.0,0.0,0.5,0,0,3,3,0,0.00,0.00,0.00,0.34,49,-841,16070,601,1442,465527,Hannibal,Mejbri
208,72,11,0,True,2025-10-18T14:00:00Z,2,0,8,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-60,1569,0,60,487702,Luca,Koleosho
209,72,11,1,True,2025-10-18T14:00:00Z,2,0,8,False,13,0,0,0,0,0,0,0,0,0,0,0,4,2.0,0.0,0.0,0.2,2,0,0,2,0,0.00,0.00,0.00,1.22,49,-4,3642,187,191,167887,Josh,Laurent
210,72,11,6,True,2025-10-18T14:00:00Z,2,0,8,False,32,1,0,0,0,0,0,0,0,0,0,0,22,36.2,0.3,7.0,4.4,3,0,0,3,0,0.03,0.00,0.03,2.04,49,85,4613,395,310,469272,Loum,Tchaouna
