team_code,team_name,gw,is_home,opponent_code,opponent_name,team_score,opponent_score,difficulty,finished
90,Burnley,30,True,91,Bournemouth,0,0,3,True
91,Bournemouth,30,False,90,Burnley,0,0,2,True
56,Sunderland,30,True,36,Brighton,0,1,3,True
36,Brighton,30,False,56,Sunderland,1,0,3,True
3,Arsenal,30,True,11,Everton,2,0,3,True
11,Everton,30,False,3,Arsenal,0,2,5,True
8,Chelsea,30,True,4,Newcastle,0,1,3,True
4,Newcastle,30,False,8,Chelsea,1,0,3,True
21,West Ham,30,True,43,Man City,1,1,4,True
43,Man City,30,False,21,West Ham,1,1,3,True
31,Crystal Palace,30,True,2,Leeds,0,0,2,True
2,Leeds,30,False,31,Crystal Palace,0,0,3,True
1,Man Utd,30,True,7,Aston Villa,3,1,3,True
7,Aston Villa,30,False,1,Man Utd,1,3,4,True
17,Nott'm Forest,30,True,54,Fulham,0,0,3,True
54,Fulham,30,False,17,Nott'm Forest,0,0,3,True
14,Liverpool,30,True,6,Spurs,1,1,3,True
6,Spurs,30,False,14,Liverpool,1,1,4,True
94,Brentford,30,True,39,Wolves,2,2,1,True
39,Wolves,30,False,94,Brentford,2,2,3,True
