team_code,team_name,gw,is_home,opponent_code,opponent_name,team_score,opponent_score,difficulty,finished
36,Brighton,10,True,2,Leeds,3,0,2,True
2,Leeds,10,False,36,Brighton,0,3,4,True
90,Burnley,10,True,3,Arsenal,0,2,4,True
3,Arsenal,10,False,90,Burnley,2,0,2,True
31,Crystal Palace,10,True,94,Brentford,2,0,3,True
94,Brentford,10,False,31,Crystal Palace,0,2,3,True
54,Fulham,10,True,39,Wolves,3,0,1,True
39,Wolves,10,False,54,Fulham,0,3,3,True
17,Nott'm Forest,10,True,1,Man Utd,2,2,3,True
1,Man Utd,10,False,17,Nott'm Forest,2,2,3,True
6,Spurs,10,True,8,Chelsea,0,1,3,True
8,Chelsea,10,False,6,Spurs,1,0,3,True
14,Liverpool,10,True,7,Aston Villa,2,0,3,True
7,Aston Villa,10,False,14,Liverpool,0,2,4,True
21,West Ham,10,True,4,Newcastle,3,1,3,True
4,Newcastle,10,False,21,West Ham,1,3,3,True
43,Man City,10,True,91,Bournemouth,3,1,3,True
91,Bournemouth,10,False,43,Man City,1,3,5,True
56,Sunderland,10,True,11,Everton,1,1,3,True
11,Everton,10,False,56,Sunderland,1,1,3,True
