team_code,team_name,gw,is_home,opponent_code,opponent_name,team_score,opponent_score,difficulty,finished
4,Newcastle,17,True,8,Chelsea,2,2,3,True
8,Chelsea,17,False,4,Newcastle,2,2,3,True
91,Bournemouth,17,True,90,Burnley,1,1,1,True
90,Burnley,17,False,91,Bournemouth,1,1,4,True
36,Brighton,17,True,56,Sunderland,0,0,2,True
56,Sunderland,17,False,36,Brighton,0,0,4,True
43,Man City,17,True,21,West Ham,3,0,2,True
21,West Ham,17,False,43,Man City,0,3,5,True
39,Wolves,17,True,94,Brentford,0,2,3,True
94,Brentford,17,False,39,Wolves,2,0,2,True
6,Spurs,17,True,14,Liverpool,1,2,3,True
14,Liverpool,17,False,6,Spurs,2,1,3,True
11,Everton,17,True,3,Arsenal,0,1,4,True
3,Arsenal,17,False,11,Everton,1,0,3,True
2,Leeds,17,True,31,Crystal Palace,4,1,3,True
31,Crystal Palace,17,False,2,Leeds,1,4,3,True
7,Aston Villa,17,True,1,Man Utd,2,1,3,True
1,Man Utd,17,False,7,Aston Villa,1,2,4,True
54,Fulham,17,True,17,Nott'm Forest,1,0,3,True
17,Nott'm Forest,17,False,54,Fulham,0,1,3,True
