element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,player_code,first_name,second_name
58,231,5,0,True,2026-02-01T14:00:00Z,0,1,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-6977,33845,50,7027,226944,Boubacar,Kamara
59,231,5,0,True,2026-02-01T14:00:00Z,0,1,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,48,1990,80774,3850,1860,449871,Amadou,Onana
60,231,5,0,True,2026-02-01T14:00:00Z,0,1,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-305,36234,298,603,577731,Ben,Broggio
61,231,5,0,True,2026-02-01T14:00:00Z,0,1,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-57,9310,0,57,151589,Leander,Dendoncker
62,231,5,0,True,2026-02-01T14:00:00Z,0,1,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,79,8684,328,249,559962,Jamaldeen,Jimoh-Aloba
63,231,5,0,True,2026-02-01T14:00:00Z,0,1,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,43,-150,81451,3197,3347,537403,Kadan,Young
64,231,5,0,True,2026-02-01T14:00:00Z,0,1,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,88,-130560,1529602,128883,259443,178301,Ollie,Watkins
65,231,5,0,True,2026-02-01T14:00:00Z,0,1,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-178,38188,0,178,576756,Zépiqueno,Redmond
389,231,5,1,True,2026-02-01T14:00:00Z,0,1,24,False,13,0,0,0,0,0,0,0,0,0,0,0,4,3.2,13.9,13.0,3.0,0,1,0,1,0,0.10,0.02,0.12,0.00,51,179,21974,549,370,444884,Harvey,Elliott
456,231,5,2,True,2026-02-01T14:00:00Z,0,1,24,False,76,0,0,0,1,0,0,0,0,0,0,0,13,10.6,33.1,21.0,6.5,1,1,0,2,1,0.02,0.19,0.21,0.38,58,866,26644,1726,860,209243,Jadon,Sancho
688,231,5,0,True,2026-02-01T14:00:00Z,0,1,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-741,78690,464,1205,481283,James,Wright
699,231,5,2,True,2026-02-01T14:00:00Z,0,1,24,False,90,0,0,0,1,0,0,0,0,0,0,0,24,19.2,65.8,24.0,10.9,1,5,2,8,1,0.09,0.19,0.28,0.38,49,1392,7565,1974,582,230046,Douglas Luiz,Soares de Paulo
701,231,5,0,True,2026-02-01T14:00:00Z,0,1,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-55,9178,0,55,569577,Triston,Rowe
702,231,5,0,True,2026-02-01T14:00:00Z,0,1,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-76,8764,54,130,645618,Bradley,Burrowes
703,231,5,0,True,2026-02-01T14:00:00Z,0,1,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-1197,78664,1244,2441,564505,Sam,Proctor
710,231,5,0,True,2026-02-01T14:00:00Z,0,1,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-361,25337,114,475,534836,Travis,Patterson
719,231,5,0,True,2026-02-01T14:00:00Z,0,1,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-74,14081,943,1017,184667,Victor,Lindelöf
754,231,5,0,True,2026-02-01T14:00:00Z,0,1,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-7,728,53,60,577285,George,Hemmings
757,231,5,0,True,2026-02-01T14:00:00Z,0,1,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,1,1448,56,55,516875,Ronnie,Hollingshead
768,231,5,0,True,2026-02-01T14:00:00Z,0,1,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,10,1219,56,46,664015,Leon,Routh
781,231,5,0,True,2026-02-01T14:00:00Z,0,1,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,18,729,63,45,618027,TJ,Carroll
792,231,5,0,True,2026-02-01T14:00:00Z,0,1,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-16,119,8,24,653481,Alysson Edward Franco,da Rocha dos Santos
808,231,5,2,True,2026-02-01T14:00:00Z,0,1,24,False,90,0,0,0,1,0,0,0,0,0,0,0,6,7.0,12.0,37.0,5.6,1,2,0,3,1,0.64,0.08,0.72,0.38,60,15025,16095,16717,1692,173879,Tammy,Abraham
183,238,17,0,False,2026-02-02T20:00:00Z,3,0,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,43,-135,14679,197,332,518030,Max,Weiß
184,238,17,0,False,2026-02-02T20:00:00Z,3,0,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-206,21673,0,206,489571,Etienne,Green
185,238,17,0,False,2026-02-02T20:00:00Z,3,0,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-506,21296,211,717,51943,Václav,Hladký
186,238,17,0,False,2026-02-02T20:00:00Z,3,0,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-38,3639,34,72,192290,Connor,Roberts
187,238,17,0,False,2026-02-02T20:00:00Z,3,0,24,False,90,0,0,0,3,0,0,0,1,0,0,0,2,12.2,18.5,0.0,3.1,1,4,2,3,1,0.00,0.05,0.05,1.47,44,-1013,146604,2914,3927,58621,Kyle,Walker
188,238,17,0,False,2026-02-02T20:00:00Z,3,0,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,-1251,30023,0,1251,247245,Hannes,Delcroix
189,238,17,0,False,2026-02-02T20:00:00Z,3,0,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-12,1626,0,12,461567,Owen,Dodgson
190,238,17,0,False,2026-02-02T20:00:00Z,3,0,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-4315,109431,431,4746,478969,Hjalmar,Ekdal
191,238,17,3,False,2026-02-02T20:00:00Z,3,0,24,False,90,0,0,0,3,0,0,0,0,0,0,0,5,29.4,5.5,4.0,3.9,11,0,0,11,1,0.01,0.04,0.05,1.47,39,-16445,1047683,16362,32807,477717,Maxime,Estève
192,238,17,0,False,2026-02-02T20:00:00Z,3,0,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-5613,91892,1096,6709,494960,Quilindschy,Hartman
193,238,17,3,False,2026-02-02T20:00:00Z,3,0,24,False,90,0,0,0,3,0,0,0,0,0,0,0,5,27.0,2.3,0.0,2.9,7,3,3,10,1,0.00,0.01,0.01,1.47,39,678,16379,2464,1786,461188,Bashir,Humphreys
194,238,17,0,False,2026-02-02T20:00:00Z,3,0,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-106,7638,24,130,241231,Jordan,Beyer
195,238,17,1,False,2026-02-02T20:00:00Z,3,0,24,False,90,0,0,0,3,0,0,0,0,0,0,0,1,7.0,4.0,4.0,1.5,4,3,2,6,1,0.01,0.01,0.02,1.47,38,2012,36555,4356,2344,549329,Lucas,Pires Silva
196,238,17,0,False,2026-02-02T20:00:00Z,3,0,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-28,5089,0,28,450072,Shurandy,Sambo
197,238,17,0,False,2026-02-02T20:00:00Z,3,0,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,-1409,33686,223,1632,519895,Oliver,Sonne
198,238,17,-2,False,2026-02-02T20:00:00Z,3,0,24,False,45,0,0,0,2,1,0,0,0,0,0,0,-3,4.2,0.9,0.0,0.5,4,2,1,5,1,0.00,0.00,0.00,0.68,39,1018,131026,2842,1824,180804,Axel,Tuanzebe
199,238,17,0,False,2026-02-02T20:00:00Z,3,0,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,-240,18819,168,408,208912,Joe,Worrall
200,238,17,1,False,2026-02-02T20:00:00Z,3,0,24,False,79,0,0,0,3,0,0,0,1,0,0,0,5,3.8,24.2,2.0,3.0,0,2,0,2,1,0.02,0.02,0.04,1.15,50,-6496,239342,4531,11027,444180,Jaidon,Anthony
201,238,17,0,False,2026-02-02T20:00:00Z,3,0,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-3,1931,0,3,183751,Manuel,Benson Hedilazio
202,238,17,1,False,2026-02-02T20:00:00Z,3,0,24,False,10,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.5,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.32,53,-102,4497,102,204,179458,Jacob,Bruun Larsen
203,238,17,0,False,2026-02-02T20:00:00Z,3,0,24,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,47,-38,5831,122,160,578614,Enock,Agyei
