matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
2128287,1,2020-09-12 15:00:00,"Selhurst Park, London",,Home,Crystal Palace,Southampton,1,0,W,1,0,0,0,1.0,5.0,3.0,2.0,,,,3.0,1.0,2.0,,,1.0,5.0,3.0,18.0,51.0,236.0,121.0,29.4,14.0,15.0,9.0,12.0,22.0,22.0,16.0,1.0,,,6.0,23.0,194.0,5.0,,,1.0,,65.0,77.0,30.0,30.0,7.0,7.0,2.0,14.0,10.0,0.0,0.0,,,4.0
2128302,2,2020-09-19 17:30:00,"Old Trafford, Manchester",,Away,Crystal Palace,Man Utd,3,1,W,1,0,0,0,3.0,14.0,5.0,6.0,3.0,,,1.0,2.0,,,,1.0,11.0,6.0,13.0,34.0,225.0,138.0,24.2,19.0,24.0,12.0,21.0,33.0,33.0,28.0,9.0,,,13.0,8.0,135.0,3.0,1.0,,,,61.0,48.0,16.0,11.0,3.0,3.0,,10.0,12.0,0.0,0.0,1.0,1.0,2.0
2128308,3,2020-09-26 15:00:00,"Selhurst Park, London",,Home,Crystal Palace,Everton,1,2,L,1,2,0,0,1.0,8.0,1.0,2.0,5.0,,,1.0,1.0,,1.0,,1.0,5.0,4.0,32.0,51.0,370.0,281.0,42.3,19.0,26.0,12.0,16.0,12.0,12.0,23.0,2.0,,,7.0,12.0,156.0,3.0,2.0,,,,64.0,60.0,15.0,21.0,7.0,7.0,2.0,16.0,14.0,0.0,0.0,,,1.0
2128318,4,2020-10-03 12:30:00,"Stamford Bridge, London",,Away,Crystal Palace,Chelsea,0,4,L,0,0,0,0,,4.0,,2.0,2.0,,,,,,,,,4.0,2.0,19.0,46.0,280.0,208.0,29.1,12.0,10.0,7.0,9.0,15.0,15.0,12.0,5.0,,,5.0,11.0,125.0,2.0,4.0,,,,44.0,46.0,9.0,17.0,5.0,5.0,1.0,13.0,16.0,0.0,0.0,,,
2128327,5,2020-10-18 14:00:00,"Selhurst Park, London",,Home,Crystal Palace,Brighton,1,1,D,1,0,0,1,1.0,1.0,1.0,,,,,,1.0,,,,,,,9.0,21.0,280.0,193.0,34.3,7.0,19.0,9.0,3.0,31.0,31.0,19.0,7.0,1.0,1.0,10.0,11.0,134.0,2.0,1.0,,,,58.0,55.0,20.0,18.0,2.0,2.0,,13.0,13.0,0.0,0.0,1.0,1.0,1.0
2128340,6,2020-10-24 15:00:00,"Craven Cottage, London",,Away,Crystal Palace,Fulham,2,1,W,1,0,0,1,2.0,14.0,10.0,3.0,1.0,,,4.0,2.0,2.0,,,2.0,11.0,10.0,15.0,42.0,366.0,296.0,35.8,27.0,22.0,13.0,10.0,19.0,19.0,15.0,4.0,,,13.0,15.0,114.0,2.0,1.0,,,,51.0,52.0,5.0,9.0,4.0,4.0,,11.0,11.0,0.0,0.0,,,2.0
2128355,7,2020-10-30 20:00:00,"Molineux Stadium, Wolverhampton",,Away,Crystal Palace,Wolves,0,2,L,0,2,1,0,,11.0,2.0,3.0,6.0,,,,,1.0,,,,6.0,5.0,23.0,41.0,552.0,500.0,55.0,19.0,10.0,3.0,8.0,15.0,15.0,21.0,2.0,,,9.0,7.0,98.0,3.0,2.0,,,,42.0,44.0,7.0,12.0,6.0,6.0,1.0,4.0,12.0,0.0,0.0,,,2.0
2128359,8,2020-11-07 15:00:00,"Selhurst Park, London",,Home,Crystal Palace,Leeds,4,1,W,3,1,0,0,4.0,10.0,6.0,2.0,2.0,,,3.0,2.0,1.0,,,2.0,8.0,7.0,16.0,57.0,332.0,243.0,35.2,23.0,15.0,6.0,13.0,30.0,30.0,16.0,2.0,,,8.0,14.0,151.0,2.0,1.0,,,,53.0,55.0,15.0,14.0,3.0,3.0,,9.0,15.0,0.0,0.0,,,1.0
2128367,9,2020-11-23 17:30:00,"Turf Moor, Burnley",,Away,Crystal Palace,Burnley,0,1,L,0,1,0,0,,15.0,5.0,5.0,5.0,,,1.0,,2.0,,,,14.0,9.0,31.0,32.0,459.0,351.0,53.9,30.0,12.0,5.0,4.0,16.0,16.0,10.0,3.0,1.0,1.0,4.0,11.0,159.0,3.0,1.0,,,,62.0,44.0,24.0,18.0,7.0,7.0,3.0,9.0,13.0,0.0,0.0,,,2.0
2128379,10,2020-11-27 20:00:00,"Selhurst Park, London",,Home,Crystal Palace,Newcastle,0,2,L,0,0,0,0,,12.0,3.0,8.0,1.0,,,1.0,,1.0,,,,9.0,4.0,36.0,60.0,503.0,413.0,57.4,29.0,15.0,8.0,9.0,10.0,10.0,12.0,2.0,1.0,,4.0,18.0,148.0,5.0,2.0,,,,63.0,59.0,28.0,23.0,7.0,7.0,,9.0,10.0,0.0,0.0,,,
