matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
2210273,1,2021-08-14 15:00:00,"Stamford Bridge, London",38965,Away,Crystal Palace,Chelsea,0,3,L,0,2,0,0,,4.0,1.0,2.0,1.0,,,,,,,,,4.0,2.0,9.0,30.0,423.0,363.0,38.3,11.0,11.0,7.0,9.0,24.0,24.0,9.0,2.0,,,8.0,14.0,103.0,3.0,3.0,,,,52.0,46.0,15.0,7.0,2.0,2.0,,11.0,14.0,0.0,0.0,,,1.0
2210284,2,2021-08-21 15:00:00,"Selhurst Park, London",23091,Home,Crystal Palace,Brentford,0,0,D,0,0,0,0,,7.0,2.0,5.0,,,,1.0,,1.0,1.0,,,6.0,2.0,24.0,51.0,431.0,324.0,52.7,12.0,15.0,7.0,13.0,20.0,20.0,20.0,4.0,,,9.0,16.0,171.0,3.0,,,1.0,,57.0,63.0,26.0,21.0,3.0,3.0,1.0,12.0,8.0,0.0,0.0,,,1.0
2210299,3,2021-08-28 15:00:00,"London Stadium, London",59751,Away,Crystal Palace,West Ham,2,2,D,0,1,0,0,2.0,9.0,2.0,3.0,4.0,,,2.0,2.0,1.0,,,1.0,7.0,4.0,23.0,39.0,462.0,380.0,54.3,22.0,13.0,8.0,15.0,32.0,32.0,17.0,7.0,1.0,,11.0,10.0,132.0,2.0,2.0,,,,67.0,47.0,29.0,15.0,3.0,3.0,2.0,7.0,10.0,0.0,0.0,,,2.0
2210304,4,2021-09-11 12:30:00,"Selhurst Park, London",22740,Home,Crystal Palace,Spurs,3,0,W,0,0,0,1,3.0,18.0,4.0,7.0,7.0,,,1.0,2.0,1.0,,,2.0,10.0,7.0,35.0,54.0,498.0,412.0,62.3,23.0,17.0,13.0,6.0,13.0,13.0,22.0,,,,12.0,8.0,155.0,1.0,,,1.0,,54.0,59.0,12.0,18.0,8.0,8.0,1.0,13.0,11.0,0.0,0.0,1.0,1.0,
2210314,5,2021-09-18 15:00:00,"Anfield, Liverpool",52985,Away,Crystal Palace,Liverpool,0,3,L,0,1,0,0,,13.0,2.0,5.0,6.0,,,2.0,,2.0,2.0,,,10.0,6.0,28.0,42.0,332.0,253.0,40.1,24.0,24.0,15.0,12.0,24.0,24.0,18.0,10.0,,,12.0,11.0,144.0,7.0,3.0,,,,54.0,63.0,7.0,21.0,5.0,5.0,1.0,11.0,16.0,0.0,0.0,,,3.0
2210324,6,2021-09-27 20:00:00,"Selhurst Park, London",22975,Home,Crystal Palace,Brighton,1,1,D,1,0,0,0,1.0,8.0,3.0,2.0,3.0,,,1.0,1.0,1.0,,,,5.0,4.0,38.0,59.0,497.0,413.0,46.9,20.0,17.0,9.0,12.0,14.0,14.0,17.0,2.0,,,6.0,23.0,145.0,3.0,1.0,,,,36.0,61.0,7.0,15.0,6.0,6.0,,12.0,9.0,0.0,0.0,1.0,1.0,1.0
2210334,7,2021-10-03 14:00:00,"Selhurst Park, London",22445,Home,Crystal Palace,Leicester,2,2,D,0,2,0,0,2.0,18.0,4.0,9.0,5.0,,,,,,1.0,,,13.0,5.0,33.0,64.0,557.0,446.0,60.0,39.0,16.0,7.0,4.0,10.0,10.0,20.0,2.0,,1.0,10.0,25.0,183.0,3.0,2.0,,,,60.0,70.0,19.0,15.0,1.0,1.0,1.0,15.0,11.0,0.0,0.0,,,2.0
2210341,8,2021-10-18 20:00:00,"Emirates Stadium, London",59475,Away,Crystal Palace,Arsenal,2,2,D,0,1,0,0,2.0,9.0,6.0,3.0,,,,,,,,,2.0,7.0,4.0,12.0,43.0,475.0,402.0,46.4,10.0,22.0,16.0,7.0,17.0,17.0,14.0,2.0,,,8.0,4.0,123.0,4.0,2.0,,,,56.0,35.0,20.0,8.0,3.0,4.0,,4.0,7.0,0.0,0.0,,,3.0
2210355,9,2021-10-23 15:00:00,"Selhurst Park, London",24609,Home,Crystal Palace,Newcastle,1,1,D,0,0,0,0,1.0,15.0,3.0,6.0,6.0,,,4.0,1.0,4.0,2.0,,1.0,10.0,6.0,39.0,73.0,665.0,577.0,75.0,33.0,11.0,6.0,6.0,25.0,25.0,11.0,2.0,,,5.0,8.0,151.0,,1.0,,,,49.0,54.0,16.0,18.0,3.0,3.0,,13.0,9.0,0.0,0.0,,,2.0
2210365,10,2021-10-30 15:00:00,"Etihad Stadium, Manchester",53014,Away,Crystal Palace,Man City,2,0,W,1,0,0,1,2.0,8.0,3.0,4.0,1.0,,,1.0,1.0,,,,2.0,8.0,4.0,10.0,38.0,319.0,231.0,32.4,10.0,21.0,13.0,11.0,29.0,29.0,20.0,7.0,,,9.0,9.0,127.0,3.0,,,1.0,,52.0,48.0,14.0,13.0,1.0,1.0,1.0,11.0,11.0,0.0,0.0,,,5.0
