matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
755303,1,2014-08-16 17:30:00,"Emirates Stadium, London",59962,Away,Crystal Palace,Arsenal,1,2,L,1,1,1,0,1.0,4.0,2.0,,2.0,,,,,1.0,3.0,3.0,4.0,38.0,222.0,127.0,23.1,,33.0,23.0,19.0,40.0,40.0,25.0,2.0,,,12.0,9.0,151.0,4.0,2.0,,68.0,78.0,17.0,23.0,3.0,3.0,,19.0,13.0,0.0,0.0,,,1.0
755315,2,2014-08-23 15:00:00,"Selhurst Park, London",24242,Home,Crystal Palace,West Ham,1,3,L,0,2,0,0,1.0,9.0,4.0,3.0,2.0,1.0,,1.0,,1.0,8.0,6.0,17.0,71.0,378.0,275.0,45.9,,29.0,26.0,13.0,23.0,23.0,17.0,5.0,1.0,1.0,6.0,10.0,164.0,5.0,3.0,,73.0,68.0,27.0,25.0,6.0,6.0,2.0,14.0,11.0,0.0,0.0,,,1.0
755328,3,2014-08-30 15:00:00,"St. James' Park, Newcastle",49226,Away,Crystal Palace,Newcastle,3,3,D,1,1,0,0,3.0,12.0,7.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,9.0,6.0,14.0,47.0,268.0,179.0,35.7,,20.0,15.0,12.0,48.0,48.0,16.0,4.0,,,11.0,9.0,140.0,1.0,3.0,,70.0,72.0,28.0,25.0,4.0,4.0,1.0,19.0,10.0,0.0,0.0,,,2.0
755335,4,2014-09-13 15:00:00,"Selhurst Park, London",23829,Home,Crystal Palace,Burnley,0,0,D,0,0,0,0,,16.0,3.0,10.0,3.0,,,,1.0,,13.0,5.0,14.0,55.0,327.0,234.0,44.8,,21.0,15.0,14.0,41.0,41.0,19.0,4.0,,,6.0,5.0,163.0,3.0,,1.0,68.0,49.0,28.0,21.0,5.0,5.0,3.0,12.0,10.0,0.0,0.0,,,
755345,5,2014-09-21 16:00:00,"Goodison Park, Liverpool",37574,Away,Crystal Palace,Everton,3,2,W,1,1,0,0,3.0,10.0,3.0,2.0,5.0,1.0,2.0,,1.0,2.0,8.0,6.0,17.0,57.0,234.0,155.0,24.6,,19.0,11.0,24.0,37.0,37.0,11.0,6.0,,,10.0,7.0,126.0,4.0,2.0,,45.0,52.0,9.0,11.0,1.0,1.0,,13.0,8.0,0.0,0.0,1.0,1.0,1.0
755355,6,2014-09-27 15:00:00,"Selhurst Park, London",24311,Home,Crystal Palace,Leicester,2,0,W,0,0,0,0,2.0,16.0,6.0,6.0,4.0,3.0,1.0,2.0,,2.0,16.0,10.0,14.0,66.0,290.0,197.0,39.6,,16.0,15.0,17.0,28.0,28.0,16.0,4.0,2.0,,10.0,8.0,148.0,1.0,,1.0,61.0,64.0,28.0,23.0,6.0,6.0,2.0,14.0,9.0,0.0,0.0,,,1.0
755365,7,2014-10-04 15:00:00,"The MKM Stadium, Hull",24281,Away,Crystal Palace,Hull,0,2,L,0,0,0,0,,11.0,2.0,5.0,4.0,1.0,,1.0,,,8.0,5.0,14.0,69.0,351.0,242.0,40.9,,20.0,15.0,15.0,26.0,26.0,17.0,7.0,,,2.0,2.0,175.0,,2.0,,57.0,66.0,20.0,30.0,7.0,7.0,1.0,14.0,6.0,0.0,0.0,,,
755375,8,2014-10-18 15:00:00,"Selhurst Park, London",24451,Home,Crystal Palace,Chelsea,1,2,L,0,1,1,1,1.0,7.0,4.0,3.0,,2.0,1.0,1.0,,1.0,6.0,4.0,11.0,49.0,288.0,214.0,28.5,,15.0,13.0,18.0,23.0,23.0,15.0,2.0,,,15.0,7.0,133.0,2.0,2.0,,44.0,55.0,13.0,10.0,3.0,3.0,,13.0,7.0,0.0,0.0,,,2.0
755391,9,2014-10-25 15:00:00,"The Hawthorns, West Bromwich",24738,Away,Crystal Palace,West Brom,2,2,D,2,0,0,0,2.0,8.0,6.0,,2.0,,2.0,,,,6.0,6.0,10.0,44.0,258.0,166.0,31.2,,20.0,16.0,16.0,35.0,35.0,12.0,4.0,1.0,,1.0,3.0,145.0,2.0,2.0,,58.0,46.0,19.0,23.0,3.0,3.0,1.0,8.0,13.0,0.0,0.0,1.0,1.0,4.0
755396,10,2014-11-03 20:00:00,"Selhurst Park, London",23212,Home,Crystal Palace,Sunderland,1,3,L,0,1,1,0,1.0,9.0,1.0,3.0,5.0,1.0,,1.0,,,8.0,5.0,25.0,88.0,412.0,302.0,53.5,,15.0,12.0,17.0,18.0,18.0,10.0,1.0,,1.0,2.0,18.0,210.0,4.0,3.0,,72.0,80.0,28.0,27.0,11.0,11.0,2.0,12.0,18.0,0.0,0.0,,,
