matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
1059806,11,2019-11-03 14:00:00,"Selhurst Park, London",25480.0,Home,Crystal Palace,Leicester,0,2,L,0,0,0,0,,12.0,3.0,5.0,4.0,,,,,,,,,5.0,2.0,26.0,50.0,334.0,262.0,44.2,15.0,19.0,13.0,9.0,12.0,12.0,16.0,2.0,,,6.0,15.0,140.0,3.0,2.0,,,,66.0,58.0,19.0,18.0,5.0,5.0,1.0,15.0,16.0,0.0,0.0,,,2.0
1059813,12,2019-11-09 12:30:00,"Stamford Bridge, London",40525.0,Away,Crystal Palace,Chelsea,0,2,L,0,0,0,0,,3.0,1.0,1.0,1.0,,,1.0,,1.0,,,,3.0,2.0,12.0,38.0,377.0,290.0,39.4,7.0,19.0,13.0,11.0,21.0,21.0,10.0,8.0,1.0,,13.0,13.0,130.0,3.0,2.0,,,,56.0,68.0,16.0,19.0,,,1.0,17.0,9.0,0.0,0.0,,,
1059826,13,2019-11-23 15:00:00,"Selhurst Park, London",25486.0,Home,Crystal Palace,Liverpool,1,2,L,0,0,0,0,1.0,16.0,6.0,7.0,3.0,,,2.0,,2.0,,,1.0,12.0,6.0,36.0,34.0,330.0,246.0,40.0,26.0,14.0,10.0,8.0,31.0,31.0,5.0,4.0,,,3.0,16.0,141.0,2.0,2.0,,,,51.0,59.0,21.0,24.0,9.0,9.0,1.0,8.0,7.0,0.0,0.0,,,3.0
1059832,14,2019-11-30 15:00:00,"Turf Moor, Burnley",19818.0,Away,Crystal Palace,Burnley,2,0,W,1,0,0,0,2.0,7.0,2.0,4.0,1.0,,,1.0,,1.0,,,1.0,4.0,2.0,28.0,44.0,464.0,348.0,56.5,22.0,15.0,8.0,12.0,31.0,31.0,17.0,4.0,2.0,,9.0,9.0,171.0,3.0,,,1.0,,68.0,70.0,32.0,33.0,6.0,6.0,,9.0,13.0,0.0,0.0,,,1.0
1059849,15,2019-12-03 19:30:00,"Selhurst Park, London",23497.0,Home,Crystal Palace,Bournemouth,1,0,W,0,0,1,0,1.0,7.0,2.0,3.0,2.0,,,,,,,,1.0,5.0,4.0,21.0,44.0,258.0,190.0,30.8,26.0,16.0,8.0,12.0,30.0,30.0,9.0,1.0,,,13.0,19.0,134.0,3.0,,,1.0,,58.0,71.0,18.0,26.0,6.0,6.0,1.0,6.0,14.0,0.0,0.0,,,1.0
1059860,16,2019-12-07 15:00:00,"Vicarage Road, Watford",20070.0,Away,Crystal Palace,Watford,0,0,D,0,0,0,0,,3.0,,2.0,1.0,,,,,,,,,2.0,1.0,14.0,46.0,391.0,288.0,49.8,9.0,14.0,11.0,7.0,26.0,26.0,8.0,6.0,,,12.0,12.0,155.0,3.0,,,1.0,,61.0,69.0,22.0,28.0,2.0,2.0,,16.0,15.0,0.0,0.0,,,1.0
1059865,17,2019-12-16 19:45:00,"Selhurst Park, London",24175.0,Home,Crystal Palace,Brighton,1,1,D,0,0,0,0,1.0,11.0,4.0,6.0,1.0,,,,,,1.0,,1.0,8.0,5.0,25.0,50.0,315.0,226.0,34.8,17.0,14.0,7.0,14.0,32.0,32.0,13.0,2.0,1.0,,11.0,11.0,134.0,9.0,1.0,,,,62.0,43.0,26.0,10.0,3.0,3.0,,7.0,12.0,0.0,0.0,,,
1059877,18,2019-12-21 15:00:00,"St. James' Park, Newcastle",45453.0,Away,Crystal Palace,Newcastle,0,1,L,0,0,0,0,,16.0,4.0,7.0,5.0,,,1.0,,1.0,,,,13.0,7.0,27.0,50.0,503.0,420.0,57.5,32.0,18.0,7.0,4.0,14.0,14.0,11.0,3.0,,,8.0,9.0,141.0,2.0,1.0,,,,68.0,62.0,23.0,19.0,5.0,5.0,2.0,11.0,12.0,0.0,0.0,,,
1059885,19,2019-12-26 15:00:00,"Selhurst Park, London",25462.0,Home,Crystal Palace,West Ham,2,1,W,0,0,0,0,2.0,13.0,4.0,8.0,1.0,,,3.0,2.0,2.0,,,2.0,8.0,3.0,32.0,52.0,557.0,464.0,58.2,48.0,16.0,10.0,13.0,16.0,16.0,15.0,3.0,,,16.0,14.0,160.0,1.0,1.0,,,,65.0,78.0,16.0,27.0,7.0,7.0,,5.0,10.0,0.0,0.0,,,1.0
1059899,20,2019-12-28 15:00:00,"St. Mary's Stadium, Southampton",31108.0,Away,Crystal Palace,Southampton,1,1,D,0,0,0,0,1.0,5.0,2.0,3.0,,,,,,,,,1.0,3.0,2.0,16.0,49.0,334.0,243.0,40.1,11.0,16.0,10.0,12.0,32.0,32.0,14.0,5.0,,1.0,18.0,10.0,147.0,4.0,1.0,,,,73.0,69.0,28.0,24.0,4.0,4.0,1.0,7.0,13.0,0.0,0.0,,,2.0
1059908,21,2020-01-01 17:30:00,"Carrow Road, Norwich",27021.0,Away,Crystal Palace,Norwich,1,1,D,0,1,0,0,1.0,12.0,3.0,4.0,5.0,1.3923,1.14098,1.0,1.0,,,0.731869,1.0,9.0,6.0,31.0,61.0,521.0,422.0,59.4,38.0,16.0,3.0,11.0,8.0,8.0,2.0,3.0,,,9.0,22.0,174.0,3.0,1.0,1.45371,,0.0,54.0,63.0,17.0,15.0,5.0,5.0,2.0,9.0,12.0,0.0,0.0,,0.0,1.0
1059915,22,2020-01-11 12:30:00,"Selhurst Park, London",25468.0,Home,Crystal Palace,Arsenal,1,1,D,0,1,0,1,1.0,6.0,3.0,2.0,1.0,,,,,,,,1.0,3.0,2.0,25.0,55.0,362.0,258.0,42.7,19.0,25.0,16.0,14.0,11.0,11.0,18.0,1.0,,,7.0,8.0,162.0,3.0,1.0,,,,68.0,49.0,13.0,11.0,1.0,1.0,4.0,14.0,22.0,0.0,0.0,,,3.0
1059926,23,2020-01-18 15:00:00,"Etihad Stadium, Manchester",54439.0,Away,Crystal Palace,Man City,2,2,D,1,0,0,0,2.0,5.0,3.0,1.0,1.0,,,1.0,1.0,,,,1.0,4.0,3.0,10.0,46.0,270.0,174.0,27.5,12.0,18.0,13.0,8.0,44.0,44.0,6.0,9.0,,,15.0,7.0,133.0,4.0,2.0,,,,64.0,55.0,24.0,21.0,2.0,2.0,1.0,7.0,9.0,0.0,0.0,,,1.0
1059940,24,2020-01-21 19:30:00,"Selhurst Park, London",23739.0,Home,Crystal Palace,Southampton,0,2,L,0,1,0,0,,6.0,,5.0,1.0,,,1.0,,1.0,,,,5.0,1.0,15.0,57.0,365.0,231.0,44.4,21.0,20.0,14.0,21.0,18.0,18.0,17.0,3.0,,,14.0,11.0,197.0,4.0,2.0,,,,79.0,75.0,31.0,28.0,,,1.0,12.0,13.0,0.0,0.0,,,2.0
1059944,25,2020-02-01 15:00:00,"Selhurst Park, London",25170.0,Home,Crystal Palace,Sheff Utd,0,1,L,0,0,0,0,,13.0,3.0,5.0,5.0,,,1.0,,1.0,,,,11.0,7.0,37.0,61.0,515.0,418.0,60.7,28.0,14.0,7.0,10.0,12.0,12.0,17.0,4.0,,1.0,11.0,12.0,159.0,3.0,1.0,,,1.0,64.0,64.0,31.0,24.0,9.0,9.0,,9.0,14.0,0.0,0.0,,,1.0
1059956,26,2020-02-08 12:30:00,"Goodison Park, Liverpool",38987.0,Away,Crystal Palace,Everton,1,3,L,0,1,0,0,1.0,10.0,2.0,6.0,2.0,,,,,1.0,2.0,,1.0,6.0,2.0,31.0,50.0,420.0,323.0,53.4,34.0,15.0,10.0,9.0,20.0,20.0,19.0,2.0,,,12.0,11.0,165.0,5.0,3.0,,,,63.0,72.0,25.0,30.0,6.0,6.0,,12.0,11.0,0.0,0.0,,,2.0
1059965,27,2020-02-22 15:00:00,"Selhurst Park, London",25486.0,Home,Crystal Palace,Newcastle,1,0,W,1,0,0,1,1.0,18.0,9.0,7.0,2.0,,,2.0,,2.0,1.0,,,14.0,8.0,33.0,50.0,356.0,263.0,44.2,31.0,22.0,13.0,17.0,15.0,15.0,22.0,3.0,,,15.0,12.0,145.0,2.0,,,1.0,,68.0,58.0,22.0,13.0,7.0,7.0,3.0,15.0,10.0,0.0,0.0,,,
1059974,28,2020-02-29 12:30:00,"American Express Stadium, Falmer",30124.0,Away,Crystal Palace,Brighton,1,0,W,0,0,0,0,1.0,12.0,3.0,6.0,3.0,,,4.0,1.0,3.0,1.0,,1.0,9.0,4.0,21.0,38.0,273.0,187.0,33.5,23.0,23.0,13.0,9.0,32.0,32.0,13.0,5.0,1.0,,12.0,20.0,159.0,8.0,,,1.0,,54.0,77.0,18.0,31.0,7.0,7.0,1.0,9.0,8.0,0.0,0.0,,,3.0
1059985,29,2020-03-07 15:00:00,"Selhurst Park, London",25461.0,Home,Crystal Palace,Watford,1,0,W,1,0,0,0,1.0,10.0,3.0,3.0,4.0,,,1.0,,1.0,,,1.0,10.0,7.0,34.0,43.0,371.0,266.0,44.2,25.0,21.0,11.0,13.0,33.0,33.0,8.0,5.0,,,4.0,13.0,164.0,3.0,,,1.0,,82.0,69.0,31.0,34.0,8.0,8.0,2.0,12.0,16.0,0.0,0.0,,,2.0
1059992,30,2020-06-20 19:45:00,"Vitality Stadium, Bournemouth",,Away,Crystal Palace,Bournemouth,2,0,W,2,0,0,0,2.0,7.0,2.0,4.0,1.0,,,1.0,1.0,,,,1.0,5.0,2.0,12.0,46.0,350.0,268.0,41.3,15.0,26.0,10.0,13.0,20.0,20.0,21.0,4.0,,,13.0,13.0,132.0,1.0,,,1.0,,69.0,65.0,23.0,19.0,4.0,4.0,1.0,15.0,12.0,0.0,0.0,,,3.0
1060005,31,2020-06-24 20:15:00,"Anfield, Liverpool",,Away,Crystal Palace,Liverpool,0,4,L,0,2,0,0,,3.0,,3.0,,,,,,,,,,2.0,,2.0,26.0,330.0,235.0,26.7,,20.0,13.0,16.0,37.0,37.0,14.0,4.0,1.0,,7.0,13.0,127.0,3.0,4.0,,,,48.0,45.0,11.0,17.0,,,,5.0,7.0,0.0,0.0,,,1.0
1060016,32,2020-06-29 20:00:00,"Selhurst Park, London",,Home,Crystal Palace,Burnley,0,1,L,0,0,0,0,,17.0,4.0,6.0,7.0,,,,,1.0,,,,6.0,4.0,38.0,62.0,479.0,389.0,58.4,34.0,13.0,10.0,7.0,13.0,13.0,20.0,1.0,1.0,,9.0,10.0,149.0,3.0,1.0,,,,45.0,56.0,13.0,19.0,9.0,9.0,1.0,12.0,13.0,0.0,0.0,,,
1060024,33,2020-07-04 15:00:00,"King Power Stadium, Leicester",,Away,Crystal Palace,Leicester,0,3,L,0,0,0,0,,7.0,1.0,5.0,1.0,,,1.0,,1.0,,,,5.0,2.0,22.0,73.0,450.0,358.0,47.8,13.0,18.0,8.0,7.0,4.0,4.0,28.0,5.0,1.0,2.0,6.0,20.0,163.0,1.0,3.0,,,,74.0,63.0,24.0,22.0,7.0,7.0,1.0,8.0,18.0,0.0,0.0,,,1.0
1060036,34,2020-07-07 18:00:00,"Selhurst Park, London",,Home,Crystal Palace,Chelsea,2,3,L,1,2,0,0,2.0,13.0,4.0,4.0,5.0,,,2.0,1.0,1.0,1.0,,1.0,8.0,6.0,32.0,67.0,381.0,296.0,42.0,28.0,19.0,11.0,14.0,19.0,19.0,24.0,2.0,,,13.0,15.0,151.0,3.0,3.0,,,,66.0,63.0,31.0,18.0,7.0,7.0,2.0,11.0,9.0,0.0,0.0,,,1.0
1060043,35,2020-07-12 14:15:00,"Villa Park, Birmingham",,Away,Crystal Palace,Aston Villa,0,2,L,0,1,1,0,,9.0,5.0,3.0,1.0,,,1.0,,1.0,,,,7.0,4.0,27.0,56.0,386.0,306.0,55.1,25.0,15.0,8.0,9.0,15.0,15.0,11.0,2.0,,,8.0,9.0,124.0,7.0,2.0,,,,72.0,59.0,21.0,19.0,1.0,1.0,2.0,21.0,19.0,0.0,0.0,,,
1060055,36,2020-07-16 20:15:00,"Selhurst Park, London",,Home,Crystal Palace,Man Utd,0,2,L,0,1,0,0,,13.0,5.0,4.0,4.0,,,,,,,,,8.0,4.0,21.0,44.0,428.0,336.0,40.6,25.0,26.0,11.0,16.0,18.0,18.0,22.0,3.0,,,17.0,8.0,131.0,3.0,2.0,,,,60.0,56.0,5.0,15.0,2.0,2.0,,10.0,15.0,0.0,0.0,,,1.0
1060071,37,2020-07-20 20:15:00,"Molineux Stadium, Wolverhampton",,Away,Crystal Palace,Wolves,0,2,L,0,1,0,0,,7.0,3.0,1.0,3.0,,,,,,,,,5.0,4.0,22.0,43.0,404.0,314.0,46.6,14.0,13.0,5.0,12.0,18.0,18.0,16.0,3.0,,1.0,16.0,12.0,137.0,3.0,2.0,,,,49.0,68.0,18.0,22.0,2.0,2.0,,15.0,11.0,0.0,0.0,,,1.0
1060075,38,2020-07-26 16:00:00,"Selhurst Park, London",,Home,Crystal Palace,Spurs,1,1,D,0,1,0,0,1.0,13.0,2.0,9.0,2.0,,,1.0,1.0,,1.0,,1.0,12.0,4.0,37.0,65.0,422.0,337.0,47.2,27.0,22.0,12.0,10.0,11.0,11.0,16.0,2.0,,,9.0,18.0,147.0,1.0,1.0,,,,60.0,59.0,17.0,13.0,7.0,7.0,2.0,11.0,13.0,0.0,0.0,,,1.0
