matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
2128295,1,2020-09-14 18:00:00,"Bramall Lane, Sheffield",,Away,Wolves,Sheff Utd,2,0,W,2,0,0,0,2.0,11.0,4.0,5.0,2.0,,,1.0,1.0,2.0,2.0,,2.0,8.0,4.0,18.0,37.0,391.0,307.0,44.9,12.0,14.0,8.0,13.0,35.0,35.0,12.0,3.0,,,6.0,8.0,131.0,1.0,,,1.0,,69.0,59.0,28.0,31.0,5.0,5.0,,7.0,13.0,0.0,0.0,,,
2128305,2,2020-09-21 20:15:00,"Molineux Stadium, Wolverhampton",,Home,Wolves,Man City,1,3,L,0,2,0,0,1.0,10.0,1.0,5.0,4.0,,,1.0,1.0,,,,1.0,10.0,5.0,20.0,30.0,356.0,273.0,34.8,14.0,25.0,12.0,15.0,9.0,9.0,19.0,2.0,,,12.0,12.0,136.0,6.0,3.0,,,,55.0,54.0,11.0,13.0,4.0,4.0,1.0,7.0,7.0,0.0,0.0,,,2.0
2128315,3,2020-09-27 19:00:00,"London Stadium, London",,Away,Wolves,West Ham,0,4,L,0,1,0,0,,11.0,2.0,4.0,5.0,,,,,,,,,8.0,5.0,29.0,68.0,626.0,543.0,63.1,19.0,17.0,10.0,8.0,6.0,6.0,21.0,1.0,,,16.0,13.0,143.0,4.0,4.0,,,1.0,65.0,70.0,22.0,19.0,3.0,3.0,,11.0,7.0,0.0,0.0,,,2.0
2128325,4,2020-10-04 14:00:00,"Molineux Stadium, Wolverhampton",,Home,Wolves,Fulham,1,0,W,0,0,0,0,1.0,14.0,5.0,3.0,6.0,,,1.0,,2.0,,,,7.0,4.0,25.0,41.0,478.0,406.0,47.1,15.0,9.0,5.0,9.0,25.0,25.0,12.0,3.0,,,10.0,6.0,107.0,2.0,,,1.0,,33.0,48.0,12.0,9.0,6.0,6.0,,15.0,6.0,0.0,0.0,,,
2128329,5,2020-10-19 20:00:00,"Elland Road, Leeds",,Away,Wolves,Leeds,1,0,W,0,0,0,0,1.0,7.0,3.0,1.0,3.0,,,,,,,,1.0,6.0,5.0,13.0,51.0,269.0,180.0,32.2,14.0,14.0,8.0,21.0,26.0,26.0,9.0,4.0,,,7.0,8.0,144.0,2.0,,,1.0,,61.0,41.0,20.0,10.0,3.0,3.0,,12.0,13.0,0.0,0.0,,,2.0
2128345,6,2020-10-25 16:30:00,"Molineux Stadium, Wolverhampton",,Home,Wolves,Newcastle,1,1,D,0,0,0,0,1.0,16.0,3.0,8.0,5.0,,,,,,,,,12.0,6.0,17.0,91.0,702.0,640.0,63.4,16.0,11.0,6.0,8.0,9.0,9.0,16.0,3.0,,,12.0,10.0,116.0,1.0,1.0,,,,44.0,58.0,8.0,13.0,2.0,2.0,2.0,10.0,9.0,0.0,0.0,,,
2128355,7,2020-10-30 20:00:00,"Molineux Stadium, Wolverhampton",,Home,Wolves,Crystal Palace,2,0,W,2,0,0,1,2.0,15.0,5.0,8.0,2.0,,,3.0,1.0,2.0,2.0,,1.0,12.0,5.0,30.0,56.0,446.0,377.0,45.0,29.0,19.0,17.0,15.0,15.0,15.0,22.0,6.0,,,13.0,7.0,108.0,2.0,,,1.0,,44.0,42.0,12.0,7.0,7.0,7.0,,13.0,4.0,0.0,0.0,,,
2128361,8,2020-11-08 14:00:00,"King Power Stadium, Leicester",,Away,Wolves,Leicester,0,1,L,0,1,0,0,,8.0,2.0,5.0,1.0,,,1.0,,1.0,,,,7.0,3.0,31.0,37.0,505.0,415.0,50.4,18.0,17.0,8.0,10.0,10.0,10.0,17.0,2.0,,,5.0,10.0,149.0,2.0,1.0,,,,51.0,42.0,17.0,10.0,3.0,3.0,1.0,8.0,11.0,0.0,0.0,,,
2128375,9,2020-11-23 20:00:00,"Molineux Stadium, Wolverhampton",,Home,Wolves,Southampton,1,1,D,0,0,0,0,1.0,20.0,9.0,5.0,6.0,,,,1.0,1.0,1.0,,,14.0,9.0,21.0,42.0,416.0,335.0,45.3,30.0,11.0,8.0,8.0,17.0,17.0,14.0,2.0,,,8.0,8.0,143.0,1.0,1.0,,,,60.0,58.0,20.0,17.0,7.0,7.0,6.0,14.0,14.0,0.0,0.0,,,2.0
2128376,10,2020-11-29 19:15:00,"Emirates Stadium, London",,Away,Wolves,Arsenal,2,1,W,2,1,0,0,2.0,11.0,5.0,2.0,4.0,,,1.0,2.0,1.0,1.0,,,8.0,6.0,15.0,42.0,405.0,325.0,43.8,23.0,12.0,4.0,12.0,36.0,36.0,16.0,4.0,1.0,,2.0,10.0,124.0,1.0,1.0,,,,48.0,43.0,15.0,16.0,4.0,4.0,,13.0,12.0,0.0,0.0,,,
