matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
1059706,1,2019-08-11 14:00:00,"King Power Stadium, Leicester",32015.0,Away,Wolves,Leicester,0,0,D,0,0,0,0,,8.0,2.0,4.0,2.0,1.0,,1.0,,,8.0,4.0,12.0,30.0,291.0,202.0,30.0,15.0,19.0,11.0,9.0,33.0,33.0,23.0,5.0,,,16.0,12.0,146.0,1.0,,1.0,,55.0,71.0,22.0,24.0,3.0,3.0,,13.0,3.0,0.0,0.0,,,1.0
1059721,2,2019-08-19 20:00:00,"Molineux Stadium, Wolverhampton",31314.0,Home,Wolves,Man Utd,1,1,D,0,1,0,0,1.0,6.0,2.0,3.0,1.0,,,,1.0,1.0,5.0,2.0,20.0,35.0,350.0,263.0,34.4,20.0,17.0,9.0,14.0,14.0,14.0,13.0,3.0,,,7.0,11.0,146.0,1.0,1.0,,,42.0,67.0,10.0,20.0,4.0,4.0,1.0,17.0,6.0,0.0,0.0,,,1.0
1059731,3,2019-08-25 16:30:00,"Molineux Stadium, Wolverhampton",30522.0,Home,Wolves,Burnley,1,1,D,0,1,0,0,1.0,17.0,2.0,8.0,7.0,,1.0,,1.0,,12.0,5.0,36.0,66.0,586.0,470.0,65.1,28.0,9.0,7.0,6.0,29.0,29.0,9.0,3.0,,,5.0,6.0,161.0,3.0,1.0,,,69.0,50.0,41.0,24.0,4.0,4.0,,9.0,11.0,0.0,0.0,1.0,1.0,1.0
1059736,4,2019-09-01 14:00:00,"Goodison Park, Liverpool",39374.0,Away,Wolves,Everton,2,3,L,1,2,1,0,2.0,8.0,5.0,1.0,2.0,3.0,2.0,2.0,,1.0,5.0,4.0,36.0,43.0,320.0,217.0,41.3,18.0,19.0,8.0,11.0,22.0,22.0,9.0,6.0,,2.0,9.0,16.0,172.0,3.0,3.0,,,70.0,71.0,26.0,26.0,7.0,7.0,1.0,12.0,12.0,0.0,0.0,,,2.0
1059751,5,2019-09-14 15:00:00,"Molineux Stadium, Wolverhampton",31534.0,Home,Wolves,Chelsea,2,5,L,0,3,0,0,2.0,11.0,4.0,4.0,3.0,,1.0,1.0,,,6.0,4.0,37.0,50.0,449.0,350.0,45.3,17.0,17.0,10.0,14.0,12.0,12.0,17.0,2.0,,,15.0,14.0,158.0,1.0,5.0,,,57.0,65.0,17.0,22.0,7.0,7.0,3.0,8.0,10.0,0.0,0.0,,,1.0
1059755,6,2019-09-22 14:00:00,"Selhurst Park, London",25122.0,Away,Wolves,Crystal Palace,1,1,D,0,0,1,0,1.0,13.0,4.0,3.0,6.0,3.0,1.0,2.0,,1.0,10.0,8.0,24.0,43.0,442.0,344.0,50.1,19.0,31.0,16.0,15.0,17.0,17.0,15.0,4.0,,,22.0,13.0,152.0,4.0,1.0,,1.0,61.0,76.0,17.0,20.0,7.0,7.0,1.0,10.0,7.0,0.0,0.0,,,
1059771,7,2019-09-28 15:00:00,"Molineux Stadium, Wolverhampton",30711.0,Home,Wolves,Watford,2,0,W,1,0,0,0,2.0,6.0,2.0,4.0,,2.0,1.0,1.0,,1.0,6.0,2.0,17.0,42.0,404.0,311.0,39.1,14.0,21.0,9.0,17.0,27.0,27.0,10.0,3.0,,,8.0,9.0,129.0,5.0,,1.0,,46.0,50.0,12.0,22.0,1.0,1.0,,5.0,5.0,0.0,0.0,,,2.0
1059776,8,2019-10-06 14:00:00,"Etihad Stadium, Manchester",54435.0,Away,Wolves,Man City,2,0,W,0,0,0,0,2.0,7.0,2.0,3.0,2.0,2.0,2.0,1.0,,2.0,5.0,2.0,8.0,29.0,230.0,149.0,24.0,11.0,18.0,12.0,15.0,43.0,43.0,13.0,9.0,,,10.0,5.0,117.0,2.0,,1.0,,54.0,49.0,15.0,11.0,1.0,1.0,,14.0,11.0,0.0,0.0,,,2.0
1059791,9,2019-10-19 15:00:00,"Molineux Stadium, Wolverhampton",30915.0,Home,Wolves,Southampton,1,1,D,0,0,0,0,1.0,4.0,1.0,3.0,,,1.0,,,,2.0,,25.0,47.0,511.0,399.0,57.0,13.0,11.0,7.0,10.0,10.0,10.0,17.0,4.0,2.0,1.0,9.0,5.0,160.0,4.0,1.0,,,62.0,45.0,24.0,19.0,1.0,1.0,,10.0,14.0,0.0,0.0,1.0,1.0,1.0
1059797,10,2019-10-27 14:00:00,"St. James' Park, Newcastle",46019.0,Away,Wolves,Newcastle,1,1,D,0,1,0,1,1.0,13.0,5.0,5.0,3.0,2.0,1.0,2.0,,,12.0,7.0,31.0,50.0,533.0,451.0,56.9,27.0,18.0,12.0,7.0,17.0,17.0,10.0,4.0,,,13.0,8.0,134.0,1.0,1.0,,,61.0,71.0,25.0,30.0,6.0,6.0,1.0,16.0,8.0,0.0,0.0,,,1.0
