matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside,totalDistance
2444681,22,2025-01-18 15:00:00,"Gtech Community Stadium, Brentford",17215,Home,Brentford,Liverpool,0,2,L,0,0,0,0,,11.0,6.0,4.0,1.0,,,1.0,,2.0,,,,9.0,6.0,19.0,30.0,319.0,252.0,38.9,24.0,12.0,6.0,10.0,35.0,35.0,13.0,14.0,,,7.0,9.0,110.0,6.0,2.0,,,,46.0,35.0,13.0,12.0,2.0,2.0,2.0,6.0,13.0,0.0,0.0,,,6.0,109053.86
2444693,23,2025-01-26 14:00:00,"Selhurst Park, London",25066,Away,Brentford,Crystal Palace,2,1,W,0,0,0,0,2.0,12.0,6.0,5.0,1.0,1.2604,1.733,,1.0,,,0.75396,1.0,9.0,5.0,32.0,51.0,352.0,251.0,52.7,33.0,16.0,9.0,2.0,45.0,45.0,4.0,4.0,2.0,1.0,4.0,5.0,150.0,4.0,1.0,1.2957,,,53.0,48.0,19.0,18.0,7.0,7.0,,11.0,8.0,0.0,0.0,1.0,1.0,,102877.67
2444702,24,2025-02-02 14:00:00,"Gtech Community Stadium, Brentford",17154,Home,Brentford,Spurs,0,2,L,0,1,0,0,,20.0,4.0,10.0,6.0,2.0592,0.7759,2.0,,2.0,1.0,1.06211,,11.0,6.0,50.0,61.0,475.0,389.0,53.9,49.0,24.0,17.0,6.0,11.0,11.0,10.0,6.0,,,10.0,12.0,156.0,1.0,2.0,0.4443,,1.0,64.0,52.0,19.0,16.0,10.0,10.0,1.0,4.0,11.0,0.0,0.0,,,,109071.15
2444719,25,2025-02-15 15:00:00,"London Stadium, London",62467,Away,Brentford,West Ham,1,0,W,1,0,0,0,1.0,14.0,5.0,5.0,4.0,1.6587,1.9657,1.0,1.0,1.0,1.0,1.11169,,9.0,6.0,32.0,56.0,362.0,282.0,41.5,34.0,19.0,9.0,5.0,29.0,29.0,8.0,6.0,,,10.0,14.0,130.0,3.0,,0.2958,1.0,,54.0,60.0,21.0,16.0,2.0,2.0,,13.0,10.0,0.0,0.0,,,4.0,109297.17
2444726,26,2025-02-21 20:00:00,"King Power Stadium, Leicester",31077,Away,Brentford,Leicester,4,0,W,3,0,0,0,4.0,14.0,6.0,3.0,5.0,1.5158,2.4308,3.0,2.0,1.0,1.0,1.70692,3.0,12.0,10.0,33.0,61.0,425.0,359.0,52.2,35.0,10.0,9.0,9.0,34.0,34.0,4.0,2.0,,,5.0,7.0,108.0,3.0,,0.3505,1.0,,50.0,34.0,22.0,10.0,6.0,6.0,2.0,10.0,10.0,0.0,0.0,,,1.0,108231.86
2444730,27,2025-02-26 19:30:00,"Gtech Community Stadium, Brentford",17082,Home,Brentford,Everton,1,1,D,1,0,0,0,1.0,12.0,3.0,6.0,3.0,1.4776,0.8901,1.0,1.0,1.0,1.0,0.792531,,8.0,4.0,34.0,56.0,458.0,384.0,51.8,31.0,13.0,8.0,9.0,24.0,24.0,10.0,2.0,,,4.0,4.0,120.0,3.0,1.0,2.3591,,,41.0,38.0,15.0,16.0,2.0,2.0,1.0,3.0,5.0,0.0,0.0,,,1.0,112004.06
2444740,28,2025-03-08 17:30:00,"Gtech Community Stadium, Brentford",17171,Home,Brentford,Aston Villa,0,1,L,0,0,0,0,,13.0,3.0,4.0,6.0,0.8339,0.7022,,,,1.0,0.513188,,9.0,7.0,45.0,59.0,459.0,395.0,59.9,37.0,15.0,6.0,7.0,32.0,32.0,14.0,6.0,1.0,,6.0,7.0,113.0,3.0,1.0,0.6853,,,51.0,43.0,23.0,16.0,6.0,6.0,,10.0,4.0,0.0,0.0,,,2.0,103801.26
2444750,29,2025-03-15 17:30:00,"Vitality Stadium, Bournemouth",11180,Away,Brentford,Bournemouth,2,1,W,1,1,0,0,2.0,10.0,4.0,5.0,1.0,0.8333,2.2227,1.0,2.0,,,0.782054,1.0,7.0,4.0,24.0,61.0,350.0,247.0,41.3,26.0,18.0,10.0,8.0,39.0,39.0,9.0,5.0,,,6.0,6.0,155.0,5.0,1.0,1.0171,,1.0,60.0,50.0,22.0,21.0,3.0,3.0,1.0,7.0,13.0,0.0,0.0,,,2.0,110722.64
2444768,30,2025-04-02 19:45:00,"St. James' Park, Newcastle",52021,Away,Brentford,Newcastle,1,2,L,0,1,0,0,1.0,12.0,3.0,3.0,6.0,1.6039,1.2776,1.0,1.0,1.0,1.0,0.676643,,8.0,7.0,32.0,67.0,427.0,329.0,51.6,37.0,11.0,6.0,7.0,20.0,20.0,8.0,7.0,4.0,1.0,10.0,6.0,159.0,2.0,2.0,1.5957,,,48.0,57.0,17.0,15.0,5.0,5.0,,12.0,12.0,0.0,0.0,1.0,1.0,,113310.7
2444771,31,2025-04-06 14:00:00,"Gtech Community Stadium, Brentford",17183,Home,Brentford,Chelsea,0,0,D,0,0,0,0,,9.0,2.0,5.0,2.0,1.1849,0.4758,3.0,,3.0,,1.78859,,8.0,4.0,26.0,49.0,330.0,251.0,40.9,25.0,23.0,11.0,9.0,20.0,20.0,7.0,7.0,,,5.0,7.0,132.0,6.0,,1.0881,1.0,,49.0,43.0,8.0,15.0,3.0,3.0,,12.0,12.0,0.0,0.0,,,3.0,106781.82
2444781,32,2025-04-12 17:30:00,"Emirates Stadium, London",60184,Away,Brentford,Arsenal,1,1,D,0,0,0,0,1.0,3.0,2.0,1.0,,0.2437,0.2974,1.0,1.0,,,0.562541,1.0,2.0,2.0,28.0,38.0,280.0,219.0,36.4,16.0,17.0,10.0,8.0,35.0,35.0,8.0,6.0,,,14.0,1.0,94.0,2.0,1.0,0.4181,,,40.0,38.0,14.0,11.0,5.0,5.0,,9.0,7.0,0.0,0.0,,,1.0,103658.69
2444791,33,2025-04-19 15:00:00,"Gtech Community Stadium, Brentford",17083,Home,Brentford,Brighton,4,2,W,1,1,0,1,4.0,16.0,8.0,5.0,3.0,2.1729,3.5373,5.0,2.0,4.0,,1.39165,4.0,14.0,10.0,28.0,58.0,421.0,339.0,46.4,36.0,20.0,13.0,9.0,23.0,23.0,3.0,3.0,,,6.0,6.0,131.0,1.0,2.0,1.2055,,,54.0,44.0,13.0,16.0,4.0,4.0,1.0,7.0,11.0,0.0,0.0,,,1.0,113121.99
2444807,34,2025-05-01 19:30:00,"The City Ground, Nottingham",29040,Away,Brentford,Nott'm Forest,2,0,W,1,0,0,0,2.0,11.0,3.0,5.0,3.0,1.2876,1.7403,3.0,2.0,1.0,,0.912452,2.0,10.0,6.0,23.0,49.0,323.0,245.0,45.4,23.0,16.0,14.0,5.0,33.0,33.0,6.0,5.0,,,8.0,7.0,123.0,5.0,,0.8483,1.0,,51.0,43.0,17.0,15.0,5.0,5.0,1.0,12.0,8.0,0.0,0.0,,,,104853.44
2444812,35,2025-05-04 14:00:00,"Gtech Community Stadium, Brentford",17190,Home,Brentford,Man Utd,4,3,W,2,1,0,0,4.0,12.0,6.0,4.0,2.0,2.7954,3.2459,5.0,3.0,3.0,,1.49892,2.0,9.0,6.0,33.0,53.0,410.0,327.0,46.8,27.0,20.0,8.0,6.0,16.0,16.0,11.0,7.0,,1.0,6.0,5.0,142.0,2.0,3.0,1.1286,,,56.0,38.0,16.0,7.0,7.0,7.0,1.0,8.0,10.0,0.0,0.0,,,,112348.52
2444822,36,2025-05-10 15:00:00,"Portman Road, Ipswich",29511,Away,Brentford,Ipswich,1,0,W,1,0,0,0,1.0,15.0,5.0,4.0,6.0,1.4129,1.1953,1.0,1.0,1.0,,0.902808,1.0,10.0,7.0,34.0,52.0,376.0,319.0,50.5,27.0,13.0,6.0,5.0,17.0,17.0,7.0,2.0,1.0,,9.0,8.0,112.0,4.0,,0.9339,1.0,,38.0,49.0,12.0,16.0,6.0,6.0,,12.0,6.0,0.0,0.0,,,,100454.05
2444832,37,2025-05-18 15:00:00,"Gtech Community Stadium, Brentford",17136,Home,Brentford,Fulham,2,3,L,2,1,0,0,2.0,11.0,6.0,3.0,2.0,2.8717,2.6976,2.0,1.0,3.0,,0.823951,1.0,6.0,5.0,37.0,66.0,374.0,292.0,50.5,36.0,11.0,7.0,5.0,15.0,15.0,3.0,9.0,1.0,,5.0,10.0,137.0,4.0,3.0,1.8698,,,42.0,56.0,15.0,22.0,5.0,5.0,,12.0,8.0,0.0,0.0,1.0,,,106622.69
2444849,38,2025-05-25 16:00:00,"Molineux Stadium, Wolverhampton",31382,Away,Brentford,Wolves,1,1,D,1,0,0,0,1.0,13.0,7.0,5.0,1.0,1.4321,1.8436,3.0,1.0,2.0,,0.623555,1.0,9.0,7.0,34.0,54.0,454.0,383.0,51.4,27.0,23.0,13.0,6.0,21.0,21.0,5.0,4.0,1.0,,14.0,11.0,136.0,5.0,1.0,0.5406,,,46.0,67.0,13.0,19.0,3.0,3.0,,9.0,7.0,0.0,0.0,,,1.0,108791.19
