matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
2292815,1,2022-08-07 14:00:00,"King Power Stadium, Leicester",31794.0,Away,Brentford,Leicester,2,2,D,0,1,0,0,2.0,8.0,3.0,4.0,1.0,2.0,1.0,1.0,,1.0,7.0,3.0,23.0,46.0,457.0,386.0,44.6,10.0,10.0,6.0,8.0,16.0,16.0,9.0,3.0,,,8.0,9.0,116.0,3.0,2.0,,,35.0,40.0,15.0,14.0,6.0,6.0,,5.0,6.0,0.0,0.0,,,2.0
2292822,2,2022-08-13 17:30:00,"Gtech Community Stadium, Brentford",17051.0,Home,Brentford,Man Utd,4,0,W,4,0,0,0,4.0,13.0,7.0,3.0,3.0,2.0,2.0,,,3.0,6.0,6.0,27.0,47.0,255.0,167.0,33.3,22.0,6.0,4.0,8.0,13.0,13.0,19.0,4.0,,,10.0,9.0,135.0,4.0,,1.0,,38.0,42.0,10.0,14.0,8.0,8.0,,6.0,14.0,0.0,0.0,,,1.0
2292833,3,2022-08-20 15:00:00,"Craven Cottage, London",21798.0,Away,Brentford,Fulham,2,3,L,1,2,0,0,2.0,13.0,5.0,4.0,4.0,3.0,2.0,1.0,,2.0,9.0,5.0,29.0,60.0,417.0,315.0,56.3,25.0,12.0,5.0,6.0,9.0,9.0,10.0,5.0,1.0,,4.0,7.0,151.0,6.0,3.0,,,54.0,43.0,23.0,20.0,3.0,3.0,,7.0,11.0,0.0,0.0,,,7.0
2292842,4,2022-08-27 15:00:00,"Gtech Community Stadium, Brentford",17009.0,Home,Brentford,Everton,1,1,D,0,1,0,0,1.0,20.0,5.0,10.0,5.0,2.0,1.0,2.0,3.0,1.0,14.0,8.0,47.0,59.0,514.0,429.0,57.8,31.0,14.0,6.0,8.0,12.0,12.0,6.0,5.0,,,9.0,14.0,143.0,6.0,1.0,,,48.0,56.0,21.0,17.0,8.0,8.0,,8.0,8.0,0.0,0.0,,,
2292852,5,2022-08-30 19:30:00,"Selhurst Park, London",25043.0,Away,Brentford,Crystal Palace,1,1,D,0,0,0,0,1.0,9.0,3.0,5.0,1.0,5.0,1.0,4.0,1.0,1.0,8.0,3.0,40.0,57.0,482.0,386.0,51.1,27.0,14.0,13.0,14.0,5.0,5.0,9.0,3.0,1.0,,7.0,10.0,163.0,3.0,1.0,,,43.0,50.0,12.0,14.0,6.0,6.0,1.0,8.0,11.0,0.0,0.0,,,
2292861,6,2022-09-03 15:00:00,"Gtech Community Stadium, Brentford",,Home,Brentford,Leeds,5,2,W,2,1,0,0,5.0,14.0,8.0,5.0,1.0,3.0,3.0,3.0,,,5.0,4.0,21.0,44.0,218.0,141.0,31.1,19.0,24.0,17.0,14.0,21.0,21.0,11.0,3.0,,,16.0,15.0,136.0,4.0,2.0,,,63.0,59.0,17.0,11.0,2.0,2.0,,8.0,9.0,0.0,0.0,1.0,1.0,1.0
2292878,7,2023-03-15 19:30:00,"St. Mary's Stadium, Southampton",30438.0,Away,Brentford,Southampton,2,0,W,1,0,0,0,2.0,11.0,5.0,2.0,4.0,3.0,2.0,1.0,,2.0,7.0,6.0,24.0,54.0,289.0,186.0,33.6,26.0,20.0,11.0,14.0,24.0,24.0,15.0,3.0,,,12.0,9.0,140.0,,,1.0,,67.0,53.0,24.0,17.0,3.0,3.0,3.0,10.0,14.0,0.0,0.0,,,1.0
2292881,8,2022-09-18 12:00:00,"Gtech Community Stadium, Brentford",17122.0,Home,Brentford,Arsenal,0,3,L,0,2,0,0,,5.0,2.0,3.0,,1.0,,1.0,,,5.0,2.0,27.0,37.0,321.0,238.0,36.1,14.0,21.0,13.0,12.0,16.0,16.0,5.0,1.0,,,10.0,9.0,135.0,4.0,3.0,,,55.0,40.0,21.0,8.0,3.0,3.0,1.0,10.0,9.0,0.0,0.0,,,3.0
2292890,9,2022-10-01 15:00:00,"Vitality Stadium, Bournemouth",10126.0,Away,Brentford,Bournemouth,0,0,D,0,0,0,0,,13.0,4.0,5.0,4.0,1.0,,1.0,,,10.0,5.0,38.0,68.0,530.0,440.0,58.0,22.0,20.0,14.0,7.0,19.0,19.0,7.0,3.0,,,5.0,8.0,133.0,,,1.0,,47.0,40.0,10.0,12.0,8.0,8.0,,10.0,11.0,0.0,0.0,,,2.0
2292907,10,2022-10-08 15:00:00,"St. James' Park, Newcastle",52067.0,Away,Brentford,Newcastle,1,5,L,0,2,0,0,1.0,6.0,3.0,1.0,2.0,,1.0,,,,4.0,3.0,32.0,56.0,320.0,239.0,45.6,22.0,10.0,7.0,13.0,15.0,15.0,6.0,6.0,,2.0,10.0,6.0,132.0,2.0,5.0,,1.0,43.0,48.0,13.0,15.0,5.0,5.0,2.0,9.0,13.0,0.0,0.0,1.0,1.0,3.0
2292911,11,2022-10-14 20:00:00,"Gtech Community Stadium, Brentford",17016.0,Home,Brentford,Brighton,2,0,W,1,0,0,0,2.0,7.0,3.0,4.0,,2.0,2.0,1.0,1.0,1.0,3.0,1.0,26.0,39.0,235.0,157.0,27.5,19.0,12.0,7.0,12.0,29.0,29.0,11.0,10.0,,,2.0,16.0,137.0,7.0,,1.0,,53.0,52.0,17.0,15.0,2.0,2.0,1.0,12.0,15.0,0.0,0.0,1.0,1.0,
2292922,12,2022-10-19 19:30:00,"Gtech Community Stadium, Brentford",17118.0,Home,Brentford,Chelsea,0,0,D,0,0,0,0,,8.0,5.0,2.0,1.0,2.0,,3.0,,,7.0,5.0,32.0,54.0,317.0,222.0,33.7,22.0,19.0,9.0,10.0,25.0,25.0,3.0,6.0,1.0,,11.0,8.0,147.0,5.0,,1.0,,41.0,46.0,12.0,11.0,6.0,6.0,1.0,7.0,6.0,0.0,0.0,,,2.0
2292930,13,2022-10-23 14:00:00,"Villa Park, Birmingham",41693.0,Away,Brentford,Aston Villa,0,4,L,0,3,0,0,,12.0,3.0,5.0,4.0,1.0,,2.0,,,11.0,7.0,30.0,58.0,397.0,302.0,54.9,21.0,20.0,10.0,8.0,12.0,12.0,6.0,4.0,,,9.0,10.0,156.0,7.0,4.0,,,66.0,53.0,21.0,15.0,6.0,6.0,,11.0,14.0,0.0,0.0,,,1.0
2292942,14,2022-10-29 15:00:00,"Gtech Community Stadium, Brentford",17051.0,Home,Brentford,Wolves,1,1,D,0,0,0,1,1.0,12.0,3.0,6.0,3.0,1.0,,2.0,,1.0,8.0,3.0,38.0,59.0,419.0,337.0,57.8,30.0,17.0,9.0,5.0,18.0,18.0,6.0,3.0,1.0,,8.0,12.0,137.0,3.0,1.0,,,59.0,45.0,18.0,11.0,3.0,3.0,2.0,10.0,16.0,0.0,0.0,,,
