playerId,playerName,position,team,nationality,season,duelsLost,expectedAssists,totalRedCards,catches,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,savesMadeFromOutsideBox,totalShots,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,lastPlayerTackle,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,tacklesWon,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,totalFoulsConceded,successfulLongPasses,touches,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,savesMadeFromInsideBox,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,substituteOn,keyPassesAttemptAssists,successfulCrossesOpenPlay,expectedGoalsFreekick,overruns,throughBalls,goalAssists,successfulLayoffs,unsuccessfulCrossesOpenPlay,offsides,cornersTakenInclShortCorners,successfulCrossesAndCorners,successfulCornersIntoBox,throwInsToOppositionPlayer,putthroughBlockedDistributionWon,tacklesLost,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,freekickTotal,shotsOffTargetIncWoodwork,cornersWon,successfulDribbles,blocks,attemptsFromSetPieces,interceptions,unsuccessfulCornersIntoBox,backwardPasses,throwInsToOwnPlayer,hitWoodwork,blockedShots,goals,awayGoals,oboxBlocked,shotsBlockedInBox,leftFootGoals,handballsConceded,shotsOnTargetOutsideBox,homeGoals,oboxTarget,iboxBlocked,shotsBlockedOutsideBox,penaltiesConceded,ownGoalScored,headedGoals,clearancesOffTheLine,rightFootGoals,unsuccessfulLayoffs,secondGoalAssists,foulWonPenalty,redCards2ndYellow,penaltiesTaken,penaltyGoals
465642,Malick Thiaw,Defender,Newcastle United,Germany,2025-26,97.0,0.9727,0.0,,14.0,5.2931,44.0,,20.0,113.0,35.0,33.0,176.0,1695.0,2.0,,175.0,4.0,,9.0,2964.0,9.0,61.0,176.0,8.0,18.0,62.0,1434.0,50.0,1.0,5.0,47.9495,12.0,184.0,52.0,36.0,362.0,,11.0,0.0,273.0,,612.0,118.0,35.0,,7.0,568.0,44.0,98.0,114.0,0.0,2.0,1670.0,199.0,32.0,,,625.0,24.0,85.0,2114.0,2.0,27.0,952.0,8.0,,4.721,4.0,63.0,59.0,2.0,6.0,1.0,,,1.0,,,7.0,2.0,,1.0,,1.0,8.0,12.0,1.0,7.0,3.0,,6.0,4.0,8.0,33.0,,31.0,,96.0,5.0,,8.0,4.0,3.0,,8.0,1.0,2.0,1.0,1.0,1.0,8.0,,1.0,,2.0,,1.0,,,,,,
111773,Emil Krafth,Defender,Newcastle United,Sweden,2025-26,3.0,0.0043,0.0,,,,,,,5.0,1.0,1.0,5.0,19.0,,,,,,,45.0,,,,1.0,1.0,,14.0,,,,0.3663,,1.0,2.0,3.0,,,,0.0,3.0,,11.0,,1.0,,,7.0,1.0,3.0,,0.0,,19.0,8.0,,,,5.0,1.0,,33.0,1.0,,7.0,1.0,,,0.0,,,,,,,,,,,1.0,,,,,1.0,,,1.0,1.0,2.0,,,,,,,,,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,
441191,Tino Livramento,Defender,Newcastle United,England,2025-26,50.0,0.9478,0.0,,,,22.0,,1.0,59.0,17.0,14.0,73.0,653.0,,,18.0,5.0,,,1328.0,,9.0,61.0,1.0,24.0,52.0,560.0,18.0,,2.0,15.716,1.0,39.0,14.0,41.0,100.0,,16.0,0.0,111.0,,200.0,81.0,17.0,,,340.0,13.0,93.0,9.0,0.0,,645.0,188.0,15.0,,,206.0,7.0,20.0,1007.0,2.0,12.0,249.0,6.0,,0.1356,1.0,14.0,23.0,3.0,9.0,9.0,,1.0,2.0,1.0,4.0,27.0,2.0,,9.0,,28.0,8.0,7.0,18.0,27.0,27.0,,1.0,11.0,14.0,2.0,,6.0,,147.0,97.0,,2.0,,,2.0,,,1.0,,,,,2.0,,,,,,1.0,1.0,,,,
78916,Dan Burn,Defender,Newcastle United,England,2025-26,125.0,0.3994,1.0,,3.0,1.0979,40.0,,7.0,144.0,29.0,25.0,218.0,1054.0,3.0,,162.0,5.0,,2.0,2199.0,2.0,64.0,151.0,5.0,37.0,53.0,807.0,45.0,,,33.9631,11.0,152.0,34.0,61.0,345.0,,13.0,1.0,276.0,,441.0,76.0,29.0,,,274.0,29.0,114.0,98.0,0.0,3.0,1030.0,292.0,26.0,,,165.0,36.0,29.0,1505.0,3.0,47.0,563.0,16.0,,1.0569,9.0,74.0,67.0,4.0,5.0,1.0,,1.0,1.0,2.0,1.0,13.0,3.0,,1.0,,31.0,11.0,14.0,1.0,13.0,7.0,,4.0,5.0,2.0,12.0,,21.0,,103.0,66.0,,3.0,1.0,0.0,,3.0,,,,1.0,,3.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,
545477,Alex Murphy,Defender,Newcastle United U21,Ireland,2025-26,,0.0032,0.0,,,,,,,,2.0,,,7.0,1.0,,,,,,7.0,,,,,,,7.0,1.0,,,0.7219,,2.0,1.0,,2.0,,,0.0,,,,,2.0,,,3.0,1.0,,,0.0,1.0,7.0,,,,,2.0,,,13.0,,,4.0,,,,0.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
553746,Leo Shahar,Defender,Newcastle United U21,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180974,Joelinton,Midfielder,Newcastle United,Brazil,2025-26,147.0,1.3473,0.0,,11.0,4.2224,43.0,,23.0,133.0,27.0,23.0,145.0,839.0,,,110.0,2.0,,7.0,1953.0,7.0,47.0,149.0,4.0,32.0,86.0,672.0,55.0,,2.0,28.7025,2.0,40.0,27.0,100.0,302.0,,27.0,0.0,296.0,,190.0,120.0,27.0,,,398.0,23.0,186.0,63.0,0.0,,825.0,225.0,24.0,,,171.0,47.0,22.0,1198.0,10.0,3.0,298.0,25.0,,2.3945,10.0,12.0,48.0,4.0,16.0,2.0,,3.0,2.0,1.0,48.0,8.0,1.0,,2.0,,,13.0,19.0,14.0,8.0,40.0,,12.0,5.0,16.0,3.0,,30.0,,176.0,5.0,1.0,9.0,2.0,1.0,3.0,6.0,1.0,4.0,2.0,1.0,2.0,6.0,3.0,,,1.0,,,7.0,,,,,
432422,Sandro Tonali,Midfielder,Newcastle United,Italy,2025-26,88.0,2.891,0.0,,8.0,1.5632,35.0,,19.0,165.0,35.0,31.0,244.0,1563.0,,,26.0,5.0,,5.0,2543.0,5.0,13.0,107.0,6.0,53.0,94.0,1248.0,25.0,,3.0,35.3312,6.0,37.0,38.0,75.0,491.0,,42.0,0.0,195.0,,475.0,147.0,35.0,,,755.0,32.0,169.0,13.0,0.0,,1481.0,396.0,26.0,,,391.0,24.0,71.0,2030.0,15.0,42.0,584.0,8.0,,1.74,4.0,79.0,56.0,4.0,30.0,8.0,0.0855,2.0,3.0,2.0,22.0,30.0,1.0,49.0,20.0,10.0,1.0,31.0,9.0,12.0,76.0,29.0,2.0,11.0,14.0,19.0,7.0,2.0,31.0,35.0,206.0,8.0,2.0,18.0,,,14.0,4.0,,1.0,3.0,,3.0,4.0,14.0,,,,,,1.0,,,,,
201666,Harvey Barnes,Midfielder,Newcastle United,England,2025-26,100.0,2.7541,0.0,,21.0,6.8107,13.0,,39.0,105.0,37.0,19.0,113.0,585.0,,,23.0,2.0,,12.0,1961.0,12.0,16.0,56.0,6.0,33.0,49.0,464.0,141.0,,3.0,28.9913,1.0,16.0,31.0,84.0,183.0,,23.0,2.0,156.0,,137.0,67.0,37.0,,,374.0,25.0,133.0,7.0,0.0,,582.0,281.0,5.0,,,101.0,17.0,8.0,945.0,12.0,4.0,113.0,6.0,,7.0733,1.0,8.0,16.0,18.0,22.0,15.0,,7.0,2.0,1.0,18.0,59.0,3.0,2.0,15.0,,,9.0,8.0,32.0,60.0,56.0,,18.0,23.0,13.0,1.0,,3.0,1.0,164.0,5.0,1.0,19.0,7.0,2.0,9.0,10.0,3.0,2.0,2.0,5.0,2.0,10.0,9.0,,,,,4.0,4.0,1.0,,,,
114243,Jacob Murphy,Midfielder,Newcastle United,England,2025-26,83.0,2.7405,0.0,,13.0,1.7003,16.0,,28.0,115.0,33.0,19.0,133.0,499.0,,,19.0,1.0,,6.0,1618.0,6.0,12.0,56.0,4.0,70.0,49.0,346.0,57.0,,2.0,22.0793,2.0,17.0,20.0,71.0,41.0,,13.0,0.0,139.0,,143.0,47.0,33.0,,,295.0,16.0,120.0,7.0,0.0,,497.0,315.0,12.0,,,206.0,9.0,20.0,908.0,18.0,6.0,95.0,3.0,,3.1463,2.0,18.0,30.0,14.0,21.0,24.0,,1.0,4.0,2.0,6.0,93.0,5.0,7.0,24.0,,5.0,29.0,4.0,20.0,101.0,39.0,,15.0,30.0,20.0,4.0,,6.0,6.0,109.0,22.0,1.0,14.0,3.0,1.0,9.0,5.0,,2.0,4.0,2.0,4.0,5.0,9.0,1.0,,,,3.0,,,,,,
200089,Joe Willock,Midfielder,Newcastle United,England,2025-26,68.0,1.0989,0.0,,6.0,0.8065,20.0,,14.0,45.0,24.0,10.0,57.0,359.0,,,21.0,,,5.0,980.0,5.0,11.0,48.0,3.0,26.0,38.0,292.0,43.0,,2.0,15.4236,2.0,6.0,18.0,57.0,91.0,,11.0,0.0,116.0,,79.0,52.0,24.0,,,196.0,15.0,95.0,10.0,0.0,,346.0,122.0,14.0,,,101.0,16.0,10.0,554.0,9.0,2.0,109.0,9.0,,1.2628,3.0,12.0,10.0,14.0,12.0,3.0,,4.0,4.0,2.0,7.0,12.0,2.0,,3.0,,,15.0,6.0,10.0,12.0,22.0,,8.0,10.0,7.0,2.0,,9.0,,88.0,4.0,1.0,3.0,,,,3.0,,,1.0,,1.0,3.0,,,,,,,1.0,,,,,
208706,Bruno Guimarães,Midfielder,Newcastle United,Brazil,2025-26,165.0,4.9827,0.0,,23.0,8.5704,62.0,,36.0,148.0,29.0,27.0,201.0,1451.0,,,35.0,6.0,,9.0,2455.0,9.0,22.0,168.0,7.0,50.0,155.0,1169.0,55.0,,4.0,31.5978,1.0,36.0,37.0,143.0,416.0,,75.0,3.0,333.0,,461.0,135.0,29.0,,,793.0,30.0,298.0,13.0,0.0,,1385.0,407.0,43.0,,,360.0,45.0,81.0,2034.0,8.0,14.0,478.0,27.0,,5.5992,6.0,53.0,38.0,2.0,40.0,8.0,0.0695,2.0,21.0,5.0,42.0,29.0,2.0,44.0,21.0,13.0,,23.0,19.0,30.0,61.0,76.0,2.0,13.0,20.0,18.0,3.0,2.0,15.0,25.0,214.0,7.0,2.0,6.0,9.0,1.0,5.0,1.0,1.0,1.0,5.0,8.0,5.0,1.0,5.0,,,2.0,,6.0,2.0,1.0,2.0,,2.0,2.0
232653,Jacob Ramsey,Midfielder,Aston Villa U21,England,2025-26,65.0,1.4329,1.0,,4.0,1.1589,41.0,,10.0,65.0,28.0,15.0,72.0,707.0,,,21.0,1.0,,1.0,1444.0,1.0,12.0,79.0,5.0,21.0,70.0,619.0,48.0,,3.0,26.9575,,10.0,30.0,53.0,240.0,,14.0,1.0,144.0,,164.0,85.0,28.0,,,381.0,25.0,123.0,9.0,0.0,,701.0,128.0,22.0,,,161.0,16.0,16.0,917.0,7.0,5.0,258.0,6.0,,1.1868,3.0,7.0,16.0,13.0,19.0,4.0,,1.0,4.0,3.0,20.0,5.0,2.0,,4.0,,,14.0,19.0,15.0,5.0,28.0,,6.0,7.0,15.0,4.0,,9.0,,142.0,1.0,,6.0,2.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,,,,1.0,,,,1.0,,
547719,Lewis Miley,Midfielder,Newcastle United U21,England,2025-26,45.0,2.1116,0.0,,4.0,1.2444,29.0,,8.0,73.0,23.0,15.0,86.0,840.0,,,62.0,2.0,,3.0,1493.0,3.0,17.0,89.0,5.0,32.0,44.0,733.0,25.0,,3.0,20.676,2.0,34.0,22.0,28.0,172.0,,4.0,1.0,134.0,,220.0,69.0,23.0,,,405.0,17.0,72.0,45.0,0.0,,822.0,158.0,18.0,,,276.0,5.0,21.0,1121.0,2.0,4.0,355.0,4.0,,1.3393,0.0,13.0,25.0,8.0,11.0,3.0,,,,4.0,16.0,19.0,2.0,19.0,6.0,3.0,1.0,14.0,11.0,2.0,36.0,11.0,,4.0,4.0,12.0,3.0,,20.0,16.0,172.0,33.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,,,0.0,,1.0,3.0,,,,,,1.0,,,,,
666607,Sam Alabi,Midfielder,Newcastle United U21,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216646,Yoane Wissa,Forward,Newcastle United,DR Congo,2025-26,44.0,0.5569,0.0,,5.0,1.3335,5.0,,13.0,27.0,19.0,4.0,28.0,93.0,,,35.0,,,4.0,521.0,4.0,20.0,23.0,2.0,7.0,8.0,61.0,37.0,,2.0,9.6589,,2.0,11.0,24.0,16.0,,2.0,1.0,67.0,,21.0,14.0,19.0,,,41.0,9.0,32.0,15.0,0.0,,83.0,57.0,5.0,,,17.0,6.0,4.0,162.0,4.0,,24.0,1.0,,3.1172,3.0,1.0,6.0,15.0,3.0,,,,1.0,1.0,5.0,1.0,4.0,1.0,,,,3.0,,11.0,1.0,17.0,,8.0,2.0,1.0,1.0,,,,39.0,1.0,,,1.0,1.0,,,,,,0.0,,,,,,,,1.0,2.0,,,,,
232826,Anthony Gordon,Forward,Newcastle United,England,2025-26,113.0,3.3673,1.0,,20.0,6.1934,19.0,,37.0,85.0,26.0,24.0,94.0,517.0,,,34.0,2.0,,7.0,1814.0,7.0,26.0,100.0,5.0,33.0,92.0,406.0,84.0,,1.0,26.0788,3.0,13.0,28.0,87.0,177.0,,40.0,2.0,213.0,,135.0,57.0,26.0,,,322.0,23.0,179.0,8.0,1.0,,506.0,260.0,13.0,,,68.0,13.0,17.0,937.0,19.0,3.0,116.0,6.0,,8.8261,3.0,9.0,16.0,2.0,24.0,14.0,,6.0,4.0,2.0,12.0,53.0,5.0,4.0,15.0,,,23.0,6.0,37.0,55.0,63.0,,17.0,19.0,33.0,,,3.0,2.0,137.0,15.0,2.0,11.0,6.0,2.0,4.0,7.0,,,7.0,4.0,7.0,7.0,4.0,,,,,6.0,3.0,,1.0,,3.0,3.0
538207,William Osula,Forward,Newcastle United,Denmark,2025-26,73.0,0.6161,0.0,,12.0,6.0804,6.0,,16.0,14.0,24.0,8.0,16.0,81.0,,,37.0,1.0,,4.0,811.0,4.0,28.0,39.0,2.0,7.0,30.0,65.0,39.0,,,14.3882,,,14.0,45.0,13.0,,16.0,2.0,112.0,,15.0,23.0,24.0,,,40.0,12.0,75.0,9.0,0.0,,71.0,68.0,5.0,,,17.0,24.0,,223.0,6.0,,27.0,5.0,,4.2917,0.0,2.0,4.0,16.0,6.0,2.0,0.0382,,,,6.0,1.0,2.0,,2.0,,,4.0,1.0,8.0,1.0,21.0,1.0,4.0,6.0,8.0,1.0,1.0,1.0,,36.0,1.0,1.0,7.0,7.0,1.0,3.0,4.0,4.0,1.0,1.0,6.0,1.0,4.0,3.0,,,1.0,,2.0,,,,,,
449434,Anthony Elanga,Forward,Newcastle United,Sweden,2025-26,88.0,1.7573,0.0,,4.0,0.7095,14.0,,12.0,78.0,32.0,14.0,82.0,426.0,,,35.0,,,1.0,1313.0,1.0,22.0,65.0,2.0,25.0,52.0,336.0,59.0,,2.0,22.9343,,6.0,28.0,66.0,40.0,,25.0,0.0,153.0,,119.0,32.0,32.0,,,262.0,26.0,118.0,13.0,0.0,,423.0,250.0,11.0,,,144.0,8.0,8.0,731.0,12.0,1.0,94.0,3.0,,1.6743,0.0,4.0,19.0,18.0,14.0,11.0,,9.0,3.0,1.0,10.0,57.0,2.0,15.0,12.0,1.0,1.0,7.0,3.0,29.0,70.0,47.0,,8.0,24.0,13.0,,,3.0,13.0,123.0,7.0,,5.0,,,1.0,4.0,,,3.0,,3.0,4.0,1.0,,,,,,1.0,,,,,
470313,Nick Woltemade,Forward,Newcastle United,Germany,2025-26,149.0,1.5323,0.0,,13.0,7.875,24.0,,24.0,84.0,33.0,24.0,91.0,384.0,,,91.0,1.0,,4.0,1912.0,4.0,56.0,92.0,5.0,21.0,57.0,285.0,86.0,,3.0,26.3463,,21.0,29.0,93.0,128.0,,20.0,1.0,241.0,,80.0,53.0,33.0,,,198.0,24.0,150.0,35.0,0.0,,382.0,216.0,12.0,,,85.0,20.0,8.0,680.0,21.0,3.0,95.0,11.0,,6.5949,0.0,7.0,14.0,9.0,19.0,,,3.0,4.0,3.0,47.0,3.0,8.0,,,,,7.0,12.0,22.0,3.0,64.0,,11.0,7.0,13.0,2.0,,5.0,,91.0,,2.0,8.0,8.0,2.0,1.0,7.0,,1.0,1.0,6.0,1.0,7.0,1.0,,1.0,2.0,,6.0,5.0,,,,1.0,1.0
599303,Sean Neave,Forward,Newcastle United U21,England,2025-26,2.0,0.0002,0.0,,,,,,,,1.0,,,,,,1.0,,,,13.0,,1.0,,1.0,,,,1.0,,,0.7715,,,1.0,1.0,,,,0.0,2.0,,,,1.0,,,,,1.0,,0.0,,,2.0,,,,,,,5.0,,,,,,0.0318,0.0,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,
623110,Park Seung-Soo,Forward,Newcastle United U21,South Korea,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
